科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"823,060,861.00","936,042,300.12","1,339,449,252.79","831,840,802.07","1,155,245,234.24","1,492,836,376.88","207,736,764.91","642,202,913.27","1,029,677,442.48","1,497,731,741.99","377,239,701.24","896,347,433.69","1,327,539,105.58","1,891,468,831.28","402,699,700.43","758,946,862.34","1,364,295,425.40","1,846,307,984.85","773,053,008.33","1,369,557,601.60","1,808,570,736.34","2,699,299,741.65","708,547,858.21","1,399,477,188.45","1,946,373,313.22","2,596,365,192.41","427,340,968.67","1,651,443,987.95","2,100,293,472.12","3,156,795,923.96","467,916,584.74","1,443,407,393.80","2,620,771,685.64","2,299,301,106.95","779,386,195.22"
取得子公司及其他营业单位支付的现金净额,,,,,"2,530,000.00",,,,,,,"15,000,000.00","508,839,720.00",,,"48,611.11",,,"175,000,000.00",,,,,,,,,,"78,500,000.00","-1,512,116.65",,,,,
收到的税费返还,"646,542.08","13,105,785.68","20,123,454.34","19,509,113.89","27,914,366.78","37,412,139.95","4,455,544.35","15,521,313.27","39,812,487.25","40,110,800.83","34,677,162.32","79,694,745.63","110,506,147.22","141,970,973.12","8,561,556.64","12,950,440.88","13,308,660.18","21,325,370.46","7,485,436.79","9,069,984.58","9,107,796.24","9,034,980.51",,"234,586.20","288,253.10","527,401.62","40,220.94","712,892.62","3,200,021.69","5,370,756.08","286,297.20","676,961.41","2,293,810.37","2,763,033.66","5,774,350.26"
支付其他与投资活动有关的现金,,,,,,,200.00,,,,,,"21,826.40",,,,189.00,"25,000,000.00",,,,"50,100,000.00",,,"74,310.75",,"15,723.64",,,,,,,,
收到其他与经营活动有关的现金,"42,340,380.81","15,097,252.52","30,660,290.46","14,623,548.70","23,207,287.41","54,321,223.35","12,045,707.05","57,391,659.49","75,351,418.23","69,994,750.95","14,918,708.94","51,658,168.53","54,752,994.51","37,193,944.52","10,251,231.23","21,384,248.97","50,200,142.94","45,211,715.36","42,362,607.22","51,355,700.70","49,903,740.31","17,648,722.32","9,793,105.68","13,134,904.23","32,262,431.79","271,527,566.25","8,334,591.65","30,914,289.43","138,099,798.49","695,946,049.29","169,400,787.48","393,749,059.65","414,142,522.37","649,943,873.90","244,533,860.59"
投资活动现金流出小计,"25,970,644.94","114,731,241.94","221,303,926.97","51,719,612.24","88,636,929.31","208,680,327.31","15,458,386.36","133,223,415.36","213,881,512.67","337,760,505.21","16,401,766.93","39,270,478.58","545,133,278.99","594,329,654.96","94,580,275.81","177,808,422.19","252,327,912.31","330,687,515.13","213,322,938.82","338,064,043.10","382,754,867.01","413,492,111.84","66,373,970.77","112,777,954.00","111,722,497.30","366,046,981.07","781,981,752.94","1,419,250,712.37","2,201,097,801.73","2,375,793,075.86","348,685,040.53","487,812,165.57","704,913,857.43","1,050,818,096.82","262,385,435.32"
经营活动现金流入小计,"866,047,783.89","964,245,338.32","1,390,232,997.59","865,973,464.66","1,206,366,888.43","1,584,569,740.18","224,238,016.31","715,115,886.03","1,144,841,347.96","1,607,837,293.77","426,835,572.50","1,027,700,347.85","1,492,798,247.31","2,070,633,748.92","421,512,488.30","793,281,552.19","1,427,804,228.52","1,912,845,070.67","822,901,052.34","1,429,983,286.88","1,867,582,272.89","2,725,983,444.48","718,340,963.89","1,412,846,678.88","1,978,923,998.11","2,868,420,160.28","435,715,781.26","1,683,071,170.00","2,241,593,292.30","3,858,112,729.33","637,603,669.42","1,837,833,414.86","3,037,208,018.38","2,952,008,014.51","1,029,694,406.07"
投资活动产生的现金流量净额,"11,881,699.53","-111,480,822.81","-217,889,022.03","-49,226,096.00","-84,785,871.93","-204,577,425.05","-14,009,729.57","-128,970,220.02","-171,158,766.48","-295,130,175.52","-10,061,646.78","-31,260,052.79","-536,237,291.29","-555,263,798.05","-93,660,771.91","-175,841,232.55","-249,279,561.75","-283,499,484.32","-210,929,717.22","-330,950,543.01","-374,595,300.39","-396,187,697.78","-65,750,831.45","-111,362,773.09","-105,697,212.51","-359,117,391.55","-779,361,444.49","-1,414,124,511.83","-2,157,609,373.82","-1,651,253,965.93","-59,711,647.20","-185,077,887.95","-399,426,664.87","-168,979,340.59","-168,008,110.67"
购买商品、接受劳务支付的现金,"669,803,959.67","728,147,794.14","1,046,154,379.86","672,215,575.17","1,085,973,853.49","1,293,813,375.27","448,845,949.28","728,941,469.83","1,121,360,860.03","1,457,680,561.21","657,281,121.54","951,715,766.63","1,321,260,266.55","1,753,628,908.81","439,191,959.78","952,486,232.95","1,599,109,227.99","2,071,978,253.11","524,669,567.92","817,285,225.70","1,520,237,743.63","2,403,614,678.18","583,762,125.27","1,107,728,261.72","1,569,471,939.88","2,495,521,946.29","962,580,507.79","1,351,712,607.82","1,942,442,527.22","2,607,331,459.84","605,612,555.98","1,406,478,032.02","2,244,558,399.20","1,782,232,053.85","733,279,385.37"
吸收投资收到的现金,,,"142,500,000.00",,,"664,020,000.00",,,,,,,,,"847,278,113.21","847,278,113.21","847,278,113.21","847,278,113.21",,,,,,"27,500,000.00","27,500,000.00","27,489,428.00",,"25,000,000.00","107,500,000.00","37,500,000.00","2,660,000.00","20,660,000.00","45,840,000.00","220,560,000.00",
支付给职工以及为职工支付的现金,"49,963,656.70","61,464,529.55","73,805,582.94","50,563,367.52","76,108,851.26","96,768,132.13","30,608,756.43","56,654,722.53","81,943,890.67","116,478,473.85","35,486,806.73","63,687,121.10","100,752,292.43","133,413,597.60","42,487,933.18","73,369,263.98","105,483,228.47","145,877,992.08","41,536,046.45","78,543,369.40","114,914,785.49","158,321,922.05","45,601,141.64","85,140,352.80","123,375,141.77","172,674,001.87","53,559,740.19","95,394,407.65","141,994,649.06","201,079,515.83","54,202,740.88","98,616,354.77","143,695,153.31","207,782,097.99","59,586,640.07"
取得借款收到的现金,"30,000,000.00","250,000,000.00","215,000,000.00","205,000,000.00","245,000,000.00","326,500,000.00","190,000,000.00","320,000,000.00","550,000,000.00","1,163,090,000.00","70,000,000.00","134,400,000.00","285,650,000.00","343,000,000.00","130,000,000.00","425,000,000.00","465,000,000.00","575,000,000.00","210,000,000.00","390,410,000.00","439,110,000.00","1,026,400,000.00","175,000,000.00","505,000,000.00","694,000,000.00","1,563,300,000.00","2,160,100,000.00","2,370,100,000.00","2,970,100,000.00","3,349,000,000.00","344,000,000.00","649,000,000.00","1,403,720,000.00","1,392,150,000.00","780,770,000.00"
