科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"447,276,060.57","992,503,287.25","1,461,229,770.43","1,940,475,606.80","513,538,304.74","1,150,984,520.23","1,813,728,065.85","2,246,482,157.46","364,208,851.61","799,100,340.68","1,233,161,978.77","1,683,223,985.85","456,846,851.92","1,098,526,823.16","1,628,281,008.38","2,121,373,672.93","499,624,245.01","1,150,969,683.06","1,664,722,854.25","2,109,606,680.85","524,996,954.77","1,112,928,902.18","1,649,372,474.27","2,148,907,366.55","554,908,922.83","1,243,245,582.76","1,829,818,428.90","2,339,664,457.53","631,157,929.30","1,457,616,379.88","2,305,413,036.42","3,009,520,819.01","739,867,415.38","1,478,186,911.31","2,288,431,369.03","3,007,221,779.60","804,307,180.52","1,695,067,345.46","2,485,520,943.57","3,198,765,336.76","834,239,024.81","1,800,831,719.02","2,717,047,660.83"
二、营业利润,"28,711,021.13","107,776,580.98","132,689,534.39","114,909,072.69","-7,674,841.58","39,723,077.06","63,447,851.79","-107,583,454.73","-10,893,729.06","57,628,007.77","80,231,872.97","29,650,167.63","-16,415,311.20","104,333,513.52","131,682,875.87","99,994,995.14","-4,153,554.21","84,334,494.21","174,913,715.31","124,867,570.41","29,006,471.42","155,819,015.74","214,428,836.64","151,398,784.99","63,807,141.52","272,326,847.06","341,973,316.63","302,621,578.59","60,417,278.95","234,517,831.20","344,555,865.26","310,924,598.88","63,563,946.76","202,510,060.22","348,074,117.26","404,296,584.35","225,829,873.84","511,190,507.32","643,321,389.11","604,926,125.74","161,082,800.30","403,268,679.79","552,530,600.06"
减:营业成本,"332,063,074.38","713,506,428.16","1,068,582,363.81","1,466,875,446.64","416,335,467.23","899,992,706.07","1,425,722,452.99","1,817,270,233.99","280,449,534.49","549,437,135.36","857,902,612.50","1,220,141,356.20","368,510,863.59","764,141,846.20","1,155,755,347.72","1,568,601,466.80","394,913,799.92","842,449,662.42","1,227,577,391.74","1,610,153,955.92","379,085,017.17","709,426,837.09","1,060,478,933.37","1,494,284,989.97","370,645,264.05","726,363,673.86","1,123,969,786.04","1,553,329,299.96","449,580,613.67","969,041,002.21","1,575,766,728.49","2,180,660,742.99","547,012,589.78","1,031,396,648.04","1,571,427,489.10","2,078,477,916.39","468,960,143.15","959,119,177.18","1,487,716,361.47","2,086,943,014.19","573,601,736.04","1,186,154,675.62","1,844,022,853.25"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,566,555.19","5,481,102.74","8,100,825.84","11,196,397.83","2,881,711.67","5,756,054.41","8,942,369.71","11,189,370.70","1,613,753.93","4,044,532.83","6,146,395.76","8,613,413.95","2,425,087.96","6,852,502.62","9,494,583.92","12,193,680.06","3,813,239.23","8,693,502.87","12,848,032.42","15,734,687.81","3,608,481.18","10,872,193.58","15,679,338.13","18,949,755.86","4,180,278.11","10,466,770.25","15,561,209.15","19,822,000.31","4,389,013.69","10,594,633.55","15,180,791.31","21,443,544.85","5,819,664.69","12,970,341.47","19,292,259.09","25,048,184.40","8,841,604.30","17,589,311.04","25,517,531.67","42,632,337.83","10,392,848.17","22,831,384.48","33,505,010.87"
营业外收入,"6,922,738.85","12,607,531.04","18,823,977.36","38,871,484.65","6,715,900.72","11,402,253.49","20,212,370.57","27,237,244.15","1,776,177.13","5,166,157.36","9,550,269.67","29,491,489.90","7,660,055.24","11,439,628.08","19,266,786.15","25,903,310.21","7,154,485.93","8,624,453.51","15,015,649.40","18,204,141.38","1,013,304.69","18,480,304.79","117,130,973.74","121,264,184.47","2,323,789.74","8,525,347.08","12,071,889.08","33,507,073.34","12,109,823.58","20,218,315.61","23,543,898.47","32,083,402.88","3,286,442.89","6,902,857.46","10,974,202.22","30,354,157.45","3,390,277.82","12,746,947.66","20,050,181.19","43,211,468.77","12,084,631.42","26,966,604.64","37,083,500.55"
销售费用,"15,734,934.14","28,141,840.47","41,624,349.83","59,257,676.97","15,003,800.39","29,731,714.89","45,808,856.18","64,539,501.35","9,342,147.20","18,051,467.06","29,209,826.89","43,436,116.05","14,076,812.62","32,139,190.86","47,147,038.77","61,562,705.58","11,660,869.94","26,659,156.19","39,705,385.89","51,066,025.47","13,126,211.94","29,413,967.83","44,089,826.60","59,402,784.99","13,371,113.91","28,366,170.77","43,795,100.38","58,317,661.89","16,270,597.19","37,014,708.80","58,198,299.82","78,530,743.55","21,199,992.03","42,316,907.65","65,050,310.72","89,481,860.31","19,412,876.02","40,236,683.83","63,400,621.30","86,590,067.10","18,680,293.44","40,152,153.36","64,662,115.60"
减:营业外支出,"951,161.25","1,344,714.27","2,240,680.95","2,533,801.14","5,975,038.47","6,024,266.29","8,554,982.89","25,464,044.76","502,910.94","2,573,145.95","4,558,915.67","6,163,599.41","1,019,579.64","1,988,735.33","6,292,570.40","6,110,565.46","1,328,322.61","2,310,827.62","5,121,863.58","10,541,730.52","758,383.03","1,724,890.83","66,787,135.58","70,189,007.39","645,956.46","845,287.73","2,526,105.40","26,420,346.70","682,180.60","1,369,636.99","2,566,482.10","7,313,672.29","536,591.03","2,063,117.16","3,204,638.56","14,523,915.12","526,587.65","3,463,054.01","8,353,399.62","26,350,735.92","3,178,718.63","5,280,088.70","8,225,018.05"
管理费用,"29,377,413.52","60,770,018.10","93,114,972.98","128,373,115.05","36,089,509.85","70,646,357.75","116,881,488.03","155,738,512.35","25,984,202.39","53,227,586.68","84,824,456.84","131,813,230.99","31,658,506.37","67,813,887.99","103,626,257.22","146,907,793.28","34,260,523.33","66,382,930.94","101,025,400.50","133,814,656.52","33,809,432.87","68,796,811.64","103,542,880.24","146,466,237.37","37,707,229.50","76,082,197.53","116,786,987.41","157,767,710.17","38,045,108.08","80,931,537.07","122,275,446.64","168,184,077.64","42,740,347.45","82,370,640.13","129,365,778.08","200,064,014.84","38,696,896.82","87,219,345.84","136,740,270.74","197,783,757.77","35,942,785.56","73,460,039.69","114,567,952.63"
其中:非流动资产处置净损失,"210,598.15","277,487.26","344,599.68","361,047.65","455,064.75","1,218,195.53","1,219,128.58","361,047.65","90,877.31","-1,212,293.07","2,705,464.32","3,181,574.17","80,498.73","241,709.86","616,335.83","1,105,358.25","16,012.46","27,879.83","185,632.89","1,679,426.80","504,813.88","525,752.26","527,625.37","3,975,671.60","56,028.35","119,533.97","327,072.58","1,044,028.05","20,024.12","318,385.69","452,655.56","3,427,363.16","6,031.19","6,788.21","996,852.57","5,148,537.08","64,545.37","675,968.28","3,853,660.76","10,382,508.80","867,146.20","1,034,202.02","1,165,100.29"
