科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"11,014,574.95","16,519,425.30","34,638,828.71","11,894,465.26","24,295,834.09","36,167,755.60","48,659,414.72","15,829,266.35","29,113,471.65","44,936,550.49","60,912,597.39","21,105,745.58","37,942,526.57","58,244,574.93","76,640,652.45","24,772,907.85","42,517,902.40","63,127,914.56","89,425,062.61","30,323,727.17","52,856,406.70","80,853,090.38","115,793,585.21","51,088,578.85","90,820,773.25","132,890,178.44","176,168,393.16","50,739,384.56","95,379,983.08","148,956,574.15","200,494,464.96","55,756,525.01"
取得借款收到的现金,"111,000,000.00","132,044,750.00","375,555,250.00","45,660,000.00","154,480,000.00","156,007,000.00","251,770,000.00","30,000,000.00","109,650,000.00","184,650,000.00","199,650,000.00","6,000,000.00","116,000,000.00","146,000,000.00","245,000,000.00","193,000,000.00","287,000,000.00","738,298,977.82","880,398,977.82","170,000,000.00","639,000,000.00","953,410,000.00","1,173,410,000.00","384,000,000.00","656,100,000.00","941,100,000.00","1,674,130,000.00","416,000,000.00","824,000,000.00","995,700,000.00","1,107,500,000.00","250,955,394.90"
支付的各项税费,"2,549,341.52","6,150,699.17","14,852,639.56","5,193,722.79","10,787,896.75","17,126,305.04","25,003,433.28","5,368,629.17","14,618,155.53","23,925,674.62","36,268,317.55","10,818,436.37","25,272,041.51","40,798,864.84","57,471,139.35","24,175,608.60","40,696,750.26","67,207,014.62","104,260,468.13","29,392,986.59","64,269,671.87","85,873,737.17","119,212,717.05","63,043,220.21","95,780,766.28","130,831,706.00","174,638,557.41","71,601,713.07","129,168,837.17","167,709,672.76","211,556,226.92","35,410,205.51"
收到其他与筹资活动有关的现金,,,,,,,"100,000.00",,"7,207,800.00","8,207,800.00","7,207,800.00",,"304,172.00","304,172.00","10,804,172.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,"1,010,816.64","251,581,956.15","283,207,939.51","23,195.64","6,214,116.84","56,511,487.84","54,644,054.10","104,530,000.00","104,530,000.00","121,910,362.61","275,440,361.61","15,216,560.60"
支付其他与经营活动有关的现金,"8,736,615.48","11,040,245.86","13,330,570.71","10,762,219.45","19,952,688.74","32,841,298.68","22,152,364.94","29,652,475.35","41,065,232.78","47,407,662.12","41,119,643.41","10,375,601.15","24,122,066.63","40,792,842.54","44,096,707.33","13,631,573.43","37,156,195.48","64,458,192.58","52,695,522.80","42,102,707.37","70,824,069.15","171,810,372.40","111,812,442.51","81,088,547.69","154,350,502.96","204,028,636.67","435,333,151.90","98,538,789.64","257,924,645.95","340,634,724.95","306,267,165.22","130,897,990.22"
筹资活动现金流入小计,"175,991,000.00","311,577,250.00","375,555,250.00","45,660,000.00","773,132,000.00","774,659,000.00","870,522,000.00","42,000,000.00","128,857,800.00","204,857,800.00","219,857,800.00","6,000,000.00","116,304,172.00","204,043,172.00","462,943,172.00","195,000,000.00","289,000,000.00","1,179,498,939.62","1,321,598,939.62","170,000,000.00","650,010,816.64","1,225,491,956.15","1,989,776,724.23","396,967,922.89","684,014,116.84","1,331,812,370.84","1,750,474,054.10","520,530,000.00","928,530,000.00","1,117,610,362.61","1,383,230,361.61","266,171,955.50"
经营活动现金流出小计,"29,057,008.63","44,752,158.00","80,880,601.07","39,115,953.37","73,536,793.16","112,708,366.18","133,780,556.27","55,929,585.88","97,328,579.87","145,227,676.64","185,840,352.77","55,671,151.34","111,514,471.74","179,971,398.52","248,623,197.71","84,285,222.56","156,503,689.68","449,740,856.56","755,261,242.12","311,770,124.83","604,290,313.33","943,320,481.93","1,235,909,783.34","464,085,614.22","771,365,646.38","1,155,187,033.86","1,825,013,704.29","467,313,434.19","859,325,301.44","1,194,018,237.32","1,523,946,036.04","336,030,169.71"
偿还债务支付的现金,"19,020,000.00","46,640,000.00","111,600,000.00","31,170,000.00","129,240,000.00","400,820,000.00","450,620,000.00","68,250,000.00","195,300,000.00","208,100,000.00","241,700,000.00","12,800,000.00","114,050,000.00","122,590,000.00","315,668,544.00","43,068,666.00","132,702,055.00","255,170,953.00","449,651,352.00","49,940,610.00","157,700,356.71","577,330,522.74","591,061,561.70","207,894,680.12","389,835,592.49","515,014,667.71","827,816,761.96","658,808,544.36","904,127,919.43","1,044,726,480.10","1,003,200,000.00","376,819,882.32"
经营活动产生的现金流量净额,"29,270,793.00","57,670,352.59","87,791,980.85","-4,202,336.09","13,470,598.97","13,344,441.97","39,537,802.72","8,257,106.21","41,471,772.73","38,922,543.48","28,929,667.92","-17,446,921.69","-8,595,396.83","1,088,905.56","26,894,960.07","-22,461,058.11","-15,790,059.24","10,752,323.57","44,707,503.26","-5,158,433.22","12,241,672.27","65,413,469.02","143,942,860.97","6,299,456.53","57,250,795.32","83,852,286.48","-59,530,320.30","73,500,582.52","108,650,666.70","160,684,626.32","312,868,337.97","136,843,704.43"
分配股利、利润或偿还利息支付的现金,"6,753,289.20","11,024,735.31","28,590,578.65","9,771,899.39","20,020,001.20","25,931,930.81","30,838,148.80","4,673,647.34","9,011,358.61","32,225,716.45","36,883,950.43","4,028,716.90","33,699,676.12","38,018,644.27","42,779,277.50","4,474,131.88","42,508,249.07","50,128,606.31","77,738,416.81","14,286,330.47","57,942,646.57","87,048,070.72","102,954,332.77","17,942,342.39","61,399,504.43","115,676,668.52","96,902,224.40","40,251,378.81","87,650,849.54","133,241,955.83","170,886,927.70","47,687,115.72"
收回投资收到的现金,"2,964,820.30","1,044,673.93",,,,,,"16,000,000.00","16,000,000.00","19,600,000.00","19,600,000.00",,,,,,,"301,440,000.00","533,440,000.00","223,000,000.00","493,000,000.00","613,000,000.00","721,915,000.00","204,000,000.00","365,040,000.00","484,850,000.00","648,510,000.00","291,550,000.00","516,830,000.00","727,220,000.00","1,037,220,000.00","84,000,000.00"
支付其他与筹资活动有关的现金,,,"2,031,293.00",,"2,460,741.75","7,626,292.02","8,973,971.02","420,000.00","10,420,000.00","1,420,000.00","420,000.00",,,"2,950,000.00","5,860,500.00",,,"12,572,139.53","52,572,139.53",,"39,449,347.03","114,486,295.03","305,150,904.12","37,498,301.98","54,542,744.28","305,973,063.77","198,280,609.33","1,297,139.73","101,529,173.51","110,255,680.73","498,463,821.59",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"168,186.29","300,228.75","208,572.57","337,810.94","431,880.80","758,147.99","217,352.04","429,326.84","495,611.27","595,294.13","348,586.56","17,770,816.07","788,686.28","968,543.24","68,711.63"
筹资活动现金流出小计,"25,773,289.20","57,664,735.31","142,221,871.65","40,941,899.39","151,720,742.95","434,378,222.83","490,432,119.82","73,343,647.34","214,731,358.61","241,745,716.45","279,003,950.43","16,828,716.90","147,749,676.12","163,558,644.27","364,308,321.50","47,542,797.88","175,210,304.07","317,871,698.84","579,961,908.34","64,226,940.47","255,092,350.31","778,864,888.49","999,166,798.59","263,335,324.49","505,777,841.20","936,664,400.00","1,122,999,595.69","700,357,062.90","1,093,307,942.48","1,288,224,116.66","1,672,550,749.29","424,506,998.04"
处置固定资产、无形资产和其他长期资产收回的现金净额,"19,607.84",,"158,516.46",,,,900.00,"15,400,000.00","18,555,764.40","18,560,487.00","18,586,766.46",,"3,081,936.38","3,084,036.38","5,891,796.46",,"399,676.00","399,676.00","579,716.00","50,000.00","51,200.00","51,200.00","51,200.00","99,000.00","537,585.00","869,884.50","899,884.50","10,051,021.79","10,110,411.79","10,226,407.20","10,695,547.58","65,000.00"
筹资活动产生的现金流量净额,"150,217,710.80","253,912,514.69","233,333,378.35","4,718,100.61","621,411,257.05","340,280,777.17","380,089,880.18","-31,343,647.34","-85,873,558.61","-36,887,916.45","-59,146,150.43","-10,828,716.90","-31,445,504.12","40,484,527.73","98,634,850.50","147,457,202.12","113,789,695.93","861,627,240.78","741,637,031.28","105,773,059.53","394,918,466.33","446,627,067.66","990,609,925.64","133,632,598.40","178,236,275.64","395,147,970.84","627,474,458.41","-179,827,062.90","-164,777,942.48","-170,613,754.05","-289,320,387.68","-158,335,042.54"
处置子公司及其他营业单位收到的现金净额,,"-3,074,481.29",,,,,,,,,,,,"3,157,032.21","19,418,016.75",,,,"6,262,502.30","3,860,000.00","14,752,000.00","17,118,894.01","17,718,894.01",,,,,,"-1,506,233.29",,"5,733,696.16",
四、汇率变动对现金的影响,-117.63,-100.20,,,,,,,,,,,,,"476,947.15",,,"126,781.73","-73,648.81","5,330.46","16,837.48","18,018.57","16,481.59",,"6,550.58","1,750.58","-24,356.71",,"3,516.63","103,153.03","192,036.50","-100,137.35"
收到其他与投资活动有关的现金,,,"11,000,000.00",,,,,"4,723,014.51","6,588,661.00","6,898,761.00","31,675,511.00",,,,"20,682,500.00","14,550,000.00","27,990,850.00","28,074,350.00","60,281,966.64","2,161,710.00","3,661,710.00","56,661,710.00","4,661,710.00",,,"2,001,344.84","2,000,000.00",,,"13,619,866.74","27,580,000.00","53,934,886.98"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,984,428.14","-2,029,807.36","11,158,516.46",,,,900.00,"36,123,014.51","41,144,425.40","45,059,248.00","69,862,277.46",,"3,081,936.38","6,241,068.59","45,992,313.21","14,550,000.00","28,390,526.00","330,082,212.29","600,864,413.69","229,280,282.57","511,802,720.94","687,263,684.81","745,104,952.00","204,316,352.04","366,006,911.84","488,216,840.61","652,005,178.63","301,949,608.35","543,204,994.57","751,854,960.22","1,082,197,786.98","138,068,598.61"
五、现金及现金等价物净增加额,"43,448,201.09","-19,603,427.61","15,989,715.48","-27,975,989.19","582,548,492.37","262,061,569.64","292,019,333.24","-36,118,059.68","-76,916,217.51","-66,311,056.33","-139,386,293.01","-52,874,855.57","-93,027,337.51","-63,734,803.02","-119,593,404.61","5,169,917.94","-43,444,233.68","122,753,825.13","4,201,287.21","13,066,086.13","-196,301.97","24,632,030.87","561,272,101.79","-179,799,116.55","-176,302,529.34","-316,639,077.06","-285,915,210.15","-177,106,901.16","-170,905,813.87","-211,902,494.84","-253,099,065.35","-58,469,201.17"
购建固定资产、无形资产和其他长期资产支付的现金,"135,524,613.22","316,450,423.12","316,294,160.18","28,491,753.71","52,333,363.65","91,563,649.50","127,609,249.66","33,154,533.06","52,793,360.54","92,539,434.87","132,564,823.47","24,599,216.98","33,998,372.94","41,324,304.90","54,957,851.88","11,376,226.07","27,834,396.37","110,769,350.51","154,268,629.48","53,015,076.27","145,475,477.03","193,748,110.94","304,788,663.80","101,651,795.96","190,368,914.66","329,982,064.95","378,414,309.56","93,765,029.13","122,822,049.29","215,770,247.07","339,475,605.83","51,746,324.32"
期初现金及现金等价物余额,"26,341,889.73","69,790,090.82","50,186,663.21",,"66,176,378.69","66,176,378.69","66,176,378.69","358,195,711.93","358,195,711.93","358,195,711.93","358,195,711.93","218,809,418.92","218,809,418.92","218,809,418.92","218,809,418.92","99,216,014.31","99,216,014.31","99,216,014.31","99,216,014.31","103,417,301.52","103,417,301.52","103,417,301.52","103,417,301.52",,"664,689,403.31","664,689,403.31","664,689,403.31","378,774,193.16","378,774,193.16","378,774,193.16","378,774,193.16","125,675,127.81"
投资支付的现金,"2,000,000.00","1,000,000.00",,,,,,"16,000,000.00","16,000,000.00","16,000,000.00","18,000,000.00",,"22,070,000.00","70,225,000.00","40,225,000.00","123,000,000.00","142,000,000.00","294,500,000.00","534,100,000.00","258,654,270.03","504,575,000.00","702,894,670.08","759,494,670.08","291,040,000.00","418,475,000.00","590,462,900.00","764,012,900.00","278,965,000.00","535,165,000.00","736,655,000.00","1,018,055,000.00","123,200,000.00"
期末现金及现金等价物余额,"69,790,090.82","50,186,663.21","66,176,378.69",,"648,724,871.06","328,237,948.33","358,195,711.93","322,077,652.25","281,279,494.42","291,884,655.60","218,809,418.92","165,934,563.35","125,782,081.41","155,074,615.90","99,216,014.31","104,385,932.25","55,771,780.63","221,969,839.44","103,417,301.52","116,483,387.65","103,220,999.55","128,049,332.39","664,689,403.31","-179,799,116.55","488,386,873.97","348,050,326.25","378,774,193.16","201,667,292.00","207,868,379.29","166,871,698.32","125,675,127.81","67,205,926.64"
