科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"16,863,334.97","52,970,366.39","33,328,666.26","15,449,594.10","30,334,109.40","439,922,832.94","181,748,668.43","176,962,865.51","148,723,368.28","143,882,031.53","150,270,072.25","97,572,449.78","276,785,086.83","268,718,016.14","205,433,534.56","246,734,724.06","51,249,748.40","36,859,882.83","5,769,070.08","73,484,135.70","51,341,396.15","34,650,333.42","32,235,266.23","121,693,306.27","57,680,069.70","39,456,112.52","38,735,072.40","30,287,760.08","23,460,741.81","49,341,144.50","43,979,761.30","35,918,072.77","39,031,374.20","6,319,759.59","5,958,797.11","11,487,428.16","14,150,560.29","13,604,289.35","5,396,302.25","54,623,755.57","91,853,781.89","91,585,940.54","65,775,079.50","75,901,130.86"
短期借款,"23,800,000.00","23,000,000.00","22,000,000.00","21,250,000.00","21,250,000.00","18,750,000.00","16,250,000.00","13,750,000.00","11,250,000.00","6,250,000.00","6,250,000.00",,,,,,,,,,"20,000,000.00","20,000,000.00","49,900,000.00","49,900,000.00","49,900,000.00","46,625,000.00",,,,,,"156,000,000.00","156,000,000.00","136,000,000.00","323,000,000.00","323,000,000.00","323,000,000.00","233,000,000.00","74,000,000.00",,,,,
交易性金融资产,,,,,,,,,,,,"140,210.00",,"23,657,465.00","22,087,718.00","278,480.00","17,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,"4,349,760.00","8,943,360.00",,,"8,016,354.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,,,,,,,,,"6,419.40","100,000.00",,"209,206.64",,"198,741.33","322,733.11","235,009.23","146,103.02","210,370.85","359,234.55","253,951.85","247,484.71","668,909.46","115,983.60","96,273.64","151,658.34","192,984.34",,"133,430.36","17,830.00","325,965.53","268,790.01","518,447.78","394,039.59","850,143.40","1,126,389.00","143,076.30","513,177.08","22,922.61","205,489.53","212,532.38","67,443.48","47,427.03","214,980.70","319,914.40"
应付账款,"181,240,232.24","182,801,874.23","178,048,494.16","217,956,378.40","227,956,987.25","234,956,747.25","163,883,132.11","196,554,334.01","198,351,033.41","196,643,286.81","198,752,019.51","259,871,428.38","247,736,182.88","248,163,174.19","248,020,886.99","93,944,476.43","105,921,976.43","59,765,444.67","59,322,543.34","58,181,765.11","57,360,522.11","59,376,866.41","42,752,518.21","65,940,054.35","34,832,923.35","23,894,240.13","24,949,635.13","24,115,932.13","23,526,547.13","28,086,559.13","22,194,220.40","98,650,160.66","75,939,520.29","75,471,648.77","69,105,428.77","31,784,561.23","25,396,847.20","25,419,418.98","23,914,777.23","22,133,489.47","18,871,515.37","17,084,651.43","17,225,015.71","18,473,875.71"
预付款项,"99,753,670.52","82,891,007.72","43,850,856.72","6,903,501.22","50,283,601.22","15,019,079.22","65,203,601.22","32,881,256.58","26,666,128.58","34,372,772.43","40,486,747.93","3,665,969.78","1,900,339.28","119,553,495.08","7,875,643.88","213,402,763.52","30,084,405.52","33,136,088.50","44,278,249.50","16,474,194.50","40,114,498.50","4,074,931.50","51,670,086.30","636,822.46",,"744,068.00","1,999,463.00",,"500,000.00","500,000.00","475,169.27",,,"100,000.00","100,000.00","2,420,233.33","136,149.35","508,507.43","548,863.51","522,132.33","2,682,639.46","2,700,074.80","2,238,755.07","760,000.00"
预收款项,"274,573,847.01","378,603,547.01","460,577,887.51","277,844,074.51","111,384,284.01","72,778,102.01","55,715,305.01","50,143,681.00","16,884,993.00","4,359,679.00","6,379,450.00","1,042,205.28","1,601,000.00","40,000.00","47,707,596.00","83,524,156.87","82,645,566.00","5,624,564.00","5,470,564.00","5,698,201.50","1,609,064.00","1,766,500.00","2,774,000.00","44,867,217.66","70,682,376.01","92,183,819.01","105,441,536.39","116,436,066.47","44,353,762.01","39,436,198.01","39,476,428.01","2,769,754.77","2,752,197.77","7,290,277.77","15,240,826.27","5,670,201.77","3,063,238.55","1,885,274.55","81,745,879.68","2,178,210.73","3,971,070.61","5,166,695.83","10,474,790.01","6,769,597.64"
