科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
未分配利润,"59,820,658.84","92,884,181.26","111,709,883.56","128,295,085.86","139,622,473.22","146,623,528.31","176,713,532.13","140,242,309.49","160,040,064.64","171,093,581.29","205,067,629.68","133,612,987.82","146,250,282.25","136,158,838.74","144,603,140.75","36,979,378.33","43,571,127.48","27,787,293.01","42,543,049.54","55,226,003.08","67,237,624.05","71,901,867.82","83,684,597.73","74,240,215.60","83,398,079.73","87,085,835.21","99,953,342.55","95,317,139.04","102,254,295.18","105,679,339.56","120,199,724.96","144,668,779.89","152,373,656.61","155,293,891.33","174,882,205.58"
长期待摊费用,,,,,,,,,,,,,"2,174,921.72",,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,"9,777,011.42","9,783,883.64","9,662,204.42","9,415,357.23","9,128,233.08","8,869,978.70","8,718,166.76","12,939,372.38","13,654,770.03","31,573,301.44","33,011,155.83","33,798,075.67","54,921,732.17","58,224,840.31","64,929,448.73","71,134,101.90","73,028,145.58","40,922,547.02","40,053,367.26","44,816,700.48","44,666,660.68","44,111,634.36","44,054,603.04"
递延所得税资产,"991,619.54","914,131.23","1,509,128.50","1,295,285.68","1,354,450.34","1,042,961.48","1,230,403.46","1,304,487.06","1,437,157.01","1,621,631.17","1,655,166.55","1,962,717.36","1,873,978.21","2,038,663.32","2,228,513.49","2,337,507.97","2,393,788.47","3,840,252.01","3,779,599.07","4,520,881.84","4,862,933.91","7,349,219.42","7,573,338.03","7,395,295.20","9,104,166.94","9,054,872.44","8,685,371.71","9,817,244.26","8,788,596.80","7,693,432.32","7,806,298.61","11,417,875.71","8,622,237.27","7,470,899.92","7,155,946.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"21,649,912.90","21,649,912.90","36,871,864.32","18,450,000.00","25,894,756.00","412,100.00","3,153,018.17","3,939,580.37","1,515,828.15","1,434,514.59","7,703,855.10","1,693,570.98","1,596,770.05","39,924,812.93","16,927,040.00","18,168,040.00","22,692,031.00","34,240,817.54","31,331,860.75","28,717,820.75","17,948,112.67","41,352,426.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"83,933,147.82","80,490,357.69","89,619,810.32","86,171,221.71","86,426,395.79","85,633,973.51","85,968,339.97","86,098,969.28","93,434,393.84","114,451,785.61","117,076,611.29","121,004,551.79","133,194,913.79","264,216,820.08","257,308,036.85","284,633,746.28","355,458,478.05","386,107,225.59","353,008,134.81","353,857,927.40","442,950,342.01","484,002,309.27","471,032,988.54","475,491,044.83","462,473,917.02","510,433,929.48","539,052,902.72","537,872,360.35","520,745,007.77","537,837,798.95","545,100,872.39","561,824,253.46","563,453,027.92","601,933,307.75","618,043,362.79"
所有者权益(或股东权益)合计,"117,539,332.57","154,231,630.37","176,895,202.07","193,480,404.37","204,807,791.73","720,991,323.60","751,081,327.42","714,610,104.78","734,407,859.93","755,011,085.10","788,985,133.49","717,530,491.63","739,944,797.48","736,632,612.03","744,955,234.82","637,084,625.21","643,389,250.21","628,742,166.21","643,346,110.80","660,250,269.96","672,977,288.58","699,366,722.82","711,425,768.66","704,296,573.13","734,229,797.39","1,713,387,232.60","1,735,239,643.09","1,737,195,569.34","1,747,395,569.54","1,726,268,407.29","1,740,418,906.22","1,773,574,535.60","1,782,039,888.55","1,794,235,867.97","1,812,883,289.80"
资产总计,"253,937,952.10","245,268,224.74","300,981,729.65","316,424,038.69","348,377,252.54","891,162,635.08","896,638,745.05","903,676,797.43","926,939,847.31","947,905,501.94","961,657,669.38","916,721,544.85","901,178,185.24","952,686,942.95","948,107,405.40","918,034,560.37","938,778,065.35","964,654,147.38","979,089,202.64","956,282,011.50","1,062,232,940.83","1,350,810,609.78","1,288,628,758.97","1,336,271,754.77","1,372,848,279.07","2,431,574,141.26","2,367,579,050.48","2,340,214,793.02","2,360,871,819.75","2,351,348,119.68","2,488,847,528.60","2,491,001,877.74","2,545,343,639.39","2,632,089,083.05","2,665,995,664.46"
负债和所有者(或股东权益)合计,"253,937,952.10","245,268,224.74","300,981,729.65","316,424,038.69","348,377,252.54","891,162,635.08","896,638,745.05","903,676,797.43","926,939,847.31","947,905,501.94","961,657,669.38","916,721,544.85","901,178,185.24","952,686,942.95","948,107,405.40","918,034,560.37","938,778,065.35","964,654,147.38","979,089,202.64","956,282,011.50","1,062,232,940.83","1,350,810,609.78","1,288,628,758.97","1,336,271,754.77","1,372,848,279.07","2,431,574,141.26","2,367,579,050.48","2,340,214,793.02","2,360,871,819.75","2,351,348,119.68","2,488,847,528.60","2,491,001,877.74","2,545,343,639.39","2,632,089,083.05","2,665,995,664.46"
