科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"61,593,838.11","416,227,711.43","408,463,449.32","392,153,034.75","304,202,516.17","190,583,932.44","159,331,395.75","146,678,136.36","131,127,251.70","98,988,095.39","94,451,444.61","117,182,227.73","202,046,133.38","74,849,180.17","133,650,292.86","91,597,273.22","77,697,478.87","146,034,546.76","174,619,724.55","114,990,531.39","123,988,418.18","127,248,568.81","144,191,002.37","117,722,642.24","86,436,419.84","128,293,411.95","143,003,481.93","113,780,664.80","132,852,738.71","113,325,105.67","131,096,757.95","100,836,993.13","186,590,822.72","99,139,568.61","166,088,380.22","151,748,512.91","149,841,448.19","154,730,724.55","146,359,229.73","175,469,082.29","153,734,136.37","226,315,043.03","178,423,257.88"
短期借款,"308,433,370.11","203,735,440.00","184,240,280.00","335,896,140.00","378,535,230.00","339,093,840.00","217,519,000.00","310,838,500.00","242,478,500.00","197,436,200.00","142,423,000.00","349,178,600.00","368,399,800.00","267,424,200.00","357,399,400.00","370,940,800.00","424,275,200.00","491,833,300.00","518,471,850.02","587,455,523.20","676,560,380.00","620,782,100.00","547,010,000.00","566,245,052.94","513,692,851.27","579,310,253.59","559,614,015.34","567,504,256.06","590,261,558.86","551,000,000.00","540,000,000.00","540,000,000.00","635,552,625.09","643,000,000.00","700,000,000.00","706,000,000.00","774,004,226.10","721,270,000.00","680,991,803.32","708,997,116.93","693,917,848.14","682,999,051.91","621,500,000.00"
交易性金融资产,,,,,,,,,,,"5,000,212.64","23,070,226.49","9,800,092.05","870,000.00","18,246,374.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"314,078.00","557,271.00","640,000.00","712,943.00","2,430,642.20","4,949,083.20","4,110,827.83","770,000.00","871,926.24","2,094,488.17","5,973,923.38","279,053.84","100,000.00","412,983.12","2,200,000.00","511,124.73","2,943,305.61","2,099,318.05","7,199,859.26","2,037,201.95","5,000,000.00","1,851,000.00","6,289,785.50","2,400,000.00","3,676,777.94","4,602,468.00","2,535,000.00","2,791,362.00","2,890,000.00","4,712,737.52","3,935,610.11","3,940,022.80","4,980,000.00","828,059.13","3,640,539.68","1,960,000.00","1,900,064.00","3,001,896.52","2,604,282.00","1,998,488.71","1,605,735.44","1,725,593.65","2,832,378.00"
应付票据,,,,,,,,"5,000,000.00",,,,"6,978,067.44","2,930,000.00",,"48,470,000.00","36,050,000.00","19,288,000.00","18,784,312.90","22,102,248.30","932,000.00",,,,,"19,296,113.10","20,000,000.00","20,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","22,500,000.00","22,500,000.00","48,000,000.00","73,127,686.22","33,935,541.00","54,435,541.00","3,140,000.00","54,921,692.70",,,,,
应收账款,"132,145,584.09","133,080,774.51","116,350,109.72","106,237,020.78","104,808,828.10","111,132,361.20","101,686,890.06","96,836,584.14","117,916,483.87","120,041,894.07","124,820,392.52","101,142,081.42","98,637,841.35","95,759,490.65","145,600,103.64","117,269,242.12","154,799,389.35","147,099,560.01","114,955,625.78","107,176,718.94","130,678,897.85","130,844,160.50","126,033,234.62","113,050,546.50","122,256,754.47","123,023,881.62","123,314,935.56","102,674,798.84","124,307,708.89","144,377,965.37","149,102,547.92","120,034,985.39","127,166,515.14","154,470,738.23","137,346,915.46","135,459,745.51","141,106,050.56","149,965,464.69","131,635,521.95","105,667,824.92","127,518,137.24","125,108,194.74","121,003,973.34"
应付账款,"129,383,094.75","114,425,599.45","109,746,440.84","120,465,324.54","151,871,519.30","137,660,840.30","207,317,644.27","156,705,210.69","204,572,152.82","200,196,786.36","333,061,874.01","203,152,820.89","162,246,245.91","166,997,816.21","94,262,561.13","85,993,175.39","140,545,506.30","182,697,718.63","190,557,695.03","170,717,284.96","201,433,656.15","195,856,553.29","233,144,464.35","214,244,220.33","226,707,974.21","236,902,926.32","251,093,280.06","282,629,629.25","302,669,723.50","314,458,588.58","279,504,113.41","242,209,854.99","254,321,865.73","216,965,432.44","202,493,752.44","191,071,070.90","183,973,949.95","184,182,868.55","188,595,299.69","173,311,377.72","192,257,322.40","181,281,802.58","199,141,307.28"
预付款项,"12,561,840.29","16,188,350.05","14,884,612.74","14,306,923.93","19,124,085.06","23,375,599.20","13,017,236.46","11,982,418.80","16,027,396.86","13,153,885.14","11,580,080.91","12,012,996.58","19,770,904.72","20,525,132.61","25,853,474.97","23,053,956.70","31,673,131.76","31,497,812.86","32,295,640.76","33,224,724.96","28,577,047.28","28,537,561.13","15,659,955.18","27,098,655.03","28,555,427.51","32,705,106.66","21,955,357.99","43,696,438.61","27,304,648.82","33,535,841.97","12,879,539.18","34,225,150.94","29,236,169.62","24,996,922.38","22,895,279.83","25,485,937.73","23,800,194.18","24,240,666.87","13,186,471.68","30,623,526.27","16,471,844.42","14,780,218.01","10,730,234.81"
预收款项,"6,287,983.86","8,926,842.46","6,424,576.93","10,198,864.84","11,918,564.29","11,789,176.77","11,411,468.89","11,059,751.04","13,537,321.58","15,651,306.71","16,133,695.65","15,458,553.84","21,445,271.67","32,101,033.58","20,716,288.57","28,259,246.88","16,440,028.28","19,575,061.06","31,248,186.83","19,455,999.85","14,073,243.34","19,975,303.61","25,337,015.77","25,264,212.51","21,430,376.54","25,204,307.06","43,913,082.44","25,572,713.51","25,115,797.04","12,330,975.60","8,917,422.18","11,740,641.82","8,865,672.51","11,446,320.90","8,021,654.27","12,868,887.16","17,458,962.45","20,501,008.58","18,270,874.54","23,689,633.24","22,573,939.39","19,851,971.95","21,254,640.48"
