科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应付款,"1,725,535.55","777,652.58","959,572.26","600,403.80","1,230,650.12","4,490,674.70","928,483.87","809,277.48","717,973.61","1,318,304.80","4,419,737.57","1,668,452.89","905,683.06","2,113,994.39","1,891,030.94","2,708,671.34","3,227,095.51","5,910,915.45","5,002,201.79","6,363,773.29","13,527,383.55","44,251,186.94","53,931,744.56","41,431,876.94","40,102,259.69","23,892,092.77","40,629,463.36","43,514,106.97","19,188,354.05","313,278,565.59","191,200,104.57","19,113,570.73"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"31,324.92",,,,"139,900.09",,"2,485.41",621.27,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"52,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","20,500,000.00","21,500,000.00","22,000,000.00","95,500,000.00","95,500,000.00"
其他流动资产,,,,,,,,,,,,"6,736,595.37","8,162,325.51",,,"4,684,326.91",,"96,192,180.03","52,876,626.54","144,792,896.92","102,140,372.56","6,570,873.17","653,860,061.42","429,342,549.32","351,557,601.02","585,435,769.08","804,465,194.68","483,146,502.56","404,619,673.72","6,183,172.38","388,278,301.76","384,392,259.67"
其他流动负债,,,,,,,,,"450,000.00","450,000.00","450,000.00",,,,,,,,,,,,,,,,,,,,,
流动资产合计,"279,519,987.75","253,819,189.54","315,417,980.01","331,830,724.73","363,575,517.71","1,012,479,791.70","957,483,345.14","963,946,188.03","1,032,000,022.77","1,018,231,906.34","916,766,937.08","820,838,579.19","930,291,303.84","1,252,206,029.58","983,876,103.28","1,045,136,612.17","1,122,659,774.94","1,607,675,109.11","1,387,395,057.40","1,573,205,873.90","1,514,906,315.10","2,656,913,512.98","2,496,427,213.21","2,243,221,198.10","2,345,348,728.83","2,548,489,246.19","2,626,993,797.65","2,520,010,684.65","2,726,688,127.41","3,472,576,602.61","3,451,761,914.29","3,529,806,965.37"
流动负债合计,"134,192,856.97","119,827,788.45","147,799,637.20","169,926,661.02","185,087,548.64","244,352,036.59","178,426,390.95","196,579,986.16","278,418,085.46","293,180,139.83","259,328,372.82","227,106,617.09","354,049,007.59","515,720,865.74","202,260,821.53","250,847,487.30","311,898,980.52","586,189,279.89","388,260,376.16","482,992,972.64","525,394,902.71","827,994,890.23","777,807,736.59","541,613,802.38","637,279,309.10","659,676,515.04","808,872,044.26","775,659,118.39","943,672,408.87","1,674,342,506.96","1,411,818,751.60","1,495,787,871.77"
可供出售金融资产,,,,,,,,,,,,,,,,,"48,125,000.00","48,125,000.00","61,597,803.80","71,598,006.80","101,598,006.80","114,477,803.80","217,927,803.80","216,727,803.80","216,727,803.80","202,175,000.00","252,319,625.66","253,319,633.58","358,885,544.57","285,535,938.87","295,953,345.47","210,437,657.40"
长期借款,,,,,,,,,,,,,,,,,,,,,,"238,000,000.00","225,000,000.00","212,000,000.00","199,000,000.00","186,000,000.00","173,000,000.00","139,500,000.00","133,500,000.00","128,000,000.00","343,000,000.00","337,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,"65,680,505.16","67,889,221.67","98,480,418.80","116,538,735.00","116,178,593.38","137,858,860.29","91,263,491.43","92,989,321.52","91,914,570.40",,,,,,"8,605,672.51","8,305,005.25","7,641,304.55","7,366,241.03","7,145,799.83","6,388,437.63","6,629,814.92","84,085,442.71"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,820,208.29","43,368,763.46","107,199,306.80","106,049,636.01","104,899,965.15"
预计负债,,,,,,,,,,,,,,,,,,"40,615,500.00","40,615,500.00","37,760,115.00","37,698,515.00",,,,,,,,,,,
固定资产,"1,389,335.06","36,471,173.53","57,758,803.81","56,522,098.06","56,164,395.04","55,562,689.51","55,317,735.47","55,509,855.38","77,315,857.04","117,545,914.77","118,986,854.60","163,149,806.32","161,901,479.04","192,251,219.12","188,780,714.99","191,118,325.56","202,404,837.31","235,672,631.57","260,136,780.93","252,032,664.18","249,932,363.45","243,987,328.54","237,807,349.70","230,291,666.07","219,697,428.98","214,597,883.42","210,064,754.49","562,350,313.51","561,770,200.75","558,659,794.28","552,672,073.50","543,641,833.08"
递延所得税负债,"596,917.57","596,917.57",,,,,,,,,,,,"8,115,391.65","7,702,744.62","7,290,097.59","6,877,450.56","9,799,998.03","9,214,840.94","10,129,714.30","9,544,557.21","10,093,619.68","9,508,462.59","8,923,305.50","8,338,148.40","7,806,391.33","7,221,234.24","6,662,777.14","21,925,856.71","18,419,452.74","19,115,461.81","17,525,205.38"
在建工程,,,,,,,,,,,,,,,,,,,,,,,"2,789,093.45","397,004,413.20","401,339,556.37","394,346,666.04","395,502,796.58",,,,"141,509.43","141,509.43"
其他非流动负债,,,,,,,,,,,,,,"1,500,000.00","1,500,000.00","1,500,000.00","4,465,457.56",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"596,917.57","596,917.57",,,,,,,,,,,,"9,615,391.65","9,202,744.62","8,790,097.59","11,342,908.12","55,830,240.25","55,193,594.56","53,201,594.33","52,203,348.65","254,820,591.65","241,172,695.97","227,463,447.16","214,795,107.10","200,129,358.01","190,992,950.92","157,505,378.04","167,688,454.65","157,878,850.94","373,468,367.80","366,271,618.94"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"134,789,774.54","120,424,706.02","147,799,637.20","169,926,661.02","185,087,548.64","244,352,036.59","178,426,390.95","196,579,986.16","278,418,085.46","293,180,139.83","259,328,372.82","227,106,617.09","354,049,007.59","525,336,257.39","211,463,566.15","259,637,584.89","323,241,888.64","642,019,520.14","443,453,970.72","536,194,566.97","577,598,251.36","1,082,815,481.88","1,018,980,432.56","769,077,249.54","852,074,416.20","859,805,873.05","999,864,995.18","933,164,496.43","1,111,360,863.52","1,832,221,357.90","1,785,287,119.40","1,862,059,490.71"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00","362,086,092.00","366,801,092.00","366,801,092.00","366,801,092.00","399,109,107.00","399,629,107.00","399,225,707.00","399,225,707.00","424,160,402.00","424,160,402.00","636,240,603.00","635,769,528.00","635,769,528.00","635,769,528.00","635,769,528.00","635,769,528.00","661,580,313.00","661,580,313.00","661,580,313.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"40,359,022.69","40,359,022.69","68,805,941.16","68,805,941.16","68,805,941.16","609,486,791.16","609,486,791.16","509,486,791.16","509,486,791.16","509,486,791.16","509,486,791.16","410,522,976.96","410,522,976.96","952,453,984.96","989,230,984.96","995,004,627.25","997,698,993.65","1,721,181,203.19","1,730,753,253.37","1,732,867,239.25","1,734,530,029.05","2,595,020,895.74","2,596,202,969.99","2,384,380,584.96","2,382,183,506.59","2,382,401,143.32","2,382,547,212.96","2,382,038,337.50","2,382,038,337.50","2,899,227,582.50","2,899,227,582.50","2,899,227,582.50"
无形资产,"540,697.68","436,046.52","331,395.36","279,069.78","252,906.99","226,744.20","200,581.41","8,998,484.89","9,864,480.81","8,939,951.23","9,356,714.91","9,422,313.75","8,811,938.73","136,906,504.57","138,727,675.90","130,389,105.10","122,597,971.52","151,743,822.59","142,347,641.46","134,911,050.26","135,850,120.78","128,183,932.13","120,007,939.53","158,238,303.03","146,815,354.40","119,978,263.45","109,949,429.08","169,508,950.05","154,786,589.85","157,343,885.10","141,797,157.00","126,547,994.16"
盈余公积,"6,526,059.03","10,061,612.89","14,314,614.97","14,314,614.97","14,314,614.97","20,891,148.86","20,891,148.86","20,891,148.86","20,891,148.86","28,300,163.43","28,300,163.43","28,300,163.43","28,300,163.43","34,139,124.25","34,139,124.25","34,139,124.25","34,139,124.25","41,911,447.36","41,911,447.36","41,911,447.36","41,911,447.36","48,717,551.67","48,717,551.67","48,717,551.67","48,717,551.67","56,928,236.59","56,928,236.59","56,928,236.59","56,928,236.59","68,171,610.83","68,171,610.83","68,171,610.83"
开发支出,,,,,,,,,"5,500,390.24","23,013,130.81","32,109,582.41","39,929,081.27","47,006,147.86",,"5,930,369.05","14,686,306.89","21,401,957.61","23,829,724.34","34,038,035.22","47,931,326.46","60,313,273.82","69,720,273.28","79,686,258.87","66,506,160.91","86,682,919.01","126,593,548.09","133,743,821.60","65,646,737.25","77,626,385.01","76,917,258.84","82,351,611.12","95,230,397.01"
减:库存股,,,,,,,,,,,,,,,,,,"41,492,000.00","41,492,000.00","37,942,080.00","37,942,080.00","34,154,829.96","34,154,829.96","20,612,762.53","17,585,006.81","17,585,006.78","17,585,006.78","17,534,733.98","2,484,077.70",,,
商誉,,,,,,,,,"10,477,778.83","14,202,755.33","18,577,513.60","20,611,163.62","20,611,163.62","449,605,931.90","453,012,628.47","453,012,628.47","453,012,628.47","1,031,793,183.39","1,031,793,183.39","1,031,793,183.39","1,031,793,183.39","1,017,590,428.06","1,017,590,428.06","1,017,590,428.06","1,017,590,428.06","1,017,590,428.06","1,017,590,428.06","1,017,590,428.06","1,017,590,428.06","1,272,360,072.36","1,272,360,072.36","1,272,360,072.36"
未分配利润,"43,376,169.43","63,112,379.75","70,372,292.46","63,775,269.46","80,593,804.24","97,701,309.61","107,912,909.21","106,002,867.30","125,450,680.36","146,315,206.49","160,286,513.82","152,053,006.58","173,648,593.11","215,573,812.38","228,223,055.41","251,799,479.18","275,115,544.35","360,639,055.06","367,202,565.12","380,928,453.05","394,620,287.97","522,882,284.70","527,701,597.09","528,574,281.59","558,416,455.55","733,611,822.03","736,299,772.27","698,883,394.69","723,708,363.79","507,628,936.30","527,172,930.03","510,396,370.79"
长期待摊费用,"662,500.00","744,833.33","717,837.49","654,124.21","622,267.57","590,410.93","558,554.29","668,800.19","625,268.63","629,790.08","1,199,846.63","3,914,138.64","3,626,716.78","5,426,796.66","5,018,471.39","4,508,947.45","3,909,391.72","3,249,170.36","2,985,763.21","2,699,524.25","2,483,177.26","20,120,116.05","21,338,056.02","20,192,095.71","18,877,953.23","24,492,332.97","22,902,136.02","54,689,323.49","52,221,803.60","47,724,946.70","51,249,363.47","50,507,605.69"
少数股东权益,"1,391,342.43","1,500,358.86","783,960.91","636,376.99","291,819.62","395,923.72","298,793.54","333,059.25","6,413,465.49","11,511,721.40","11,518,504.33","14,318,224.43","11,196,775.29","71,127,433.48","69,747,445.43","78,244,589.74","79,436,349.65","89,149,747.19","88,256,230.21","91,494,380.35","93,453,837.92","568,103.33","501,714.37","389,486.31","324,166.57","672,354.32","636,981.98","630,537.99","628,596.44","794,823.71","539,191.85","277,935.89"
递延所得税资产,"4,329,847.63","3,986,837.29","2,425,628.10","2,268,606.97","2,361,547.64","2,466,883.67","2,466,883.67","2,799,299.79","3,555,073.50","4,625,343.73","4,546,847.06","4,704,074.90","4,949,622.25","5,294,619.38","6,029,480.96","6,876,532.25","9,011,134.78","12,775,553.50","13,120,181.94","14,291,976.44","14,313,476.65","16,144,502.10","17,385,726.12","19,193,488.36","21,165,945.14","19,136,343.25","20,065,366.43","20,937,023.43","21,397,626.67","30,883,266.96","31,036,160.25","34,234,252.90"
外币报表折算价差,,,"-424,801.93","-904,239.85","-1,117,093.68","-1,500,689.93","-988,933.74","-1,371,224.45","-1,321,299.51","-1,605,230.02","-1,695,544.11","-1,842,609.13","-2,038,725.46","-2,486,868.25","-2,051,230.78","-2,039,179.13","-2,046,804.76",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"2,326,193.23","2,236,586.79","13,874,861.21","92,136,586.79","392,710,796.80","390,425,153.41",,,"4,806,521.54","25,835,414.46","686,000.00",,"3,000,000.00","3,000,000.00","3,000,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"6,922,380.37","41,638,890.67","61,233,664.76","59,723,899.02","59,401,117.24","58,846,728.31","58,543,754.84","67,976,440.25","107,338,849.05","168,956,885.95","250,457,864.37","309,619,800.17","345,387,487.08","906,023,806.63","913,677,934.14","938,450,706.01","951,726,412.84","1,602,504,600.50","1,640,170,547.14","1,569,132,592.99","1,688,420,188.94","2,002,935,180.76","2,104,957,808.96","2,125,744,359.14","2,137,503,061.50","2,132,021,992.07","2,195,615,076.93","2,195,914,858.69","2,294,793,141.80","2,546,012,907.54","2,543,240,743.53","2,525,086,729.89"
所有者权益(或股东权益)合计,"151,652,593.58","175,033,374.19","228,852,007.57","221,627,962.73","237,889,086.31","826,974,483.42","837,600,709.03","835,342,642.12","860,920,786.36","894,008,652.46","907,896,428.63","903,351,762.27","921,629,783.33","1,632,893,578.82","1,686,090,471.27","1,723,949,733.29","1,751,144,299.14","2,568,160,189.47","2,584,111,633.82","2,606,143,899.92","2,625,728,252.68","3,577,033,211.86","3,582,404,589.61","3,599,888,307.70","3,630,777,374.13","3,820,705,365.21","3,822,743,879.40","3,782,761,046.91","3,910,120,405.69","4,186,368,152.25","4,209,715,538.42","4,192,834,204.55"
资产总计,"286,442,368.12","295,458,080.21","376,651,644.77","391,554,623.75","422,976,634.95","1,071,326,520.01","1,016,027,099.98","1,031,922,628.28","1,139,338,871.82","1,187,188,792.29","1,167,224,801.45","1,130,458,379.36","1,275,678,790.92","2,158,229,836.21","1,897,554,037.42","1,983,587,318.18","2,074,386,187.78","3,210,179,709.61","3,027,565,604.54","3,142,338,466.89","3,203,326,504.04","4,659,848,693.74","4,601,385,022.17","4,368,965,557.24","4,482,851,790.33","4,680,511,238.26","4,822,608,874.58","4,715,925,543.34","5,021,481,269.21","6,018,589,510.15","5,995,002,657.82","6,054,893,695.26"
负债和所有者(或股东权益)合计,"286,442,368.12","295,458,080.21","376,651,644.77","391,554,623.75","422,976,634.95","1,071,326,520.01","1,016,027,099.98","1,031,922,628.28","1,139,338,871.82","1,187,188,792.29","1,167,224,801.45","1,130,458,379.36","1,275,678,790.92","2,158,229,836.21","1,897,554,037.42","1,983,587,318.18","2,074,386,187.78","3,210,179,709.61","3,027,565,604.54","3,142,338,466.89","3,203,326,504.04","4,659,848,693.74","4,601,385,022.17","4,368,965,557.24","4,482,851,790.33","4,680,511,238.26","4,822,608,874.58","4,715,925,543.34","5,021,481,269.21","6,018,589,510.15","5,995,002,657.82","6,054,893,695.26"
