科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付利息,,,,,,,,,,"84,303.67","74,428.67","18,942.00",,"226,761.11",,,,"263,933.34","80,933.34","71,666.67","71,666.67","532,619.44","532,619.44","532,619.44","532,619.44","560,838.13","560,838.13","391,979.78","391,979.78","719,702.17","719,702.17","719,702.17","719,702.17","1,261,388.17","972,541.50","5,021,478.27"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,195,897.32"
存货,"41,746,308.48","58,199,679.23","51,034,614.95","59,803,677.88","80,508,634.75","73,635,234.95","85,900,772.53","144,773,078.68","237,574,960.01","234,055,225.87","258,044,636.02","316,837,889.63","321,874,501.70","297,903,270.04","305,849,815.64","355,556,505.50","412,478,389.99","298,667,438.47","277,890,486.56","277,281,794.74","304,513,026.61","301,739,754.00","333,536,198.00","334,622,178.08","326,849,713.75","367,669,435.52","396,585,974.57","395,508,168.97","444,955,180.65","436,286,030.46","428,798,313.94","457,485,591.46","737,661,540.09","591,138,281.22","672,708,703.27","737,168,142.87"
其他应付款,"45,949,743.36","33,877,526.45","4,126,415.58","3,867,908.12","3,773,398.77","9,512,511.55","19,255,425.74","7,536,284.24","4,600,471.53","76,568,038.71","87,372,384.18","48,718,631.23","55,264,340.45","69,093,253.74","61,205,542.60","65,131,705.01","77,950,322.86","61,802,275.74","44,222,523.87","32,973,749.55","54,563,988.07","39,169,426.64","56,156,249.53","40,937,634.16","39,102,492.47","47,989,192.69","28,346,884.43","99,189,004.42","87,981,052.38","77,836,670.27","31,917,726.25","71,752,753.82","99,298,285.75","96,919,677.39","59,758,132.22","94,887,261.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,"79,585.73","39,792.92",,,"16,624.56",,"8,020.68","3,718.74","334,499.84","222,999.83",,,,,,,,,
一年内到期的非流动负债,"9,000,000.00",,"18,500,000.00","18,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"21,647,217.15","21,647,217.15","21,647,217.15","21,647,217.15","188,330,639.75","188,330,639.75","165,030,000.00"
其他流动资产,,,,,,,,,,"44,034,698.49","43,287,556.20","44,642,110.13","52,744,594.09","49,063,196.78","61,412,341.51","71,922,902.50","77,589,833.65","60,224,673.29","57,635,022.12","61,441,998.70","70,593,589.78","69,401,629.04","68,393,200.98","70,994,491.22","61,230,391.91","48,236,786.89","45,107,122.89","44,155,273.50","42,921,378.46","53,815,229.58","51,801,990.65","32,480,990.49","26,495,477.18","39,007,403.61","32,080,480.83","23,069,674.72"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"80,844,396.66","96,405,095.73","139,574,414.21","159,133,935.57","753,148,981.70","753,078,202.45","801,720,699.98","854,012,082.51","831,010,528.73","829,345,820.14","849,378,672.89","828,552,440.44","770,573,715.35","860,302,267.90","851,981,775.65","891,231,150.04","864,063,622.41","684,813,624.80","628,770,831.00","620,956,349.67","741,339,771.58","695,785,527.31","695,150,917.46","712,422,913.76","756,444,429.69","917,219,536.06","859,356,970.36","835,320,652.21","1,002,669,025.11","954,266,465.44","827,302,974.01","959,919,740.62","2,238,385,135.96","2,282,573,547.86","2,426,477,206.08","2,762,323,175.86"
流动负债合计,"118,814,238.40","118,122,985.83","107,661,822.29","132,698,169.59","150,960,199.47","187,776,659.52","230,998,956.62","306,613,042.11","312,814,719.62","416,342,729.85","449,074,447.12","433,680,633.53","421,874,604.64","521,541,306.88","519,023,058.82","565,918,124.25","593,581,221.24","422,797,209.06","363,444,206.94","372,343,791.06","502,177,322.35","494,704,259.92","523,599,726.05","539,138,206.05","580,794,212.50","749,127,665.07","720,254,044.05","814,833,460.75","885,711,924.07","934,482,901.50","820,760,669.90","845,526,122.59","1,398,816,913.18","1,590,644,239.72","1,691,761,534.54","1,907,035,587.91"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,600.00","1,200,600.00","1,200,600.00","1,200,600.00","1,200,600.00","1,200,600.00","1,200,600.00","21,746,162.60","21,746,162.60","21,746,162.60","21,746,162.60"
长期借款,"16,000,000.00","10,000,000.00","10,000,000.00","7,500,000.00",,,,,,,,,,,,,,,,,,,,,,"58,500,000.00","58,500,000.00","48,357,283.01","43,186,342.66","16,300,639.75","10,993,726.27","95,686,812.79","196,830,016.58","178,589,665.90","172,999,985.65","283,637,929.95"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,910,750.00","11,710,650.00","14,585,825.00","9,378,800.00","9,378,800.00","103,146,650.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,500,000.00"
长期股权投资,,,,"460,911.97","451,455.64","390,407.04","390,407.04","355,154.57","342,528.34","282,211.36","7,177,142.65","7,135,612.20","7,087,644.53","7,109,731.84",,,,,,,,,,"1,200,600.00","1,200,600.00",,,,,,,,"-1,874,686.40",,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,383,869.40","40,633,405.28","44,942,669.36","41,730,597.45"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,374,782.20","62,766,891.83","62,159,001.42","61,551,111.01"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
固定资产,"73,170,221.70","89,228,795.60","117,195,915.42","127,758,730.68","128,418,305.99","144,505,035.50","141,269,875.10","149,802,722.71","151,197,526.36","249,628,497.63","245,552,054.23","264,770,721.64","306,527,548.07","308,000,737.46","304,614,202.18","345,623,824.09","350,501,383.59","416,059,881.10","406,751,322.88","402,756,354.46","395,732,048.86","433,306,085.39","421,992,561.43","414,417,419.52","414,341,684.14","450,006,165.60","438,845,055.41","536,571,482.64","552,726,400.01","627,530,429.45","613,549,853.58","602,336,661.21","846,913,302.85","954,058,025.03","933,282,893.35","906,443,825.81"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"11,896,806.08","159,350.00","9,277,797.78","16,694,971.90","25,880,812.53","56,483,972.30","62,088,316.06","86,504,206.17","118,557,881.02","60,153,196.37","79,794,945.49","69,689,070.99","81,791,399.04","69,157,850.69","96,967,839.25","75,950,450.87","85,249,010.39","45,796,211.32","62,834,078.07","83,519,489.00","104,953,117.22","83,105,417.49","92,817,414.16","102,097,244.16","117,475,693.49","150,632,705.86","183,430,329.06","181,274,036.25","207,867,327.65","202,948,101.47","209,379,917.68","209,861,666.24","249,815,641.32","148,834,301.67","158,086,642.84","175,521,532.37"
其他非流动负债,,,"1,520,000.00","1,820,000.00","1,820,000.00","2,745,000.00","2,745,000.00","7,245,000.00","4,925,000.00","5,993,000.00","5,993,000.00","5,993,000.00","5,993,000.00","5,391,000.00","5,391,000.00","5,391,000.00","5,391,000.00","4,364,000.00","4,364,000.00","4,364,000.00","4,364,000.00","9,521,639.15","9,521,639.15",,,,,,,,,,"155,540,416.66",,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"16,000,000.00","10,000,000.00","11,520,000.00","9,320,000.00","1,820,000.00","2,745,000.00","2,745,000.00","7,245,000.00","4,925,000.00","5,993,000.00","5,993,000.00","5,993,000.00","5,993,000.00","5,391,000.00","5,391,000.00","5,391,000.00","5,391,000.00","4,364,000.00","4,364,000.00","4,364,000.00","4,364,000.00","14,043,639.15","14,043,639.15","9,414,129.00","14,360,985.83","91,730,626.85","91,625,851.22","97,981,558.60","92,705,842.62","66,132,364.03","58,720,674.92","143,041,425.81","462,983,305.09","284,894,019.68","281,745,190.76","462,571,654.68"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"134,814,238.40","128,122,985.83","119,181,822.29","142,018,169.59","152,780,199.47","190,521,659.52","233,743,956.62","313,858,042.11","317,739,719.62","422,335,729.85","455,067,447.12","439,673,633.53","427,867,604.64","526,932,306.88","524,414,058.82","571,309,124.25","598,972,221.24","427,161,209.06","367,808,206.94","376,707,791.06","506,541,322.35","508,747,899.07","537,643,365.20","548,552,335.05","595,155,198.33","840,858,291.92","811,879,895.27","912,815,019.35","978,417,766.69","1,000,615,265.53","879,481,344.82","988,567,548.40","1,861,800,218.27","1,875,538,259.40","1,973,506,725.30","2,369,607,242.59"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"36,000,000.00","50,000,000.00","64,940,951.00","64,940,951.00","86,940,951.00","86,940,951.00","86,940,951.00","139,105,521.00","139,105,521.00","139,105,521.00","139,105,521.00","139,105,521.00","139,105,521.00","139,105,521.00","139,105,521.00","139,105,521.00","140,925,521.00","140,925,521.00","140,925,521.00","288,897,318.00","287,887,693.00","287,887,693.00","287,657,068.00","285,166,318.00","285,166,318.00","285,166,318.00","285,166,318.00","285,166,318.00","301,725,410.00","301,725,410.00","301,725,410.00","301,725,410.00","559,794,902.00","559,794,902.00","559,794,902.00","559,794,902.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"6,184,828.21","17,918,586.18","63,977,635.18","63,977,635.18","628,845,970.44","628,845,970.44","628,845,970.44","576,681,400.44","576,681,400.44","576,681,400.44","576,681,400.44","576,681,400.44","576,681,400.44","576,681,400.44","576,681,402.44","576,681,400.44","588,906,776.55","589,453,564.82","589,453,564.82","448,528,043.82","445,922,718.82","444,443,823.31","441,645,389.36","437,487,723.31","437,487,723.31","437,487,723.31","437,487,723.31","437,487,723.31","629,246,675.89","627,938,826.83","627,938,826.83","627,938,826.83","3,711,869,334.83","3,711,869,334.83","3,711,869,334.83","3,711,869,334.83"
无形资产,"18,839,296.59","18,402,496.73","18,047,868.77","18,473,687.05","18,450,736.36","18,524,583.27","19,311,376.17","19,004,754.06","19,179,239.26","33,855,578.59","33,831,136.46","33,416,455.92","35,306,224.36","61,966,685.28","61,934,498.52","61,422,452.71","61,390,265.95","128,556,091.07","128,522,387.42","127,985,379.75","126,748,903.23","126,595,102.03","125,953,902.91","125,564,358.75","178,086,509.96","191,733,339.17","190,815,856.13","221,163,574.85","237,990,614.82","305,518,669.75","303,718,387.70","304,510,589.44","416,182,462.56","422,454,633.61","412,532,377.57","418,171,444.94"
盈余公积,"736,176.92","959,760.27","3,014,966.36","3,014,966.36","3,014,966.36","4,023,978.56","4,025,074.88","4,023,978.56","4,023,978.56","4,268,684.29","4,268,684.29","4,268,684.29","4,268,684.29","5,572,882.68","5,572,882.68","5,572,882.68","5,572,882.68","7,813,068.73","7,813,068.73","7,813,068.73","7,813,068.73","8,400,210.63","8,400,210.63","8,400,210.63","8,400,210.63","10,033,327.97","10,033,327.97","10,033,327.97","10,033,327.97","11,521,211.13","11,521,211.13","11,521,211.13","11,521,211.13","11,990,798.57","11,990,798.57","11,990,798.57"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,850,612.73"
减:库存股,,,,,,,,,,,,,,,,,,,,,,"9,521,639.15","9,521,639.15",,,,,,,,,,,,,
商誉,,,,,,,,,,"64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","64,642,395.14","2,535,378,603.47","2,600,741,681.16","2,600,741,681.16","2,600,741,681.16"
未分配利润,"2,536,273.00","7,386,836.83","33,365,954.47","49,599,825.26","55,616,497.48","64,330,816.69","72,817,107.80","77,519,146.21","84,387,601.24","99,417,194.49","109,186,871.43","112,360,579.65","121,780,130.57","139,163,080.19","150,133,053.17","155,216,502.42","168,871,909.81","184,090,540.17","195,162,563.16","185,982,643.60","193,207,850.11","191,538,116.83","185,684,059.52","184,027,584.99","195,178,023.95","203,388,866.99","192,697,156.21","192,715,679.99","139,541,213.45","214,467,698.36","210,103,428.45","223,501,623.63","233,338,308.54","310,555,217.59","329,264,075.75","351,606,530.46"
长期待摊费用,,,,"469,677.42","468,744.20","996,385.07","967,224.38","970,291.97","988,428.42","3,236,698.91","3,241,578.86","3,251,161.15","3,042,821.26","8,363,102.17","8,250,526.52","8,233,058.80","8,002,339.30","7,102,089.43","7,168,062.75","6,977,136.06","6,786,209.37","14,454,103.68","13,938,861.22","13,231,906.56","12,556,053.63","15,204,289.04","16,915,918.44","13,338,959.32","12,463,683.39","11,604,781.43","10,747,135.67","10,007,414.45","9,302,383.52","8,230,403.28","7,542,717.45","7,754,347.74"
少数股东权益,"4,685,793.85",,,,,,,,,,,,,,"396,739.86","312,299.82","338,599.82","402,679.36","402,442.89","400,129.30","400,365.77","29,319,770.25","29,319,770.25","28,445,901.95","30,282,689.28","30,509,681.27","31,479,237.89","29,875,034.97","28,995,200.51","27,586,954.53","27,189,332.65","28,220,760.79","50,469,003.78","78,793,955.87","82,842,886.91","86,100,923.34"
递延所得税资产,"206,589.35","192,431.05","385,333.12","559,632.80","379,548.33","684,790.58","625,162.01","538,876.33","662,088.73","664,131.93","691,998.56","631,961.43","731,593.19","912,420.71","912,420.71","1,094,398.96","1,156,454.32","1,710,143.66","1,710,143.66","1,342,358.47","1,404,426.76","1,459,856.96","1,462,308.20","1,531,529.12","1,775,826.13","2,784,871.01","2,825,920.35","2,532,868.69","2,579,056.78","3,017,011.07","3,222,896.27","3,187,150.05","12,907,342.16","13,393,044.15","12,956,263.82","14,664,650.70"
外币报表折算价差,,,,,,,,,,,,,,,,,,"-166,146.62","-166,146.62","-149,531.96","-166,146.62",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"7,000,000.00","7,000,000.00",,"68,582,440.00","1,000,000.00","1,000,000.00",,,"38,225,891.52","61,628,368.87","53,730,212.50","1,905,476.90","9,612,721.69","6,303,027.87","7,640,948.60","1,412,905.72","9,355,077.46","9,512,808.66","10,326,678.46","18,304,188.14","27,237,620.35","27,237,620.35","18,268,853.21"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"104,112,913.72","107,983,073.38","144,906,915.09","164,417,611.82","174,049,603.05","221,585,173.76","224,652,360.76","257,176,005.81","290,927,692.13","412,462,709.93","434,931,251.39","443,537,378.47","499,129,625.59","527,152,923.29","544,321,882.32","556,966,580.57","639,524,288.69","664,866,811.72","672,628,389.92","687,223,112.88","700,267,100.58","761,788,852.21","782,435,811.93","776,415,665.75","791,984,239.39","885,817,087.51","904,979,102.40","1,028,364,865.49","1,080,882,983.51","1,225,817,065.77","1,226,884,744.70","1,217,783,804.99","4,186,636,007.42","4,268,841,563.68","4,245,664,160.56","4,329,860,872.27"
所有者权益(或股东权益)合计,"50,143,071.98","76,265,183.28","165,299,507.01","181,533,377.80","774,418,385.28","784,141,716.69","792,629,104.12","797,330,046.21","804,198,501.24","819,472,800.22","829,242,477.16","832,416,185.38","841,835,736.30","860,522,884.31","871,889,599.15","876,888,606.36","904,615,689.86","922,519,227.46","933,591,013.98","931,471,671.49","935,065,549.81","948,826,480.45","939,943,364.19","940,286,244.46","953,273,470.75","962,178,331.65","952,456,177.49","950,870,498.35","1,105,134,241.93","1,179,468,265.68","1,174,706,373.89","1,189,135,997.21","4,563,220,925.11","4,675,876,852.14","4,698,634,641.34","4,722,576,805.54"
资产总计,"184,957,310.38","204,388,169.11","284,481,329.30","323,551,547.39","927,198,584.75","974,663,376.21","1,026,373,060.74","1,111,188,088.32","1,121,938,220.86","1,241,808,530.07","1,284,309,924.28","1,272,089,818.91","1,269,703,340.94","1,387,455,191.19","1,396,303,657.97","1,448,197,730.61","1,503,587,911.10","1,349,680,436.52","1,301,399,220.92","1,308,179,462.55","1,441,606,872.16","1,457,574,379.52","1,477,586,729.39","1,488,838,579.51","1,548,428,669.08","1,803,036,623.57","1,764,336,072.76","1,863,685,517.70","2,083,552,008.62","2,180,083,531.21","2,054,187,718.71","2,177,703,545.61","6,425,021,143.38","6,551,415,111.54","6,672,141,366.64","7,092,184,048.13"
负债和所有者(或股东权益)合计,"184,957,310.38","204,388,169.11","284,481,329.30","323,551,547.39","927,198,584.75","974,663,376.21","1,026,373,060.74","1,111,188,088.32","1,121,938,220.86","1,241,808,530.07","1,284,309,924.28","1,272,089,818.91","1,269,703,340.94","1,387,455,191.19","1,396,303,657.97","1,448,197,730.61","1,503,587,911.10","1,349,680,436.52","1,301,399,220.92","1,308,179,462.55","1,441,606,872.16","1,457,574,379.52","1,477,586,729.39","1,488,838,579.51","1,548,428,669.08","1,803,036,623.57","1,764,336,072.76","1,863,685,517.70","2,083,552,008.62","2,180,083,531.21","2,054,187,718.71","2,177,703,545.61","6,425,021,143.38","6,551,415,111.54","6,672,141,366.64","7,092,184,048.13"
