科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"295,007,291.94","300,292,514.10","280,849,274.95","285,333,239.65","279,567,465.98","305,471,105.58","288,467,460.54","294,813,111.53","304,672,991.81","307,366,301.73","300,942,071.33","310,234,031.91","312,368,421.12","303,048,315.82","297,367,385.27","320,723,254.96","314,512,479.66","306,201,572.24","286,975,646.86","289,365,922.25","247,545,996.48","246,108,398.31","256,148,478.53","265,584,376.71","252,498,120.97","234,640,647.30","222,081,233.22","229,559,829.75","219,988,004.25","206,489,958.69","185,964,163.73","202,300,729.73","180,842,569.20","173,323,804.40","168,602,709.41","203,560,340.59","183,509,211.05","170,974,898.72","175,398,376.95","193,889,131.88","164,809,709.88","166,296,385.26","154,371,358.13","173,250,518.28"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"22,797,559.52","21,323,157.51","39,485,440.63","35,924,908.03","32,728,736.25","14,917,730.00","21,527,418.70","6,162,947.65","11,367,016.00","12,681,596.28","17,446,081.58","12,959,664.00","7,972,842.00","13,105,636.11","14,117,667.10","16,897,018.93","5,649,750.80","15,289,560.00","16,061,118.00","39,822,524.50","34,590,751.10","34,029,175.50","21,941,071.02","12,798,396.93","13,220,000.00","16,460,000.00","22,649,660.36","13,991,665.05","14,562,401.33","9,939,286.45","13,136,675.70","29,722,910.15","34,098,502.07","29,036,599.12","39,704,712.00","31,961,106.17","38,277,847.92","31,595,409.28","33,741,875.72","39,435,673.15","47,829,851.65","37,683,180.22","20,621,751.68","16,593,681.88"
应付票据,,,,,,,,,,,,,,,,,,,,,,"9,190,000.00","11,530,000.00","1,650,000.00","4,000,000.00","8,110,000.00","7,520,368.00","3,810,000.00","2,000,000.00","1,000,000.00","3,000,000.00","4,300,000.00","6,260,000.00","10,140,000.00","16,621,755.00","8,914,755.00","16,164,702.30","5,797,710.82","11,293,410.82","6,897,903.07","13,646,968.07","6,719,065.00",,
应收账款,"13,095,383.46","9,886,151.26","9,671,707.98","3,048,431.47","21,009,639.31","29,535,884.01","10,306,016.07","12,557,716.55","6,876,841.92","15,138,853.18","8,935,391.70","2,704,109.50","6,661,936.25","16,869,329.30","19,443,915.31","3,116,343.88","29,897,558.75","24,380,646.00","20,471,257.17","15,233,015.64","48,814,041.69","50,848,281.33","46,067,533.40","36,034,395.07","46,908,239.44","52,706,694.60","78,885,428.82","55,221,173.00","74,133,417.13","101,628,721.03","107,097,970.52","74,039,236.43","98,375,738.12","112,355,768.91","115,265,836.04","73,917,913.98","103,229,486.44","116,225,322.52","125,416,988.24","98,652,969.40","119,663,903.17","135,683,505.15","134,970,792.74","79,826,269.72"
应付账款,"65,473,062.73","67,773,419.69","55,751,200.59","46,005,925.34","57,877,797.25","63,447,481.79","49,233,316.91","26,467,590.75","39,576,657.54","52,249,231.00","43,574,402.78","27,888,685.16","38,677,830.61","49,078,000.15","39,268,293.50","38,138,691.61","49,676,091.65","53,131,361.97","47,184,504.86","47,625,281.02","49,485,735.12","56,403,901.53","51,751,283.64","46,895,399.74","49,820,103.45","43,833,006.14","68,211,967.23","56,513,943.52","77,405,347.16","98,070,529.78","100,394,560.80","81,586,619.14","91,726,751.62","95,622,619.62","103,112,584.85","88,878,359.09","105,740,532.49","115,034,662.64","104,780,133.07","96,640,719.34","112,873,200.72","124,923,011.88","104,193,965.92","78,085,190.91"
预付款项,"2,730,572.83","4,539,953.38","6,071,322.55","2,891,810.80","3,566,780.53","3,942,465.61","4,962,586.91","3,076,338.51","4,894,298.00","5,542,244.07","8,047,425.79","4,285,436.10","5,137,592.71","8,690,554.34","11,059,122.43","1,579,003.02","2,888,464.11","6,202,397.57","5,876,824.79","1,259,926.07","3,042,244.09","5,025,492.08","10,163,658.80","6,085,690.62","7,698,763.84","4,481,944.89","5,461,355.62","7,507,608.95","19,475,218.93","17,479,771.95","15,989,551.41","12,320,666.51","7,804,538.71","12,767,399.10","11,032,117.44","8,030,531.39","8,247,408.92","9,266,250.83","7,641,388.37","7,963,302.64","9,771,064.10","6,786,604.11","7,060,006.83","13,764,824.39"
预收款项,"6,317,564.17","3,450,649.98","4,018,360.99","3,186,378.69","3,387,635.81","2,449,888.37","3,134,784.53","2,778,770.91","9,069,677.07","5,406,780.26","6,219,197.55","4,164,093.25","5,083,734.30","6,114,739.53","5,033,821.79","1,984,623.89","603,976.01","3,721,074.23","6,558,999.81","2,628,413.98","910,626.85","1,192,110.35","806,228.65","608,939.75","880,516.15","425,778.29","1,302,736.98","3,103,578.58","3,237,847.58","3,363,580.92","4,027,084.62","5,471,688.02","5,651,473.43","7,341,614.23","5,206,577.71","6,781,545.93","3,144,527.76","4,765,244.30","5,274,432.92","6,191,019.84","4,152,915.86","3,247,221.98","8,054,723.64","5,437,462.09"
