科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"124,497,079.95","163,007,801.11","96,724,958.47","104,421,740.77","122,049,786.45","196,898,140.99","90,155,005.32","77,167,998.92","112,136,093.28","120,166,201.53","110,599,899.58","89,902,638.57","120,661,096.99","336,157,531.29","178,673,045.51","254,908,283.17","515,396,249.86","451,573,801.99","492,251,650.49","391,908,633.63","344,856,635.68","226,987,843.73","176,271,661.42","275,976,276.33","469,869,075.25","419,378,913.13","383,420,836.33","295,244,947.81","319,347,772.45","268,312,681.09","446,949,135.99","369,658,670.42","399,481,212.00","430,072,588.00","395,250,036.63","403,446,457.57","322,906,411.66","407,256,811.47","285,051,114.35","436,388,119.99","423,572,094.48","365,779,223.79","314,330,909.51","260,754,583.87","260,825,121.14","374,935,683.43","458,689,250.18","234,003,495.17","276,566,924.92"
短期借款,"405,600,000.00","286,250,000.00","234,250,000.00","244,250,000.00","242,450,000.00","270,500,000.00","220,500,000.00","304,500,000.00","384,000,000.00","384,000,000.00","324,000,000.00","349,000,000.00","372,750,000.00","294,000,000.00","297,000,000.00","181,000,000.00","131,000,000.00","181,000,000.00","225,000,000.00","210,000,000.00","225,000,000.00","160,000,000.00","95,000,000.00","182,000,000.00","167,000,000.00","117,000,000.00","122,000,000.00","35,000,000.00","35,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,
交易性金融资产,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,"2,118,070.00","2,066,290.00","2,454,900.00","2,589,710.00",,,,,,,,,,,,,"14,010.00",,"188,903.01","80,164,262.28","80,124,892.95","80,024,291.78","80,019,343.96","1,021,813.98","785,901.97","660,713.78","87,529,691.22"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,"28,850,000.00","42,850,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,"42,850,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"8,371,901.03","8,098,911.41","8,701,417.19","7,514,415.76","11,915,213.87","5,973,801.44","6,547,186.39","10,283,663.97","11,739,676.56","9,326,133.12","9,296,038.84","7,319,663.56","4,979,979.81","1,371,560.77","532,998.47","433,881,533.07","73,102,109.05","427,281.55","1,106,407.55","915,203.00","1,153,289.20","3,068,333.87","2,274,445.06","2,916,239.76","2,557,525.00","2,835,286.00","3,535,828.00","906,205.00","1,013,672.00","765,638.00","818,717.00","717,253.00","653,846.00","635,901.00","561,743.00","570,644.00","567,223.00","482,841.00","746,599.12","455,380.00","482,644.80","439,875.70","631,729.32","407,171.15","370,800.10","462,505.44","251,232.00","365,517.28","641,317.49"
应付账款,"12,500,665.52","10,011,828.13","9,653,499.69","33,085,694.70","34,595,001.37","34,662,460.83","34,332,030.61","50,663,272.80","51,390,164.61","68,804,027.77","45,305,048.04","20,501,554.60","18,901,757.78","18,592,311.99","51,656,110.63","62,069,748.57","33,344,534.84","30,840,460.95","30,272,509.44","28,755,949.96","17,383,369.91","17,379,975.39","10,021,830.89","9,340,126.57","9,241,819.36","9,177,433.86","9,395,594.46","9,301,472.96","9,308,226.66","8,775,101.35","8,534,742.45","8,773,376.77","8,999,658.37","9,227,249.27","9,376,604.87","8,509,324.67","8,547,281.67","8,476,691.69","8,458,335.19","8,371,348.39","8,419,130.99","8,406,647.59","8,385,727.49","8,388,529.69","8,391,471.69","8,280,068.49",,"8,446,339.49",
预付款项,"3,099,864.82","7,990,062.04","8,858,120.33","9,274,636.50","24,351,544.21","23,822,978.62","3,503,318.31","5,273,774.87","22,123,623.25","32,231,456.47","36,032,949.67","15,074,175.85","20,176,918.20","19,679,425.01","22,902,121.48","163,241.36","2,209,306.38","29,088,080.00","18,899,080.00","203,840.00","203,840.00","240,630.00","15,451,699.00",,"214,032.00","216,384.00","227,240.00","7,000.00","224,770.00","227,240.00",,,,,,"127,750.00","127,750.00","126,034.89","157,438.29","142,783.49","1,086,411.08","247,242.80","67,443.01","3,127,600.35","3,162,741.85","3,194,153.09","3,009,434.20","476,012,900.56","476,038,054.54"
预收款项,"302,063,952.73","423,406,872.47","561,528,398.96","267,212,713.40","287,640,147.18","339,294,849.39","219,303,385.96","41,627,137.60","66,106,195.10","99,022,938.56","136,894,874.66","23,750,653.81","24,551,917.61","693,708,169.11","746,313,175.20","6,183,231.80","6,767,161.87","35,112,798.51","23,341,843.15","4,081,300.51","4,770,090.81","4,721,465.44","20,003,821.80","4,507,302.42","5,122,217.80","4,969,292.24","4,982,782.61","4,469,215.40","4,843,166.33","4,671,138.33","4,799,222.37","4,348,452.77","4,228,097.40","4,587,068.06","4,541,815.89","4,141,194.09","4,425,128.02","4,667,718.81","4,228,733.76","10,926,776.53","7,293,965.13","8,055,364.43","4,439,380.70","5,789,787.45","6,035,094.02","5,654,691.63","5,299,201.67","5,895,428.28","5,719,947.03"
