科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付利息,,,,,,,,,,,,,,,"242,257.82",,"220,387.50","295,000.00","304,944.89",,"244,155.56","223,405.56","336,457.67","322,398.80","387,055.56","360,687.50","441,041.66","312,354.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,"63,742,523.80",,,
存货,"38,277,450.06","40,968,262.48","69,963,648.75","72,796,056.70","90,038,996.64","78,273,126.13","67,059,701.77","74,109,183.24","65,816,333.98","99,005,442.67","115,046,050.16","121,412,025.27","128,249,504.71","123,468,077.28","96,385,879.92","103,157,338.38","118,952,503.44","127,085,312.19","131,107,440.18","151,015,022.60","134,843,706.33","129,733,992.44","146,549,816.46","149,898,347.19","147,190,685.81","131,145,750.47","153,081,312.14","157,969,245.17"
其他应付款,,"6,881,471.09","100,000.00","530,000.00","200,000.00","2,645,683.50","650,000.00","600,000.00","600,000.00","2,072,922.33","3,636,262.43","3,398,360.22","953,392.60","251,261,811.49","34,041,603.49","41,565,767.05","29,981,941.81","19,435,077.89","11,369,598.84","9,417,393.52","8,352,974.10","11,318,911.32","8,655,407.21","5,803,450.66","10,464,398.30","7,061,215.50","8,068,158.41","7,232,393.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"731,218.82","562,476.02","393,733.22",,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,"5,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00",,,,,"762,684.60","572,013.45"
其他流动资产,,,"63,300.69","287,924.33","420,027.03","296,509.70","223,313.86","127,170.68","155,338.70","167,057.38","127,375.33","388,312.96","10,143,463.93","251,394.07","1,951,527.66","1,337,682.40","2,289,033.25","28,375,064.97","5,336,128.66","10,258,439.35","8,715,899.93","9,337,439.36","17,075,152.94","22,080,446.79","17,545,360.39","20,597,072.88","18,803,238.31","21,201,684.51"
其他流动负债,,"138,600.00",,,,,,,,,,,,,"163,333.33","93,333.34","23,333.35",,"1,400,000.00","858,675.97","74,561.06",,,,,,"105,000.00","105,000.00"
流动资产合计,"174,686,668.65","216,327,168.37","266,162,335.31","409,890,563.67","413,093,437.02","381,215,924.66","363,787,058.04","384,308,240.01","313,335,818.83","445,936,861.64","391,451,650.40","466,861,083.31","399,796,101.55","818,652,136.81","678,600,847.51","638,890,348.78","689,964,000.22","870,738,234.31","1,021,622,036.12","946,790,319.31","958,265,429.58","1,010,849,781.98","1,259,344,541.44","976,100,681.93","1,119,339,258.68","1,145,745,743.39","1,273,159,729.36","1,289,058,828.01"
流动负债合计,"137,868,732.09","159,454,653.77","196,567,882.47","167,521,864.61","165,950,454.96","133,380,429.25","111,106,398.09","132,263,266.19","74,450,387.92","176,160,224.04","177,044,347.61","217,003,440.41","195,595,063.70","572,481,275.64","429,348,896.30","380,819,065.87","504,228,263.74","457,275,538.25","568,472,057.17","480,510,717.42","459,123,221.47","511,776,065.36","792,473,638.56","593,517,291.83","736,038,849.98","702,577,508.75","766,259,331.54","732,936,781.16"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000.00","2,500,000.00"
长期借款,,,,,,,,,,,,"30,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","70,000,000.00","65,000,000.00","65,000,000.00","35,000,000.00","35,000,000.00",,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"13,175,998.33","12,555,608.23","11,936,957.74","11,782,730.02","11,628,502.30","11,474,274.58","11,320,046.86","11,165,819.14","11,011,591.42","10,857,363.70","10,703,135.98","10,548,908.26","10,394,680.54","10,240,452.82","10,086,225.10","9,931,997.38","9,777,769.66","9,623,541.94","9,469,314.22","9,315,086.50","9,160,858.78","9,006,761.25","8,852,403.34","8,698,175.62","8,543,947.91","8,389,720.19","17,808,421.42","17,654,193.70"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"34,548,611.82","30,983,961.61","34,779,559.58","34,972,037.98","36,821,198.34","38,769,934.09","43,831,944.42","44,231,225.73","48,487,342.76","53,632,375.69","56,776,172.83","56,165,089.21","61,375,557.64","65,055,700.58","67,193,058.91","66,670,373.90","66,016,001.84","67,425,879.60","151,032,850.34","151,765,543.11","191,974,007.58","193,563,896.58","291,231,162.75","288,735,802.66","285,814,941.40","294,034,993.12","289,499,885.01","282,550,013.33"
递延所得税负债,,,,,,,,,,,,,,"2,265,462.50","1,827,600.00","1,713,375.00","1,599,150.00","14,474,727.22","15,640,049.31","14,787,754.52","13,935,459.73","13,082,933.68","12,230,870.14","12,177,051.14","11,309,744.95","10,457,450.16","9,343,115.97","8,587,735.17"
在建工程,"1,222,977.44",,,,,"1,370,771.63","2,342,974.86","2,732,555.92","3,088,219.81","3,448,869.81","66,433,307.81","67,684,839.67","78,091,346.64","81,511,546.64","99,175,270.87","110,234,976.73","112,153,772.10","117,599,233.48","49,300,999.92","81,145,130.54","51,223,052.22","63,494,630.55","6,172,663.78","22,234,731.80","10,190,077.54","7,729,826.56","26,341,283.63","41,589,498.25"
其他非流动负债,,,,,,,"5,000,000.00","4,700,000.00","4,700,000.00","4,700,000.00","8,384,306.13","7,897,620.63","7,410,935.13","6,924,249.63",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"5,000,000.00","4,700,000.00","4,700,000.00","34,700,000.00","38,384,306.13","67,897,620.63","42,410,935.13","44,189,712.13","43,101,830.80","42,720,920.30","32,340,009.80","99,948,901.52","95,847,538.11","94,728,557.82","53,439,577.53","52,320,365.98","16,356,287.94","16,031,951.19","14,894,127.25","13,771,314.71","11,623,778.17","10,868,397.37"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"137,868,732.09","159,454,653.77","196,567,882.47","167,521,864.61","165,950,454.96","133,380,429.25","116,106,398.09","136,963,266.19","79,150,387.92","210,860,224.04","215,428,653.74","284,901,061.04","238,005,998.83","616,670,987.77","472,450,727.10","423,539,986.17","536,568,273.54","557,224,439.77","664,319,595.28","575,239,275.24","512,562,799.00","564,096,431.34","808,829,926.50","609,549,243.02","750,932,977.23","716,348,823.46","777,883,109.71","743,805,178.53"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","66,700,000.00","66,700,000.00","66,700,000.00","100,050,000.00","116,961,760.00","116,961,760.00","116,961,760.00","175,442,640.00","231,652,129.00","231,652,129.00","231,652,129.00","296,734,769.00","318,967,970.00","318,967,970.00","318,967,970.00","318,712,619.00","1,274,850,476.00","1,274,850,476.00","1,274,850,476.00","1,274,850,476.00","1,274,850,476.00","1,274,850,476.00","1,274,850,476.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"30,000,000.00","38,557,615.08","40,403,555.68","191,529,448.89","191,529,448.89","191,529,448.89","191,529,448.89","191,529,448.89","158,179,448.89","272,440,643.88","272,440,643.88","272,440,643.88","213,959,763.88","625,723,169.45","628,809,961.89","628,809,961.89","1,506,882,878.39","1,807,030,324.17","1,807,030,324.17","1,807,030,324.17","1,807,285,674.17","851,147,817.17","866,297,817.17","880,735,425.96","880,735,425.96","880,735,425.96","880,940,248.21","880,940,248.21"
无形资产,"1,797,841.91","1,762,590.94","24,860,206.69","24,732,683.41","24,784,380.22","24,894,624.04","24,797,481.07","24,644,966.29","24,492,451.51","29,625,288.09","29,284,186.95","29,103,601.63","28,759,964.56","43,708,137.37","40,735,432.85","39,748,856.64","38,534,882.45","141,314,648.53","150,621,318.40","143,556,494.03","145,698,033.20","138,561,244.10","131,485,970.77","128,340,122.39","121,461,351.56","114,892,536.63","106,048,799.04","98,780,139.70"
盈余公积,"2,746,134.57","1,453,894.71","5,152,085.58","5,202,505.55","5,152,085.58","5,152,085.58","7,173,019.63","7,293,758.03","7,173,019.63","7,173,019.63","7,716,227.39","7,716,227.39","7,716,227.39","7,716,227.39","10,024,436.27","10,024,436.27","10,024,436.27","10,024,436.27","15,243,829.90","15,243,829.90","15,243,829.90","15,243,829.90","25,367,393.68","25,367,393.68","25,367,393.68","25,367,393.68","35,207,562.99","35,207,562.99"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"128,758,402.84","126,286,638.34","126,286,638.34","126,286,638.34","544,887,457.67","551,848,616.02","551,848,616.02","551,848,616.02","1,677,592,013.22","1,663,469,234.67","1,663,469,234.67","1,663,469,234.67","1,663,469,234.67","1,648,469,234.67","1,806,103,111.90","1,806,103,111.90","1,806,103,111.90","1,774,118,616.32","1,774,118,616.32"
未分配利润,"25,268,857.69","12,980,288.91","46,872,969.86","51,687,080.18","58,236,362.48","62,074,598.63","65,764,560.56","65,790,255.90","57,044,605.68","66,149,295.94","70,994,889.05","77,209,092.55","72,422,083.67","89,276,635.15","112,702,866.35","136,413,329.10","147,343,473.15","205,468,865.61","251,743,504.83","293,055,942.55","382,145,220.24","397,709,968.17","377,711,845.32","425,306,610.84","402,049,917.94","476,588,181.30","529,724,967.86","578,881,144.11"
长期待摊费用,,,"146,400.92","151,850.80","129,800.68","1,111,033.35",,,,,"701,575.00","664,650.01","627,725.02","634,242.10","575,596.04","1,451,271.05","1,110,146.06","747,300.03","406,175.00","369,250.01","358,825.02","295,399.95","276,141.58","459,947.37","416,741.65","340,681.71","300,493.78","217,880.83"
少数股东权益,"740,594.04",,,,,,,,,,,,,,,,,,,,,,,"21,267,473.78","26,247,408.39","27,357,361.06","27,419,953.78","26,768,869.49"
递延所得税资产,"1,192,220.24","817,123.32","1,111,033.35","1,111,033.35","1,111,033.35",,"1,193,921.92","1,193,921.92","1,182,037.79","1,285,169.06","1,822,325.47","1,937,474.10","2,154,003.38","6,248,369.49","6,124,442.54","6,559,576.00","11,067,087.80","8,444,547.03","7,013,949.66","7,145,972.89","7,049,488.84","7,062,377.65","7,048,403.24","6,959,193.46","7,456,303.73","8,171,477.11","6,437,781.09","5,921,065.62"
外币报表折算价差,,,,,,,,,,"-40,612.66","-83,181.28","23,499.67","-60,696.10","-101,105.28",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"1,172,675.10","4,990,495.00","1,016,938,730.20","5,518,486.44","4,793,673.90","6,303,105.95","9,389,322.95","17,264,494.80","773,409.60",,"1,323,542.90","16,169,809.39","30,116,114.70","28,483,846.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"51,937,649.74","46,119,284.10","72,834,158.28","72,750,335.56","74,474,914.89","77,620,637.69","83,486,369.13","83,968,489.00","88,261,643.29","227,607,469.19","292,007,342.38","292,391,201.22","307,689,916.12","752,285,906.67","776,911,317.43","791,436,162.72","1,807,447,006.13","2,028,265,650.27","2,036,107,516.11","2,063,069,817.70","2,078,322,823.26","2,092,718,039.55","2,094,309,389.73","2,261,531,085.20","2,241,310,018.59","2,255,832,156.61","2,253,171,394.99","2,251,815,253.75"
所有者权益(或股东权益)合计,"88,755,586.30","102,991,798.70","142,428,611.12","315,119,034.62","321,617,896.95","325,456,133.10","331,167,029.08","331,313,462.82","322,447,074.20","462,684,106.79","468,030,339.04","474,351,223.49","469,480,018.84","954,267,055.71","983,061,437.84","1,006,786,525.33","1,960,842,732.81","2,341,779,444.81","2,393,409,956.95","2,434,620,861.77","2,524,025,453.84","2,539,471,390.19","2,544,824,004.67","2,628,082,524.11","2,609,716,300.04","2,685,229,076.54","2,748,448,014.64","2,797,068,903.23"
资产总计,"226,624,318.39","262,446,452.47","338,996,493.59","482,640,899.23","487,568,351.91","458,836,562.35","447,273,427.17","468,276,729.01","401,597,462.12","673,544,330.83","683,458,992.78","759,252,284.53","707,486,017.67","1,570,938,043.48","1,455,512,164.94","1,430,326,511.50","2,497,411,006.35","2,899,003,884.58","3,057,729,552.23","3,009,860,137.01","3,036,588,252.84","3,103,567,821.53","3,353,653,931.17","3,237,631,767.13","3,360,649,277.27","3,401,577,900.00","3,526,331,124.35","3,540,874,081.76"
负债和所有者(或股东权益)合计,"226,624,318.39","262,446,452.47","338,996,493.59","482,640,899.23","487,568,351.91","458,836,562.35","447,273,427.17","468,276,729.01","401,597,462.12","673,544,330.83","683,458,992.78","759,252,284.53","707,486,017.67","1,570,938,043.48","1,455,512,164.94","1,430,326,511.50","2,497,411,006.35","2,899,003,884.58","3,057,729,552.23","3,009,860,137.01","3,036,588,252.84","3,103,567,821.53","3,353,653,931.17","3,237,631,767.13","3,360,649,277.27","3,401,577,900.00","3,526,331,124.35","3,540,874,081.76"
