科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"125,674,810.38","102,654,617.56","67,780,033.66","50,465,741.34","901,767,116.46","696,945,309.78","656,537,099.28","533,917,511.67","471,706,229.56","214,300,636.88","141,134,195.34","119,669,529.24","417,447,676.40","363,264,328.57","239,621,608.91","454,343,253.94","429,788,415.31","632,378,402.89","591,268,580.08","470,465,741.00","469,099,813.58","626,172,319.24","370,209,922.01","311,927,350.02","222,464,089.04","306,811,112.05","408,792,423.97","665,328,235.50","812,168,955.28","678,463,329.07","721,632,363.71","656,186,725.73","634,275,920.56","650,154,318.00","731,459,521.74","804,279,971.70","629,886,896.45","535,443,781.33","627,314,133.06","622,927,280.45","557,387,632.69","532,759,444.65","396,257,694.78","664,229,412.88"
短期借款,"366,500,000.00","542,500,000.00","581,000,000.00","468,000,000.00","516,000,000.00","617,599,492.60","631,000,000.00","655,000,000.00","695,000,000.00","522,000,000.00","492,000,000.00","525,000,000.00","625,000,000.00","575,000,000.00","379,000,000.00","215,000,000.00","105,000,000.00","105,000,000.00","95,000,000.00","55,000,000.00","55,000,000.00","255,000,000.00","70,000,000.00","70,000,000.00","95,000,000.00","95,000,000.00","95,000,000.00","95,000,000.00","85,000,000.00","160,000,000.00","51,500,000.00","51,500,000.00",,,"50,000,000.00","50,000,000.00",,,"20,670,000.00","50,000,000.00",,"45,000,000.00","53,900,000.00","25,000,000.00"
交易性金融资产,,"2,047,932.72","2,988,178.56","5,378,330.30","4,801,417.40","1,838,631.42","982,106.10","1,281,567.96","1,513,409.40","1,970,652.24","2,089,792.98","2,179,953.54","2,495,515.50","1,812,871.26","2,440,775.16","2,112,333.12","2,460,095.28","2,785,317.30","2,192,833.62","1,854,731.52","1,851,511.50","1,667,970.36","1,645,430.22","1,510,189.38","1,622,890.08","1,558,489.68","1,954,552.14","1,938,452.04","2,096,233.02","2,576,016.00","3,290,860.44","3,290,860.44","4,588,528.50","6,089,057.82","6,340,219.38","6,340,219.38","6,156,678.24","7,084,044.00","7,196,744.70",,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"28,440,875.52","52,379,891.20","131,739,945.23","110,842,545.61","122,658,887.17","105,582,988.16","157,249,630.66","32,575,107.14","62,158,569.03","100,874,272.71","62,216,100.62","161,481,404.54","168,291,152.02","217,224,629.03","265,395,814.44","468,201,764.33","483,441,944.14","370,419,996.69","363,279,283.39","335,991,918.89","240,079,571.49","259,322,753.78","202,947,924.27","237,739,064.21","215,236,326.74","297,096,605.39","346,212,997.06","359,023,355.99","256,487,990.50","231,116,166.27","271,586,389.78","411,908,107.12","293,132,642.82","235,935,159.35","176,446,955.85","213,532,345.56","125,225,598.00","107,325,201.60","174,571,835.16","245,855,895.00","203,645,260.88","242,940,147.93","295,462,205.88","364,463,282.17"
应付票据,"71,250,000.00","71,250,000.00","31,250,000.00","68,783,166.20","86,283,166.20","46,659,211.67","46,659,211.67","106,250,000.00","106,250,000.00","84,250,000.00","96,250,000.00","74,995,153.50","48,748,106.56","52,764,738.21","39,503,161.95","112,583,820.52","160,472,296.48","86,079,852.76","40,408,559.16",,"20,000,000.00","71,947,902.80","14,891,923.60","41,964,155.66","48,629,291.66","25,653,975.05","55,842,541.37","79,164,528.18","37,751,765.86",,,"10,000,000.00",,,,,"19,472,498.86","7,000,000.00",,,,"79,034,621.04","142,991,682.04","131,530,461.00"
应收账款,"59,350,442.63","74,225,855.58","74,757,766.29","41,452,535.95","75,452,923.15","80,883,596.71","78,483,041.64","26,301,459.13","51,264,230.37","43,340,217.73","50,382,657.86","30,423,062.86","76,535,987.49","112,106,668.72","107,218,545.67","29,302,229.96","70,495,265.73","111,890,974.97","105,426,774.85","17,869,618.68","89,264,832.49","109,587,111.61","81,998,862.19","21,063,332.14","81,149,446.64","79,948,669.16","77,085,430.05","13,667,852.89","80,167,181.24","98,335,532.38","72,899,221.78","11,831,491.81","83,544,378.79","84,718,258.58","102,438,789.69","10,744,038.31","86,067,573.59","89,558,806.63","112,729,787.13","9,168,032.86","58,950,398.89","263,047,151.95","383,838,203.79","207,475,373.29"
应付账款,"76,860,445.82","163,906,523.99","84,278,475.37","110,396,969.17","70,894,702.61","48,809,097.02","20,557,494.63","156,430,853.97","170,892,376.97","181,004,903.85","172,050,513.08","200,330,099.63","204,717,924.23","155,804,147.01","153,337,764.75","176,026,779.60","127,916,683.71","151,571,009.26","133,520,699.03","128,010,227.77","139,311,643.01","103,134,943.47","111,728,939.11","294,139,205.98","223,412,418.56","260,989,037.58","244,600,382.95","201,120,193.72","168,777,144.44","429,924,962.12","379,145,677.48","384,281,722.69","282,762,162.47","306,537,044.81","265,331,123.67","224,581,114.33","195,828,461.84","174,470,938.02","183,186,628.66","180,762,738.64","146,350,736.82","280,561,463.98","354,242,932.16","285,302,030.41"
预付款项,"93,940,236.85","130,580,825.18","157,541,084.91","110,345,558.50","126,308,576.72","377,342,564.39","98,848,066.83","339,796,831.93","350,382,313.25","359,069,765.89","392,814,850.93","412,334,076.36","479,167,423.56","198,221,691.72","136,773,402.74","86,172,581.20","90,319,775.43","123,620,879.59","255,179,420.35","137,403,720.27","156,547,691.10","160,115,989.37","169,892,355.83","101,122,826.97","98,798,212.68","76,230,486.13","165,433,193.54","74,660,697.07","96,949,329.45","86,854,692.55","70,439,900.67","51,846,902.00","40,359,989.43","22,419,388.88","18,938,869.78","20,831,072.93","26,162,443.38","19,627,918.05","29,539,406.36","47,486,664.99","86,021,483.88","106,000,516.81","144,076,245.14","88,729,813.00"
预收款项,"184,777,208.88","244,377,690.02","344,643,050.07","363,119,553.06","373,017,811.86","371,817,493.50","449,082,596.02","62,386,592.32","31,652,512.70","50,848,584.38","28,583,869.16","29,858,013.98","37,234,570.43","166,462,543.24","348,598,432.99","830,525,448.10","1,030,456,733.08","1,298,282,328.24","1,424,951,768.52","1,487,081,105.49","1,546,977,294.21","1,639,239,990.28","1,718,441,727.95","1,334,145,558.51","854,698,744.73","469,688,361.67","418,177,698.06","556,763,433.73","702,223,328.66","557,445,163.35","473,073,143.30","359,515,123.65","273,023,068.75","262,260,576.53","292,164,112.75","233,282,611.83","236,957,899.09","146,304,154.13","105,933,796.20","136,469,625.82","154,354,961.99","351,306,011.86","375,425,890.67","494,806,193.05"
