科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"11,645,758.88",,"73,122,937.51","71,159,760.61","2,050,007.97","165,039,125.52","53,142,192.50","28,955,991.89","76,147,939.91","99,489,439.91","101,056,726.24","108,902,640.53","93,941,848.87","81,587,195.12","83,291,900.84","74,980,215.72","253,747,374.15","212,973,522.52"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"100,977,265.62","225,661,262.44","335,020,345.93","346,457,929.62","1,309,611,530.46","1,304,292,784.05","1,340,836,465.29","1,443,108,139.01","1,450,032,162.50","1,438,387,926.58","1,494,625,240.97","1,488,583,287.80","1,379,856,941.15","1,364,281,691.86","1,370,810,589.47","1,369,084,263.13","1,360,915,135.00","1,364,786,908.84","1,374,423,100.75","1,371,308,410.86","1,353,988,676.57","1,348,064,254.81","1,347,631,310.65","1,440,269,389.06","1,318,885,260.42","1,426,069,007.99","1,531,885,650.35","2,073,375,362.58","1,955,186,934.35","2,085,606,820.77","2,234,272,780.35","2,330,530,704.34","2,209,373,742.31","2,111,255,852.44","2,158,987,227.56","2,532,814,424.72","2,431,844,294.87","2,493,196,987.52","2,440,943,023.52","2,343,863,440.64","2,366,597,532.70"
流动负债合计,"61,187,109.08","157,761,306.85","171,359,164.68","179,558,984.45","184,983,467.83","190,302,538.19","192,622,403.68","199,952,032.07","221,134,179.77","253,352,704.41","284,915,563.01","343,851,781.49","287,961,467.37","312,269,203.06","311,744,937.71","284,489,384.74","263,421,445.21","309,526,870.31","329,890,410.28","334,251,895.61","308,725,411.95","311,511,727.44","299,049,229.43","399,365,787.92","341,453,199.99","373,664,815.63","471,347,078.97","792,600,434.99","655,576,148.94","948,467,987.26","985,389,372.56","1,158,765,727.94","1,031,771,542.48","1,105,320,168.76","1,118,270,806.06","1,589,650,676.23","1,481,656,277.59","1,494,059,709.02","1,480,269,632.65","1,419,747,039.31","1,403,888,810.98"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000.00","1,500,000.00"
长期借款,,,,"350,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000,000.00","300,000,000.00","300,000,000.00","345,680,250.00","362,052,353.66","210,231,900.00","227,112,500.00","229,879,000.00","203,199,100.00","148,086,400.00","146,760,880.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","70,500,000.00","500,000.00","500,000.00",,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,210,899.88",,"13,055,555.00","13,055,555.00","13,055,555.00","5,555,555.00","15,740,988.16","15,297,173.36","12,422,397.70","10,115,689.69","9,788,648.50","9,416,317.27"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00","110,981,245.98","101,443,165.46","51,953,336.84","40,485,740.75","32,531,398.66","10,128,057.85","4,932,378.55","3,696,297.78","2,865,138.22","3,528,238.62","31,957,237.72","32,863,261.56"
长期股权投资,,,,,,,,,,"61,263,789.19","63,736,434.73","65,739,063.08","63,686,141.34","62,762,112.36","63,019,579.19","67,346,543.76","62,940,759.18","60,633,301.28","57,200,815.50","40,221,031.89","35,188,253.75","31,246,729.39","28,684,225.59","25,999,111.48","24,266,500.01","29,338,238.41","30,144,773.18","23,360,759.95",,,,,,,"1,848,193.84","1,691,897.72","1,534,887.27","1,344,516.83","2,763,997.98","13,251,935.17","13,251,935.17"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"3,763,295.27","5,134,027.32","9,620,110.70","12,828,713.65","14,199,542.10","15,017,420.78","18,836,471.66","81,700,464.95","82,790,942.13","82,751,600.52","88,860,970.71","100,234,735.87","99,780,401.40","104,353,975.88","103,286,719.57","103,770,702.54","278,463,210.52","287,591,534.20","298,474,836.67","316,713,023.36","342,930,248.27","339,979,853.91","340,314,732.05","407,914,876.87","404,384,077.95","400,300,480.47","397,348,781.01","494,031,895.29","523,489,125.35","721,798,683.64","801,860,655.84","1,774,250,519.09","1,743,281,141.05","1,866,575,387.78","1,897,462,122.28","1,318,042,930.84","1,309,699,873.33","1,284,832,964.79","1,252,151,848.91","1,245,308,150.81","1,217,229,611.15"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,"2,834,727.39","2,824,263.05","2,824,263.05","3,266,242.77","3,235,536.29","3,218,324.84","3,194,365.89","3,528,456.75","3,467,068.05","3,394,508.40","3,327,534.28","4,286,328.48","4,218,532.22","5,299,911.44","5,199,402.88","5,170,474.46","5,097,099.81","5,023,725.17","4,958,266.40","4,752,214.28","3,613,881.05"
在建工程,"298,673.33","144,641.57","29,867,919.32","39,365,082.38","62,213,220.50","64,246,079.94","57,923,816.62","217,916.91","1,876,503.23","2,456,082.53","4,003,788.00","89,745,231.68","110,177,700.96","129,466,457.56","151,649,779.67","163,269,391.05","544,328.41","6,665,472.88","9,529,065.82","1,036,933.40","6,851,842.73","7,029,007.59","7,014,519.84","5,551,537.76","5,500,735.11","8,021,604.94","14,242,916.02","31,188,310.17","48,890,795.98","40,417,014.17","72,807,680.11","53,251,351.07","63,984,619.76","130,235,235.02","74,786,918.79","7,740,851.63","14,806,194.83","27,226,791.77","34,585,449.05","5,031,088.21","8,157,553.96"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"9,000,000.00","8,750,000.00","8,501,665.68","8,251,587.02",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"151,710.91","360,256.43","1,289,976.81",,,
非流动负债合计,,,,"350,000.00",,,,,,,,,,,,,,,,"9,000,000.00","11,584,727.39","11,325,928.73","11,075,850.07","14,468,877.77","14,410,322.29","13,865,261.84","13,563,453.89","73,619,695.75","79,708,520.73","137,579,110.43","277,235,189.38","1,106,316,647.01","1,070,248,922.37","1,082,212,043.90","1,048,496,063.11","451,720,045.39","459,568,403.92","450,742,512.23","412,414,307.85","390,673,501.41","380,289,989.47"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"61,187,109.08","157,761,306.85","171,359,164.68","179,908,984.45","184,983,467.83","190,302,538.19","192,622,403.68","199,952,032.07","221,134,179.77","253,352,704.41","284,915,563.01","343,851,781.49","287,961,467.37","312,269,203.06","311,744,937.71","284,489,384.74","263,421,445.21","309,526,870.31","329,890,410.28","343,251,895.61","320,310,139.34","322,837,656.17","310,125,079.50","413,834,665.69","355,863,522.28","387,530,077.47","484,910,532.86","866,220,130.74","735,284,669.67","1,086,047,097.69","1,262,624,561.94","2,265,082,374.95","2,102,020,464.85","2,187,532,212.66","2,166,766,869.17","2,041,370,721.62","1,941,224,681.51","1,944,802,221.25","1,892,683,940.50","1,810,420,540.72","1,784,178,800.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"589,233.63"
实收资本(或股本),"30,000,000.00","30,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","123,064,000.00","246,128,000.00","246,128,000.00","246,128,000.00","246,128,000.00","241,532,000.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","338,144,800.00","393,643,342.00","393,643,342.00","787,286,684.00","787,286,684.00","787,286,684.00","787,286,684.00","1,102,201,357.00","1,102,201,357.00","1,102,201,357.00","1,126,540,857.00","1,126,540,857.00","1,128,540,857.00","1,128,540,857.00","1,124,417,857.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"86,510,790.74","86,510,790.74","1,021,074,984.75","1,021,074,984.75","1,021,074,984.75","1,090,704,209.91","973,611,945.91","979,789,804.21","985,764,604.21","991,536,345.91","946,868,525.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","850,255,725.91","1,559,317,510.85","1,559,317,510.85","1,160,497,857.74","1,163,439,852.36","1,160,037,867.63","1,160,037,867.63","823,811,596.42","822,621,936.18","823,314,571.63","862,317,026.39","869,901,895.85","876,346,273.64","865,256,681.99","853,120,814.84"
无形资产,,"8,059,106.53","7,932,302.41","7,890,034.38","7,931,886.14","7,805,498.30","7,763,230.26","8,679,295.57","14,635,301.28","32,099,737.21","31,821,460.26","34,535,873.46","34,253,073.25","34,019,726.62","33,587,002.47","47,539,552.05","46,525,775.44","59,217,596.31","57,852,539.74","65,567,199.44","74,582,922.10","89,763,661.02","87,680,743.16","99,681,692.78","105,838,529.07","100,856,456.16","98,493,420.95","155,636,423.65","150,710,488.96","145,324,746.86","155,945,146.40","148,853,793.09","143,839,362.56","149,857,323.36","145,316,255.80","157,764,246.37","154,486,986.62","148,824,326.21","145,052,724.23","159,313,049.39","154,431,382.42"
盈余公积,"1,391,107.21","5,195,159.72",,"5,139,328.46","5,316,132.80","5,316,132.80","5,316,132.80","15,314,169.88","15,314,169.88","15,314,169.88","15,314,169.88","28,767,279.16","28,767,279.16","28,767,279.16","28,767,279.16","42,731,612.53","42,731,612.53","47,190,149.97","42,731,612.53","47,464,299.71","47,464,299.71","47,464,299.71","47,464,299.71","53,260,352.07","53,260,352.07","53,260,352.07","53,260,352.07","56,418,359.84","56,418,359.84","56,418,359.84","56,418,359.84","65,927,997.22","65,927,997.22","65,927,997.22","65,927,997.22","66,793,016.25","66,793,016.25","66,793,016.25","66,793,016.25","66,793,016.25","66,793,016.25"
开发支出,,,,,,"5,425,315.91",,"6,177,716.68","3,758,016.48","7,892,820.70","10,784,981.82","23,091,567.56","29,918,320.99","33,116,587.59","38,443,756.51","27,328,675.54","29,479,961.37","20,999,757.84","29,755,681.95","25,145,149.33","26,750,451.97","14,096,224.93","18,975,164.35","24,386,613.09","18,696,306.68","23,976,757.68","26,419,359.40","23,254,573.19","24,256,495.23","24,510,465.88","27,489,735.03","4,683,672.71","6,525,919.99","12,155,960.14","18,107,025.65","21,592,240.54","25,900,456.44","30,345,447.46","39,182,861.80","19,980,739.68","24,492,307.48"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,954,430.00","56,954,430.00","59,914,430.00","59,501,100.00","50,449,870.00"
商誉,,,,,,,,,,,"7,113,324.67","7,113,324.67","7,113,324.67","7,113,324.67","7,113,324.67","7,113,324.67","7,113,324.67","7,422,553.82","7,422,553.82","7,422,553.82","57,588,404.90","57,586,632.99","58,864,111.16","64,513,913.70","64,513,913.70","57,400,589.03","57,400,589.03","476,614,493.85","476,614,493.85","476,614,493.85","476,614,493.85","455,800,805.81","455,800,805.81","456,469,297.87","455,869,297.87","456,369,297.87","456,369,297.87","456,369,297.87","456,369,297.87","250,331,617.90","247,418,432.78"
未分配利润,"12,519,964.89","46,615,544.01","35,018,692.43","45,698,382.08","62,985,311.88","60,898,451.56","87,353,551.60","112,265,030.88","98,577,022.30","132,364,447.80","168,521,592.23","196,726,444.38","218,260,464.64","205,018,688.66","239,565,683.51","269,509,361.98","289,341,690.30","259,543,132.71","271,888,974.15","258,521,780.42","269,637,605.25","257,181,090.85","263,779,641.11","279,527,810.14","282,362,665.96","284,746,670.53","289,652,098.90","311,386,858.59","371,388,731.97","393,348,713.84","435,936,910.29","461,145,837.38","472,545,340.22","465,772,733.85","471,970,243.40","488,519,748.89","492,187,933.17","504,530,885.59","487,242,564.43","229,305,336.45","251,231,485.13"
长期待摊费用,,,,,,,,,,,"3,353,500.01","3,177,000.02","3,000,500.03","2,824,000.04","2,647,500.05","2,471,000.06","2,294,500.07","2,118,000.08","1,941,500.09","2,715,669.08","3,494,766.34","2,286,514.34","2,995,750.13","2,276,529.11","3,926,212.51","2,159,596.93","6,275,882.27","2,284,697.28","2,356,017.85","6,732,807.97","6,837,023.71","21,398,095.10","22,968,916.13","19,417,808.75","18,532,082.94","21,666,469.36","27,744,577.35","27,276,713.64","25,752,726.85","20,854,546.46","18,857,489.45"
少数股东权益,,,,,,,,,,,"6,209,776.05","9,305,484.32","9,513,624.51","9,608,659.22","9,707,896.65","10,411,519.82","13,158,297.85","14,085,446.40","14,875,060.41","15,251,509.13","89,857,476.25","92,290,702.33","100,867,664.41","157,278,069.42","159,065,649.19","159,157,589.48","173,386,361.65","178,595,210.07","185,794,867.51","176,296,789.76","194,070,334.54","188,323,048.62","191,488,736.54","189,153,365.01","194,971,584.62","164,164,942.04","163,309,273.70","162,522,737.30","155,786,572.06","112,311,682.42","114,626,326.91"
递延所得税资产,"58,946.96","572,972.72","447,969.49","715,725.70","403,718.06","805,008.32","1,007,089.00","1,415,909.62","1,672,392.24","2,097,169.57","2,554,004.21","4,095,251.12","5,116,957.80","6,126,479.43","7,628,071.34","7,618,952.18","8,776,577.14","9,311,000.05","10,686,488.94","12,260,039.60","13,794,479.83","17,621,395.99","17,976,653.71","21,207,759.38","22,441,179.96","24,472,483.85","26,898,499.18","28,121,984.64","29,530,218.78","31,338,919.36","39,364,034.56","29,194,975.74","33,720,566.85","49,745,056.91","46,498,931.52","57,842,667.02","61,582,348.03","66,688,124.04","65,032,805.78","43,638,779.72","43,194,947.53"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,,,"57,712,911.49","90,812,911.49","92,340,650.49","84,585,153.12","96,784,337.85","86,756,461.00","25,631,784.89","1,496,376.34","94,946,632.29","95,792,011.62","68,319,638.60","75,528,368.20","40,265,018.35","38,781,687.04"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,120,915.56","13,910,748.14","47,868,301.92","60,799,556.11","84,748,366.80","93,299,323.25","85,530,607.54","98,191,303.73","104,733,155.36","188,561,199.72","212,228,464.41","327,732,047.46","353,046,420.44","379,782,664.15","407,375,733.47","426,458,141.85","436,138,436.80","453,959,216.46","473,363,482.53","481,581,599.92","561,681,369.89","560,110,020.16","563,005,899.99","652,032,034.17","720,067,454.99","647,026,207.47","657,724,221.04","1,292,206,049.51","1,346,660,547.49","1,574,288,682.10","1,665,503,922.62","2,597,273,105.46","2,569,933,348.15","2,723,143,409.72","2,665,472,760.03","2,153,549,932.71","2,163,574,063.15","2,124,940,195.72","2,106,535,770.36","1,809,263,574.19","1,777,320,897.88"
所有者权益(或股东权益)合计,"43,911,072.10","81,810,703.73","211,529,483.17","227,348,501.28","1,209,376,429.43","1,207,289,569.11","1,233,744,669.15","1,341,347,410.67","1,333,631,138.09","1,373,596,421.89","1,421,938,142.37","1,472,463,553.77","1,444,941,894.22","1,431,795,152.95","1,466,441,385.23","1,511,053,020.24","1,533,632,126.59","1,509,219,254.99","1,517,896,173.00","1,509,638,115.17","1,595,359,907.12","1,585,336,618.80","1,600,512,131.14","1,678,466,757.54","1,683,089,193.13","1,685,565,137.99","1,704,699,338.53","2,499,361,281.35","2,566,562,812.17","2,573,848,405.18","2,637,152,141.03","2,662,721,434.85","2,677,286,625.61","2,646,867,049.50","2,657,693,118.42","2,644,993,635.81","2,654,193,676.51","2,673,334,961.99","2,654,794,853.38","2,342,706,474.11","2,359,739,630.13"
