科目,2008-12-31,2009-06-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,031,316,178.11","1,175,907,141.89","1,087,110,408.94","1,336,847,751.16","2,192,725,937.72","2,016,338,476.34","866,827,272.09","949,341,947.50","1,016,457,811.09","929,024,765.05","1,384,198,380.47","1,649,292,883.61","1,363,333,428.97","1,260,167,620.10","2,156,806,623.86","2,227,422,991.21","2,617,369,891.52","2,423,978,200.33","2,370,322,255.15","2,974,508,419.26","2,676,964,205.94","2,815,388,281.28","2,654,144,669.43","3,514,781,296.19","3,426,632,170.52","3,612,914,565.92","3,204,760,678.63","3,927,047,343.47","3,144,758,044.42","3,615,232,303.23","2,770,958,661.30","3,443,496,908.48","2,670,971,695.31","2,824,700,667.74"
应付职工薪酬,"264,023,053.81","199,568,559.68","259,846,582.60","147,981,016.16","211,332,430.09","229,443,563.12","336,014,536.60","304,701,848.17","329,520,060.33","286,991,687.07","301,351,789.54","217,930,973.68","223,980,872.14","256,366,984.11","377,874,096.93","385,741,776.22","254,619,115.67","252,085,214.16","418,668,505.62","293,452,181.56","348,189,565.77","366,757,419.33","491,609,795.79","300,167,491.78","309,080,805.50","321,510,825.79","432,174,277.06","290,054,911.09","312,080,384.10","325,155,681.88","468,764,645.40","372,258,671.67","336,525,835.31","330,322,749.18"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"366,308,224.55","287,271,634.66","345,681,498.34","274,711,464.01","235,714,547.84","347,191,257.33","547,996,094.85","416,080,116.51","367,667,855.09","215,587,046.89","452,109,618.15","344,400,036.52","456,593,503.05","425,295,603.53","732,996,173.38","402,678,690.41","348,762,032.44","339,499,870.92","403,942,146.50","149,381,009.64","65,913,519.86","-244,593,757.78","505,116,438.99","352,121,479.40","374,126,260.41","357,796,559.15","621,667,928.84","346,165,304.53","254,634,094.55","235,045,129.45","509,715,468.84","302,587,010.79","252,590,542.23","299,670,314.89"
应收利息,"5,820,821.59","8,310,685.65","9,084,452.43","30,952,088.54","41,300,908.98","60,817,106.30","20,692,860.78","1,599,000.00","66,591,779.75","86,765,802.65","27,580,226.95","44,148,831.34","58,621,435.41","79,727,082.41","28,581,761.28","43,660,990.59","75,343,030.89","113,033,217.06","87,268,901.98","98,458,065.96","118,197,389.28","173,507,014.89","215,956,818.18","144,405,334.17","172,247,782.93","227,050,764.46","232,012,963.28","180,219,200.65","106,484,817.39","82,254,619.54","114,684,627.46","111,311,242.14","132,641,882.12","123,459,234.92"
应付利息,"2,008,632.08",,"93,942.07","93,942.07",,,,,,,,,,,,,,"18,432,626.11","50,267.78","26,718.27","347,931.46","3,630,025.47","1,386,371.50","1,446,435.67","9,613,291.24","12,566,528.68","14,378,954.78","22,702,261.38","9,503,738.62","11,317,571.59","10,422,360.05","16,665,499.18","18,564,880.56","24,257,383.44"
应收股利,"17,725.50","17,725.50","1,986,740.12",,"1,605,161.69","1,605,161.69","1,605,161.69","46,191,757.36","1,599,000.00","4,623,919.41","426,228.32","426,228.32","5,617,611.52","426,228.32","426,228.32","426,228.32","426,228.32","639,342.48","639,342.48","639,342.48","639,342.48","5,297,841.91","639,342.48","639,342.48","6,826,027.68","6,826,027.68","639,342.48","639,342.48","639,342.48","639,342.48",,,,
应付股利,"2,219,480.75","2,341,980.75","2,269,480.75",,"1,761,480.75","1,369,480.75","1,369,480.75","1,369,480.75","146,481,882.24","100,576,400.75","1,369,480.75","1,369,480.75","248,019,480.75",,,,"320,645,000.00",,"2,133,915.00","1,470,000.00","493,300,000.00",,,,"518,357,000.01","392,000.00",,,"429,906,000.00","735,000.00",,,"542,792,980.00","735,000.00"
存货,"3,116,193,426.51","2,526,828,000.94","2,695,665,995.07","3,076,813,092.44","3,239,131,611.65","2,929,403,704.96","3,628,559,877.00","3,815,925,255.53","4,758,193,937.05","5,489,093,482.00","5,385,265,658.23","6,370,831,141.67","7,199,167,781.32","7,976,122,101.43","8,541,966,884.06","10,273,938,855.00","11,822,710,582.82","13,458,511,000.06","12,858,456,738.92","14,771,350,340.59","16,927,099,437.58","18,538,433,018.99","18,050,015,058.22","19,741,573,025.76","18,627,099,490.89","18,933,234,301.98","18,487,035,638.83","20,231,948,364.04","18,541,877,207.54",,"18,230,821,414.09","19,039,687,680.24","18,979,800,634.32","18,487,448,854.31"
其他应付款,"1,775,344,299.42","1,766,538,007.07","1,841,884,035.81","2,159,877,707.96","2,897,853,436.29","2,684,711,949.82","1,859,792,539.54","2,000,175,093.41","1,920,601,218.99","2,192,365,099.34","2,585,564,860.46","2,291,594,629.70","2,459,715,338.29","2,048,087,264.89","2,547,660,436.13","2,156,535,421.64","3,100,726,549.47","3,076,988,139.97","3,043,965,409.14","3,244,928,229.02","2,870,339,564.93","3,289,322,124.85","3,758,134,073.81","4,091,792,037.79","4,168,387,124.78","4,380,775,953.78","4,126,300,981.23","4,554,805,957.67","4,292,543,309.40","4,902,129,793.97","4,884,871,370.57","4,883,253,226.10","4,917,896,985.42","5,034,756,137.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"776,956,685.34","774,947,993.49","501,942,253.55","348,656,930.15","217,058,647.10","217,058,647.10","444,535,460.45","341,739,205.86","239,138,640.62","348,765,339.86","463,180,332.35","404,079,150.53","319,187,060.06","244,481,137.87","232,694,489.82","135,200,203.67","45,395,829.53",,"221,880,036.27","223,728,617.51",,,,,,,,,,"18,715,695,489.56",,,,
一年内到期的非流动负债,"783,460,000.00","441,595,000.00","598,452,000.00","450,566,288.65","253,727,000.00","121,378,266.48","451,468,498.71","416,307,567.49","246,071,678.88","201,365,742.75","476,392,177.80","476,392,177.80","333,513,444.38","324,024,255.35","414,973,989.82","413,944,446.00","269,290,551.58",,"225,576,403.56","183,155,341.52","140,750,400.00","287,770,263.62","42,833,000.00","42,833,000.00",,,"19,480,800.00","19,383,600.00","19,893,600.00",,"162,260,000.00","92,720,000.00","92,720,000.00",
其他流动资产,"3,000,000.00",,,"3,503,586.50",,,,,,,,,,,,,,,"2,300,000,000.00","2,500,000,000.00","3,210,000,000.00","3,460,000,000.00","4,510,557,383.30","5,327,348,810.81","5,392,930,780.08","4,986,073,772.02","4,586,058,682.00","4,393,897,060.09","2,445,299,716.53","2,003,247,998.51","1,959,594,808.70","1,814,140,805.05","2,065,849,021.60","1,696,411,225.17"
其他流动负债,,,,"5,269,480.75",,,,,,,,,,,,,,,,,,,,,,,,,,,"13,631,960.60","13,631,960.60","12,234,612.81","12,306,151.27"
流动资产合计,"18,468,264,686.13","19,243,210,794.03","25,151,793,140.81","25,287,447,352.10","26,163,894,650.66","27,674,378,197.98","27,214,385,680.46","27,601,822,605.54","29,111,428,063.10","32,389,191,202.92","37,423,568,239.91","38,735,898,679.86","43,342,531,718.05","46,240,381,400.45","49,373,915,141.98","51,833,784,098.08","55,853,024,996.97","57,057,507,906.98","60,667,904,187.01","60,513,589,971.10","63,191,734,246.99","64,403,504,278.93","66,191,452,158.19","65,802,723,454.16","66,366,927,869.70","66,816,184,847.83","66,444,103,873.56","67,010,239,718.35","65,221,315,946.92","66,929,075,601.09","67,862,369,693.73","68,340,345,441.80","68,640,690,376.42","69,013,995,323.08"
流动负债合计,"18,499,342,045.87","18,343,478,875.89","18,010,331,131.99","17,965,113,212.00","18,819,174,790.26","19,814,002,329.36","19,042,394,771.96","19,241,398,434.11","20,669,160,642.06","24,250,848,230.39","28,433,728,676.28","29,362,192,850.25","33,360,308,616.42","35,279,406,586.25","38,271,850,706.54","39,845,904,534.72","43,109,628,698.25","43,732,666,169.64","46,927,270,565.79","45,466,313,373.77","46,601,550,458.77","49,389,158,423.17","50,524,145,744.21","49,539,332,945.83","49,020,873,542.08","48,496,315,433.56","46,839,877,653.89","46,976,687,461.15","45,484,000,408.36","46,709,032,996.95","47,402,682,637.61","47,525,325,151.55","47,455,966,315.86","47,132,733,864.26"
可供出售金融资产,"11,180,778.71","20,578,074.14","27,129,959.47","27,314,425.12","20,009,771.51","25,293,423.72","26,004,883.12","27,978,618.15","21,190,069.33","18,822,259.51","15,740,862.68","14,674,826.34","17,169,558.28","20,846,935.37","19,898,861.92","22,186,002.17","19,148,753.46","19,134,137.28","16,938,964.37","17,641,838.63","16,863,858.06","758,142,940.68","761,998,263.79","770,619,643.54","915,036,719.61","731,327,631.62","780,069,855.24","1,328,364,502.65","1,315,466,729.94","1,348,154,354.44","1,207,476,167.64","1,204,924,940.23","1,368,820,125.36","1,253,857,593.50"
长期借款,"885,093,000.00","1,531,129,328.00","981,328,288.00","980,760,472.00","761,984,960.00","1,272,029,304.51","849,536,718.58","837,443,506.85","774,688,394.65","770,934,972.62","450,957,520.95","497,802,526.60","638,667,911.94","628,988,260.38","406,971,858.14","405,909,873.67","400,566,545.21","636,385,849.88","823,762,499.72","1,646,751,172.93","3,297,288,232.67","3,895,208,000.00","4,151,906,312.91","4,667,534,312.91","4,748,315,362.87","4,861,274,212.87","5,258,443,000.00","5,898,446,000.00","5,873,075,600.00","5,774,628,400.00","5,714,550,005.29","5,614,707,426.46","6,203,181,848.60","5,993,141,911.80"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,"915,453,499.98","911,722,762.41","881,082,845.25","881,082,845.25","892,822,776.00","846,768,733.02","538,770,568.70","674,447,462.06","475,478,021.22","771,620,899.61","560,502,088.36","629,856,530.05","674,854,164.58","497,844,541.32","1,035,683,214.77","736,704,798.54","903,811,589.88","990,792,748.98","819,561,204.90","1,017,766,386.27","876,710,530.08","871,351,786.72","895,475,740.89","576,208,209.23","260,268,338.51","223,491,829.61","84,828,199.95","78,275,258.39","75,897,297.34","75,501,145.06","235,249,623.14","216,020,580.19","355,949,408.98","363,725,546.75"
长期应付款,"1,154,611,079.96","1,104,501,079.96","1,077,990,533.26","1,027,261,877.62","1,048,244,231.94","1,003,104,847.62","889,660,971.83","941,115,928.71","859,283,520.35","881,326,226.19","967,091,597.86","955,215,261.66","929,775,077.60","917,006,615.72","1,082,180,501.14","1,072,043,036.84","1,035,558,856.03","1,015,062,220.94","1,059,791,339.19","1,047,217,548.07","1,009,427,794.77","981,960,649.39","9,771,079.96","9,771,079.96","433,257,629.88","408,350,412.23","383,119,279.96","357,472,234.65","331,476,244.87","305,249,593.19","9,771,079.96","9,771,079.96","89,771,079.96","89,771,079.96"
长期股权投资,"263,207,998.97","275,065,545.76","349,424,464.16","422,231,708.44","425,943,048.63","683,053,945.62","690,389,815.83","715,028,049.63","712,958,576.86","740,943,119.08","744,270,934.83","745,840,942.78","902,786,034.89","903,968,167.33","895,005,026.87","895,592,068.87","896,913,857.95","894,386,881.59","898,616,957.63","898,369,933.35","896,560,701.11","160,749,725.98","163,309,416.58","164,809,705.86","159,986,221.67","164,190,886.89","165,791,410.59","168,762,968.17","175,792,508.30","184,981,568.11","190,177,971.02","220,979,196.16","223,961,266.40","240,475,700.64"
专项应付款,"7,607,463.93","9,285,605.28","10,803,455.28","17,037,240.28","14,120,229.68","13,340,472.98","14,212,559.58","19,919,894.58","19,610,085.74","19,610,159.12","11,690,565.93","11,690,565.93","11,190,565.93","12,190,565.93","11,072,540.03","11,072,540.03","11,072,540.03","11,172,540.03","11,072,540.03","12,136,870.38","10,516,870.38","10,516,870.38","4,015,302.00","4,015,302.00","3,911,703.78","3,911,703.78","3,806,326.23","3,806,326.23","3,702,728.01","4,202,728.01","125,718,895.98","97,142,800.98","180,518,569.24","198,599,469.16"
投资性房地产,"14,932,989.44","21,422,015.29","87,831,601.80","87,566,886.27","87,302,170.74","87,037,455.21","84,613,823.76","84,349,108.23","84,084,392.70","83,819,677.17","74,906,826.90","65,045,360.58","73,419,487.40","72,674,530.07","71,938,234.94","71,199,037.43","70,459,839.92","71,092,111.35","70,331,130.73","69,570,231.85","67,503,049.88","66,763,852.37","188,666,997.79","187,266,894.30","267,433,893.71","258,497,451.36","257,259,250.79","254,992,904.72","252,726,377.57","250,459,850.41","251,531,451.44","240,897,859.24","265,467,923.60","263,174,799.58"
预计负债,,,,,,,,,,,,,,,,,,,,,,,"298,209,722.76","298,209,722.76","298,209,722.76","298,209,722.76","298,209,722.76","298,209,722.76","298,209,722.76","298,209,722.76","387,261,262.12","387,261,262.12","387,261,262.12","387,261,262.12"
固定资产,"2,753,236,125.41","2,723,747,977.52","2,800,119,920.64","2,809,875,779.81","2,835,178,120.80","2,833,053,892.40","3,432,713,557.94","3,422,284,662.59","3,736,210,359.71","3,900,886,445.39","3,938,835,508.16","3,917,672,758.78","3,870,172,615.06","4,605,978,882.16","4,884,844,393.77","4,834,968,230.90","4,772,031,391.41","4,720,794,063.59","4,754,566,076.82","4,691,652,224.72","4,623,428,722.42","7,910,350,049.07","7,889,089,716.49","7,715,073,199.44","7,541,131,265.36","7,405,170,101.52","7,848,653,440.82","7,693,223,491.50","7,796,245,779.05","7,692,703,193.51","7,918,038,247.88","7,801,460,871.59","7,934,159,441.86","7,795,275,279.79"
递延所得税负债,"4,062,946.12","5,204,202.78","7,714,845.99","7,850,661.36","6,257,224.65","26,609,263.48","7,657,611.08","8,245,159.11","7,303,054.33","9,952,907.41","18,411,194.54","18,155,624.18","18,161,384.59","18,449,692.24","35,460,597.92","36,055,311.87","34,459,857.30","33,866,017.86","22,122,219.96","22,621,429.65","21,865,876.66","22,310,119.34","22,499,329.81","23,555,356.07","48,594,470.80","34,224,466.29","28,228,255.31","23,271,383.82","21,456,407.44","21,500,353.79","22,251,513.55","21,576,501.16","21,875,493.01","22,903,639.18"
在建工程,"245,302,003.39","346,610,616.87","401,300,644.37","433,979,911.84","530,992,082.39","654,289,326.90","444,375,576.84","494,492,158.82","599,930,154.90","775,440,548.32","890,059,544.30","979,211,375.36","1,047,134,469.62","377,011,909.88","380,174,016.66","585,100,064.36","588,668,099.98","1,051,665,128.75","1,770,060,553.41","1,981,637,381.36","2,714,620,155.98","2,377,204,531.16","2,594,186,478.16","3,590,437,595.85","3,717,770,524.35","3,887,959,652.58","3,477,386,774.40","3,785,841,805.65","3,851,589,185.54","3,977,142,410.09","3,543,279,529.35","3,620,376,641.14","3,436,702,424.98","3,621,255,956.28"
其他非流动负债,"17,290,000.00","20,435,000.00","32,297,500.00","32,297,500.00","34,947,500.00","34,947,500.00","37,597,500.00","37,597,500.00","40,247,500.00","40,247,500.00","42,897,500.00","42,897,500.00","45,547,500.00","45,547,500.00","49,997,500.00","50,054,133.70","53,747,500.00","52,648,220.00","54,697,500.00","54,697,500.00","56,647,500.00","56,147,500.00","1,087,804,469.07","1,070,688,778.75","1,067,768,897.20","47,175,000.00","50,320,000.00","50,320,000.00","53,465,000.00","53,465,000.00","56,610,000.00","56,610,000.00","59,755,000.00","59,755,000.00"
工程物资,,,,"5,940,182.43",,"1,661,590.00",,"45,152.13","56,820.13","56,820.13","45,152.13","45,152.13","45,152.13","45,152.13","45,152.13","45,152.13","45,152.13","45,152.13",,,"2,539,672.94","2,539,672.94","2,539,672.94","2,539,672.94","2,539,672.94","5,372,262.94","5,370,672.94","4,267,015.94","2,539,672.94","730,006.40","730,006.40","3,550,519.23","730,006.40","740,252.81"
非流动负债合计,"2,068,664,490.01","2,670,555,216.02","2,110,134,622.53","2,065,207,751.26","1,865,554,146.27","2,350,031,388.59","1,798,665,361.07","1,844,321,989.25","1,701,132,555.07","1,722,071,765.34","1,491,048,379.28","1,525,761,478.37","1,643,342,440.06","1,622,182,634.27","1,585,682,997.23","1,575,134,896.11","1,535,405,298.57","1,749,134,848.71","1,971,446,098.90","2,783,424,521.03","4,395,746,274.48","4,966,143,139.11","5,601,973,716.51","6,101,815,062.45","6,632,381,847.49","6,761,460,817.00","7,046,998,221.75","7,643,922,284.25","7,601,551,534.35","7,476,404,930.71","7,287,904,010.34","7,191,691,366.57","7,886,012,887.35","7,686,020,442.47"
固定资产清理,,"32,235.85","8,615.00","7,915.00","403,661.36","612,229.55","17,455.00","-23,430.00","-29,961.00","301,090.24",,"93,224.44",,,"597,290.80","599,328.52","598,719.65","3,398,692.56",,"341,492.73","673,725.29","602,071.12","2,075.00","2,872,022.89","2,713,453.19","30,776,813.06","30,158,203.09","30,212,351.80","30,525,723.21","31,276,786.18","17,537,221.99","16,738,811.75","19,274,738.50","19,410,672.49"
负债合计,"20,568,006,535.88","21,014,034,091.91","20,120,465,754.52","20,030,320,963.26","20,684,728,936.53","22,164,033,717.95","20,841,060,133.03","21,085,720,423.36","22,370,293,197.13","25,972,919,995.73","29,924,777,055.56","30,887,954,328.62","35,003,651,056.48","36,901,589,220.52","39,857,533,703.77","41,421,039,430.83","44,645,033,996.82","45,481,801,018.35","48,898,716,664.69","48,249,737,894.80","50,997,296,733.25","54,355,301,562.28","56,126,119,460.72","55,641,148,008.28","55,653,255,389.57","55,257,776,250.56","53,886,875,875.64","54,620,609,745.40","53,085,551,942.71","54,185,437,927.66","54,690,586,647.95","54,717,016,518.12","55,341,979,203.21","54,818,754,306.73"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"3,700,000,000.00","3,700,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00","4,933,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"-268,294,897.39","-249,300,159.25","5,085,346,634.59","5,085,484,983.83","5,079,816,914.24","5,083,834,103.40","5,271,850,175.33","5,271,850,175.33","5,270,224,909.41","5,281,484,548.10","5,307,198,724.06","5,307,890,403.07","5,309,868,641.24","5,312,626,674.05","5,363,682,535.72","5,365,627,688.41","5,451,142,717.59","5,451,103,938.92","5,449,686,181.25","5,450,297,188.59","5,449,640,503.15","5,453,768,129.35","5,441,327,127.81","5,441,327,127.81","5,515,920,859.32","5,506,324,416.52","5,513,386,656.35","5,513,386,656.35","5,513,386,656.35","5,513,386,656.35","5,513,386,656.35","5,513,386,656.35","5,513,386,656.35","5,521,965,276.35"
无形资产,"1,339,420,984.57","1,306,641,090.02","1,601,834,260.15","1,590,731,144.06","1,577,772,680.18","1,571,149,519.51","1,599,967,537.05","1,594,726,443.55","1,582,367,762.16","1,644,530,267.81","1,706,775,555.43","1,694,183,314.75","1,921,904,917.65","1,979,593,733.56","2,059,204,661.62","1,942,527,944.37","2,033,055,444.92","2,022,555,057.28","2,138,006,463.68","2,124,330,215.76","2,326,976,223.02","2,323,141,112.49","2,348,091,426.27","2,266,200,001.12","2,243,771,891.45","2,218,439,384.54","2,273,457,175.55","2,124,163,926.23","2,143,532,804.85","2,099,985,759.12","2,067,691,943.32","2,044,701,131.84","2,083,103,944.58","2,114,936,752.34"
盈余公积,"60,027.20","60,027.20","60,027.20","60,027.20","60,027.20","60,027.20","20,725,971.77","20,725,971.77","20,725,971.77","20,725,971.77","54,309,189.21","54,309,189.21","54,309,189.21","54,309,189.21","116,400,660.41","116,400,660.41","116,400,660.41","116,400,660.41","211,859,116.40","211,859,116.40","211,859,116.40","211,859,116.40","294,570,588.32","294,570,588.32","294,570,588.32","294,570,588.32","388,911,338.53","388,911,338.53","388,911,338.53","388,911,338.53","464,835,847.53","464,835,847.53","464,835,847.53","464,835,847.53"
开发支出,"62,785,791.19","102,102,720.29",,"1,525,421.50","4,935,833.58","5,442,001.19","2,394,625.10","4,807,554.87","8,906,681.57","20,730,376.83",,"2,594,903.87",,,,,,,,,,,,,,"145,631.07",,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"205,120,193.22","616,925,442.69","1,184,281,427.35","1,491,983,357.37","1,837,426,369.71","2,174,583,016.17","2,822,565,789.29","3,142,642,673.65","3,561,017,020.94","4,009,869,098.07","4,978,385,224.56","5,396,485,601.16","6,085,539,660.92","6,833,832,916.37","7,644,697,750.76","8,264,711,193.25","8,904,286,232.01","9,814,728,086.52","10,586,655,054.09","11,267,042,305.58","11,894,583,236.18","12,665,280,646.11","13,263,551,077.66","13,795,934,950.89","13,879,276,504.75","14,628,382,703.88","15,493,034,213.22","15,875,337,318.80","15,907,322,227.38","16,506,434,136.80","16,758,322,987.84","17,068,575,479.48","17,073,058,993.90","17,517,977,838.12"
