科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"2,455,395.90","3,857,509.59","1,631,182.78","14,705,272.08","2,073,747.01","5,531,842.75","4,283,566.82","17,507,703.02","5,192,853.63","4,768,595.88","5,138,531.52","4,886,779.89","3,285,396.11","2,631,176.40","1,719,870.05","10,211,579.96","5,254,411.61","872,664.11","1,978,679.60","15,847,225.73","13,455,789.90","50,749,160.02","375,605,030.52","110,770,070.84","618,188,361.53","3,902,848,536.83","2,049,774,397.54","2,586,660,951.04","1,779,602,504.61","1,732,658,157.43","1,484,756,405.34","3,196,271,083.93","3,764,434,210.75","4,854,528,739.02","5,929,630,340.09","12,409,510,170.26","10,474,163,241.67","16,283,335,103.74","22,239,580,714.19","26,056,117,216.86","24,179,709,619.79","22,873,558,641.80","23,079,862,862.63"
短期借款,"5,381,025.52","5,381,025.52","5,381,025.52",,,,,,,,,,,,,,,,,,"20,000,000.00","160,000,000.00","450,000,000.00","485,000,000.00","1,160,000,000.00","1,590,000,000.00","1,220,000,000.00","580,000,000.00","340,000,000.00","540,000,000.00","1,190,000,000.00","1,288,900,000.00","2,070,105,000.00","2,636,252,500.00","2,957,300,000.00","3,783,300,000.00","3,469,000,000.00","4,475,400,000.00","3,909,067,840.00","4,940,816,200.13","5,120,160,795.48","4,474,513,562.31","4,312,646,994.13"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,155,063.30","5,175,533.16","3,958,435.85","13,595,138.65","5,620,971.09","2,189,670.10","2,771,134.93","1,340,000.00","1,418,000.00","1,378,111.88","1,200,000.00","807,920.00","318,112.56","736,267.80",,,"351,503.96","220,000.00","1,190,020.00","450,000.00","1,245,624.00","1,295,624.00","2,010,234.03","800,000.00","1,450,000.00","1,777,000.00","220,000.00",,"12,000,000.00","397,800,000.00","383,550,000.00","449,510,678.50","312,796,346.46","105,454,469.75","114,380,638.20","51,014,152.00","21,825,778.49","84,062,091.14","41,423,244.67","55,340,287.95","34,770,496.61","94,998,273.32","71,683,462.88"
应付票据,"89,999.90","89,999.90","89,999.90","89,999.90","89,999.90","89,999.90","89,999.90","1,082,099.08","2,318,326.90","2,318,326.90","1,072,098.98",,"39,999.90",,,,"39,999.90","39,999.90",,,,,,,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","882,820,000.00","705,000,000.00","75,000,000.00","280,000,000.00","356,000,000.00","334,000,000.00","535,974,050.00","410,594,929.94","547,569,238.30","645,445,687.96","369,762,940.80","393,136,676.05","218,575,592.00","219,260,464.01","263,884,722.25"
应收账款,"51,221,054.57","57,283,842.46","56,322,424.69","110,863,653.40","132,265,354.08","137,461,566.12","136,487,221.58","102,495,580.45","103,137,448.59","104,240,962.01","102,758,916.78","67,309,920.21","23,107,225.45","23,450,681.72","23,980,796.71","4,981,279.84","5,147,457.01","5,660,788.91","10,271,270.16","12,293,588.86","170,956,907.49","267,904,035.44","379,805,249.66","573,874,457.07","638,832,865.57","600,885,484.04","793,966,023.26","943,285,462.11","1,611,448,868.73","1,579,215,223.12","1,551,672,220.19","638,809,800.10","1,139,750,614.41","1,118,392,689.73","1,155,178,153.45","1,042,538,312.51","1,345,429,139.10","1,145,967,700.43","1,170,374,041.87","1,652,714,640.77","1,402,659,640.10","2,341,912,029.32","2,815,556,458.91"
应付账款,"15,441,016.05","29,139,423.22","25,234,544.48","37,695,196.84","36,261,493.61","36,333,161.77","34,330,048.89","21,823,254.90","12,068,168.43","11,957,505.66","10,666,032.81","13,045,735.64","13,401,616.73","12,492,377.90","12,875,954.25","14,633,283.17","14,635,752.18","12,768,888.00","13,255,357.46","13,442,371.13","57,920,913.96","116,137,180.78","95,190,104.86","74,567,022.25","90,160,384.96","86,338,023.42","61,001,883.67","134,665,580.06","77,593,581.37","351,494,831.35","343,235,511.27","232,393,429.70","283,698,665.72","327,140,419.54","435,298,108.76","675,736,226.62","638,136,804.30","747,312,359.29","639,396,278.72","1,165,418,491.73","1,020,947,159.86","1,218,159,019.40","1,809,200,506.64"
预付款项,"876,163.90","4,378,450.80","6,963,623.44","8,437,464.16","5,524,817.65","3,493,405.25","4,664,074.81","968,879.52","539,021.87","691,525.20","891,007.52","778,709.08","759,470.53","746,310.08","793,109.08","2,126,128.23","1,889,524.61","2,339,176.02","6,376,691.90","5,672,207.76","45,341,912.67","52,532,923.09","528,994,741.27","755,954,517.33","864,565,972.19","2,723,178,408.34","3,321,502,652.63","2,788,962,137.94","3,588,469,225.87","3,814,217,028.77","3,742,984,864.66","2,749,454,904.89","2,033,369,036.41","2,282,576,812.16","2,263,697,747.93","418,910,587.57","1,924,694,013.81","459,979,413.73","384,142,556.56","862,432,895.10","2,196,690,299.68","1,800,672,152.60","1,986,345,935.58"
预收款项,"1,250,590.82","1,269,751.99","1,325,524.25","1,596,612.48","1,382,932.43","1,338,177.35","1,236,315.35","1,294,842.85","1,249,608.85","1,352,768.85","1,430,753.60","1,372,029.87","1,456,606.84","1,341,863.71","2,800,675.69","9,227,402.63","9,980,818.13","10,247,365.46","12,689,178.89","1,060,332.76","2,298,394.76","29,891,828.79","32,021,219.93","25,520.70","3,485,474.82","921,780.70","507,758.84","3,451,630.20","1,912,376.49","13,611,157.83","22,245,122.10","22,382,273.47","64,969,248.05","78,349,979.51","93,620,461.57","97,920,689.41","1,696,808.30","470,661,941.44","347,957,086.36","414,078,061.38","1,031,020,944.43","742,441,952.77","893,259,362.12"
