科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"35,044,892.69","113,262,053.79","202,174,150.10","264,038,016.68","34,518,409.16","116,751,623.31","207,539,099.91","288,943,554.29","53,521,472.90","105,554,895.86","168,217,973.68","285,969,114.26","68,837,504.69","130,367,642.96","212,276,657.21","340,928,586.56","63,738,478.58","129,557,696.77","222,763,765.82","324,744,268.89","58,292,184.90","182,924,557.48","629,461,561.72","928,909,027.12","334,097,075.72","700,610,467.18","885,210,984.43","1,041,798,081.30","77,780,613.98","406,924,542.75","579,938,951.72","801,723,931.60","238,540,425.72","615,496,095.73","1,277,443,438.40","1,431,143,589.55","394,665,408.66","1,006,879,812.80","1,679,645,549.85","2,239,245,184.24","729,822,001.77","1,680,457,074.96","2,609,297,972.10","3,160,631,140.89","710,438,102.82","1,566,338,697.93","2,404,351,049.79","3,515,016,206.89","812,488,899.90"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,"18,506,556.11","18,506,556.11","18,506,556.11",,,,,,,,,,,,"244,225,868.32","18,550,388.20","346,717,199.43","352,190,851.15","352,600,848.47",,,,,,,"-10,000,000.00",,
收到的税费返还,"2,811,160.98","8,403,278.96","15,485,457.19","18,447,108.11","3,587,888.01","7,435,674.60","7,910,106.58","15,511,625.55","3,075,110.20","4,772,698.30","8,514,986.91","14,368,826.69","6,537,224.88","14,634,143.88","20,671,465.02","26,154,669.90","7,049,130.87","13,213,600.47","20,764,437.69","26,804,388.68","3,499,183.36","8,888,192.79","10,651,208.85","16,239,489.34","3,997,580.42","5,132,111.75","7,177,963.80","20,560,265.08","7,393,048.29","21,472,475.71","28,133,224.13","37,287,911.64","2,521,719.42","17,588,730.31","15,236,814.35","23,526,908.92","23,480,003.26","27,997,433.45","39,330,840.38","50,966,495.62","16,629,564.13","27,520,198.54","42,042,236.64","91,634,091.27","27,195.25","8,314,032.53","73,463,830.69","140,050,273.32","71,028,138.84"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,000,000.00",,"201,031,782.54","202,440,764.52","42,312,527.89","3,442,700.00","65,126,638.32","79,142,325.30","91,020,801.41","10,257,300.00","41,575,437.78","25,436,810.09",,
收到其他与经营活动有关的现金,"35,496.78","826,987.79","14,768,744.29","2,100,846.16","17,831,335.57","27,815,225.01","13,113,729.14","12,341,369.35","5,363,774.81","2,254,001.82","11,622,613.18","11,248,203.10","8,674,149.99","8,493,247.58","9,123,803.41","17,759,360.91","1,414,192.57","2,514,490.97","4,874,661.08","12,588,331.19","327,815.91","637,744.79","5,565,044.40","5,929,466.50","3,254,209.21","4,103,641.03","10,727,859.04","25,557,938.08","5,225,114.03","25,575,222.28","32,116,257.35","31,240,919.93","4,835,145.50","28,824,966.40","66,029,710.35","33,335,911.30","4,146,525.03","25,360,329.93","243,079,246.30","45,907,953.85","148,463,025.10","43,971,589.03","85,809,153.65","53,605,495.13","11,095,317.01","43,364,455.54","70,994,279.05","84,614,086.95","77,412,115.09"
投资活动现金流出小计,"452,900.00","991,269.92","1,312,918.00","9,813,672.13","985,996.00","1,592,910.06","10,925,452.44","8,284,464.07","186,570.00","11,062,923.53","12,530,698.59","17,600,299.73","8,013,904.76","30,183,786.66","63,951,199.44","97,851,731.44","27,347,126.79","37,603,334.19","43,207,948.16","58,125,217.79","24,478,933.61","30,345,745.68","51,647,036.75","53,293,646.38","8,976,314.86","29,356,682.39","33,266,022.06","40,348,926.27","567,593.50","19,826,988.18","227,592,614.47","565,071,650.10","127,835,662.52","512,944,600.24","663,311,083.63","1,262,805,753.29","118,826,835.57","798,921,080.56","980,382,598.37","932,263,713.66","248,924,415.75","428,634,511.70","585,553,046.07","729,784,902.78","282,454,868.96","486,674,994.37","691,332,703.27","840,966,853.20","43,168,457.14"
经营活动现金流入小计,"37,891,550.45","122,492,320.54","232,428,351.58","284,585,970.95","55,937,632.74","152,002,522.92","228,562,935.63","316,796,549.19","61,960,357.91","112,581,595.98","188,355,573.77","311,586,144.05","84,048,879.56","153,495,034.42","242,071,925.64","384,842,617.37","72,201,802.02","145,285,788.21","248,402,864.59","364,136,988.76","62,119,184.17","192,450,495.06","645,677,814.97","951,077,982.96","341,348,865.35","709,846,219.96","903,116,807.27","1,087,916,284.46","90,398,776.30","453,972,240.74","640,188,433.20","870,252,763.17","245,897,290.64","661,909,792.44","1,358,709,963.10","1,488,006,409.77","422,291,936.95","1,060,237,576.18","1,962,055,636.53","2,336,119,633.71","894,914,591.00","1,751,948,862.53","2,737,149,362.39","3,305,870,727.29","721,560,615.08","1,618,017,186.00","2,548,809,159.53","3,739,680,567.16","960,929,153.83"
投资活动产生的现金流量净额,"-452,900.00","-961,269.92","-1,282,918.00","-9,783,672.13","-985,996.00","-1,592,910.06","-10,925,452.44","-2,259,996.31","-186,570.00","-11,062,923.53","-12,530,698.59","-10,962,629.42","-8,013,904.76","-30,183,786.66","-63,951,199.44","-94,332,621.55","-27,347,126.79","-37,319,980.93","-42,924,594.90","-57,841,864.53","-24,478,933.61","-30,339,295.68","-51,640,586.75","-53,149,196.38","-8,941,314.86","-29,321,682.39","-33,220,511.46","-31,813,144.04","1,882,905.23","218,321,808.84","10,556,182.55","-565,071,650.10","-127,823,202.52","-510,906,505.88","-661,196,325.30","-1,255,222,908.33","83,003,446.80","-597,076,210.58","-748,524,840.86","-651,746,143.36","-245,782,239.22","-425,471,332.30","-566,393,174.39","-663,527,519.83","-267,285,649.82","-371,954,523.51","-546,293,171.72","-558,623,148.46","-34,677,205.45"
购买商品、接受劳务支付的现金,"36,939,989.40","94,660,441.80","169,823,037.83","232,514,329.68","69,352,212.45","143,125,417.51","183,301,171.14","234,079,105.81","57,905,563.60","95,987,811.18","137,166,996.80","216,055,763.46","74,617,219.00","106,939,313.06","189,539,776.19","270,194,035.21","80,988,114.73","143,511,961.04","210,152,516.27","298,517,088.55","51,090,202.00","127,636,670.71","532,511,602.68","678,801,269.77","403,592,691.82","634,228,820.48","879,262,842.66","996,409,203.64","119,264,914.99","198,908,900.08","276,652,114.65","307,649,230.71","119,108,516.82","278,724,084.16","747,325,966.78","677,194,724.59","183,707,010.20","422,533,345.21","786,111,220.59","932,776,329.75","350,029,303.20","946,370,363.61","1,335,205,139.56","1,250,116,253.59","335,552,435.78","958,389,620.21","1,339,108,230.97","2,005,052,779.23","393,322,356.52"
吸收投资收到的现金,,,"106,411,500.00","112,202,902.00","3,600,000.00","12,600,000.00","12,600,000.00","7,200,000.00",,,,"625,734.00",,,,,,,,,,,,"900,000.00",,,,,,"49,000.00","49,000.00","49,000.00",,,,"513,479,919.00",,,,,,,,"696,241,439.14",,"79,033.57","91,129.47",,
