科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"730,683,554.88","1,353,350,828.17","1,938,490,125.19","2,590,209,959.54","846,842,020.99","1,637,784,081.86","2,256,081,743.79","3,031,305,676.44","1,009,766,734.47","1,711,996,795.65","2,584,034,330.64","3,415,501,664.38","1,014,641,343.16","1,872,065,435.99","2,629,531,208.93","3,540,081,160.95","1,113,211,750.51","1,962,871,943.22","2,717,084,294.77","3,622,567,237.42","1,076,351,264.79","1,916,050,987.62","2,781,025,537.23","3,666,048,738.43","1,131,233,118.64","2,072,533,691.34","2,906,652,005.08","3,874,092,862.55","1,223,239,206.28","2,186,015,408.65","3,069,375,232.14","4,131,042,597.30","1,310,752,234.97","2,566,496,670.23","3,484,575,665.66","4,520,835,519.88","1,352,117,398.25","2,488,130,748.63","3,352,431,002.48","4,443,469,617.85","1,343,862,457.53","2,414,839,989.58","3,326,893,970.44"
二、营业利润,"50,209,692.75","221,943,219.51","286,426,177.36","351,060,306.41","70,089,192.17","167,022,287.97","227,715,889.84","259,608,576.26","66,933,961.13","148,581,414.31","229,792,398.70","337,972,535.07","73,823,207.02","157,204,721.03","207,251,239.77","337,191,485.34","68,246,820.04","694,539,792.88","746,028,604.81","754,032,097.41","63,967,147.00","234,889,024.02","300,687,294.83","421,862,458.37","56,270,734.27","172,612,712.39","244,387,411.14","345,828,863.44","53,777,673.35","142,060,677.84","221,167,843.24","397,812,354.77","84,488,061.34","503,068,314.69","563,345,229.37","638,269,462.21","196,849,614.82","441,926,657.74","558,916,372.35","661,833,790.81","167,288,880.62","354,717,367.32","498,052,826.03"
减:营业成本,"649,635,898.35","1,198,396,874.16","1,711,926,723.35","2,297,848,494.03","755,450,345.77","1,437,468,929.80","1,961,104,556.67","2,695,127,365.64","880,015,731.26","1,483,506,609.01","2,205,503,139.95","3,033,235,982.31","896,152,481.38","1,663,702,360.19","2,350,187,351.96","3,200,333,342.63","1,007,937,419.56","1,809,682,273.03","2,473,667,098.38","3,302,032,243.76","983,433,761.61","1,741,814,788.23","2,497,787,637.01","3,302,714,015.17","1,039,355,531.09","1,925,980,037.00","2,653,066,526.10","3,468,153,380.69","1,130,842,793.44","2,024,760,782.25","2,830,792,996.82","3,686,017,659.98","1,199,297,785.51","2,252,997,790.06","3,045,047,805.46","3,890,287,109.46","1,224,472,107.88","2,146,584,419.98","2,940,659,900.93","3,820,430,956.82","1,202,685,775.77","2,028,249,524.87","2,838,649,872.05"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"8,037,399.91","5,773,588.72","8,911,735.14","16,865,329.93","3,987,957.50","10,746,215.26","15,010,064.44","22,154,526.94","4,930,295.43","13,515,212.68","19,298,192.03","26,795,351.63","3,765,612.65","7,157,184.69","9,667,387.34","17,904,947.59","4,431,226.79","5,755,538.53","8,297,760.87","13,263,587.77","2,695,446.73","6,540,212.37","9,969,445.44","16,268,680.14","2,815,540.37","7,575,082.84","12,013,297.29","16,999,305.84","4,351,612.90","7,657,364.34","12,995,612.67","22,711,348.33","3,627,430.45","5,374,730.68","13,482,603.80","21,573,844.66","12,004,260.75","15,798,072.07","22,185,604.20","32,014,517.34","9,913,446.71","18,101,609.31","23,257,100.97"
营业外收入,"8,441,615.42","18,472,662.17","20,420,645.76","36,367,286.28","9,948,820.08","18,448,962.51","24,574,479.48","47,651,062.84","5,186,852.33","17,353,105.46","25,769,403.56","41,658,260.71","236,100.26","6,865,059.34","21,423,549.64","65,487,007.64","216,922.34","4,486,898.13","9,678,454.87","59,577,945.71","262,998.10","991,647.21","11,062,937.91","25,241,013.30","284,098.83","1,114,537.23","12,504,667.95","21,050,861.20","967,186.13","2,555,325.51","14,476,437.88","21,031,956.34","273,119.75","3,423,683.36","6,336,596.65","22,355,565.50","1,706,952.08","5,545,445.64","7,924,180.06","36,156,978.46","987,465.62","1,694,332.50","9,473,313.58"
销售费用,"19,481,413.65","39,044,817.49","58,662,394.86","75,435,825.63","29,766,779.91","74,676,125.64","108,777,142.26","86,437,028.53","41,520,539.28","71,452,874.29","111,177,130.10","97,314,016.64","25,348,127.94","44,689,119.72","72,768,587.28","90,589,276.56","33,029,535.25","61,299,833.61","72,278,575.71","93,349,685.16","27,451,179.96","65,334,277.14","88,225,169.23","98,850,321.65","24,539,039.87","65,987,511.47","91,520,552.55","97,564,025.63","27,383,499.00","48,757,231.39","84,490,003.65","108,858,477.66","35,533,735.97","69,335,082.88","105,996,019.49","143,171,745.40","35,466,919.60","74,149,358.14","119,582,139.37","167,747,468.14","42,709,482.91","79,996,983.89","125,575,971.98"
减:营业外支出,"2,027,938.62","4,348,179.61","5,535,732.99","7,116,518.64","1,741,030.91","3,338,199.04","6,086,134.02","9,007,631.65","3,397,098.29","7,406,696.77","8,202,037.23","6,161,857.42","1,591,373.90","2,698,009.37","3,085,822.49","6,155,868.24","354,506.80","1,619,795.96","2,679,838.24","2,439,704.11","379,557.68","1,179,942.52","2,128,454.68","5,259,254.00","412,143.82","1,020,597.14","2,612,253.05","3,631,779.53","353,555.48","1,099,825.98","1,823,133.51","2,080,081.04","108,296.36","80,397,693.19","81,193,038.70","90,133,171.03","2,406,450.53","9,323,870.45","16,547,981.77","17,478,332.76","1,780,698.52","8,108,130.38","12,986,577.15"
管理费用,"25,186,347.99","63,070,557.02","96,123,002.04","184,666,392.69","31,354,734.18","74,281,742.71","114,187,896.78","151,796,205.15","41,569,958.46","76,808,851.11","132,144,034.90","190,353,210.07","41,815,886.03","80,248,281.91","128,715,886.37","204,649,693.77","40,679,163.81","80,650,213.19","142,504,630.53","238,339,277.18","43,637,007.99","86,321,130.47","127,616,026.89","243,597,625.33","45,080,266.21","101,843,124.95","150,895,691.35","301,643,783.62","47,750,746.78","97,607,597.75","149,689,513.90","294,270,745.82","47,843,223.47","133,736,834.54","195,525,153.78","296,384,487.76","63,798,733.87","144,869,193.28","205,575,000.96","384,425,159.03","60,751,114.08","144,361,050.52","239,592,932.42"
其中:非流动资产处置净损失,,"2,115,662.34","2,115,662.34","6,677,600.08",,"3,012,441.98","2,472,810.45","6,407,181.98","2,286,274.22","5,198,262.37","5,761,146.82","4,062,169.29","351,924.82","412,658.24","769,820.46","4,432,901.56","196,418.82","1,360,883.00","1,423,061.52","2,328,500.31","160,512.38","962,051.60","1,066,215.36","5,181,064.51","113,451.33","488,304.74","1,182,407.35","2,729,097.34","194,661.04","658,586.20","1,232,926.32","1,757,159.69",,"126,895.74","741,964.00","9,601,630.92","437,453.26","7,354,873.18","7,354,873.18","13,414,690.63","1,763,806.91","8,040,198.82","12,476,235.13"
