科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"719,058,965.98","678,511,166.19","484,107,850.03","482,282,468.63","615,818,836.79","448,410,165.22","273,890,504.08","278,911,046.97","136,277,563.49","354,780,447.15","349,384,045.72","369,098,594.90","160,279,242.67","181,507,704.93","106,711,430.59","134,058,234.55","170,500,726.38","179,311,280.57","117,007,072.12","1,345,196,258.63","1,047,217,764.52","2,785,644,200.79","3,546,063,432.05","2,250,348,130.68","749,529,406.92","556,612,010.45","1,281,191,908.88","2,284,935,419.24","1,954,045,645.49","1,942,710,044.36","1,219,289,440.03","2,121,218,849.95","1,113,038,435.02","134,183,633.31"
应付职工薪酬,"54,581,098.38","58,540,723.30","79,293,559.17","31,755,060.97","32,885,482.36","33,972,229.31","78,209,288.27","33,979,305.73","40,607,294.69","42,173,687.08","81,763,654.47","53,186,529.63","59,762,064.91","61,602,690.11","87,258,861.68","62,953,020.33","70,327,242.76","72,477,985.40","94,822,771.26","71,669,193.84","77,304,702.18","85,381,521.98","141,595,542.38","94,943,913.45","109,452,989.84","120,515,413.21","251,370,454.32","182,702,422.48","199,948,069.14","216,911,269.59","228,105,132.88","151,014,701.50","168,978,594.50","183,989,702.99"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"102,980,046.89","79,089,779.63","88,966,778.45","141,136,722.96","70,210,949.08","97,104,426.97","81,896,064.15","101,686,331.38","106,796,552.69","142,808,501.21","103,616,276.08","126,796,766.30","131,468,565.10","164,123,241.72","127,142,295.18","145,271,567.85","180,543,954.63","174,370,024.95","143,037,016.27","153,247,394.88","142,231,130.42","223,612,340.12","127,126,017.06","150,392,835.85","144,874,327.41","178,372,874.00","171,564,228.46","165,283,036.86","134,670,124.06","166,897,964.75","690,428,715.46","183,789,869.51","214,786,013.25","133,803,116.18"
应收利息,,,,,,,,,,,,,,,"9,030,268.38","18,378,893.88","12,913,479.70","5,643,832.58","8,498,632.36","6,304,478.02","2,769,054.97","2,707,734.00","3,037,615.31","801,035.98","49,900.01",,,,,"2,770,833.33","3,208,333.33","7,583,333.33","78,333.33","3,681,666.66"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"791,411.45","898,893.09",,"344,748.38",,
应收股利,,,,,"17,144,152.97","16,844,152.97",,,"22,700,592.79","22,700,592.79","16,160,000.00","19,341,616.71",,,,,"73,612,000.00",,,,"23,750,000.00",,,,"85,000,000.00",,,,"25,000,000.00",,,"750,000.00","750,000.00",
应付股利,"7,501,586.57",,,,"408,000,000.00",,,,,,"62,965.43","62,965.43",,,,,,,,,,,,,,,,,,,,,,
存货,"47,123,198.56","46,033,580.24","66,435,604.96","76,906,129.24","101,437,814.48","104,921,417.79","88,227,217.52","98,684,607.45","96,289,667.81","118,313,687.63","107,691,443.86","143,156,587.69","125,204,536.89","126,924,402.47","121,667,082.60","106,712,328.39","128,151,765.54","139,608,231.68","131,924,231.31","140,317,000.23","175,826,640.38","255,808,414.03","241,606,203.94","287,917,385.90","333,543,602.74","366,508,624.98","300,312,740.57","423,743,673.53","462,728,794.67","510,446,054.41","294,974,956.68","425,784,277.47","415,012,745.38","451,222,323.83"
其他应付款,"144,782,475.10","184,725,615.52","161,564,878.78","177,959,053.15","192,024,469.63","147,156,337.89","145,236,467.54","160,232,231.06","254,509,886.73","313,999,532.81","410,250,637.11","878,892,423.86","244,380,394.29","230,399,519.89","226,823,699.19","292,236,333.98","241,156,493.12","227,604,013.81","182,354,365.57","814,340,076.52","1,073,783,261.40","426,426,846.63","371,641,564.39","343,839,829.40","393,818,795.91","317,243,457.11","277,518,853.34","317,415,873.91","343,137,463.55","392,666,624.53","365,106,577.07","307,559,686.58","282,268,640.84","263,311,616.52"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","40,333,676.07","91,241,703.62","93,837,753.53","118,059,296.51","116,008,646.31","115,581,146.31","100,626,146.31","100,626,146.31","264,648,841.40","205,677,559.06","182,272,507.79","157,839,501.56","70,435,604.97","8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","8,666,666.67","408,533,333.33","408,533,333.33","4,266,666.66","4,266,666.66",,,,
一年内到期的非流动负债,"27,120,955.96","22,678,796.73","33,687,019.64","35,894,584.13","49,782,254.84","56,387,907.70","52,900,195.71","36,108,431.65","36,638,422.69","36,976,337.94","58,060,371.78","56,751,237.42","57,250,291.21","57,852,206.10","52,415,617.45","49,994,654.25","45,042,867.92","45,097,856.22","41,691,482.50","42,326,804.26","1,761,353,708.59","1,780,503,176.64","1,797,872,722.07","1,818,886,544.49","36,065,991.71","36,950,238.99","38,781,948.25","38,781,948.25","46,279,030.15","59,198,692.50","55,296,515.52","1,569,010,508.62","1,587,754,221.66","1,606,384,943.22"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"413,840.06",,"4,202.04","73,168.05","803,310,154.55","303,102,026.74","1,203,837,810.08","2,203,808,845.59"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,380.01",,
流动资产合计,"3,136,176,431.75","2,916,198,690.75","3,498,300,822.96","6,678,797,609.54","7,059,574,701.01","7,024,711,760.60","4,858,316,824.57","5,234,831,518.26","4,481,973,986.55","4,665,468,945.71","3,793,221,822.80","4,558,091,952.02","3,809,534,039.25","4,262,323,599.58","4,753,319,178.39","6,237,779,236.08","5,551,313,953.71","5,824,445,307.15","5,862,715,075.94","6,726,453,741.42","5,541,363,541.14","8,343,057,648.10","8,821,190,609.67","9,282,607,440.24","7,104,137,722.78","7,813,130,474.65","8,724,016,024.05","9,069,387,369.08","8,333,865,387.52","8,959,621,649.66","8,852,214,665.38","8,867,475,426.21","7,855,971,071.64","8,348,410,568.08"
流动负债合计,"899,736,608.44","922,928,743.80","988,775,167.29","1,008,436,873.14","1,425,175,251.00","1,101,871,718.87","1,174,699,492.51","1,198,659,480.41","1,473,045,876.52","1,655,251,013.30","1,831,400,837.27","2,293,885,729.70","1,670,877,865.24","1,749,935,562.24","1,690,171,815.69","1,662,982,391.77","1,773,489,521.76","2,068,518,034.77","1,546,809,878.63","2,236,904,989.11","4,257,371,722.50","3,862,841,446.00","3,902,489,473.53","3,882,728,976.43","2,298,558,006.35","2,393,747,806.03","2,496,061,491.30","2,445,900,914.13","2,421,605,799.80","2,704,460,540.30","3,100,277,135.15","3,928,540,247.20","3,839,969,068.15","3,887,881,037.11"
可供出售金融资产,,,,,,"20,933,000.00","23,958,000.00","23,171,500.00","20,267,500.00","17,847,500.00","17,424,000.00","17,242,500.00","17,182,000.00","16,093,000.00","18,452,500.00","19,481,000.00","17,484,500.00","17,242,500.00","15,778,705.04","14,690,793.36","15,046,215.78","475,898,954.37","488,037,621.26","491,638,861.13","495,370,796.54","486,603,710.18","488,736,244.70","489,152,521.06","485,224,809.85","485,520,995.20","485,875,365.90","487,060,107.30","507,831,978.66","521,308,126.58"
长期借款,"1,972,613,874.35","2,064,877,396.38","2,004,591,355.89","1,994,938,950.81","2,011,579,803.86","2,037,215,810.28","1,980,087,281.04","1,945,674,244.96","1,957,695,961.82","1,988,268,391.57","1,887,458,935.53","1,808,188,192.74","1,846,082,422.85","1,846,207,964.44","1,729,582,539.51","1,619,579,262.56","1,534,010,803.06","1,537,583,744.71","1,470,351,213.26","1,475,491,821.00","1,482,508,106.16","1,414,597,986.79","1,326,403,310.64","1,315,364,385.12","1,298,352,065.69","1,313,303,983.91","1,309,047,405.21","1,339,899,770.40","1,412,550,946.13","1,465,728,093.29","1,384,271,650.57","1,269,690,563.67","1,241,828,159.93","1,191,563,864.79"
持有至到期投资,"160,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,"390,000,000.00","350,000,000.00","300,000,000.00","300,000,000.00",,"300,000,000.00","300,000,000.00","600,000,000.00","670,000,000.00","820,000,000.00","1,750,000,000.00","1,450,000,000.00","850,000,000.00","700,000,000.00","700,000,000.00","700,000,000.00",,,,,,,,
应付债券,"1,760,333,472.21","1,760,568,677.69","1,760,568,677.69","1,781,737,170.84","1,717,290,869.46","1,738,929,773.56","1,760,568,677.66","1,781,737,170.80","1,717,290,869.42","1,738,929,773.52","1,760,568,677.62","1,781,972,376.24","1,717,526,074.86","1,739,164,978.96","1,760,803,883.06","3,294,386,622.78","3,249,087,718.67","3,290,084,431.00","3,331,081,143.33","3,294,386,622.78","1,531,561,643.89","1,550,919,452.12","1,570,277,260.35","1,512,414,246.66","1,531,561,643.93","1,550,919,452.16","1,570,277,260.39","1,512,624,657.66","1,531,772,054.93","1,551,129,863.16","1,570,487,671.39",,,
长期应收款,"69,200,000.02","60,533,333.35","51,866,666.68","51,866,666.68","47,533,333.35","97,533,333.35","415,714,935.27","333,767,963.97","583,334,456.23","684,195,435.04","685,146,994.71","705,620,735.00","705,209,737.16","720,213,490.39","587,303,863.71","549,785,038.28","548,549,360.88","788,735,455.92","471,675,754.11","439,691,981.25","302,252,847.66","282,772,767.37","296,450,238.29","287,409,372.09","317,669,439.20","254,918,487.04","342,511,650.47","268,637,719.62","291,653,371.03","391,911,942.09","384,829,535.09","246,785,296.64","248,769,378.86","242,152,479.00"
长期应付款,"17,347,922.39","5,800,626.06","5,800,626.06","5,700,811.84","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","5,800,626.06","2,920,626.06"
长期股权投资,"574,226,938.89","920,223,953.38","992,033,403.51","997,237,791.41","968,635,986.93","972,790,903.91","3,198,636,144.74","3,216,524,714.65","3,230,458,612.47","3,319,720,539.99","3,950,829,084.27","4,010,229,143.34","3,601,468,279.67","3,588,220,550.63","3,675,732,398.64","3,688,202,158.66","3,670,712,242.79","3,797,831,038.26","3,816,347,475.84","3,810,239,449.51","3,825,825,721.01","956,869,824.97","979,690,985.07","978,398,849.41","937,252,334.42","952,423,815.72","1,001,128,790.57","1,004,007,754.42","1,022,182,931.53","1,043,012,573.29","1,080,090,269.36","1,017,600,352.38","1,035,831,529.63","1,066,974,362.88"
专项应付款,"263,815,894.58","330,649,691.73","352,256,055.35","351,033,639.36","352,138,464.88","351,095,711.36","321,662,571.06","321,466,732.81","305,403,933.73","305,282,296.47","91,400,728.48","91,400,728.48","91,400,728.48","91,400,728.48","83,851,570.50","83,851,570.50","83,851,570.50","82,987,676.50","77,427,676.50","77,427,676.50","77,427,676.50","77,427,676.50","77,427,676.50","75,427,676.50","75,427,676.50","75,427,676.50","77,187,676.50","75,947,676.50","71,567,676.50","81,067,676.50","84,357,676.50","84,357,676.50","16,930,000.00","16,930,000.00"
投资性房地产,"8,241,623.17","7,894,961.77","7,548,300.17","7,461,634.70","7,374,969.23","7,288,303.76","100,387,236.76","99,782,873.53","99,178,510.30","117,114,279.45","116,373,921.60","115,633,563.75","114,893,205.90","114,152,848.05","113,412,490.20","112,672,132.35","119,248,962.89","118,434,809.12","151,910,700.81","150,744,360.28","149,578,019.74","148,411,679.20","147,297,036.14","146,130,281.75","145,008,996.85","143,796,115.54","142,583,891.66","141,462,606.76","133,279,842.93","132,565,608.01","133,446,704.47","132,298,894.99","138,201,383.50","141,402,713.50"
预计负债,"1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,082,882.22","1,077,611.65","1,077,611.65","1,077,611.65",,,,,,,,,,,,,,,,,"43,821,396.63","44,350,119.35","44,827,120.03","45,291,695.66"
固定资产,"4,876,532,329.11","5,806,681,539.44","6,011,532,935.41","5,948,600,002.08","5,924,643,892.56","5,835,474,540.62","5,983,796,812.27","5,998,244,066.70","6,092,816,056.74","6,109,257,658.10","6,627,407,213.16","6,505,368,226.42","6,426,511,492.90","6,347,538,395.99","6,710,774,883.71","6,601,744,354.36","6,487,244,235.92","6,404,598,401.35","7,056,347,339.82","6,932,162,378.06","6,857,871,541.59","6,744,721,610.54","6,943,361,097.44","6,870,596,887.89","6,807,164,257.27","6,700,299,856.30","6,688,689,577.92","6,595,164,378.32","6,626,305,922.93","7,391,623,072.96","7,437,131,243.23","7,346,726,536.83","7,235,999,727.82","7,186,238,945.28"
递延所得税负债,"201,847.74",,"68,085.11","51,207.91",,"1,531,200.00","2,002,316.24","1,884,341.24","1,431,375.00","1,068,375.00","1,004,850.00","977,625.00","968,550.00","805,200.00","1,159,125.00","1,313,400.00","1,013,925.00","977,625.00","54,550,267.21","54,389,244.13","54,442,557.49","886,132.19","2,813,493.85","2,887,281.65","3,187,492.35","1,872,429.39","2,192,309.57","1,792,459.35","1,765,802.67","1,810,230.47","1,899,086.07","2,076,797.29","5,192,578.00","6,295,632.84"
在建工程,"1,507,960,696.00","974,815,934.14","923,593,171.11","1,007,459,266.70","1,058,990,691.33","1,209,394,232.51","1,093,704,308.81","1,105,644,019.82","1,197,413,464.80","1,402,231,353.91","918,735,816.80","1,057,956,093.02","1,177,822,887.95","1,294,713,204.49","1,214,442,780.57","1,345,591,855.53","1,397,016,644.56","1,563,929,539.46","963,290,004.11","1,066,247,316.71","1,123,237,903.71","1,260,794,667.61","1,161,813,743.66","1,188,963,144.59","1,231,210,433.93","1,314,790,824.90","1,319,613,234.68","1,383,839,521.32","1,367,483,018.14","693,546,334.44","682,923,149.07","747,553,556.93","822,103,955.97","840,149,867.95"
其他非流动负债,,"33,850,777.66","90,652,544.97","94,935,480.52","108,809,833.99","120,262,112.39","171,136,972.91","174,912,078.98","189,986,774.62","193,612,575.44","215,694,740.70","217,921,624.36","243,509,717.20","254,036,366.70","267,571,630.42","279,263,092.28","279,442,411.32","289,441,214.57","358,063,299.06","368,651,553.76","408,058,166.37","409,145,575.20",,,,,,,,,,,,
工程物资,"4,634,488.45","9,514,183.97","20,257,464.92","12,546,483.80","11,462,609.10","14,400,561.07","11,434,735.81","10,691,590.72","54,365,212.56","39,084,548.23","25,303,141.29","24,201,567.37","27,502,903.38","28,514,832.58","15,806,671.88","17,577,101.22","18,662,231.41","19,725,763.46","17,204,025.45","20,017,236.43","22,869,101.97","18,535,116.21","14,253,909.59","16,563,725.89","18,732,075.19","16,758,338.92","11,906,697.49","9,991,593.95","10,127,167.13","11,441,633.85","11,028,404.37","12,479,378.00","16,807,439.60","26,512,042.09"
非流动负债合计,"4,015,395,893.49","4,196,830,051.74","4,215,020,227.29","4,229,480,143.50","4,196,702,480.47","4,255,918,115.87","4,242,341,327.19","4,232,558,077.07","4,178,692,422.87","4,234,044,920.28","3,963,011,440.61","3,907,338,784.53","3,906,365,731.10","3,938,493,476.29","3,848,769,374.55","5,284,194,574.18","5,153,207,054.61","5,206,875,317.84","5,297,274,225.42","5,276,147,544.23","3,559,798,776.47","3,458,777,448.86","3,412,971,691.90","3,368,459,500.03","3,388,475,519.36","3,435,244,970.37","3,487,532,534.80","3,468,779,411.41","3,576,994,897.87","3,672,327,794.36","3,672,663,455.77","2,019,550,623.70","1,962,326,266.95","1,959,791,746.12"
固定资产清理,,,,"-50,980.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"4,915,132,501.93","5,119,758,795.54","5,203,795,394.58","5,237,917,016.64","5,621,877,731.47","5,357,789,834.74","5,417,040,819.70","5,431,217,557.48","5,651,738,299.39","5,889,295,933.58","5,794,412,277.88","6,201,224,514.23","5,577,243,596.34","5,688,429,038.53","5,538,941,190.24","6,947,176,965.95","6,926,696,576.37","7,275,393,352.61","6,844,084,104.05","7,513,052,533.34","7,817,170,498.97","7,321,618,894.86","7,315,461,165.43","7,251,188,476.46","5,687,033,525.71","5,828,992,776.40","5,983,594,026.10","5,914,680,325.54","5,998,600,697.67","6,376,788,334.66","6,772,940,590.92","5,948,090,870.90","5,802,295,335.10","5,847,672,783.23"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"4,300,000,000.00","4,300,000,000.00","4,300,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00","4,800,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,657,922,998.77","1,657,944,461.98","1,660,615,159.47","4,562,670,579.47","4,562,670,579.47","4,571,347,379.47","4,580,109,717.25","4,578,154,697.15","4,563,076,421.02","4,558,710,848.32","4,482,287,434.05","4,524,470,469.64","4,611,920,553.64","4,555,538,260.56","4,513,683,505.01","4,500,317,941.02","4,469,599,560.04","4,504,406,608.56","4,533,072,613.56","4,532,160,149.42","4,532,462,258.48","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,595,435,101.39","4,630,889,701.39","4,629,995,601.39","4,618,991,649.88"
无形资产,"814,336,012.39","805,112,166.03","813,663,016.35","809,288,876.37","813,741,102.10","810,228,196.51","710,970,908.13","708,571,122.39","741,395,816.01","746,975,319.88","847,520,908.81","842,466,963.05","837,558,930.89","832,002,368.89","829,125,560.13","825,449,465.07","821,729,806.14","817,612,915.90","817,057,286.96","823,859,231.90","818,798,298.66","813,784,569.39","813,118,944.66","808,052,599.77","802,697,805.11","797,602,589.60","792,833,602.12","790,397,312.10","802,476,966.58","802,556,488.32","1,083,277,870.11","1,078,489,532.57","1,069,748,385.44","1,061,593,362.51"
盈余公积,"36,224,931.11","111,381,895.93","209,224,696.36","209,224,696.36","209,224,696.36","209,224,696.36","326,827,864.15","326,827,864.15","326,827,864.15","326,827,864.15","471,590,583.67","471,590,583.67","471,590,583.67","471,590,583.67","645,629,180.17","645,629,180.17","645,629,180.17","645,629,180.17","813,761,112.64","813,761,112.64","813,761,112.64","813,761,112.64","950,623,638.86","950,623,638.86","950,623,638.86","950,623,638.86","1,099,392,632.13","1,099,392,632.13","1,099,392,632.13","1,099,392,632.13","1,188,286,794.59","1,188,286,794.59","1,188,286,794.59","1,188,286,794.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"245,033,912.08","334,874,293.42","974,503,885.15","731,981,812.71","726,487,329.65","1,078,732,120.14","1,272,041,735.53","1,596,816,776.73","1,162,352,546.53","1,528,545,380.85","1,833,910,596.57","2,197,288,366.83","1,564,310,028.72","1,996,819,954.59","2,430,066,221.30","2,811,344,111.96","2,098,493,951.60","2,735,165,439.27","2,881,328,358.94","3,172,577,591.55","2,473,155,573.09","3,017,805,952.92","2,898,401,138.01","3,217,733,183.56","2,575,370,741.59","3,053,585,205.02","3,101,196,722.55","3,405,636,282.55","2,610,113,286.38","3,111,002,479.31","2,832,400,354.12","3,391,548,161.69","2,512,671,977.44","2,987,100,836.94"
长期待摊费用,"1,240,000.00","1,440,000.00","1,640,000.00",,,,,,"91,101.40","91,101.40",,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"7,551,644.24","7,803,637.66","13,389,528.70","12,994,579.12","14,273,878.46","14,928,971.61","15,570,471.52","12,651,277.88","12,805,695.23","12,955,534.76","7,617,171.36","7,737,378.95","7,873,967.94","8,257,902.00","8,244,800.25","8,479,583.30","8,757,739.59","9,137,676.30","9,828,478.70","9,273,281.58","9,865,813.11","10,911,111.92","9,014,134.69","9,105,310.00","8,938,153.67","9,106,101.57","9,252,069.37","9,615,667.62","40,680,182.63","50,847,481.83","50,962,405.59","51,305,586.08","52,048,152.68","46,159,337.36"
递延所得税资产,"9,317,468.35","29,348,321.70","11,092,883.15","11,581,333.97","12,576,929.80","9,268,169.99","14,670,701.79","14,438,803.35","15,506,109.26","14,348,879.95","17,855,160.09","15,500,569.35","15,255,253.21","16,863,448.75","18,194,569.74","14,665,440.85","17,215,069.47","17,176,526.29","39,748,299.81","36,718,179.61","39,572,065.03","19,979,275.44","21,074,218.47","16,379,450.42","21,329,599.44","19,374,501.99","33,012,219.00","29,690,095.06","30,257,625.39","32,370,487.63","31,968,735.44","27,271,967.79","29,694,570.46","31,888,954.40"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"36,064,223.05","34,629,105.16","38,572,155.48","41,226,903.98","34,991,288.49","42,598,453.31","39,523,154.04","37,707,819.14","85,889,963.39","54,337,538.81","44,485,329.81","40,099,795.07","43,591,979.28"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"8,025,689,556.38","8,615,564,393.78","8,863,227,841.30","8,875,991,074.76","8,874,959,514.40","9,007,311,241.72","11,553,273,783.58","11,510,836,655.13","12,034,826,839.77","12,450,866,615.95","13,596,596,240.73","13,644,219,361.30","13,223,404,691.06","13,258,312,139.77","13,183,245,718.58","13,475,168,546.32","13,397,863,054.06","14,145,286,949.76","14,019,359,591.95","14,114,370,927.11","14,905,051,715.15","12,207,832,688.15","11,749,726,899.74","11,542,705,328.42","11,517,662,641.93","11,421,559,528.68","10,863,614,361.92","10,751,866,656.65","10,806,699,474.65","11,070,439,099.18","11,384,908,815.85","11,140,750,953.24","11,145,088,145.01","11,161,812,833.47"
