科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"142,285,106.97","109,394,363.81","116,483,145.43","149,330,563.55","147,076,881.87","174,292,522.28","171,281,725.89","182,729,110.96","185,825,113.42","202,355,535.71","141,024,519.58","157,599,120.80","189,680,245.27","158,211,140.52","203,010,692.26","127,695,744.63","192,584,060.34","231,199,431.51","144,218,468.90","174,403,590.36","144,404,277.35","232,841,940.48","257,534,882.92","228,916,944.19","234,187,270.22","201,176,576.93","226,334,186.63","431,940,912.84","489,311,563.25","591,702,850.10","514,029,938.29","444,672,012.81","448,623,023.08","520,267,551.29","601,586,954.68","484,083,460.18","493,009,666.42","482,469,347.55","552,041,070.92","462,739,028.28","412,667,294.64","493,115,028.91","522,795,359.90","967,261,812.17","946,740,170.93","894,173,223.56","805,161,212.75","917,535,976.92","801,720,702.77"
短期借款,"308,700,000.00","289,600,000.00","308,140,373.29","362,320,037.14","372,313,614.45","362,104,759.95","400,532,641.66","366,488,816.68","370,931,425.24","393,583,417.24","363,359,294.75","408,670,000.00","395,336,577.30","423,431,007.29","466,740,000.00","376,100,000.00","409,660,000.00","366,710,000.00","368,131,388.64","330,068,849.09","313,952,301.00","401,012,301.00","514,199,600.00","411,500,170.00","479,800,170.00","438,990,000.00","437,540,748.22","588,973,119.98","580,611,593.36","651,141,671.36","506,038,084.36","504,382,160.00","628,841,965.00","702,553,399.00","791,600,342.00","752,055,656.00","757,956,700.00","837,042,560.00","783,416,800.00","848,836,640.00","840,693,050.00","880,614,690.00","833,352,868.00","791,298,760.00","854,900,610.00","888,084,976.00","858,586,200.00","891,203,784.00","844,379,514.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"919,172.82","292,586.74","2,000,000.00","2,450,000.00","994,800.00","2,400,000.00","1,830,000.00","870,000.00","450,000.00","300,000.00","571,300.00","950,000.00","1,957,323.00","1,900,000.00","1,860,000.00","885,000.00","501,548.28","2,710,539.40","500,000.00","1,460,900.00","1,269,121.00","1,350,000.00","1,130,000.00",,,,,,,"330,000.00","40,000.00",,,,,,,,,,,,,,,,,,
应付票据,"121,200,000.00","123,700,000.00","105,000,000.00","114,200,000.00","129,900,000.00","119,600,000.00","170,400,000.00","199,690,000.00","218,240,000.00","221,340,000.00","192,640,000.00","149,500,000.00","160,000,000.00","136,500,000.00","125,000,000.00","74,500,000.00","156,000,000.00","158,500,000.00","85,850,000.00","129,920,000.00","131,150,000.00","183,500,000.00","196,700,000.00","187,002,000.00","136,502,000.00","195,000,000.00","209,500,000.00","285,000,000.00","220,000,000.00","239,410,000.00","330,000,000.00","359,910,000.00","284,090,000.00","352,700,000.00","464,900,000.00","425,000,000.00","337,000,000.00","418,420,000.00","537,980,000.00","442,280,000.00","399,550,000.00","431,660,000.00","535,700,000.00","510,000,000.00","470,900,000.00","433,140,000.00",,"446,680,549.00",
应收账款,"146,626,196.41","119,161,533.21","134,721,324.21","107,768,129.47","114,922,426.03","112,365,946.92","164,155,882.21","134,950,450.60","141,741,235.26","130,186,386.55","127,309,388.74","106,504,093.67","108,617,787.36","108,821,270.26","160,047,568.24","98,528,131.39","120,184,153.30","110,081,901.11","94,300,959.30","85,969,082.06","104,465,921.96","102,112,590.01","147,123,589.29","97,264,234.42","71,690,350.27","73,768,965.83","88,324,471.15","99,482,665.69","115,471,270.77","120,198,103.13","161,536,054.61","156,760,846.89","176,925,982.60","195,181,410.11","215,929,854.60","154,186,216.71","158,717,775.68","185,126,446.68","216,490,024.03","202,439,056.82","162,529,362.81","176,548,432.28","208,781,474.71","218,104,039.71","259,199,622.37","268,308,517.42","346,927,195.73","300,723,009.69","324,378,384.32"
应付账款,"203,986,192.06","192,420,182.87","229,704,630.01","208,763,063.97","200,915,857.91","220,642,834.66","232,299,530.04","214,713,390.21","200,677,711.22","209,882,954.64","204,520,426.09","173,420,948.12","199,983,578.48","202,180,120.24","227,965,076.63","178,133,044.36","177,204,917.46","210,802,816.23","233,066,029.67","218,498,486.67","234,899,569.16","244,001,632.29","250,789,985.50","216,277,730.68","199,018,203.41","178,848,458.02","163,097,818.15","241,991,863.12","206,232,622.96","236,870,126.89","290,647,007.25","247,072,639.59","306,387,294.58","282,152,575.66","328,667,649.90","272,345,853.37","347,079,308.69","316,025,403.70","313,321,319.59","303,645,762.67","322,982,226.94","271,386,777.42","299,912,863.75","408,091,249.97","379,728,913.00","462,366,974.60",,"510,813,040.93",
预付款项,"48,771,043.06","46,101,507.61","37,361,610.43","53,383,688.14","49,026,526.66","65,786,980.41","49,900,060.10","43,960,761.56","31,513,000.71","46,718,346.47","35,679,429.47","28,856,281.47","26,480,244.95","31,681,893.46","36,058,476.17","62,900,689.60","71,965,794.63","80,056,415.56","84,276,036.36","69,950,645.30","114,628,620.36","161,213,340.78","87,170,348.51","82,802,611.56","116,441,966.71","59,647,104.95","74,050,233.46","34,125,325.43","53,267,992.29","199,983,853.22","38,586,614.08","42,552,789.51","30,845,165.34","132,789,928.03","50,126,804.15","54,048,426.81","42,449,780.14","40,353,037.92","48,141,881.62","43,635,367.93","87,144,268.81","56,131,586.53","38,469,750.80","47,388,794.45","3,115,002.56","33,830,244.04","68,787,317.09","43,727,411.48","85,036,405.31"
预收款项,"25,700,575.41","20,392,340.02","35,405,876.37","29,972,691.93","32,144,115.90","33,538,115.50","29,900,887.35","19,455,103.42","34,687,446.22","34,451,886.80","33,861,340.17","39,259,973.02","28,180,796.73","32,156,775.00","61,373,580.76","96,119,089.61","103,843,576.85","110,754,947.32","120,113,630.59","148,369,815.47","151,605,264.22","60,345,506.85","135,987,617.51","65,704,836.65","55,599,129.67","31,415,837.00","38,627,636.83","34,585,755.99","29,055,698.56","39,302,646.05","34,579,238.57","29,044,974.90","31,230,249.11","39,567,008.19","50,904,767.66","26,758,684.69","38,637,304.94","37,541,749.45","41,932,451.14","40,116,649.87","51,368,730.73","47,790,880.61","54,550,092.03","41,142,035.30","52,002,920.27","53,407,871.07","66,740,066.80","58,225,746.91","79,803,453.19"
