科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"114,220,192.99","321,579,745.43","486,618,132.51","728,851,479.51","169,314,980.24","430,098,807.01","565,403,953.62","775,433,742.64","160,314,915.89","392,948,406.10","824,270,968.25","1,198,814,831.53","239,501,576.84","760,226,460.53","1,236,509,809.39","1,713,723,682.73","308,619,452.26","697,935,538.07","1,056,167,275.54","1,578,743,060.34","366,960,977.83","691,183,464.91","957,507,819.00","1,319,499,016.89","231,326,330.68","542,886,220.16","943,913,154.31","1,532,687,957.44","361,086,256.06","828,672,178.24","1,367,604,846.51","1,749,032,238.67","369,185,541.92","893,965,910.08","1,354,848,145.15","2,059,884,986.64","337,810,233.96","890,992,625.81","1,365,474,610.18","1,772,393,826.23","190,888,481.46","701,836,908.28","1,223,194,138.54","2,178,040,361.08"
二、营业利润,"20,021,437.89","59,816,107.21","86,347,703.07","118,044,751.59","22,161,631.10","56,137,862.53","65,519,529.65","90,224,981.57","12,023,862.46","40,041,311.30","79,450,702.69","114,945,636.31","17,776,285.40","57,235,956.04","89,426,705.65","136,829,063.67","17,822,436.30","49,911,980.06","73,226,739.89","81,475,556.08","13,105,685.43","50,530,931.55","62,330,550.84","52,204,416.34","3,134,732.92","8,066,059.55","20,668,093.94","49,475,050.66","33,138,611.96","87,649,955.19","115,598,838.60","114,581,501.53","39,973,140.38","108,443,291.54","180,859,404.46","101,744,047.20","19,049,709.66","64,061,596.49","43,686,012.71","-51,645,142.04","7,548,778.43","32,308,443.43","60,046,528.83","127,755,105.10"
减:营业成本,"84,635,638.85","238,091,708.27","360,417,958.38","547,626,738.76","124,497,982.36","320,578,466.94","413,404,653.64","566,951,250.29","123,607,652.11","298,375,387.04","648,028,877.48","939,496,435.73","192,074,422.09","614,657,960.98","994,165,693.58","1,347,191,175.72","243,853,813.29","556,002,295.89","825,565,825.53","1,217,233,374.62","290,289,436.26","554,571,366.27","752,188,030.23","1,038,523,415.15","173,733,792.58","411,084,746.19","705,294,567.69","1,162,105,061.18","289,696,457.93","628,836,164.61","1,060,156,053.10","1,331,272,206.41","268,578,811.24","617,927,520.96","924,064,179.31","1,565,496,942.40","253,524,823.83","641,177,858.30","976,865,991.78","1,332,598,191.40","131,724,992.66","504,636,515.69","888,420,511.73","1,583,892,372.21"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"530,307.71","1,881,091.95","2,415,139.03","3,281,821.61","48,231.88","1,760,851.59","2,480,960.47","3,897,891.69","195,898.91","1,755,829.26","2,549,284.79","3,098,532.68","738,699.90","2,146,692.93","3,715,182.49","7,960,208.82","1,243,233.85","3,255,102.78","4,700,216.82","9,151,135.26","1,816,539.83","3,926,401.87","5,101,852.18","8,493,687.32","1,461,665.98","2,568,168.16","4,423,971.38","8,357,169.56","2,422,977.19","4,363,924.44","5,753,357.76","10,041,659.66","1,867,375.08","4,632,342.23","6,669,012.26","10,779,281.28","1,875,911.07","4,146,261.98","7,165,843.86","16,397,596.54","1,625,877.59","5,212,422.37","6,993,753.96","17,506,595.03"
营业外收入,"1,989.50","201,032.50","275,535.18","582,327.96","1,376,012.23","6,514,198.24","6,566,734.08","7,027,240.98","1,085,307.05","1,609,618.31","3,078,410.99","2,298,554.59","6,386,501.00","8,565,934.60","20,475,773.70","19,570,585.59","5,716.40","435,328.30","4,509,516.17","1,524,972.80","139,609.28","1,218,694.10","1,723,907.28","2,085,562.73","1,314,995.03","2,140,711.18","3,043,622.53","2,888,906.53","4,376,593.51","5,228,210.18","7,120,346.60","4,021,595.33","257,699.44","451,144.81","1,335,547.62","4,378,599.42","1,865,443.82","4,520,488.20","5,942,385.18","14,315,130.03","301,811.80","561,138.42","5,169,916.84","2,916,960.57"
销售费用,"3,114,328.14","8,904,099.31","15,135,369.67","24,781,036.00","6,805,282.79","15,535,023.62","26,157,942.20","38,471,137.30","8,018,227.88","18,282,173.69","33,516,893.04","58,066,584.81","10,185,952.46","31,936,749.08","55,250,963.91","91,675,895.22","21,787,534.89","29,602,161.26","52,811,241.65","90,378,044.16","16,625,951.12","42,689,505.34","62,112,004.05","81,421,658.41","16,064,807.78","31,820,134.00","57,923,945.63","94,308,155.48","20,439,048.44","32,576,744.23","63,509,014.75","110,147,740.54","21,723,861.21","36,836,129.99","63,723,245.35","119,169,845.12","23,697,164.53","51,817,605.81","86,602,314.43","182,768,712.54","23,714,453.84","69,412,866.65","104,682,985.34","184,263,461.89"
减:营业外支出,"118,875.01","383,525.75","580,662.00","850,532.65","179,564.32","1,517,117.08","1,715,695.30","1,965,269.46","181,864.68","435,632.42","868,506.22","1,577,858.10","346,103.07","1,342,486.51","8,509,359.23","2,570,675.01","405,450.30","867,592.89","1,386,855.48","1,361,440.17","421,415.84","972,533.80","1,524,580.07","2,033,452.44","515,198.12","873,194.00","1,469,652.45","2,813,902.08","601,927.94","4,771,355.26","8,092,632.86","9,195,047.73","794,888.60","1,895,989.25","3,363,403.07","6,462,196.49","425,184.83","1,764,076.18","6,163,393.78","4,107,865.56","185,910.59","477,803.81","3,290,037.51","3,404,221.61"
管理费用,"5,972,891.59","8,202,763.60","20,386,697.43","25,316,822.10","6,516,111.36","20,563,962.54","33,701,255.15","46,094,236.86","12,575,742.81","22,564,890.06","36,198,880.50","53,105,556.63","13,056,531.49","31,426,334.25","49,892,183.87","75,371,597.33","19,206,349.44","42,663,368.49","68,519,144.05","105,861,874.66","28,403,813.04","60,529,584.29","86,715,658.72","126,072,986.92","30,927,647.19","56,679,784.01","91,137,744.43","125,651,705.30","30,190,731.81","57,952,664.41","90,586,445.07","144,207,282.33","28,638,072.69","68,469,717.16","100,748,238.53","173,640,479.06","32,310,622.83","104,227,355.07","156,184,231.61","182,309,957.68","32,145,121.27","92,189,626.13","126,650,213.14","217,619,628.10"
其中:非流动资产处置净损失,,"10,946.07",,"10,946.07",,,,"11,591.33",,,,"73,905.30",,,,"98,649.02",,,,"153,902.22",,,"84,454.69","97,892.37","40,551.68",,"112,591.81","170,920.96","3,040.99","21,995.66","56,885.91","269,956.25","223,365.43","280,915.72","858,830.60","3,040,681.83","14,660.21","245,648.08","279,496.03","489,704.00",878.50,"9,086.04","1,067,755.90",
