科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"5,997,531.42","6,940,106.03","7,760,090.32","9,078,111.32","7,241,545.74","8,954,182.39","12,289,638.98","7,955,714.61","10,058,472.11","8,656,149.26","21,730,290.15","13,901,822.82","1,811,864.92","2,499,100.44","11,049,203.54","17,723,708.86","7,777,241.51","6,128,661.98","12,995,039.71","13,751,302.35","13,578,319.80","11,783,830.87","9,965,213.90","11,395,582.47","10,139,578.39","8,866,243.69","9,421,988.79","11,184,637.85","18,093,871.06","19,220,327.89","20,553,493.88","22,547,257.96","31,079,891.42","34,329,796.87","16,793,894.36","13,144,846.60","46,133,448.14","45,343,283.83","33,430,223.28"
应付职工薪酬,"6,304,859.01","7,010,986.20","9,321,489.27","9,607,788.30","10,097,885.28","12,428,910.17","12,884,351.85","14,405,764.83","14,555,023.80","18,841,070.90","16,472,807.97","15,952,775.48","21,578,048.74","26,146,422.11","21,190,524.20","22,679,688.52","29,293,587.68","27,052,006.35","23,708,101.57","26,285,116.95","29,174,168.00","32,169,570.23","22,913,674.59","21,407,426.09","26,314,550.81","33,255,890.53","27,936,867.53","25,665,666.29","28,752,071.15","31,617,547.67","23,071,783.17","21,168,775.68","28,519,968.14","26,313,559.71","22,171,636.32","25,276,580.31","29,791,195.55","28,382,489.23","25,508,565.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,580,644.63","-14,503,028.05","-16,224,404.87","-18,801,572.09","-31,349,483.72","-28,855,657.47","-44,299,683.95","-47,850,025.94","-63,798,160.36","-48,872,084.53","-63,084,257.38","-57,051,262.35","-66,999,098.20","-58,902,592.78","-74,144,548.03","-63,129,752.21","-80,000,628.60","-80,635,641.25","-84,917,094.68","-82,253,714.50","-91,476,373.75","-91,409,533.69","-95,414,312.45","-100,477,332.57","-97,657,332.37","-93,655,831.77","-96,611,617.12","-98,971,471.89","7,313,784.40","2,465,160.36","5,739,045.91","-2,404,514.48","11,608,314.84","9,424,766.37","3,076,894.51","10,328,331.03","13,471,669.68","6,744,029.53","1,791,312.81"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,099.26",,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"214,285.71","552,726.71",,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"15,000,000.00","15,000,000.00",,,,,,,,,,,,,"10,528,000.00","10,528,000.00","9,013,103.06",,,,,,,,,,"10,625,760.00",,,,,,,,,,,,
存货,"97,179,232.93","104,428,455.41","76,725,709.93","108,502,360.19","144,574,625.51","143,172,932.59","177,961,135.50","199,892,586.27","239,056,558.69","195,179,424.86","183,792,115.00","168,521,531.12","225,890,749.05","177,103,560.71","226,387,878.12","179,887,627.54","246,105,392.12","241,770,886.57","241,864,044.84","233,813,355.18","254,977,904.14","217,640,362.29","225,240,239.58","233,186,961.64","253,244,811.59","202,215,919.47","213,193,888.96","210,385,770.27","206,693,233.77","150,704,815.33","143,272,445.27","167,881,074.88","173,625,497.28","156,245,622.72","153,977,257.01","150,519,632.19","171,351,655.98","143,141,168.48","190,079,497.65"
其他应付款,"16,237,480.69","16,365,059.49","15,691,036.74","22,761,427.87","31,002,305.83","35,692,620.78","32,488,302.27","107,723,876.97","85,587,820.00","96,174,865.17","104,765,967.62","109,374,078.42","81,376,302.18","76,242,562.00","71,856,153.25","73,327,603.28","90,793,848.16","81,814,065.70","88,422,133.33","88,553,640.51","91,887,891.17","72,035,742.75","87,138,282.17","66,169,271.06","126,706,445.21","74,096,634.25","75,409,931.62","74,186,259.74","74,672,741.70","69,307,115.70","74,902,155.69","76,689,384.67","71,314,769.63","127,941,369.07","99,563,520.37","75,799,283.12","72,728,818.14","78,859,145.55","76,463,716.92"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,"1,627,681.83","1,260,980.33","10,000,000.00","11,173,232.45","13,240,904.79","11,378,971.25","11,910,793.56",,"2,684,634.79","1,192,833.43","57,905,543.73","56,000,000.00","44,057,591.39","118,000,000.00","85,430,382.40","56,787,563.69","67,596,283.95","57,688,861.33","190,264,888.35","171,560,111.47","182,947,013.82","205,174,046.43","125,128,092.84","131,675,296.47","129,135,934.97","130,003,747.61","133,946,008.55","131,456,275.08","137,311,348.04"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"216,138,459.31","243,770,074.95","207,600,785.93","309,072,617.70","1,099,440,206.52","1,077,903,536.28","897,280,714.18","911,853,151.31","818,373,957.52","828,791,312.19","821,366,664.72","816,115,645.10","678,727,677.19","688,574,926.79","638,164,678.16","676,699,344.42","596,929,451.89","603,199,265.43","634,366,906.74","643,700,085.26","610,537,461.62","599,368,748.21","625,390,511.17","642,910,346.46","591,547,161.48","564,581,013.25","589,002,099.87","597,407,467.30","633,344,840.40","633,960,034.95","603,020,072.46","650,867,447.48","686,382,260.80","582,090,123.74","572,004,681.15","570,707,957.67","616,491,157.39","602,568,296.92","602,929,703.03"
流动负债合计,"209,967,552.28","221,363,678.10","181,041,450.68","321,540,813.99","346,284,514.34","291,325,394.86","103,762,791.81","190,969,643.99","159,399,935.39","159,821,098.31","146,900,008.77","158,909,537.79","170,655,545.39","151,748,923.84","154,507,173.84","182,032,638.55","218,312,633.81","209,811,285.87","225,619,427.03","242,275,095.20","227,074,160.35","183,083,478.00","194,980,767.27","297,031,775.04","325,055,734.86","267,436,425.61","292,417,349.11","287,842,356.73","415,849,638.91","391,933,877.29","378,407,843.06","424,120,662.14","462,393,816.57","344,722,916.30","326,035,442.63","314,537,584.39","334,497,296.76","308,086,735.78","314,251,383.05"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"270,367,189.45","269,974,189.60","263,475,462.47","261,467,360.59","477,381,620.20","472,140,824.96","469,062,136.28","467,279,262.26","472,510,650.65","477,057,579.40","465,483,557.45","468,297,579.15","644,701,314.50","638,731,786.94","709,310,116.74","705,701,177.76","767,976,852.05","767,414,512.29","756,911,137.41","800,617,707.39","807,842,861.24","800,438,723.40","789,003,996.98","796,322,153.68","852,582,341.91","841,561,654.65","829,464,167.06","820,292,305.98","896,609,118.67","884,663,202.95","876,827,371.99","866,623,057.62","861,177,500.80","849,037,866.37","838,134,027.86","828,127,742.47","870,423,929.84","860,508,851.98","853,101,808.61"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"835,335.58","54,659,514.98","116,486,590.23","173,640,495.44","12,785.00","27,588.20","7,667,510.98","25,596,351.80","90,585,016.75","105,172,211.98","118,783,420.90","138,669,335.99","69,239,960.14","71,784,503.47","8,272,160.82","9,358,832.24","52,629,651.03","53,787,570.23","54,734,645.40","27,565,436.01","39,943,487.24","41,521,597.92","43,637,369.53","45,763,228.79","6,963,000.00","7,904,349.81","9,264,523.10","9,545,572.10","163,937.00","584,277.00","1,754,250.71","2,102,743.38","12,315,961.30","13,578,812.30","14,612,137.31","16,051,012.17","7,020,508.78","15,212,682.26","16,399,892.74"
其他非流动负债,"1,000,000.00",,,,,,,,"3,200,000.00","3,000,000.00","2,800,000.00","2,600,000.00","2,400,000.00","2,200,000.00","2,000,000.00","1,800,000.00","1,600,000.00","1,400,000.00","3,116,670.00","2,666,680.00","3,002,000.00","2,695,000.00","2,388,000.00","2,081,000.00","1,774,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,000,000.00",,,,,,,,"3,200,000.00","3,000,000.00","2,800,000.00","2,600,000.00","2,400,000.00","2,200,000.00","2,000,000.00","1,800,000.00","1,600,000.00","1,400,000.00","3,116,670.00","2,666,680.00","3,002,000.00","2,695,000.00","2,388,000.00","2,081,000.00","1,774,000.00","1,666,999.99","1,559,999.98","1,512,999.97","1,451,600.00","1,404,789.94","1,357,599.94","1,130,599.93","970,800.00","923,799.95","1,750,399.94","1,630,199.93","2,384,166.63","2,337,166.62","2,244,166.60"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"210,967,552.28","221,363,678.10","181,041,450.68","321,540,813.99","346,284,514.34","291,325,394.86","103,762,791.81","190,969,643.99","162,599,935.39","162,821,098.31","149,700,008.77","161,509,537.79","173,055,545.39","153,948,923.84","156,507,173.84","183,832,638.55","219,912,633.81","211,211,285.87","228,736,097.03","244,941,775.20","230,076,160.35","185,778,478.00","197,368,767.27","299,112,775.04","326,829,734.86","269,103,425.60","293,977,349.09","289,355,356.70","417,301,238.91","393,338,667.23","379,765,443.00","425,251,262.07","463,364,616.57","345,646,716.25","327,785,842.57","316,167,784.32","336,881,463.39","310,423,902.40","316,495,549.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"188,000,000.00","188,000,000.00","188,000,000.00","188,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00","502,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"46,998,562.37","46,998,562.37","46,998,562.37","46,998,562.37","783,320,712.37","783,320,712.37","783,320,712.37","789,196,475.14","789,196,475.14","789,196,475.14","789,196,475.14","789,196,475.14","788,107,087.91","788,107,087.91","788,107,087.91","788,107,087.91","770,790,299.04","770,790,299.04","519,790,299.04","519,790,299.04","514,417,221.84","514,417,221.84","514,417,221.84","456,652,030.65","483,258,990.48","484,164,860.92","483,258,990.48","483,258,990.48","481,663,869.71","481,663,869.71","481,663,869.71","481,663,869.71","482,472,967.92","482,472,967.92","485,179,656.99","485,179,656.99","486,722,958.19","486,722,958.19","486,722,958.19"
无形资产,"57,166,169.00","58,479,413.00","59,222,427.79","58,371,810.22","57,513,102.89","57,137,695.22","56,825,003.90","56,512,312.58","56,199,621.26","55,886,929.94","55,574,238.61","55,274,783.21","136,116,208.34","135,364,729.81","134,641,021.70","133,940,188.47","138,312,912.65","137,530,785.11","136,748,657.56","135,966,530.02","135,184,402.48","134,402,274.34","133,620,145.90","145,764,180.43","168,171,789.57","167,199,324.88","166,462,437.09","165,607,760.85","164,308,749.68","164,413,400.89","163,337,616.43","162,314,545.90","161,600,117.83","160,611,901.12","159,630,020.90","158,696,682.58","157,636,822.69","156,680,458.27","155,644,270.03"
盈余公积,"4,537,517.66","9,161,594.55","9,161,594.55","9,161,594.55","13,444,618.45","13,444,618.45","13,444,618.45","13,444,618.45","16,809,257.44","16,809,257.44","16,809,257.44","16,809,257.44","18,785,141.63","18,785,141.63","18,785,141.63","18,785,141.63","19,905,241.46","19,905,241.46","19,905,241.46","19,905,241.46","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,240,876.87","20,675,789.62","20,675,789.62","20,675,789.62"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"31,171,695.70","93,734,678.03","143,879,134.35","157,299,379.96","152,630,280.54","177,266,128.05","186,758,362.86","192,661,762.36","193,558,810.52","222,216,557.62","231,060,175.48","237,287,701.50","237,761,263.23","262,105,296.00","216,031,170.96","225,811,218.40","234,739,887.25","260,488,193.09","264,332,855.28","273,346,709.02","276,450,815.95","303,372,807.23","307,301,614.65","301,661,524.92","294,025,416.34","314,825,052.31","303,531,482.81","308,371,346.51","301,573,615.95","315,309,227.94","317,548,588.94","320,059,031.34","310,605,277.80","318,325,348.13","311,724,885.28","315,167,218.43","317,593,822.30","327,442,240.53","319,050,476.10"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,"249,100.00",,,,,"1,330,154.76","1,355,925.76","1,197,139.28",,"90,421.12","152,262.48",,,"751,871.26","727,935.54","1,113,472.10"
少数股东权益,"65,457,175.30","72,550,850.06","79,518,115.77","81,678,411.49","89,934,074.50","93,727,578.71","95,787,987.87","27,837,695.28","27,490,046.49","27,344,799.74","26,817,540.80","26,417,309.19","63,671,371.80","64,357,365.06","63,608,402.06","62,197,868.32","60,779,717.06","50,626,914.84","51,510,865.42","51,469,010.15","54,963,507.98","55,513,055.57","55,811,681.82","55,955,205.07","6,493,697.55","6,377,307.50","6,439,070.05","6,317,366.63","5,636,245.06","5,541,179.77","5,350,428.91","5,335,452.29","4,993,291.40","4,649,929.61","4,458,340.86","4,091,104.73","4,106,909.52","3,965,362.23","3,840,720.96"
递延所得税资产,"2,625,349.97","4,926,170.58","1,813,591.30","2,126,478.41","2,266,485.59","2,874,787.78","3,239,108.02","3,869,117.27","2,985,278.80","2,480,154.74","3,375,575.95","3,862,937.61","3,595,249.79","3,847,867.43","3,650,998.98","4,034,411.92","1,278,911.00","2,089,801.24","3,514,011.12","3,603,276.19","4,640,370.41","5,591,095.64","5,488,138.87","4,613,403.19","5,515,053.92","6,168,859.35","5,903,172.60","6,226,150.94","5,225,514.22","4,852,252.50","5,674,166.16","5,736,507.11","6,782,875.92","7,812,746.08","7,320,533.31","7,339,958.83","12,328,149.15","12,791,474.09","15,721,055.30"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"8,069,369.22","9,296,321.26","9,351,369.58","10,464,680.02","27,433,531.77","28,264,727.47","54,758,590.40","66,906,190.79","55,327,892.79","60,052,126.69","59,688,202.04","61,923,287.62","3,328,503.91","2,740,553.91","3,875,292.71"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"330,994,044.00","388,039,288.16","440,998,071.79","495,606,144.66","537,173,993.68","532,180,896.16","536,793,759.18","553,257,043.91","622,280,567.46","640,596,876.06","643,216,792.91","666,104,635.96","853,652,732.77","849,728,887.65","855,874,298.24","853,034,610.39","960,198,326.73","960,822,668.87","951,908,451.49","967,752,949.61","987,611,121.37","981,953,691.30","971,749,651.28","992,712,066.09","1,041,301,554.62","1,032,130,509.95","1,020,445,669.43","1,012,136,469.89","1,095,071,006.10","1,084,133,786.57","1,103,549,134.97","1,103,683,044.80","1,097,294,769.76","1,091,245,715.04","1,079,384,921.42","1,072,138,683.67","1,051,489,785.63","1,048,661,956.05","1,045,855,791.49"
所有者权益(或股东权益)合计,"336,164,951.03","410,445,685.01","467,557,407.04","483,137,948.37","1,290,329,685.86","1,318,759,037.58","1,330,311,681.55","1,274,140,551.23","1,278,054,589.59","1,306,567,089.94","1,314,883,448.86","1,320,710,743.27","1,359,324,864.57","1,384,354,890.60","1,337,531,802.56","1,345,901,316.26","1,337,215,144.81","1,352,810,648.43","1,357,539,261.20","1,366,511,259.67","1,368,072,422.64","1,395,543,961.51","1,399,771,395.18","1,336,509,637.51","1,306,018,981.24","1,327,608,097.60","1,315,470,420.21","1,320,188,580.49","1,311,114,607.59","1,324,755,154.29","1,326,803,764.43","1,329,299,230.21","1,320,312,413.99","1,327,689,122.53","1,323,603,760.00","1,326,678,857.02","1,331,099,479.63","1,340,806,350.57","1,332,289,944.87"
资产总计,"547,132,503.31","631,809,363.11","648,598,857.72","804,678,762.36","1,636,614,200.20","1,610,084,432.44","1,434,074,473.36","1,465,110,195.22","1,440,654,524.98","1,469,388,188.25","1,464,583,457.63","1,482,220,281.06","1,532,380,409.96","1,538,303,814.44","1,494,038,976.40","1,529,733,954.81","1,557,127,778.62","1,564,021,934.30","1,586,275,358.23","1,611,453,034.87","1,598,148,582.99","1,581,322,439.51","1,597,140,162.45","1,635,622,412.55","1,632,848,716.10","1,596,711,523.20","1,609,447,769.30","1,609,543,937.19","1,728,415,846.50","1,718,093,821.52","1,706,569,207.43","1,754,550,492.28","1,783,677,030.56","1,673,335,838.78","1,651,389,602.57","1,642,846,641.34","1,667,980,943.02","1,651,230,252.97","1,648,785,494.52"
负债和所有者(或股东权益)合计,"547,132,503.31","631,809,363.11","648,598,857.72","804,678,762.36","1,636,614,200.20","1,610,084,432.44","1,434,074,473.36","1,465,110,195.22","1,440,654,524.98","1,469,388,188.25","1,464,583,457.63","1,482,220,281.06","1,532,380,409.96","1,538,303,814.44","1,494,038,976.40","1,529,733,954.81","1,557,127,778.62","1,564,021,934.30","1,586,275,358.23","1,611,453,034.87","1,598,148,582.99","1,581,322,439.51","1,597,140,162.45","1,635,622,412.55","1,632,848,716.10","1,596,711,523.20","1,609,447,769.30","1,609,543,937.19","1,728,415,846.50","1,718,093,821.52","1,706,569,207.43","1,754,550,492.28","1,783,677,030.56","1,673,335,838.78","1,651,389,602.57","1,642,846,641.34","1,667,980,943.02","1,651,230,252.97","1,648,785,494.52"
