科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"1,423,783,104.02","3,178,396,856.14","5,688,802,494.46","8,031,341,205.94","2,523,459,414.71","5,063,223,669.54","7,196,926,265.46","8,441,084,374.39","1,245,158,381.72","2,998,098,972.67","5,278,208,205.28","7,463,138,718.32","1,763,852,666.33","4,004,210,963.67","6,545,112,757.06","9,207,764,054.56","3,352,487,433.44","7,031,142,899.63","10,661,302,579.19","12,804,533,187.57","3,338,381,732.81","6,944,746,464.05","9,665,355,108.99","13,809,319,949.04","3,665,939,197.52","7,029,540,605.20","9,742,297,329.09","12,610,013,299.77","2,228,285,700.19","5,260,179,771.84","8,722,996,576.50","11,508,153,007.16","2,688,981,131.06","5,829,744,855.45","8,961,116,647.40","12,587,570,682.62","3,505,018,516.61","6,581,933,600.00","10,550,725,563.44","14,963,060,442.22","4,150,181,778.66","9,120,061,641.90","14,682,297,719.59"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,720,739.78",,,,,,,
收到的税费返还,,,,"15,591,202.14",,,,,"10,926,949.32","38,715,906.70","55,225,614.50","86,720,472.10","15,461,510.01","29,804,415.93","60,337,210.97","68,792,921.65","27,544,793.41","30,444,793.41","58,322,441.70","55,422,441.70",,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"290,310.10",,,"21,526.18","2,145,262.23","21,610,000.00",,,,"4,136,229.85",,,,,,,,"168,648.03",,,,"147,638.84",,,
收到其他与经营活动有关的现金,"539,298.11","966,664.77","1,697,412.05","8,077,887.05","921,130.52","5,988,041.43","7,761,892.83","24,258,429.04","14,582,099.43","23,901,781.02","26,431,990.83","35,863,917.97","3,160,796.97","17,105,461.53","21,811,338.80","22,721,982.51","10,715,721.93","39,260,312.10","49,838,530.78","60,718,791.41","139,833,767.89","15,359,290.32","21,608,464.86","24,955,719.08","13,117,634.15","26,370,190.41","83,515,137.94","75,540,268.79","35,601,270.89","86,174,547.39","135,931,457.30","189,477,476.50","43,889,819.61","90,678,379.04","127,474,972.13","167,415,552.70","62,541,509.16","100,830,812.98","246,858,371.16","172,016,335.66","65,330,643.20","152,489,177.63","230,906,379.85"
投资活动现金流出小计,"18,342,662.52","38,383,605.70","84,624,409.15","54,554,614.02","21,696,546.78","83,753,089.67","101,160,836.42","138,724,025.26","27,147,173.04","86,819,073.48","169,392,411.33","326,977,904.92","70,403,156.12","101,624,076.82","164,455,722.06","233,843,185.23","41,184,537.11","181,122,667.20","270,474,621.31","501,941,565.56","64,740,337.35","201,039,776.66","685,210,799.30","1,255,057,792.89","415,472,266.83","718,339,995.71","1,122,628,168.40","1,577,508,045.51","185,966,115.32","523,355,095.90","681,017,278.99","1,119,787,975.71","355,059,363.57","397,137,541.11","667,271,305.62","807,018,095.21","110,280,250.43","196,262,661.88","392,216,233.86","1,360,160,514.13","135,373,530.44","188,459,784.59","432,852,327.93"
经营活动现金流入小计,"1,424,322,402.13","3,179,363,520.91","5,690,499,906.51","8,055,010,295.13","2,524,380,545.23","5,069,211,710.97","7,204,688,158.29","8,465,342,803.43","1,270,667,430.47","3,060,716,660.39","5,359,865,810.61","7,585,723,108.39","1,782,474,973.31","4,051,120,841.13","6,627,261,306.83","9,299,278,958.72","3,390,747,948.78","7,100,848,005.14","10,769,463,551.67","12,920,674,420.68","3,478,215,500.70","6,960,105,754.37","9,686,963,573.85","13,834,275,668.12","3,679,056,831.67","7,055,910,795.61","9,825,812,467.03","12,685,553,568.56","2,263,886,971.08","5,346,354,319.23","8,858,928,033.80","11,697,630,483.66","2,732,870,950.67","5,920,423,234.49","9,088,591,619.53","12,754,986,235.32","3,567,560,025.77","6,682,764,412.98","10,797,583,934.60","15,135,076,777.88","4,215,512,421.86","9,272,550,819.53","14,913,204,099.44"
投资活动产生的现金流量净额,"-16,875,122.02","-37,388,185.70","-83,628,989.15","-44,648,994.02","3,100,223.72","-47,795,702.28","-57,591,422.90","-29,093,571.07","16,365,541.11","-21,946,545.75","-105,640,490.68","-252,794,294.36","-70,403,156.12","-94,495,232.62","-156,477,853.12","-221,929,045.46","-13,684,537.11","-148,132,336.20","-184,072,838.53","-356,894,056.62","-19,660,081.61","-79,533,850.10","-228,391,883.25","-177,926,705.28","-92,550,836.86","-309,345,792.10","-611,853,756.49","-949,656,717.10","-28,107,818.69","-96,717,420.07","-184,449,303.43","-322,679,560.44","-51,464,218.75","32,770,298.94","64,299,482.86","140,071,083.51","-36,470,654.71","-82,709,710.13","-160,851,536.43","-421,524,393.85","-12,032,190.03","38,954,425.95","-155,267,335.44"
购买商品、接受劳务支付的现金,"1,664,601,474.38","3,348,454,490.03","5,941,341,753.40","8,261,026,824.58","2,109,112,783.09","4,319,612,154.78","6,190,207,580.95","7,626,119,961.66","955,920,087.82","3,179,869,944.98","5,222,563,067.34","7,132,788,698.62","1,753,046,038.12","3,702,574,021.62","6,570,235,244.36","9,661,215,644.62","3,014,315,440.21","6,172,218,421.78","10,442,483,095.24","12,992,660,623.54","2,700,860,116.55","6,015,007,876.34","8,563,310,465.77","13,266,833,920.47","3,462,056,678.11","6,335,061,674.51","9,566,752,155.10","13,365,429,366.03","2,666,651,590.28","5,249,480,645.05","7,844,676,666.37","11,119,974,617.06","2,050,098,159.22","4,764,982,396.75","7,808,311,607.61","10,882,750,842.77","3,068,429,746.30","5,916,202,711.08","10,477,853,522.30","15,596,728,567.14","4,512,866,631.27","8,204,041,678.36","13,012,870,971.01"
吸收投资收到的现金,,,,,,,,,,,,,,,"20,000,000.00","643,921,334.65",,,,,"20,500,000.00","20,500,000.00","20,500,000.00","20,500,000.00",,,"10,000,000.00","29,243,440.00",,,,,,,,"2,450,000.00",,,,"1,481,565,944.26",,,
