科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"25,043,954.29","36,605,920.92","41,405,035.44","250,336,079.08","23,049,104.00","50,658,649.60","120,865,994.60","493,288,925.60","9,806,265.00","126,248,592.00","260,135,014.00","362,469,677.00","7,366,039.00","34,645,507.14","36,638,183.80","78,917,601.35","11,092,183.00","23,460,163.00","34,741,423.34","105,114,953.00","22,655,279.00","44,324,875.00","55,962,150.27","84,904,481.27","20,979,623.10","22,295,515.10","22,595,515.10","729,260,135.10","13,006,705.00","79,540,968.00","84,751,588.00","157,672,935.55","180,779,560.91","421,641,045.52","661,432,793.11","1,031,226,324.42","213,263,525.20","528,117,594.06","870,374,455.72","1,296,457,144.54","404,321,982.13","906,639,672.99","1,386,830,450.97","2,116,173,231.18","570,374,039.34","1,153,903,361.97"
二、营业利润,"-4,364,123.91","-9,783,875.24","-17,976,493.03","53,440,860.81","6,233,844.15","16,383,979.29","27,973,258.57","114,515,237.19","1,287,247.19","41,790,822.16","95,151,486.15","127,051,666.94","1,735,392.48","7,552,222.35","9,570,402.07","15,973,126.86","2,014,394.51","3,814,880.98","6,640,641.23","13,121,747.68","2,039,965.95","6,988,342.88","7,329,208.02","6,517,081.97","1,490,964.81","11,980,087.66","13,737,650.49","126,256,049.05","-5,086,588.63","9,237,705.10","3,384,550.12","27,942,519.78","4,584,229.58","4,224,288.47","11,564,730.75","65,867,335.76","1,041,175,077.52","1,099,667,241.30","1,141,478,858.81","1,036,644,424.83","54,109,140.00","125,297,653.74","186,892,331.99","234,223,326.94","124,721,012.73","186,360,521.49"
减:营业成本,"23,119,127.68","31,880,280.02","37,236,344.84","160,787,095.82","11,627,594.79","25,222,371.30","78,106,262.35","336,410,749.50","6,121,929.66","72,381,488.52","140,911,471.77","197,552,355.64","2,476,291.11","18,262,265.29","23,551,889.74","39,434,983.47","4,235,237.24","9,333,251.33","11,198,599.98","63,377,919.94","13,408,699.79","21,459,624.92","27,939,467.49","50,827,351.05","15,175,536.58","15,356,581.49","15,356,581.49","487,015,339.96","6,528,215.40","55,574,368.62","57,160,768.40","120,230,974.33","132,443,466.02","313,930,716.53","489,366,738.70","786,823,560.57","145,957,762.49","327,055,305.62","552,816,488.52","960,470,719.09","270,379,956.45","595,505,646.56","904,630,673.19","1,449,105,713.66","329,208,234.60","708,656,685.18"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,970.76,"16,299.47","13,374,547.93","1,456,900.41","3,201,385.63","7,837,588.56","31,513,261.61","622,690.85","8,021,147.66","17,609,822.51","24,601,788.03","529,111.98","1,753,982.31","2,539,581.46","4,895,680.25","789,819.63","1,687,832.81","2,518,571.92","10,074,682.25","1,752,424.15","3,489,348.58","4,434,143.83","7,375,123.27","685,421.94","796,298.79","822,488.79","75,983,088.42","1,148,609.21","8,001,217.48","8,753,019.56","16,458,728.18","10,091,294.85","21,825,361.52","33,351,704.66","47,375,496.07","10,489,024.83","13,012,759.34","14,681,929.97","12,978,910.06","1,267,805.83","2,975,572.46","4,647,230.41","11,576,378.53","2,606,852.94","4,636,683.62"
营业外收入,"34,000.00","34,000.00","67,622,427.47","95,495,603.78","13,630.00","1,037,359.10","1,146,001.58","1,238,723.96","21,139.32","262,196.36","297,150.36","7,148,849.84",113.00,"3,060.00","4,760.07","4,760.08","57,400.03","78,204.36","88,604.47","574,051.71","110,431.10","174,931.11","505,231.14","940,311.14","722,216.04","1,126,355.04","1,234,616.75","1,445,256.75","187,901.03","237,896.19","307,896.27","4,268,470.33","556,592.72","693,525.36","985,955.53","2,320,382.32","463,443.14","424,382.84","1,691,970.41","5,699,785.76","492,694.04","970,449.66","4,260,594.80","674,542.09","952,309.77","35,693,114.48"
销售费用,"84,577.73","191,474.64","224,477.28","713,087.39","524,436.04","679,430.98","1,052,933.54","1,632,094.68","274,523.66","559,038.02","1,060,646.98","4,205,306.11","514,668.68","943,185.90","1,458,723.34","2,228,995.12","586,171.32","775,210.82","1,302,607.16","2,667,864.38","286,820.40","666,186.40","761,489.20","1,239,956.28","71,135.69","467,598.38","876,177.07","9,463,749.80","262,370.69","500,485.98","949,205.67","1,355,947.36","13,419,326.80","26,897,693.81","40,910,124.66","54,170,659.73","13,811,152.87","26,584,826.75","41,155,006.35","58,650,835.23","17,534,038.74","37,267,455.83","66,161,363.37","96,960,781.06","28,638,440.09","56,828,440.99"
减:营业外支出,,,"1,432.27",40.00,,"1,429.24","7,690.95","34,937.93",0.43,0.43,"100,000.87","1,400,002.87","124,003.00","124,694.49","197,012.69","802,152.97",,,"80,000.00","346,340.00","170,300.00","170,300.00","168,960.00","194,003.44","833,465.00","1,133,465.00","1,143,465.29","4,179,407.25","46,659.10","70,659.10","548,149.45","624,951.06","40,858.33","67,734.84","332,022.48","467,358.86","478,633.82","6,633,082.60","8,079,736.95","13,534,457.25","832,946.63","1,564,753.99","1,854,289.86","2,931,042.93","656,198.78","1,131,177.65"
管理费用,"6,332,173.47","12,532,933.61","18,226,671.66","19,069,595.05","3,969,376.26","6,620,116.84","8,239,150.65","12,065,254.82","2,169,772.01","5,171,764.62","7,831,698.25","11,317,535.90","2,573,468.46","6,770,970.64","9,602,408.87","13,686,599.02","3,520,305.32","7,109,283.48","10,951,980.03","11,535,402.56","2,268,584.25","5,844,401.62","8,103,843.51","11,051,341.09","2,901,678.86","7,227,094.95","10,474,075.29","38,871,967.57","6,242,846.83","12,079,169.09","15,783,197.19","26,462,318.76","11,109,171.40","23,715,081.29","39,036,996.56","43,338,196.13","34,207,416.17","60,491,478.34","87,197,610.04","138,053,705.45","32,598,002.96","67,576,414.77","108,077,103.98","165,015,470.91","55,479,740.25","114,421,374.03"
其中:非流动资产处置净损失,,,,,,,,"27,246.98",,,,,,,,,,,,,,,,,,,,,,,,"335,291.96","2,858.33","12,095.18","12,095.18","82,776.89",,416.07,"428,843.11","369,535.75","36,718.52","366,905.40","394,797.25",,,
