科目,2007-12-31,2008-12-31,2009-06-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期待摊费用,"41,076,617.58","111,951,779.73","115,106,764.06",,,,,,,,,,,,,,,,,,,,,"168,406,407.15","155,420,486.17","146,030,873.15","140,689,821.80","184,081,709.25","173,579,393.32","166,928,338.50","161,433,865.06","195,050,228.23","182,523,061.93","177,703,836.49","174,158,558.33","197,917,274.99","180,245,287.30",,,,
盈余公积,"619,124,255.92","786,838,973.83","906,136,142.99","1,168,703,839.70","1,168,703,839.70","1,168,703,839.70","1,168,703,839.70","1,469,950,698.45","1,469,950,698.45","1,469,950,698.45","1,469,950,698.45","1,654,064,500.64","1,654,064,500.64","1,654,064,500.64","1,654,064,500.64","1,821,092,395.57","1,821,092,395.57","1,821,092,395.57","1,821,092,395.57","2,025,918,119.83","2,025,918,119.83","2,025,918,119.83","2,025,918,119.83","2,400,210,713.47","2,400,210,713.47","2,400,210,713.47","2,400,210,713.47","3,415,539,993.25","3,415,539,993.25","3,415,539,993.25","3,415,539,993.25","3,875,865,462.67","3,875,865,462.67","3,875,865,462.67","3,875,865,462.67","4,306,384,035.06","4,306,384,035.06","4,306,384,035.06","4,306,384,035.06","4,662,350,302.60","4,662,350,302.60"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一般风险准备,"1,109,435,505.28","1,444,864,941.10","1,683,459,279.42","2,208,594,672.84","2,208,594,672.84","2,208,594,672.84","2,208,594,672.84","2,811,088,390.34","2,811,088,390.34","2,811,088,390.34","2,811,088,390.34","3,179,315,994.72","3,179,315,994.72","3,179,315,994.72","3,179,315,994.72","3,513,371,784.58","3,513,371,784.58","3,513,371,784.58","3,513,371,784.58","3,923,023,233.10","3,923,023,233.10","3,923,023,233.10","3,923,023,233.10","4,671,608,420.38","4,671,608,420.38","4,671,608,420.38","4,671,608,420.38","6,702,266,979.94","6,702,266,979.94","6,702,266,979.94","6,702,266,979.94","7,622,917,918.78","7,622,917,918.78","7,622,917,918.78","7,622,917,918.78","8,483,955,063.56","8,483,955,063.56","8,483,955,063.56","8,483,955,063.56","9,202,612,397.63","9,218,152,462.52"
独立帐户资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"2,279,375,740.81","2,536,819,678.36","3,539,878,327.00","5,118,947,884.40","5,900,411,791.60","6,483,913,044.82","5,375,201,355.68","5,647,111,453.89","6,441,017,830.71","6,047,366,279.66","6,428,552,210.20","6,027,425,625.06","6,564,641,117.16","6,276,907,911.52","6,545,411,257.50","6,473,174,969.65","7,088,224,465.05","6,858,356,247.52","7,393,950,494.57","7,426,490,567.97","8,137,661,379.03","8,790,993,017.61","9,073,733,800.44","9,268,062,186.17","11,930,966,043.74","15,043,571,734.74","13,635,046,862.37","12,664,366,884.14","13,673,319,599.49","12,482,858,295.94","14,313,778,405.72","14,357,778,724.32","15,732,294,948.25","15,643,849,488.71","17,262,858,383.08","16,993,794,055.20","17,814,393,079.02","16,010,688,664.56","17,075,271,908.27","17,153,388,992.24","18,994,599,922.82"
递延所得税资产,"12,103,818.22","22,481,900.75","32,510,969.68","41,601,712.90","33,452,864.19","69,299,286.63","41,363,661.87","53,461,721.19","53,461,721.19","51,672,922.94","109,228,825.50","90,102,254.67","76,151,094.61","58,517,639.20","58,414,087.34","117,520,901.96","115,379,594.32","107,155,985.63","121,282,245.42","225,455,800.37","223,801,549.34","198,964,546.41","192,947,681.34","370,135,810.21","372,031,058.13","481,583,547.39","586,976,481.21","726,238,292.82","1,060,305,514.79","2,101,819,878.67","1,973,727,158.64","1,207,996,081.17","1,167,517,086.70","1,289,958,460.75","1,191,193,036.94","903,213,571.24","968,898,459.85","1,246,192,854.62","1,291,397,187.54","868,510,018.25","714,478,719.05"
少数股东权益,,"235,401,829.42","281,545,992.99","9,579,540.32",,,,,,,,,,,,"2,000,038.89","1,983,267.49","4,950,425.58","14,405,491.71","25,064,462.02","27,137,359.73","26,970,487.58","29,793,799.26","58,911,510.28","69,619,879.72","87,489,355.11","70,377,590.57","80,670,699.15","83,456,848.26","74,419,976.20","78,537,684.10","88,701,689.07","93,880,642.16","88,631,220.37","98,163,369.08","103,555,137.04","93,025,231.10","82,976,909.45","73,034,121.18","69,507,804.22","74,312,646.39"
其他资产,"1,504,531,947.33","5,628,658,424.19","7,250,556,859.19","1,109,910,611.48","1,646,827,810.90","1,813,062,055.48","3,681,642,601.14","652,306,244.07","727,390,654.09","817,526,812.20","781,549,001.34","4,477,549,083.27","5,287,494,206.37","6,067,206,822.58","6,452,972,205.37","6,303,614,115.20","9,764,574,362.80","13,681,960,842.09","16,980,330,605.05","20,384,419,019.83","23,537,751,597.57","24,098,521,263.31","35,129,402,771.00","58,760,947,334.58","90,727,300,334.90","115,068,959,155.27","50,561,843,936.54","64,529,008,565.56","47,914,407,677.88","50,709,574,039.85","51,268,421,167.71","5,330,646,220.42","4,148,373,965.01","562,069,266.78","213,775,233.03","1,916,863,303.64","746,207,736.76","116,361,713,919.69","126,662,761,867.60","153,144,528,303.56","150,575,964,570.23"
外币报表折算差额,"-26,490,217.58","-51,087,297.09","-51,285,699.24","-51,935,381.64","-51,651,764.53","-61,409,338.29","-72,154,666.69","-89,773,773.72","-89,773,773.72","-127,526,547.92","-166,549,601.35","-180,222,821.81","-180,222,821.81","-168,609,764.14","-168,609,764.14","-180,163,943.67","-188,016,262.12","-214,346,037.20","-223,154,786.02","-239,674,692.12","-223,076,870.33","-221,389,228.49","-224,457,627.16",,,,,,,,,,,,,,,,,,
资产总计,"81,392,218,866.21","47,637,058,785.54","56,455,754,507.80","96,512,312,560.27","98,990,879,770.55","88,705,502,680.93","80,358,833,690.43","95,358,732,431.83","79,878,429,119.34","75,966,799,700.85","67,416,992,667.69","68,857,226,623.54","74,877,550,037.99","76,791,639,867.20","75,112,504,551.89","75,536,501,457.37","92,143,855,456.02","88,889,157,490.22","83,456,875,451.97","83,157,180,012.21","90,803,843,129.43","107,197,412,115.77","131,497,049,092.08","193,408,050,497.75","248,832,261,749.82","364,794,648,813.88","297,118,556,643.63","291,655,584,780.67","252,633,696,839.20","245,264,621,145.67","235,634,415,709.56","243,058,427,505.06","242,937,280,491.45","242,817,149,931.22","257,771,224,156.20","285,643,555,039.46","290,679,818,718.51","298,078,433,495.62","291,412,917,115.80","304,930,704,832.13","328,828,891,576.82"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,351,537,796.68","53,675,544,513.50","52,238,065,036.76","56,680,428,836.99","59,235,425,550.71","57,748,884,981.18","52,490,008,258.07","46,779,571,272.06","42,976,429,747.47","49,165,013,642.07"
向中央银行借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
所有者权益（或股东权益）合计,"7,575,432,210.59","8,137,794,985.96","9,582,614,189.88","22,615,736,970.96","23,306,585,418.20","23,801,745,462.13","22,947,554,192.38","23,975,840,489.77","24,790,619,891.71","24,354,899,248.71","24,504,388,271.29","24,668,990,273.50","25,265,158,077.30","25,061,768,346.41","25,335,275,126.41","25,767,639,776.57","26,387,445,588.94","26,125,905,293.99","26,617,010,102.72","27,184,380,452.25","27,992,363,065.85","39,918,143,523.33","40,338,554,422.23","41,596,161,155.66","44,536,124,254.47","47,858,612,755.08","45,854,486,653.92","48,431,789,205.25","48,141,899,737.14","47,887,097,778.13","49,211,668,586.02","59,915,038,719.18","70,377,259,989.48","76,625,767,188.37","78,439,036,881.76","79,333,704,412.74","80,168,863,346.08","78,432,997,223.94","79,907,617,580.74","80,792,354,198.29","82,907,748,135.84"
同业及其他金融机构存放款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债和所有者权益（或股东权益）总计,"81,392,218,866.21","47,637,058,785.54","56,455,754,507.80","96,512,312,560.27","98,990,879,770.55","88,705,502,680.93","80,358,833,690.43","95,358,732,431.83","79,878,429,119.34","75,966,799,700.85","67,416,992,667.69","68,857,226,623.54","74,877,550,037.99","76,791,639,867.20","75,112,504,551.89","75,536,501,457.37","92,143,855,456.02","88,889,157,490.22","83,456,875,451.97","83,157,180,012.21","90,803,843,129.43","107,197,412,115.77","131,497,049,092.08","193,408,050,497.75","248,832,261,749.82","364,794,648,813.88","297,118,556,643.63","291,655,584,780.67","252,633,696,839.20","245,264,621,145.67","235,634,415,709.56","243,058,427,505.06","242,937,280,491.45","242,817,149,931.22","257,771,224,156.20","285,643,555,039.46","290,679,818,718.51","298,078,433,495.62","291,412,917,115.80","304,930,704,832.13","328,828,891,576.82"
