科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"292,280,304.43","572,194,841.44","869,306,304.87","1,223,636,221.05","345,727,308.39","803,068,395.05","1,262,366,364.32","1,618,088,579.91","295,746,152.48","668,906,767.12","1,080,253,865.15","1,539,728,353.76","431,802,667.00","973,521,173.52","1,588,842,749.02","2,087,735,414.73","551,567,974.20","1,318,425,490.23","1,942,324,918.77","2,669,824,918.08","732,232,899.69","1,534,972,205.22","2,196,498,035.59","2,818,585,227.10","705,927,536.62","1,362,385,371.69","1,933,880,664.42","2,586,693,075.55","677,740,347.16","1,509,841,142.91","2,328,417,392.98","3,100,133,196.81","620,962,706.94","1,356,478,266.89","2,002,146,984.92","2,629,366,229.19","530,183,398.00","1,120,553,500.41","1,628,895,430.27","2,076,405,297.73","394,688,683.03","884,215,569.18","1,302,053,804.31","1,830,073,678.93","523,138,398.91"
二、营业利润,"25,276,044.51","66,406,711.94","104,462,982.38","148,796,295.71","29,599,193.59","99,135,604.71","135,619,850.87","103,074,690.88","-23,567,885.96","-19,753,408.56","-7,384,433.17","19,593,615.94","28,316,057.14","50,588,885.44","58,501,426.28","63,387,659.26","5,035,947.98","38,972,880.13","57,913,157.66","75,071,366.58","20,920,404.83","36,063,040.76","42,774,845.71","36,602,984.12","-14,958,891.31","-28,447,985.17","-56,871,694.68","-161,263,422.64","-22,231,582.37","-17,475,985.31","-9,168,354.07","12,223,045.59","-39,413,071.78","-107,376,094.09","-200,254,658.08","-510,814,685.38","-92,782,187.47","-233,991,348.86","-430,696,928.49","-810,635,531.26","-119,749,180.01","-248,178,382.61","-358,207,714.04","-616,911,902.52","8,046,556.99"
减:营业成本,"236,255,566.57","451,809,092.57","667,693,178.99","939,053,504.06","258,284,802.62","592,579,728.21","956,799,147.37","1,286,713,846.25","268,660,762.55","589,066,123.19","934,812,205.30","1,292,193,091.71","342,920,326.93","794,597,419.82","1,292,602,737.25","1,675,169,743.47","455,474,864.82","1,084,579,350.55","1,596,271,379.59","2,159,581,899.92","618,710,327.29","1,301,333,121.51","1,891,353,848.84","2,397,193,188.16","609,137,120.58","1,162,159,097.28","1,678,441,557.76","2,318,225,003.92","606,396,180.42","1,302,621,228.75","1,965,046,143.45","2,597,989,706.89","544,412,154.10","1,223,631,075.71","1,819,353,063.56","2,545,272,386.67","514,790,821.29","1,116,713,821.78","1,698,447,153.09","2,131,285,855.29","400,202,568.86","863,784,241.28","1,288,890,511.41","1,730,852,948.35","432,108,639.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,838,464.45","3,586,143.45","5,342,678.38","7,148,988.78","1,986,993.81","4,623,400.01","6,328,837.97","13,944,215.21","79,950.12","162,947.44","4,519,504.63","6,602,374.75","1,619,056.61","4,015,926.95","7,210,007.10","10,770,686.40","2,678,638.40","6,783,063.60","10,452,160.80","16,539,177.37","613,185.44","4,475,341.38","7,993,826.73","10,764,128.25","2,915,575.91","6,070,839.79","9,324,959.17","12,418,060.30","1,739,241.00","5,205,161.28","8,994,474.02","16,200,467.92","2,279,537.60","5,705,240.03","8,251,905.95","12,240,284.65","2,750,241.04","4,974,496.76","7,672,560.14","14,071,439.89","2,114,000.24","5,070,248.69","7,804,719.73","13,890,234.92","3,757,216.03"
营业外收入,,"2,583,588.43","2,585,788.43","9,464,223.40","320,535.72","3,748,851.46","7,852,329.41","8,670,065.45","11,121,473.65","11,840,848.29","12,216,363.50","13,565,844.30","1,928,023.67","1,304,380.73","4,556,032.39","6,124,532.79","590,727.75","1,147,470.49","4,134,807.17","8,863,632.25","4,013,388.67","4,389,575.14","8,146,574.53","5,938,178.09","927,237.52","1,740,784.78","8,362,596.70","9,338,664.87","713,252.81","1,704,806.87","4,533,568.53","6,378,595.90","5,481,552.40","7,161,193.43","11,820,983.90","20,157,907.81","4,905,442.69","4,640,185.51","9,401,280.03","19,400,231.81","161,280,316.71","162,493,256.21","181,746,518.73","712,147,372.99","45,162.56"
销售费用,"8,522,709.10","11,407,084.11","20,038,340.93","27,370,034.52","9,551,461.55","22,363,322.32","29,096,734.46","35,184,955.99","6,731,424.14","18,890,355.06","32,270,675.16","52,707,459.39","16,394,829.89","32,251,345.69","76,514,826.20","97,115,160.80","31,494,424.08","64,852,771.38","98,554,773.27","144,816,558.29","31,052,654.60","63,347,169.24","99,800,477.60","132,462,863.46","34,264,900.72","82,504,871.03","116,830,373.61","146,861,808.79","30,903,272.79","71,831,935.47","122,591,131.05","163,078,184.79","39,333,595.70","78,009,444.05","124,017,472.04","174,733,295.72","41,889,781.58","90,355,456.36","128,941,990.88","170,457,043.28","28,160,248.30","71,159,240.60","96,420,948.50","125,572,346.19","26,697,369.87"
减:营业外支出,,"5,000.00","5,000.00","5,455.47","4,255.33","346,240.81","428,477.40","771,900.51",,,"1,204,324.04","1,206,324.04",,"693,396.23","809,570.91","4,678,661.25","41,127.89","422,091.61","1,237,115.90","2,306,222.64","32,000.09","215,348.73","373,720.74","570,486.31","73,758.55","176,695.46","176,695.46","182,870.81",,"58,615.83","90,072.62","552,566.51","217,008.07","509,214.94","3,302,075.41","3,517,667.07","523,354.68","7,784,209.07","8,085,133.25","8,272,065.47","844,797.88","2,231,693.63","2,536,199.98","33,683,942.95",766.22
管理费用,"16,618,177.41","29,092,372.44","52,145,474.90","72,815,840.09","28,502,070.53","43,055,897.92","70,297,199.70","76,150,888.26","21,197,122.41","38,129,249.16","58,953,070.74","80,886,419.62","20,369,064.35","36,215,630.82","76,006,446.03","112,136,555.02","24,186,913.91","54,155,712.31","81,468,324.35","110,711,444.67","29,474,345.36","49,436,856.75","78,611,060.87","109,435,007.34","35,092,619.11","60,281,535.12","84,045,963.03","142,448,152.37","28,068,195.30","66,690,499.15","110,242,200.87","127,610,916.21","37,107,531.59","75,333,711.69","113,101,337.18","162,414,661.14","25,274,435.48","62,004,330.65","103,444,278.22","161,109,154.16","50,401,109.66","112,883,856.78","159,004,937.47","217,849,299.47","42,099,255.12"
其中:非流动资产处置净损失,,,,415.96,"4,255.33","21,228.61","103,465.20","441,124.87",,,"1,054,218.67","1,054,218.67",,,,"3,863,565.02",,,,"-1,771,140.79",,"157,459.13","160,031.14","251,139.07",,"130,000.86","130,000.86","130,000.86",,"58,615.83","58,615.83","58,615.83",,"96,288.56","2,715,547.86","2,139,009.46",,"38,040.34","38,040.34","56,486.43",,"82,271.27","82,271.27",,
