科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"31,671,003.44","53,574,944.82","99,545,011.73","174,766,357.32","224,247,484.39","125,643,025.65","201,236,033.11","198,162,291.44","110,813,254.75","182,230,914.90","166,889,920.97","133,252,835.17","82,245,875.89","86,591,149.87","142,153,560.98","91,247,844.61","83,060,600.21","54,771,302.47","144,364,410.68","67,748,706.41","75,909,023.69","51,223,416.29","115,026,993.28","32,899,028.45","32,535,876.76","27,656,875.80","376,981,028.46","278,580,660.11","184,701,174.76","182,014,342.36","332,753,679.50","240,059,838.81","101,805,201.93","95,092,351.99","150,132,205.24","70,316,064.84","60,437,484.65","10,394,779.18","154,072,604.90","118,067,223.02","48,733,731.28","19,487,070.88","136,759,933.40","87,081,286.20"
短期借款,"90,000,000.00","92,000,000.00","88,000,000.00","60,000,000.00","140,000,000.00","80,000,000.00","80,000,000.00","123,000,000.00","148,000,000.00","255,000,000.00","205,000,000.00","195,000,000.00","180,000,000.00","118,000,000.00","88,000,000.00","20,000,000.00","40,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","100,000,000.00","95,000,000.00","75,000,000.00","21,000,000.00","100,000,000.00","125,000,000.00","115,000,000.00","95,000,000.00","65,000,000.00","90,000,000.00","245,000,000.00","162,303,506.14","162,303,506.14","227,583,506.14","192,534,090.44","175,844,800.00","183,068,392.16","131,000,000.00","115,895,795.80","96,799,414.13","73,000,000.00","55,000,000.00","65,545,744.48","43,545,744.48"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,"2,000,000.00",,"4,914,000.00",,,,"12,600,000.00",,"400,000.00",,"9,007,600.00",,"5,600,000.00",,,,,,"7,690,810.00","3,017,360.00","57,149,600.00","66,882,124.83","10,280,896.68","5,991,840.49","10,993,182.60","25,090,876.68","16,580,649.64","13,351,472.62","4,306,458.95","1,488,021.57","23,984,603.92","5,457,392.24","10,366,703.40","5,125,407.36","20,180,358.46","15,575,019.48"
应付票据,"3,696,159.85","14,421,890.44","23,701,146.53","11,792,552.80","9,744,051.08","38,516,548.17","75,125,929.65","73,153,986.43","55,434,676.87","41,115,458.04","33,730,959.50","36,214,049.66","14,414,606.24","14,563,283.45","18,179,845.17","33,545,321.90","39,404,478.05","16,633,300.00","15,053,562.16","54,131,241.15","44,841,970.99","12,226,630.00","20,711,040.30","43,505,564.19","40,041,144.47","13,240,039.86","5,670,421.93","28,669,636.34","24,976,294.10","17,403,177.88","33,974,500.18","21,314,876.27","7,215,413.16","26,745,052.11","39,868,791.16","13,444,110.05","21,717,339.88","20,345,786.82","12,780,894.87","13,745,275.52","9,645,590.40","7,551,199.30","10,091,043.06","9,296,168.62"
应收账款,"75,125,366.52","104,880,539.79","62,843,929.78","77,708,199.12","111,120,888.09","139,862,471.48","84,319,957.08","80,920,368.25","108,839,041.54","115,972,987.92","104,685,960.14","108,550,750.29","174,524,561.90","229,035,787.20","198,802,046.35","133,675,788.72","177,972,164.25","210,310,514.11","157,606,373.86","163,734,675.50","214,631,222.21","241,898,904.56","201,673,433.28","170,055,191.56","226,582,822.44","257,154,571.28","156,023,631.35","161,906,341.40","212,977,316.28","281,746,988.85","253,144,185.38","209,621,605.19","229,725,184.27","248,064,866.06","137,935,247.45","102,115,861.28","145,269,010.77","162,766,792.70","126,235,043.91","107,921,593.00","131,860,902.27","139,949,632.77","129,305,936.98","108,380,749.59"
应付账款,"27,058,123.83","45,405,180.74","36,082,463.39","26,867,554.57","24,732,670.52","31,576,218.85","62,267,873.23","38,510,016.54","77,666,044.55","68,175,895.47","82,824,819.62","63,470,626.39","74,971,392.81","84,955,952.08","98,451,378.73","52,878,235.32","58,059,718.26","85,551,112.20","126,518,411.74","66,123,697.58","87,659,159.98","104,677,655.58","140,949,726.98","82,835,295.97","90,828,777.82","110,856,608.62","138,833,287.81","66,193,041.30","74,061,612.97","162,236,026.71","131,353,749.84","109,660,807.41","113,765,442.17","102,592,463.65","170,126,727.66","143,187,466.53","144,846,431.76","159,502,613.72","188,129,374.67","149,710,809.24","140,113,829.52","127,433,742.88","131,974,974.09","80,210,786.49"
预付款项,"17,543,767.38","9,320,214.72","10,517,156.21","14,826,652.51","26,215,359.87","59,591,279.11","38,879,846.66","57,473,309.44","85,823,064.00","67,896,184.66","25,354,438.22","34,035,183.15","47,310,468.32","54,196,229.50","20,233,704.88","44,561,959.28","58,259,990.88","54,749,355.96","9,536,675.74","23,187,174.09","25,892,209.01","26,009,859.54","7,852,602.52","11,989,355.08","23,378,821.13","25,222,899.38","6,042,087.38","64,371,910.09","41,078,362.22","46,864,082.72","24,803,924.42","84,748,557.51","37,515,139.11","86,799,534.52","2,781,134.74","4,228,899.35","14,360,942.58","10,634,131.27","1,594,665.90","13,724,719.89","4,060,542.85","4,719,732.00","3,221,838.96","10,320,893.72"
预收款项,"1,272,259.92","1,739,949.29","212,017.99","183,543.89","1,903,500.59","2,592,500.59","44,718.00","2,843,345.66","25,400.00","23,800.00","955,569.00","955,569.00",,,,,,"100,000.00","2,431,662.09","2,557,662.09","3,295,223.00","2,257,023.00","3,258.00","203,258.00","283,258.00","703,258.00","810,852.28","721,641.18","1,557,924.56","4,624,174.56","3,561,674.56","12,571,674.56","53,258.00","6,283,710.80","31,220.00","23,258.00","23,258.00","662,664.76","679,635.79","679,635.79","2,092,698.85","2,026,924.38","2,231,824.16","2,283,227.76"
