科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"31,753,825.28","127,537,410.12","87,752,444.70","79,694,457.99","87,123,430.26","67,453,978.63","64,212,442.41","67,161,002.32","24,400,584.32","14,333,231.93","787,461.20","7,123,106.41","2,732,328.40","2,034,248.06","1,493,212.91","6,439,194.09","6,340,077.27","3,325,820.23","4,401,211.92","281,538.33","11,527,061.65","1,846,283.46","6,798,296.06","349,208,083.68","223,728,643.15","273,590,025.52","292,563,092.56","285,339,729.67","281,199,344.86","319,394,428.47","489,484,394.71","489,093,124.09","527,490,583.90","1,077,070,958.37","628,460,760.61","513,038,393.93","667,145,941.12","594,511,248.85","656,997,257.16","610,040,952.83","551,445,702.02","751,141,701.15","599,612,234.24","544,114,905.47","412,579,697.34"
短期借款,"298,060,000.00","162,480,000.00","121,020,000.00","167,820,000.00","167,300,000.00","174,270,000.00","175,530,000.00","166,290,000.00","143,651,554.74","132,501,554.74","181,601,554.74","181,601,554.74","181,601,554.74","181,601,554.74","181,601,554.74","181,601,554.74","181,601,554.74","181,601,554.74","181,600,000.00","181,600,000.00","181,600,000.00","103,200,000.00","102,000,000.00","665,790,640.00","806,148,960.00","1,097,416,675.47","966,000,000.00","943,540,000.00","756,274,000.00","924,521,817.22","1,202,420,000.00","1,403,630,000.00","1,547,325,145.56","1,245,179,393.61","1,323,276,173.20","1,242,100,000.00","1,264,700,000.00","933,400,000.00","861,010,000.00","728,510,000.00","696,332,500.00","674,710,000.00","546,100,000.00","496,100,000.00","436,100,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"44,205,671.04","59,012,795.46","48,614,028.82","34,448,682.00","24,382,241.44","49,158,158.88","47,509,007.28","28,731,502.44","13,833,751.00","8,792,398.73","5,402,086.93","3,846,616.10","4,458,631.99","6,010,706.88","8,214,052.08","11,319,054.03","4,384,000.00","6,159,422.00","23,198,075.89","7,606,735.27","16,699,247.81","13,251,904.78","5,155,483.17","29,993,240.14","90,597,331.74","130,759,491.36","193,961,327.14","98,162,249.20","133,867,686.72","86,941,285.79","67,944,638.59","101,100,745.60","171,197,940.69","88,461,172.08","157,143,327.66","327,855,557.67","368,557,355.44","310,020,440.04","305,224,161.72","350,291,753.14","371,517,469.85","548,495,416.55","529,920,491.69","430,282,828.65","406,031,245.68"
应付票据,"38,000,000.00","80,000,000.00","63,000,000.00","47,000,000.00","85,000,000.00","66,000,000.00","44,500,000.00","38,500,000.00",,,,,,,,,,,,,,,,"348,000,000.00","141,882,537.97","132,064,349.85","244,246,436.77","312,584,581.23","377,183,897.24","414,406,644.80","335,022,703.90","359,640,000.00","265,711,402.00","442,688,102.00","133,585,200.00","180,365,545.00","243,056,348.76","291,131,121.06","488,486,784.77","654,233,976.32","739,587,355.19","974,522,614.35","908,515,038.97","877,917,395.39","724,121,864.11"
应收账款,"66,702,310.36","69,223,995.16","74,349,772.88","63,464,779.11","70,302,437.64","59,824,061.54","48,905,180.80","43,534,087.71","47,713,070.09","41,316,943.57","47,577,002.73","55,413,495.20","59,183,289.62","67,642,934.42","56,453,198.24","40,391,995.71","39,277,342.48","41,385,142.53","49,795,510.15","26,385,914.04","33,627,734.22","36,920,295.73","42,475,475.99","124,917,406.71","143,925,212.71","169,874,231.10","147,600,295.65","229,497,271.58","232,783,327.28","257,154,110.42","308,787,174.14","306,492,815.45","417,619,492.94","336,444,592.60","353,756,971.60","348,540,279.73","314,970,700.57","305,204,800.30","256,324,468.78","386,091,020.47","403,517,005.02","448,593,708.30","367,479,691.83","416,296,909.74","423,861,794.39"
应付账款,"73,033,920.75","87,101,490.19","82,395,039.03","51,927,352.35","53,963,174.83","66,588,508.94","120,605,765.61","113,093,817.98","117,571,398.99","127,109,351.18","134,234,308.18","180,912,193.90","159,892,010.17","156,739,559.81","53,713,644.67","52,714,634.33","59,098,012.15","83,537,624.92","117,395,245.84","85,660,410.48","122,611,229.53","92,474,151.44","96,994,339.83","211,990,344.41","228,180,342.76","181,108,071.40","235,901,351.53","266,871,683.87","266,839,989.29","287,568,164.10","349,393,289.49","384,193,385.14","324,158,168.75","323,481,044.48","342,887,287.40","313,779,778.93","345,723,195.34","461,424,557.25","381,761,079.12","320,285,329.83","374,488,978.86","368,112,173.39","403,706,423.69","426,415,258.81","486,071,478.82"
预付款项,"55,291,886.47","73,720,249.25","36,056,719.69","43,785,811.21","38,325,139.21","30,380,143.01","4,030,346.12","4,744,541.72","5,313,391.79","29,216,325.68","9,847,959.11","10,158,871.18","10,997,593.50","21,123,815.41","18,256,614.62","42,232,862.39","35,998,932.40","36,014,370.78","26,826,447.73","20,633,970.90","25,337,917.15","35,234,415.62","41,694,214.62","158,696,813.50","132,176,455.01","129,228,013.49","30,335,035.55","64,974,422.09","74,278,093.82","84,999,963.31","135,957,523.12","136,648,022.94","117,975,116.38","124,165,422.64","101,190,358.90","94,494,024.33","95,357,907.13","128,036,859.24","133,449,593.29","249,309,262.17","47,389,664.79","185,702,615.49","149,693,431.73","108,578,722.69","127,013,106.49"
预收款项,"2,716,414.75","3,311,253.15","1,658,118.41","11,333,971.46","3,041,643.32","5,730,882.85","1,538,282.33","1,627,809.40","1,190,003.53","6,725,427.14","4,475,728.31","11,099,269.98","11,245,459.07","13,210,023.85","1,967,831.55","55,064,826.85","17,703,308.07","31,802,153.75","22,049,499.15","6,473,245.76","22,687,511.81","12,736,915.18","3,738,899.02","14,997,125.92","29,506,873.83","27,637,994.73","16,981,159.85","21,243,203.22","25,247,377.81","20,601,376.53","21,093,382.96","56,094,858.07","16,527,624.22","15,744,611.62","40,099,375.31","41,275,668.05","35,828,951.13","84,138,400.93","178,935,160.44","177,343,477.92","54,826,283.43","61,721,204.62","21,899,314.73","36,812,091.97","23,166,303.28"
其他应收款,"24,952,934.39","23,070,191.24","5,091,597.44","5,801,418.77","4,287,764.88","4,401,595.90","7,283,216.28","3,632,969.93","8,548,933.84","10,720,722.12","12,952,469.36","16,699,476.11","12,768,726.71","15,045,786.88","1,789,133.22","3,192,807.74","2,570,805.85","1,138,382.25","3,226,511.84","3,484,086.50","4,543,042.44","4,052,457.68","4,766,239.70","29,431,221.65","12,727,590.46","14,812,691.58","9,816,488.91","9,779,722.64","13,875,737.38","14,946,368.63","6,915,405.36","6,800,625.51","7,378,610.07","8,840,431.31","17,809,231.06","24,508,380.22","17,679,176.90","21,643,881.37","34,452,750.70","35,797,894.45","25,544,086.48","35,865,127.62","38,613,737.97","39,427,241.66","40,206,447.49"
应付职工薪酬,"4,361,717.01","3,382,783.94","4,714,269.61","4,632,245.75","4,472,282.80","4,468,031.85","5,033,243.07","6,154,229.86","5,468,613.92","5,627,798.44","6,510,612.62","6,727,260.30","6,561,879.90","6,713,473.47","4,535,056.77","4,611,839.09","5,187,870.30","5,148,394.77","6,865,722.39","6,683,000.82","6,603,698.04","6,224,969.16","6,551,646.47","11,988,043.22","12,736,866.72","10,716,527.32","12,612,868.05","13,511,058.55","13,101,276.16","12,563,471.53","14,568,623.87","16,977,964.24","16,097,869.83","16,797,089.16","16,052,143.99","16,747,940.07","17,090,706.51","19,854,048.93","22,903,105.17","18,983,386.70","19,496,583.00","20,082,103.99","28,598,911.93","23,777,456.16","20,470,190.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,882,178.43","5,506,142.33","3,145,244.68","93,386.08","2,314,641.71","2,081,116.80","1,615,235.69","-1,071,715.66","2,038,571.28","3,771,103.69","2,780,210.31","6,980,639.84","6,803,375.04","6,088,265.71","4,907,624.58","2,669,243.94","5,367,368.72","620,984.26","3,837,560.97","-4,066,259.80","5,253,800.75","5,120,087.10","-479,459.44","2,428,250.91","4,332,867.38","-6,244,011.68","13,573,727.88","14,342,957.17","16,298,835.37","14,940,685.27","30,338,791.29","11,144,123.38","28,713,335.48","10,311,974.82","3,668,371.04","18,625,890.08","15,288,548.21","25,789,091.80","30,003,904.03","51,358,379.78","58,604,261.80","71,069,362.43","62,799,989.04","40,460,507.77","46,583,472.82"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,520.55",,,,,,
应付利息,,,"370,407.55",,,,"484,841.50","127,951.55","838,208.43","2,517,514.39","5,763,009.52","7,043,401.91","13,407,824.33","17,405,007.34","21,967,952.99","25,925,948.45","30,740,780.92","35,525,982.88","39,336,885.34","39,336,885.34","39,336,885.34","39,336,885.34",,,,,"242,781.00",,,,"548,162.22","38,801.10","38,801.10","38,801.10","599,333.33","1,372,666.66","2,262,000.00","3,151,333.34","679,320.00","1,797,367.50","3,099,397.50","4,401,427.50",,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,401,963.20",,,,,,,,,,,,,,,,
应付股利,"6,500.00",,"2,600,000.00","2,600,000.00",,,"784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00","784,160.00",,,,,,,,,,,,,,,,,,,,,,,
存货,"154,533,010.99","199,929,717.39","204,117,143.78","216,031,994.06","213,363,382.50","154,086,918.98","135,492,140.77","113,061,457.06","92,990,049.44","101,370,974.42","113,549,726.28","122,806,966.35","127,280,985.18","97,521,443.50","92,535,264.59","133,169,238.46","124,871,629.80","121,660,326.22","100,338,343.98","148,535,871.05","115,950,451.56","95,083,232.19","72,119,717.50","323,858,836.09","335,976,075.47","357,225,689.15","324,117,176.78","375,819,961.40","292,225,707.65","389,628,656.06","397,156,965.07","533,328,826.50","449,984,716.42","578,893,274.51","446,016,890.61","355,877,596.24","303,546,872.98","316,715,886.47","400,480,352.84","359,383,675.11","447,720,908.01","391,034,075.91","417,781,660.89","506,126,513.84","478,075,806.33"
其他应付款,"50,141,001.65","30,221,401.28","36,173,457.68","42,507,973.88","52,346,101.36","57,121,642.97","49,913,242.93","57,804,084.58","59,663,748.64","64,096,611.18","45,354,286.76","14,644,968.37","49,817,641.43","49,972,249.75","14,952,219.01","28,318,587.12","23,235,413.07","30,658,320.50","73,186,643.38","137,820,373.68","102,964,485.68","152,815,842.05","124,258,200.37","87,385,428.27","85,416,349.82","82,788,166.71","166,620,273.39","176,320,365.14","241,324,904.77","209,136,778.84","197,279,391.34","49,459,589.12","36,467,894.31","24,474,004.71","123,631,246.46","125,890,488.08","88,508,874.75","95,620,348.67","89,659,535.90","92,857,576.72","63,166,564.84","55,929,269.81","51,714,230.22","57,998,599.92","26,233,162.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,"2,522,139.19",,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"6,820,000.00","6,820,000.00","48,100,000.00","25,000,000.00","28,100,000.00","58,100,000.00","88,194,583.16","83,100,000.00","83,194,583.16","80,094,583.16","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","36,000,000.00","34,000,000.00","34,000,000.00","30,000,000.00",,,,,"17,500,000.00","15,000,000.00","37,500,000.00","44,000,000.00","37,500,000.00","30,000,000.00","30,000,000.00","27,500,000.00","15,000,000.00","12,500,000.00","74,220,000.00","68,610,000.00","81,750,000.00","76,750,000.00","89,910,000.00","86,160,000.00","241,484,103.01","208,087,220.97","145,494,931.78"
其他流动资产,"5,820,341.64","9,349,218.10",,,,,,,,,,,,,,,,,,,"786,186.49",,"5,000,000.00","19,334,042.59","22,630,585.67","26,393,572.74","15,170,963.37","15,214,055.55","8,600,138.49","8,500,299.48","35,458,993.70","23,312,744.67","20,239,519.50","32,166,122.13","9,396,159.56","2,001,085.43","3,426,259.66","4,952,994.51","137,176,782.43","14,598,385.72","53,784,055.96","49,255,464.10","116,306,283.44","90,894,430.11","117,606,633.28"
其他流动负债,"362,475.30","400,000.00",,,"567,950.00","468,000.00",,,,,,,,,,,,,,,,,,"75,869.53",,"1,867,847.38","1,107,898.91","1,487,460.40","1,433,361.56","1,803,891.95","1,310,920.03","3,251,777.62","4,037,712.46","4,438,233.47","3,747,401.60","7,059,364.21","3,200,486.86","2,714,967.09","250,052.00","625,600.00","92,400.00","254,800.00",,,
