科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"667,214.54","326,866.31","563,488.59","946,647.81","343,239.16","885,366.54","575,940.29","2,863,030.39","959,742.92","570,648.64","1,591,265.25","891,710.62","888,553.89","933,896.70","887,497.24","1,000,880.84","639,842.67","881,431.28","1,700,537.17","1,556,576.69","1,380,532.86","1,391,586.88","1,309,260.09","4,361,172.19","94,192.01","536,543,502.49","704,953,717.77","352,925,470.07","303,760,509.89","343,480,758.42","376,865,916.49","525,764,233.52","552,269,858.99","738,957,591.74","482,768,356.11","439,207,892.95","421,742,870.39","483,036,763.85","496,124,191.99","522,900,734.30","656,021,732.36","655,808,327.24","751,027,084.96","533,120,366.33","716,113,761.31"
短期借款,"91,565,783.00","91,565,783.00","91,565,783.00","11,358,700.00","11,358,700.00","11,358,700.00","11,358,700.00","11,358,700.00","11,358,700.00","15,738,700.00","15,738,700.00","7,088,700.00","8,088,700.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,,,"910,800,000.00","819,200,000.00","663,200,000.00","591,200,000.00","527,200,000.00","625,200,000.00","787,000,000.00","871,000,000.00","860,000,000.00","862,000,000.00","1,034,000,000.00","1,073,000,000.00","1,049,300,000.00","943,500,000.00","989,500,000.00","1,049,500,000.00","1,138,900,000.00","1,236,400,000.00","1,361,980,000.00","1,564,520,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"1,730,780.00","1,482,815.00","1,173,796.63","1,218,633.88","31,263,375.11","4,224,475.00","11,118,205.00","2,118,205.00","6,618,205.00","1,218,205.00","111,490.00","3,111,490.00","114,757.00","6,262.61","115,850.00","117,086.52",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,"293,954,711.24","210,223,404.04","327,085,597.15","235,947,191.30","199,876,690.46","89,916,815.64","135,653,684.84","89,699,869.81","61,371,893.54","127,774,240.94","31,627,889.69","41,619,701.24","76,048,560.65","49,252,048.73","72,843,959.84","77,503,320.25","140,952,513.24","248,498,954.44","682,373,258.59","782,340,088.15"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,"628,900,000.00","572,900,000.00","281,067,000.00","161,522,000.00","214,752,600.00","218,281,340.00","456,158,737.20","638,174,997.20","658,593,290.00","643,377,290.00","530,905,516.00","443,027,316.00","488,175,800.00","502,070,000.00","492,641,748.00","532,521,748.00","570,600,000.00","685,230,000.00","404,695,534.69","639,074,250.63"
应收账款,"1,247.00","1,247.00",650.00,"2,158.69","2,158.69","2,158.69","2,045.07","2,045.07","1,526.07","1,007.07",488.07,"1,590.61","1,590.61","1,590.61","1,590.61",833.00,"1,849.51","16,389.51","2,039.51",882.76,97.97,97.97,"27,394.77",499.86,,"89,144,764.69","80,014,900.35","78,137,684.59","74,827,854.21","94,860,064.50","75,976,452.07","114,445,158.52","115,214,193.29","115,898,539.56","127,228,506.12","228,216,577.80","154,535,595.56","217,789,083.98","189,784,837.47","164,623,173.37","115,285,276.02","135,370,886.31","121,880,044.83","147,721,462.04","146,866,209.51"
应付账款,"9,071,393.65","9,178,502.59","8,272,764.04","7,986,000.61","7,904,140.71","7,774,353.49","7,810,379.57","7,951,091.53","7,032,259.64","6,963,848.83","6,663,010.07","6,763,360.13","5,777,996.08","7,049,168.30","5,898,877.85","5,782,273.14","5,877,115.87","5,831,158.75","5,979,257.11","5,639,002.90","5,632,580.00","5,423,417.91","5,467,131.76","2,020,397.46",,"351,938,336.55","326,444,860.81","327,586,388.44","350,240,767.94","417,254,128.51","278,395,451.19","395,796,875.97","259,438,611.35","355,773,540.01","353,253,378.63","506,581,058.27","455,539,547.36","455,653,901.72","493,388,611.69","659,885,523.14","587,190,535.84","749,479,417.45","812,478,837.15","534,092,850.95","481,210,385.32"
预付款项,"1,153,903.44","989,668.00","717,267.58","386,697.60","684,486.81","257,757.92","864,828.68","3,160,388.07","3,122,904.22","3,028,876.81","2,972,756.99","2,710,419.60","2,896,512.49","2,987,510.09","2,777,819.10","2,761,126.60","2,816,745.77","2,750,789.04","2,813,098.13","6,224,850.96","6,309,351.74","6,187,744.85","6,597,343.33","42,088.08",,"74,895,375.65","15,858,347.30","49,033,626.46","54,743,423.63","44,932,477.64","39,217,240.77","47,649,226.14","38,365,406.50","54,811,395.88","111,787,202.46","107,452,424.42","110,424,690.12","78,956,008.03","151,142,129.96","89,047,368.30","120,583,252.79","67,003,772.52","102,252,753.15","58,500,293.77","61,552,030.68"
预收款项,"1,068,312.00","1,060,604.31","967,846.31","1,232,996.02","1,188,496.98","1,149,923.03","1,023,835.03","1,328,935.55","1,313,738.00","993,083.04","1,363,700.49","1,131,498.49","2,101,763.00","1,079,087.42","1,646,313.38","1,180,311.97","825,757.12","606,765.16","1,034,663.32","1,565,276.70","1,291,047.75","1,347,857.95","1,236,108.12","1,459,374.77",,"33,328,613.79","77,346,067.23","99,602,048.89","17,445,651.42","87,845,054.27","51,130,611.02","68,129,390.97","42,778,402.76","53,683,422.68","69,869,761.26","56,003,948.60","55,978,819.77","20,884,618.86","245,937,686.24","197,089,548.46","204,186,459.04","308,524,144.22","254,605,814.78","129,377,829.61","111,042,233.74"
