科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"31,277,634.09","31,191,003.39","11,204,307.62","28,726,246.36","29,176,405.01","73,913,961.63","94,890,702.54","145,095,025.49","146,479,525.74","174,567,947.79","174,767,293.17","239,420,541.02","235,189,387.43","99,071,302.35","133,143,709.74","257,615,073.36","122,098,900.79","139,286,892.01","129,950,814.05","22,796,347.61","11,309,705.93","84,091,813.65","158,801,731.80","212,862,850.41","359,702,815.62","492,155,778.83","463,547,007.03","572,944,364.03","493,942,723.62","496,324,094.16","320,013,200.88","344,375,318.76","250,058,989.67","216,668,180.74","184,334,733.53","22,792,345.68","17,384,996.69","184,694.03","1,212,628,340.42","1,005,931,859.65","765,718,413.62","774,180,029.06","860,271,114.23","887,111,016.82","1,567,389,885.43","914,623,537.68"
短期借款,"346,030,000.00","344,680,000.00","342,150,000.00","334,580,000.00","334,580,000.00","322,680,000.00","345,880,000.00","333,580,000.00","333,580,000.00","360,580,000.00","393,080,000.00","446,550,000.00","496,580,000.00","467,280,000.00","352,280,000.00","357,280,000.00","257,280,000.00","257,280,000.00","150,000,000.00","164,592,375.00","159,600,000.00","159,600,000.00","179,599,878.79","159,599,878.79","154,600,000.00","394,600,000.00","350,000,000.00","460,000,000.00","454,920,000.00","454,920,000.00","355,000,000.00","284,000,000.00","164,000,000.00",,,,,,"571,140,000.00","584,100,000.00","566,830,000.00","616,660,000.00","1,019,380,000.00","1,009,090,000.00","1,436,370,000.00","1,351,180,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,406,575.00","5,000,000.00","4,030,000.00","9,000,000.00","38,286,325.00","30,565,000.00","13,941,122.49","40,630,672.62","30,861,750.00","52,071,822.90","24,161,082.70","6,427,320.00","18,623,968.04","40,634,804.90","9,590,000.00","38,001,125.00","32,834,532.00","11,340,000.00","37,427,780.00","30,669,130.00","104,501,032.38","14,165,000.00","11,061,000.00","41,647,637.84","40,356,496.19","9,379,616.19","36,300,000.00","90,176,581.75","75,371,350.00","41,395,477.27","5,540,000.00","50,000.00","12,770,000.00","31,150,000.00","141,000.00","1,771,882.22","2,090,000.00",,"21,895,867.51","59,426,908.77","49,487,759.84","60,446,432.88","58,028,040.09","50,390,616.22","51,842,763.33","37,890,441.67"
应付票据,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00","91,000,000.00","181,130,000.00","180,000,000.00","222,500,000.00","147,500,000.00","145,000,000.00","150,000,000.00","132,000,000.00","244,000,000.00","289,000,000.00","202,000,000.00","266,000,000.00","240,000,000.00","36,000,000.00",,"109,548,048.83","273,548,048.83","396,000,000.00","696,000,000.00","810,000,000.00","858,597,779.70","999,397,779.70","850,000,000.00","875,000,000.00","590,800,000.00","503,000,000.00","442,403,190.00","222,192,188.00","172,088,998.00","21,700,000.00","16,700,000.00",,"327,910,000.00","304,660,000.00","233,770,000.00","156,740,000.00","179,510,000.00","191,420,000.00","179,820,000.00","179,540,000.00"
应收账款,"255,125,002.60","208,815,121.01","251,062,580.21","222,094,986.43","208,890,205.63","246,437,656.53","266,105,719.40","266,103,594.13","307,554,806.92","265,639,167.01","231,337,562.62","183,857,618.61","235,999,559.64","287,120,467.94","185,542,123.83","155,318,847.26","158,110,303.37","218,456,719.73","110,992,823.21","85,895,273.52","193,882,742.44","180,415,847.46","127,623,989.69","301,160,113.30","330,943,433.10","373,246,405.50","502,824,506.46","310,328,110.89","260,463,344.39","259,194,941.68","276,572,246.32","187,893,434.53","192,660,612.06","161,385,925.38","144,153,586.70","145,602,789.86","144,213,491.39","142,402,571.07","322,781,917.76","421,984,450.99","493,952,545.66","500,388,734.31","658,577,951.76","858,158,935.86","896,781,912.95","1,016,450,014.59"
应付账款,"317,829,387.81","331,895,355.86","343,453,333.39","257,638,854.33","264,798,505.55","238,742,479.64","330,814,605.47","334,442,001.71","387,170,222.86","410,667,845.20","393,543,180.11","359,768,363.03","420,869,306.49","393,065,033.97","352,433,666.13","310,796,292.79","506,344,887.75","494,902,625.94","412,597,028.44","395,381,657.77","541,754,580.47","659,877,579.02","542,513,006.90","536,203,756.77","473,441,370.65","537,519,596.31","372,100,780.42","167,731,246.35","333,882,891.65","559,702,846.92","501,126,989.20","504,542,477.15","546,751,110.31","367,244,658.39","393,759,406.16","401,220,251.49","423,645,966.75","313,869,811.01","656,795,909.33","603,773,489.32","708,432,672.06","776,117,365.83","749,252,765.64","1,030,041,757.64","996,969,566.41","1,292,511,684.98"
预付款项,"42,255,468.29","46,638,172.90","54,478,192.23","38,480,133.66","27,392,032.37","36,315,733.58","31,564,125.06","23,235,163.67","25,217,781.75","17,415,801.39","36,594,408.78","17,549,045.87","25,532,680.08","11,378,376.97","46,543,237.85","21,456,454.32","35,809,941.29","37,595,103.20","28,828,550.47","13,376,271.13","21,316,467.57","46,388,780.55","68,084,681.04","37,620,261.32","66,778,388.34","44,141,019.09","37,695,561.01","210,945,254.30","325,259,293.76","381,189,357.87","327,278,782.58","16,170,263.57","14,872,933.38","12,434,027.43","9,685,735.93","5,447,016.84","5,255,588.39","2,539,568.28","183,239,229.73","114,714,428.10","102,830,460.66","126,119,793.64","448,597,949.48","221,179,058.41","345,020,253.93","370,072,664.00"
预收款项,"142,211,798.69","83,543,083.53","91,740,357.93","116,369,205.45","96,464,220.70","154,746,093.67","81,075,123.09","174,160,729.44","23,148,330.66","67,556,654.96","84,211,309.49","48,261,433.15","65,214,341.57","90,052,568.69","114,684,625.19","55,038,308.59","81,276,697.18","98,239,553.34","276,571,224.39","364,758,113.70","562,636,761.30","383,526,595.49","304,259,392.25","207,126,834.87","317,270,650.86","40,573,565.81","89,414,996.99","100,870,591.41","228,484,071.15","65,559,243.02","243,928,390.41","89,672,518.56","184,361,298.34","50,118,386.57","32,969,542.39","14,985,410.59","23,743,182.38","8,750,700.06","10,300,194.83","11,427,807.41","11,440,395.21","22,485,003.06","18,576,758.56","42,146,010.06","31,684,187.00","48,803,307.54"
