科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"261,816,191.54","489,644,207.72","819,184,814.52","1,193,933,991.43","261,816,191.54","553,792,705.71","894,826,645.04","1,354,664,146.07","297,241,117.06","631,181,663.01","1,026,411,405.82","1,649,259,398.37","370,153,810.61","745,417,751.81","1,260,525,004.61","1,879,959,819.14","394,976,260.25","958,183,585.43","1,648,651,743.74","2,398,465,807.63","524,918,513.35","1,215,755,198.51","1,966,143,842.51","2,918,350,019.80","720,904,716.04","1,385,737,514.91","2,173,347,238.94","3,107,503,447.91","830,642,892.07","1,605,259,607.09","2,611,738,512.25","3,558,955,367.93","951,271,279.04","1,709,006,934.94","2,575,852,901.96","3,483,969,145.89","877,199,724.12","1,717,793,184.43","2,654,020,757.53","3,636,038,874.56","1,027,372,124.83","1,894,510,331.13","2,874,955,962.55"
二、营业利润,"5,730,592.79","17,510,546.42","44,812,468.73","72,666,460.49","5,730,592.79","31,679,943.27","49,880,498.59","65,478,057.30","5,947,254.91","22,093,437.14","61,662,967.44","93,032,418.56","29,581,776.27","57,885,396.67","165,606,058.79","174,940,123.56","73,159,283.49","133,180,671.17","267,402,984.98","531,381,966.65","73,980,682.25","111,670,289.10","201,021,351.97","263,297,636.19","118,511,997.42","172,642,922.47","279,150,538.25","295,178,223.94","135,605,410.33","216,647,178.88","334,637,664.40","377,050,766.53","157,298,194.07","237,760,775.61","330,589,279.55","327,283,282.83","87,098,858.49","144,807,315.57","286,277,226.97","327,078,971.19","158,272,235.02","186,836,966.97","322,398,181.56"
减:营业成本,"191,656,511.75","355,363,065.58","566,655,557.01","807,874,758.34","191,656,511.75","387,224,266.32","620,215,454.67","954,480,936.50","218,825,226.35","461,577,130.30","714,022,259.51","1,137,213,145.54","260,200,859.52","510,647,218.31","836,087,425.17","1,270,850,424.40","242,287,775.73","612,265,170.32","1,008,231,255.63","1,650,743,962.73","358,546,740.59","905,831,618.77","1,440,838,582.06","2,165,117,215.53","501,209,242.14","982,105,766.02","1,559,639,433.40","2,283,631,613.59","598,701,659.06","1,178,081,116.34","1,925,283,132.41","2,628,992,976.69","670,793,597.76","1,170,036,179.13","1,796,341,748.32","2,436,749,091.84","620,939,572.56","1,179,290,819.02","1,782,806,618.71","2,500,089,423.27","674,108,727.67","1,294,679,494.07","1,955,123,105.57"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,509,962.24","3,562,641.13","9,315,801.31","16,491,101.27","1,509,962.24","5,666,118.99","8,548,957.39","19,622,225.75","2,403,677.76","5,977,311.99","7,975,299.91","29,760,162.16","1,530,110.41","8,662,488.36","19,476,820.32","37,387,769.36","4,190,706.37","23,112,979.67","51,770,339.18","65,634,140.76","3,691,460.12","8,545,700.13","14,325,980.30","20,722,317.10","2,734,210.81","7,495,235.88","10,605,837.12","13,731,629.01","4,291,489.21","5,119,739.84","7,491,534.70","15,674,440.37","4,475,720.89","9,531,951.88","11,853,647.67","31,687,894.58","7,391,153.24","13,054,233.66","21,555,829.28","35,831,727.64","8,932,333.00","29,486,191.83","35,775,734.24"
营业外收入,"6,586,969.35","7,089,311.76","8,611,478.97","11,918,040.42","6,586,969.35","2,595,960.63","8,622,723.43","25,858,755.96","2,887,565.17","6,176,481.53","9,282,105.62","32,981,881.76","2,974,934.57","7,550,780.73","11,689,252.77","30,943,273.57","3,504,115.59","8,012,778.08","24,195,597.65","46,973,416.51","8,607,786.10","13,044,914.44","40,592,888.08","53,895,343.23","8,239,887.17","13,331,730.00","18,092,883.62","45,635,284.98","13,967,897.88","28,032,057.40","43,661,804.89","66,558,480.95","5,709,568.76","19,598,423.70","35,797,097.76","59,855,757.53","11,980,619.86","22,574,867.89","43,243,056.15","61,097,960.35","11,245,606.04","33,572,665.13","58,123,399.50"
销售费用,"4,658,985.02","9,609,657.53","14,094,852.97","21,535,006.59","4,658,985.02","11,178,263.85","16,718,025.53","23,787,684.16","5,994,771.09","12,937,005.30","19,449,800.73","26,685,130.00","6,260,275.38","13,538,332.02","20,776,158.49","32,322,440.11","6,289,665.95","13,253,333.27","20,413,556.11","28,684,605.07","7,002,317.87","16,361,680.14","25,358,850.24","36,103,071.26","8,872,606.31","18,171,053.74","27,875,026.24","44,751,448.17","11,530,746.42","25,636,607.51","40,700,243.32","68,842,831.79","15,000,328.90","33,600,139.50","51,860,298.02","78,843,314.70","14,665,756.99","32,645,454.07","51,124,782.01","72,285,946.96","17,247,880.03","37,916,817.81","61,686,847.52"
减:营业外支出,"183,822.33","382,377.46","750,039.44","6,445,023.98","183,822.33","1,955,155.05","2,072,666.82","4,649,813.60","224,694.24","2,068,578.97","6,266,453.12","8,325,070.94","404,524.95","759,723.25","2,133,782.02","7,065,636.11","351,059.10","4,750,045.44","5,323,682.00","31,186,622.48","105,350.46","218,383.78","1,529,569.53","16,410,215.43","1,410,033.55","3,099,157.10","4,701,414.39","6,241,156.02","474,603.72","12,214,268.46","31,964,993.28","36,318,768.92","889,361.30","2,229,767.98","5,506,436.41","6,572,537.24","379,562.88","4,833,659.28","5,738,967.90","7,442,390.70","2,447,492.52","32,514,778.68","36,263,170.18"
管理费用,"30,739,844.81","50,487,180.26","88,002,022.34","126,751,651.89","30,739,844.81","60,317,394.84","94,402,174.43","142,233,134.88","29,432,956.62","64,658,705.31","101,020,325.43","162,236,098.83","28,924,533.68","68,377,099.45","103,450,055.64","173,623,730.96","37,360,290.27","86,164,614.00","163,600,319.48","241,370,355.39","37,425,649.44","85,524,093.80","137,212,728.75","202,083,838.32","42,709,517.30","91,693,381.36","143,105,063.04","242,416,415.87","42,808,918.20","99,444,535.32","174,716,252.15","274,406,678.14","48,876,957.24","127,772,928.91","198,867,373.47","307,631,318.07","58,880,233.84","127,795,116.64","184,711,830.15","278,142,169.06","57,111,599.07","123,321,531.36","188,626,168.03"
其中:非流动资产处置净损失,,,,,,,,,,,,"990,867.41","288,548.07","288,548.07","469,484.47","4,932,237.55","13,519.35","13,519.35","13,519.35","23,978,844.03",,419.92,"1,211,453.03","15,680,481.29","674,718.85","674,718.85","702,815.41","546,093.95","332,618.07","9,644,129.37","29,277,305.68","32,865,443.35","828,788.30","828,788.30","1,320,016.37","1,747,731.30","286,204.88","287,507.23","287,507.23","769,443.56","2,522,875.71","2,522,875.71","2,970,215.25"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
