科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"90,194,210.95","139,778,117.24","554,704,419.95","424,567,229.09","400,890,221.10","438,630,999.96","308,079,661.04","363,058,930.89","658,099,493.15","802,757,772.80","890,997,813.85","587,216,132.44","646,120,600.29","504,481,716.31","778,764,790.88","1,164,760,745.91","1,234,113,819.58","1,260,272,648.33","740,173,005.82","1,211,295,567.03","1,223,011,126.87","883,889,910.29","829,916,174.33","1,123,203,479.97","1,015,378,593.94","1,489,969,210.94","1,190,703,539.52","1,004,950,563.69","970,864,234.10","755,927,189.23","578,398,891.13","820,644,373.40","1,177,342,351.10","1,323,457,890.06","1,243,043,329.13","1,059,930,358.73","1,198,609,539.44","881,061,607.70","578,087,519.95","815,615,278.75","783,235,466.66","1,339,753,319.19","733,831,861.01","1,477,702,174.77"
短期借款,,,"20,000,000.00","20,000,000.00","20,000,000.00","37,422,114.00","31,798,737.68","25,028,628.75",,,"11,117,741.00",,,,,,,"610,000,000.00","650,000,000.00","400,000,000.00","100,000,000.00",,,"53,000,000.00","164,000,000.00","300,834,750.00","292,130,600.00","188,600,000.00","597,679,000.00","580,473,215.00","207,373,445.00","204,841,152.00","312,512,933.00","417,257,072.00","542,786,021.00","488,000,000.00","373,000,000.00","312,951,040.00","509,745,280.00","579,462,890.50","753,979,290.50","952,995,786.69","1,052,270,813.20","1,167,425,565.88"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"857,560.00",,,"474,822.60","4,596,514.48","6,079,893.70","5,398,869.81","6,239,249.85","4,901,020.00","1,957,420.00","803,795.86","1,379,983.75","5,618,650.00","1,610,700.00",,"951,406.24","5,077,609.18"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,026,320.00","7,173,557.70","1,545,643.05","160,188.62",,,"1,545,576.84",,,"1,213,754.50","2,240,221.47",,,,"3,064,574.21",
应收票据,"64,763,225.21","165,110,199.79","152,256,582.15","271,788,956.58","261,432,898.45","321,907,458.83","399,291,458.17","431,549,768.01","344,935,460.04","458,934,411.15","475,026,992.28","718,470,553.89","657,789,756.60","687,826,604.28","724,366,937.88","815,941,807.38","750,742,576.20","496,631,164.47","789,494,204.54","1,134,607,744.63","842,477,707.44","741,045,189.37","931,491,445.35","1,119,037,024.61","1,058,039,036.65","826,388,519.52","1,095,006,115.38","1,183,002,634.17","984,699,107.18","944,838,427.02","930,926,660.72","792,949,383.11","816,834,755.41","577,394,896.96","765,341,904.91","786,344,525.75","823,342,948.91","849,241,791.05","660,608,930.54","852,775,968.80","945,827,467.49","947,235,225.08","819,726,429.95","949,583,304.37"
应付票据,"58,000,000.00","28,000,000.00","36,845,332.61","16,730,000.00",,,,,"150,000,000.00","427,530,000.00","374,210,000.00","96,680,000.00","106,322,678.88","106,322,678.88","304,070,000.00","637,432,300.00","680,743,300.00","347,381,000.00",,,,"611,644.64","611,644.64","8,450,000.00","9,450,000.00","31,000,000.00","30,000,000.00","3,000,000.00","49,000,000.00","45,972,349.94","130,972,349.94","429,140,000.00","466,808,000.00","613,954,316.40","743,954,316.40","347,668,000.00","150,000,000.00",,"7,345,000.00","4,740,791.25","4,395,791.25","804,200.00","2,989,928.99","4,660,000.00"
应收账款,"288,363,347.66","187,260,101.67","491,459,842.09","364,445,700.00","525,330,997.53","474,611,318.97","547,328,493.95","385,185,732.72","440,424,887.02","542,598,937.16","559,950,018.99","309,965,486.78","432,293,114.07","632,068,066.39","586,555,293.44","363,227,946.86","499,624,163.16","745,713,092.53","692,422,483.20","438,783,768.67","628,971,249.37","756,924,091.23","684,350,955.16","409,384,292.20","588,529,531.39","672,369,445.62","617,469,744.38","459,531,551.31","613,178,706.14","834,018,295.59","803,866,046.38","608,467,419.38","639,672,928.78","785,083,259.91","773,150,294.11","529,934,705.56","614,284,945.60","661,190,467.72","733,817,553.10","624,193,958.10","696,257,244.48","762,576,237.90","832,579,648.76","582,368,023.32"
应付账款,"330,571,488.72","381,067,445.37","528,959,100.40","405,604,000.00","484,295,047.67","571,354,836.88","478,368,224.67","383,317,013.44","428,208,203.66","482,499,184.87","511,827,687.72","442,749,452.26","516,601,553.53","591,608,951.75","506,780,982.82","461,766,124.33","530,320,562.42","548,908,500.06","572,001,084.55","506,078,630.68","572,879,087.71","491,018,662.25","464,566,970.71","509,744,452.58","528,272,231.43","526,158,766.15","485,536,578.65","466,106,528.84","516,412,632.91","567,147,168.25","539,237,659.93","477,032,305.70","579,464,058.02","583,461,381.44","497,252,610.34","538,620,242.93","619,406,730.85","557,199,109.09","577,978,524.18","604,544,941.71","671,267,540.80","600,360,620.52","622,989,157.80","616,031,767.68"
预付款项,"4,247,286.68","8,198,124.41","6,560,374.83","17,433,390.50","36,008,475.08","36,874,556.15","39,325,312.35","34,885,871.99","38,820,065.79","33,281,885.33","25,661,490.89","28,409,037.57","22,569,430.38","43,903,390.99","47,949,204.75","170,067,612.44","204,877,053.88","165,110,230.47","171,955,537.29","198,929,854.80","199,334,083.76","259,377,989.37","317,617,155.05","271,263,720.19","284,168,671.17","249,561,581.28","248,970,716.80","244,861,514.62","249,026,703.66","248,237,427.58","259,237,527.24","235,081,855.91","208,758,025.97","209,690,430.52","217,190,274.86","222,572,855.66","259,967,966.53","170,766,363.79","176,742,988.19","156,338,009.54","154,937,231.19","158,638,790.51","155,642,867.79","128,458,982.55"
预收款项,"11,289,601.88","8,775,301.02","12,953,709.15","20,975,434.46","36,440,680.10","22,285,701.86","6,854,503.17","23,584,198.86","17,511,666.42","28,402,552.79","31,457,034.36","36,480,972.61","21,405,071.67","21,219,150.22","15,459,400.07","39,127,436.15","36,697,788.34","40,810,503.42","62,793,185.41","58,703,432.26","28,115,144.80","33,322,458.36","28,348,763.34","24,195,792.01","45,066,379.98","40,000,335.68","49,769,158.80","27,819,935.58","44,641,132.23","69,352,672.72","55,538,981.33","25,552,347.34","42,026,460.30","34,985,984.68","38,575,101.85","20,843,491.65","22,873,505.58","19,841,428.47","32,215,699.40","41,193,447.28","27,773,782.83","35,424,941.30","60,878,705.28","69,027,683.41"
其他应收款,"3,476,827.08","3,629,972.46","4,595,108.76","4,315,228.00","6,561,168.72","4,098,966.78","8,138,443.43","6,545,437.97","5,624,204.39","4,211,170.55","8,303,934.80","6,303,193.28","6,905,486.00","5,884,258.20","7,741,558.14","7,045,870.97","9,821,432.12","9,218,456.45","11,720,931.16","9,442,313.21","11,347,685.01","24,198,968.45","23,080,157.18","10,904,087.64","39,473,481.92","29,032,963.96","24,925,335.88","23,037,460.07","26,850,351.65","29,520,697.92","32,583,281.85","24,179,152.01","31,735,957.54","31,653,851.71","35,076,406.82","77,120,395.49","84,951,268.56","81,554,095.94","91,111,999.71","35,225,194.87","44,105,492.67","40,844,660.59","44,092,900.38","49,688,716.66"
应付职工薪酬,"22,136,478.20","15,492,945.81","16,901,523.44","12,583,646.53","13,220,328.03","13,340,458.87","14,199,706.95","10,981,243.27","12,132,613.65","12,869,521.15","14,301,215.40","14,188,613.30","13,073,528.59","13,995,058.45","13,109,056.58","14,778,427.37","15,313,660.26","16,314,740.39","16,512,544.68","16,029,703.04","17,583,546.44","17,176,497.83","18,043,006.46","24,113,783.49","22,781,563.13","22,828,194.07","27,716,714.35","32,648,204.90","28,929,511.58","33,095,845.81","38,190,259.44","47,216,040.06","34,925,236.76","41,138,508.12","44,984,719.47","50,411,639.05","38,730,419.49","45,432,059.65","52,485,449.23","61,955,143.80","45,172,081.30","48,266,240.26","54,073,073.55","57,474,647.16"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"16,070,289.30","5,978,306.83","13,669,390.51","20,422,100.00","5,911,633.75","4,716,850.09","13,596,288.00","19,432,482.05","29,121,915.14","21,272,506.00","25,954,441.69","31,744,076.92","34,050,565.27","1,404,318.72","13,384,686.61","25,467,208.27","36,753,382.27","2,632,169.24","8,006,804.92","16,579,554.00","21,651,390.36","11,667,134.29","21,966,595.30","13,608,823.90","23,319,126.30","-558,325.03","17,979,944.58","17,280,338.74","27,864,689.97","10,519,967.64","22,179,978.61","34,242,062.62","36,084,105.69","27,306,151.86","28,224,664.23","30,210,079.11","50,870,559.83","32,503,206.30","43,279,489.29","38,531,097.72","45,686,129.21","28,399,764.52","31,214,322.63","25,898,069.76"
应收利息,,,,,,,,,,,,"251,404.94","73,125.00","378,859.92","651,814.35","3,913,013.51","5,306,482.55","6,173,872.85","4,610,300.93",,,,,,,,,"3,125,126.00","7,478,901.83","966,161.11","4,359,445.13","3,738,690.08","7,066,721.15","8,406,785.26","6,637,154.25","10,935,995.20","3,093,078.24","2,882,764.76","7,892,178.25","3,899,693.63","8,408,620.12","8,965,419.23","6,126,699.93","8,591,513.59"
应付利息,,"71,376.75","63,000.00","220,434.00","129,834.00",,,,,,,,,,,,,,,"1,327,499.99","1,488,333.02",,,"348,322.33","589,649.95","769,173.26","751,327.89","385,641.47","371,025.13","2,612,364.80","1,170,091.88","541,354.40","640,798.89","734,876.52","946,686.54","751,172.86","565,374.58","473,103.80","668,745.22","821,134.39","1,683,538.36","2,858,789.01","5,195,531.35","3,987,829.91"
