科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"4,940,965.33","7,317,210.78","7,299,063.73","4,486,795.42","3,286,901.79","1,711,947.63","3,317,830.77","6,327,463.94","5,625,925.18","9,601,582.66","10,913,607.63","16,338,691.06","5,570,908.63","14,473,079.67","6,691,385.94","9,321,052.36","5,094,713.40","6,591,990.63","4,793,496.48","7,362,261.12","4,361,149.86","7,566,652.42","8,838,010.49","11,629,488.59","13,044,288.61","19,123,001.34","9,966,432.55","14,279,352.37","10,347,474.54","11,266,949.37","10,123,188.46","11,321,191.25","10,196,501.49","12,257,072.25","11,185,346.85","12,719,209.74","11,991,825.69","15,907,422.34"
应付职工薪酬,"5,160,345.81","5,679,464.74","1,102,333.18","1,061,049.56","5,932,326.42","1,648,248.12","588,271.36","612,652.07","595,524.50","606,778.30","593,040.71","532,535.46","6,951,032.95","5,303,612.55","5,222,917.19","5,064,056.00","4,970,196.08","4,390,283.36","3,707,785.43","3,570,148.17","3,999,599.98","3,874,239.38","3,566,597.37","3,418,099.27","7,782,490.17","3,758,480.35","4,005,179.06","4,461,107.00","6,830,234.60","3,331,419.67","4,046,829.12","4,360,704.86","8,891,036.73","3,754,925.11","3,945,180.82","3,339,538.60","12,453,674.34","3,917,226.39"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,519,809.10","5,213,327.40","14,172,478.14","6,435,908.55","11,137,311.94","4,388,481.39","6,597,954.64","-2,087,879.52","1,919,305.62","-1,159,975.19","3,895,404.70","1,519,888.23","-2,273,240.11","1,711,054.87","13,276,351.13","-1,633,898.31","13,569,994.90","1,938,934.98","-553,050.16","3,863,589.38","8,152,474.64","6,141,125.50","2,127,540.63","-4,028,098.23","11,865,830.90","-4,080,377.75","-14,084,713.55","-17,599,714.56","10,548,922.15","3,575,907.58","2,557,362.91","1,642,331.50","17,881,871.77","3,251,333.77","1,958,963.12","7,614,697.14","13,573,180.60","4,824,058.42"
应收利息,,,,,,,,,"1,082,514.52","2,471,489.93","1,656,168.11","3,714,439.77","3,302,050.17","4,635,455.60","3,302,849.05","3,725,977.07","4,662,279.52","3,818,020.54","3,765,506.85",,,,,,,"45,518.79","1,650,465.75","3,450,136.99",,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,"17,251.67",,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"17,633,520.66","19,467,664.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"200,116,639.66","233,521,056.25","183,539,312.25","190,089,315.90","208,833,016.13","208,714,075.95","183,003,689.71","194,212,669.83","173,791,442.06","292,003,980.33","306,198,377.97","330,962,859.42","324,252,681.58","350,487,605.24","346,029,164.56","368,616,831.15","306,909,633.42","300,079,279.56","302,127,483.60","286,104,035.86","246,707,741.87","266,189,895.56","277,349,571.32","298,110,682.88","319,205,121.66","332,937,299.08","313,758,289.66","327,649,031.66","322,530,513.39","314,643,844.25","308,070,486.25","329,893,976.06","301,033,428.68","313,853,969.04","325,408,147.73","325,239,164.56","308,197,177.97","338,014,709.51"
其他应付款,"1,535,875.01","3,831,506.39","5,569,452.34","8,071,876.19","2,557,994.59","6,275,733.07","7,515,492.45","7,114,765.98","994,802.33","18,940,382.31","14,274,228.08","10,657,888.70","2,857,856.49","1,789,704.45","530,934.12","2,779,262.73","1,744,436.90","4,009,488.90","4,219,361.37","2,507,128.51","1,384,616.66","5,335,715.38","4,677,931.71","5,031,583.50","43,009,031.19","22,745,491.38","4,245,415.22","9,748,907.34","4,569,989.94","3,292,739.66","3,039,515.56","10,434,539.41","11,779,469.65","13,595,358.40","22,041,332.92","23,024,163.02","10,573,243.87","9,738,620.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"232,203.38",,,"222,467,229.43",,,,"114,342,722.68","126,779,703.91","12,912,650.94","130,582,556.38","137,502,120.13","135,011,700.95","59,380,215.27","67,956,081.13","105,554,213.93","64,728,305.10"
其他流动负债,,"1,959,960.68","944,758.95","2,232,907.69","2,028,779.03","2,028,779.03","2,028,779.03","2,397,547.17","712,516.45","3,148,340.44","2,972,501.44","4,856,703.78","1,186,157.59","2,809,590.63","3,140,427.41",,"986,285.14","2,707,924.15","3,398,685.58","4,037,072.85","2,829,701.31","5,430,991.01","8,221,485.42","9,108,997.43","4,967,731.97","10,029,601.73","5,989,782.10","3,132,795.76","2,576,788.51","3,350,729.15","8,592,720.51","8,627,829.14","4,720,013.72","4,144,147.64","3,857,874.72","10,869,100.79","6,296,102.15","6,257,287.38"
流动资产合计,"441,725,158.43","548,149,060.67","528,291,332.76","1,192,021,153.44","1,156,415,590.32","1,152,785,262.08","1,122,119,864.99","1,118,647,513.63","1,124,195,298.12","1,236,640,758.25","1,222,659,040.55","1,263,595,572.44","1,265,081,495.28","1,291,439,964.03","1,319,311,888.21","1,366,976,307.33","1,323,345,646.17","1,317,346,763.99","1,326,522,378.48","1,315,702,927.58","1,307,737,588.89","1,166,345,495.39","1,134,014,725.37","1,119,269,461.30","1,383,710,174.94","1,159,303,332.90","1,260,658,858.13","1,221,070,878.35","1,247,511,170.52","1,179,001,681.53","1,157,612,848.35","1,137,316,115.13","1,101,237,309.10","1,076,889,845.93","1,022,549,917.94","1,041,587,124.10","1,053,368,226.61","1,014,751,637.52"
流动负债合计,"261,206,633.85","323,267,017.45","287,074,631.89","258,754,933.70","183,421,485.47","176,059,502.75","166,473,080.90","176,134,920.06","151,952,864.18","254,290,023.61","293,224,852.05","321,468,962.54","296,890,596.38","316,432,909.60","375,355,234.40","402,459,021.01","350,291,110.82","341,462,549.67","359,935,358.03","351,044,649.47","349,120,263.36","338,180,280.53","357,182,704.96","381,227,153.29","458,234,298.56","396,961,656.82","341,796,545.98","311,102,884.77","366,130,499.99","330,149,507.37","323,189,026.16","354,508,948.39","354,434,605.20","332,027,938.42","333,665,762.67","345,790,187.68","383,937,496.39","338,379,940.50"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"30,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,"131,548,027.40","171,256,452.05","203,047,671.23",,"172,000,000.00","5,000,000.00",,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"2,967,863.01","2,242,991.01","1,992,554.01","57,519.01","31,703.01",,,,,,,,,,,,,,,,,,,,,"156,000,000.00","156,000,000.00","156,000,000.00",,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,"1,175,000.00",,,,"8,100,000.00","12,292,274.48","9,528,810.69","8,490,614.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,498,498.02","30,286,134.59","42,012,917.55","41,720,336.32","51,632,607.87","51,120,970.28"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,"156,217,706.92","217,706.92","217,706.92","155,706.92","70,638,249.14","70,638,249.14","70,638,249.14","70,638,249.14","65,400,000.00","64,694,301.85","36,257.95",,,
固定资产,"50,383,849.58","53,720,029.55","62,134,852.18","63,822,622.77","61,416,725.24","65,202,363.03","73,816,745.35","87,687,667.43","120,649,364.24","130,651,267.39","165,883,308.34","177,636,243.01","178,182,095.30","176,461,398.89","178,431,103.08","173,988,263.34","175,867,266.96","171,279,828.24","168,651,921.35","169,654,007.33","180,593,782.37","177,427,860.72","173,455,432.01","177,509,795.53","178,556,927.88","172,481,373.59","175,172,752.21","177,279,563.08","174,879,755.08","291,009,102.50","287,384,351.18","283,762,241.24","280,057,164.09","275,147,818.17","256,727,536.53","253,477,075.23","216,960,591.48","207,509,871.31"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"94,752.72","95,111.97","94,669.10","98,504.73","21,652,325.33","21,650,769.16","21,652,325.33","21,652,325.33","23,225,231.47","23,223,871.56","23,225,231.47","23,225,231.47","128,148.73","123,322.22"
在建工程,"106,000.00","2,026,097.00","6,381,284.71","16,529,544.71","14,972,344.71","21,996,413.11","25,446,078.96","36,858,628.50","12,959,311.54","25,502,841.50","18,235,027.78","4,592,709.39","6,706,705.51","4,600,572.40","7,484,252.23","3,821,180.15","15,292,538.32","26,444,998.80","36,940,429.20","50,589,304.19","39,801,744.74","40,289,877.01","47,125,894.15","59,016,778.11","67,355,796.22","81,949,911.01","91,542,781.63","92,633,010.84","100,649,787.96","3,060,076.75","4,241,176.47","3,602,242.20","4,293,748.89","3,228,700.49","2,738,028.27","2,799,776.34","75,216,013.30","72,804,530.25"
其他非流动负债,,,,,,,,,"17,870,659.41","15,621,659.41","15,387,959.41","15,143,859.41","14,806,669.06","14,088,869.06","13,829,069.06","13,567,469.06","25,567,965.14","25,280,960.23","35,121,765.14","34,858,865.14","36,847,299.79","36,583,899.79","51,636,199.79","51,343,568.45",,"49,350,198.01","56,728,098.01","56,505,473.01",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"34,142,863.01","17,242,991.01","1,992,554.01","57,519.01","8,131,703.01","12,292,274.48","9,528,810.69","8,490,614.14","17,870,659.41","15,621,659.41","15,387,959.41","15,143,859.41","14,806,669.06","14,088,869.06","13,829,069.06","13,567,469.06","25,567,965.14","25,280,960.23","35,121,765.14","34,858,865.14","36,847,299.79","36,583,899.79","51,636,199.79","51,343,568.45","205,940,657.65","205,663,016.90","213,040,474.03","212,759,684.66","151,050,826.45","151,273,770.27","153,315,569.29","145,290,497.86","139,859,495.47","136,649,692.41","76,248,556.42","72,717,368.76","49,615,562.52","47,107,991.00"
固定资产清理,,,,,,,,,,,"237,192.89","269,148.88","269,946.07","294,781.87","294,781.87","144,726.11","19,748.72","19,748.72","19,748.72","20,188.72","20,188.72","20,188.72","20,188.72","20,188.72",,,,,,"2,179,196.86",,,,,"154,616.03","154,616.03",,
负债合计,"295,349,496.86","340,510,008.46","289,067,185.90","258,812,452.71","191,553,188.48","188,351,777.23","176,001,891.59","184,625,534.20","169,823,523.59","269,911,683.02","308,612,811.46","336,612,821.95","311,697,265.44","330,521,778.66","389,184,303.46","416,026,490.07","375,859,075.96","366,743,509.90","395,057,123.17","385,903,514.61","385,967,563.15","374,764,180.32","408,818,904.75","432,570,721.74","664,174,956.21","602,624,673.72","554,837,020.01","523,862,569.43","517,181,326.44","481,423,277.64","476,504,595.45","499,799,446.25","494,294,100.67","468,677,630.83","409,914,319.09","418,507,556.44","433,553,058.91","385,487,931.50"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"135,613,392.00","135,613,392.00","135,613,392.00","181,613,392.00","181,613,392.00","181,613,392.00","217,936,070.00","217,936,070.00","217,936,070.00","217,936,070.00","261,523,284.00","261,523,284.00","261,523,284.00","261,523,284.00","261,523,284.00","261,523,284.00","261,523,284.00","261,523,284.00","287,675,612.00","287,675,612.00","287,675,612.00","287,675,612.00","316,443,173.00","316,443,173.00","316,443,173.00","316,443,173.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00","363,909,648.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,559,158.73","7,559,158.73","7,559,158.73","661,550,765.69","661,550,765.69","661,550,765.69","625,228,087.69","625,228,087.69","625,228,087.69","625,228,087.69","581,640,873.69","581,640,873.69","581,640,873.69","581,640,873.69","581,640,873.69","581,640,873.69","581,640,873.69","581,640,873.69","555,488,545.69","555,488,545.69","555,488,545.69","555,488,545.69","526,720,984.69","526,720,984.69","527,492,015.11","527,492,015.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","480,025,540.11","478,227,331.69","478,227,331.69"
无形资产,"10,237,963.03","15,072,469.49","14,626,113.73","14,407,210.85","14,479,501.56","14,292,292.94","18,478,222.57","18,302,218.32","18,087,606.71","17,891,197.11","36,297,006.80","36,835,649.31","36,594,988.85","36,404,986.26","36,099,118.70","35,754,271.43","35,517,907.20","34,292,416.43","34,012,051.20","33,726,333.50","33,624,808.89","33,357,820.49","33,124,448.63","32,941,488.29","32,691,743.25","32,430,084.94","32,162,877.40","32,053,504.66","31,915,509.27","31,690,946.41","31,408,377.85","31,157,957.37","77,639,503.68","74,969,387.06","72,299,570.45","69,679,975.09","67,158,973.94","64,495,353.40"
盈余公积,"24,081,569.68","35,533,137.28","35,533,137.28","35,533,137.28","35,557,296.23","35,557,296.23","35,557,296.23","35,557,296.23","42,361,581.65","42,361,581.65","42,361,581.65","42,361,581.65","47,790,592.86","47,790,592.86","47,790,592.86","47,790,592.86","47,790,592.86","47,790,592.86","47,790,592.86","47,790,592.86","53,191,426.16","53,191,426.16","53,191,426.16","53,191,426.16","59,019,694.20","59,019,694.20","59,019,694.20","59,019,694.20","65,062,635.99","65,062,635.99","65,062,635.99","65,062,635.99","65,062,635.99","65,062,635.99","65,062,635.99","65,062,635.99","65,135,183.16","65,135,183.16"
开发支出,,,,,,,,,,,,,,,,,,,,,"15,300,579.00","24,667,646.01","31,139,634.83","41,431,322.50","43,829,499.68","44,330,911.83","44,690,816.87","54,484,451.32","58,009,727.65","60,453,704.33","70,963,938.55","78,034,014.01",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"3,365,908.99","3,365,908.99","3,365,908.99","3,365,908.99","183,470,761.13","183,470,761.13","183,470,761.13","183,470,761.13","94,149,561.18","94,149,561.18","94,149,561.18","94,149,561.18","87,689,280.76","87,689,280.76","87,689,280.76","87,689,280.76","87,689,280.76","87,689,280.76"
未分配利润,"41,144,881.54","101,847,442.47","146,181,844.79","152,024,259.32","179,489,682.33","190,330,080.84","188,290,217.97","201,294,421.59","223,788,446.49","235,203,536.43","230,437,336.30","242,149,379.49","265,689,235.37","269,689,919.72","243,783,334.66","255,730,506.89","264,890,771.01","273,838,179.67","262,473,131.80","275,731,068.79","276,911,677.51","286,354,485.74","268,947,959.33","288,670,890.17","288,772,929.64","299,317,666.98","293,525,418.00","291,330,462.08","262,204,725.62","247,393,869.46","234,507,238.44","196,148,501.15","151,503,820.23","146,515,062.76","140,962,339.93","144,542,192.87","162,055,064.54","158,200,415.94"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,"254,988.53","1,282,798.50","770,533.48","838,882.57","1,240,807.97","1,084,927.38","929,046.72","1,284,824.30","807,900.55","776,522.92","745,145.21","720,323.15","880,682.74","1,812,194.94","1,908,947.97","2,156,033.69","1,884,678.70","1,763,329.28"
少数股东权益,,,,,,,,,,"23,437,790.64","23,694,062.43","23,701,782.43","23,264,696.73","22,818,105.14","23,309,792.45","23,554,439.43","24,000,313.80","23,194,961.37","23,646,535.30","23,206,042.19","30,784,646.91","29,838,802.00","29,498,766.94","29,177,922.89","51,724,693.07","52,299,634.22","53,229,900.63","51,804,032.10","56,830,637.88","55,727,951.94","56,204,036.83","55,381,235.22","63,123,199.38","61,795,596.53","62,874,504.54","64,313,908.01","65,761,166.44","65,298,161.37"
递延所得税资产,"1,295,527.77","2,095,482.23","2,520,023.52","2,751,359.63","2,478,511.81","3,124,839.44","3,124,839.44","3,037,423.64","3,128,862.59","3,128,862.59","4,581,051.79","4,581,051.79","4,382,353.96","4,382,353.96","5,266,795.83","5,266,795.83","5,275,630.10","4,915,974.72","5,241,571.85","5,270,969.15","8,187,727.95","8,187,727.95","8,536,086.45","8,514,860.00","9,273,335.55","9,030,615.25","9,782,126.34","8,473,576.56","32,961,869.70","32,961,631.85","33,228,940.04","35,531,967.67","41,935,108.39","41,962,432.82","41,510,652.27","40,698,021.66","16,671,412.46","15,728,056.27"
外币报表折算价差,,,"-1,057.80","-2,115.60","-1,651.09","-2,141.39","-27,812.17","-107,958.19","-117,266.22","-263,822.59","-377,321.38","-479,348.39","-388,363.12","-400,496.66","-344,241.20","-314,642.75","-386,173.85","-431,670.59","-743,440.02","-831,645.67","-1,132,153.34","-819,700.73","-811,910.19","-818,761.41",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"6,416,537.00",,,,"6,416,537.00",,,,,,,,"625,550.00","625,550.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"62,023,340.38","72,914,078.27","85,662,274.14","97,510,737.96","93,347,083.32","104,615,908.52","120,865,886.32","145,885,937.89","154,825,145.08","177,174,168.59","225,233,587.60","223,914,802.38","226,136,089.69","222,144,093.38","227,576,051.71","218,975,236.86","231,973,091.30","236,952,966.91","244,865,722.32","259,260,802.89","281,149,729.19","420,147,855.79","468,794,579.31","526,686,895.94","522,835,408.68","696,778,585.13","542,751,162.30","549,679,691.89","499,790,648.39","516,280,742.80","522,121,490.48","526,958,306.82","522,993,986.57","515,095,948.83","505,041,549.83","498,375,115.12","517,839,108.51","501,736,941.55"
所有者权益(或股东权益)合计,"208,399,001.95","280,553,130.48","324,886,475.00","1,030,719,438.69","1,058,209,485.16","1,069,049,393.37","1,066,983,859.72","1,079,907,917.32","1,109,196,919.61","1,143,903,243.82","1,139,279,816.69","1,150,897,552.87","1,179,520,319.53","1,183,062,278.75","1,157,703,636.46","1,169,925,054.12","1,179,459,661.51","1,187,556,221.00","1,176,330,977.63","1,189,060,215.86","1,202,919,754.93","1,211,729,170.86","1,193,990,399.93","1,213,385,635.50","1,242,370,627.41","1,253,457,244.31","1,248,573,000.42","1,246,888,000.81","1,230,120,492.47","1,213,859,146.69","1,203,229,743.38","1,164,474,975.70","1,129,937,195.00","1,123,308,163.93","1,117,677,148.68","1,121,454,682.78","1,137,654,276.21","1,131,000,647.57"
资产总计,"503,748,498.81","621,063,138.94","613,953,606.90","1,289,531,891.40","1,249,762,673.64","1,257,401,170.60","1,242,985,751.31","1,264,533,451.52","1,279,020,443.20","1,413,814,926.84","1,447,892,628.15","1,487,510,374.82","1,491,217,584.97","1,513,584,057.41","1,546,887,939.92","1,585,951,544.19","1,555,318,737.47","1,554,299,730.90","1,571,388,100.80","1,574,963,730.47","1,588,887,318.08","1,586,493,351.18","1,602,809,304.68","1,645,956,357.24","1,906,545,583.62","1,856,081,918.03","1,803,410,020.43","1,770,750,570.24","1,747,301,818.91","1,695,282,424.33","1,679,734,338.83","1,664,274,421.95","1,624,231,295.67","1,591,985,794.76","1,527,591,467.77","1,539,962,239.22","1,571,207,335.12","1,516,488,579.07"
负债和所有者(或股东权益)合计,"503,748,498.81","621,063,138.94","613,953,660.90","1,289,531,891.40","1,249,762,673.64","1,257,401,170.60","1,242,985,751.31","1,264,533,451.52","1,279,020,443.20","1,413,814,926.84","1,447,892,628.15","1,487,510,374.82","1,491,217,584.97","1,513,584,057.41","1,546,887,939.92","1,585,951,544.19","1,555,318,737.47","1,554,299,730.90","1,571,388,100.80","1,574,963,730.47","1,588,887,318.08","1,586,493,351.18","1,602,809,304.68","1,645,956,357.24","1,906,545,583.62","1,856,081,918.03","1,803,410,020.43","1,770,750,570.24","1,747,301,818.91","1,695,282,424.33","1,679,734,338.83","1,664,274,421.95","1,624,231,295.67","1,591,985,794.76","1,527,591,467.77","1,539,962,239.22","1,571,207,335.12","1,516,488,579.07"
