科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"444,467,202.97","1,260,287,175.52","1,956,415,150.45","2,649,818,219.26","775,494,229.72","1,636,654,194.27","2,462,930,185.25","3,351,137,873.39","885,917,120.35","1,891,875,104.39","3,015,154,214.41","4,174,983,563.93","1,552,442,319.99","3,117,877,514.00","4,629,579,188.28","6,190,909,325.39","590,038,807.88","1,181,765,061.30","1,937,023,997.86","2,845,476,023.71","861,307,950.42","2,036,334,426.12","2,940,159,949.13","4,063,675,177.32","1,241,208,172.32","2,420,167,824.33","3,763,596,091.54","5,102,784,558.37","1,180,463,493.33","2,535,048,544.08","3,936,411,596.92","5,473,876,343.86","1,196,691,586.30","2,550,138,112.72","3,884,167,991.12","5,985,348,565.72","1,873,700,247.00","3,494,987,309.43","5,215,399,005.39","7,486,392,472.39","1,776,046,465.42","3,788,014,777.70","5,862,908,945.49"
二、营业利润,"62,859,063.37","84,418,905.76","150,036,288.52","248,901,858.92","40,207,980.24","106,519,133.91","155,993,861.07","176,450,257.19","30,273,783.73","67,300,219.90","99,126,795.36","43,780,312.11","48,577,288.34","97,170,348.98","152,351,323.80","592,023,045.20","282,061,517.53","563,035,153.52","829,394,591.23","752,142,787.17","175,871,228.80","326,635,228.34","449,465,818.13","684,370,733.69","182,844,187.01","322,277,157.37","511,441,288.86","607,266,287.91","199,993,281.72","270,833,527.23","401,414,930.75","442,853,898.60","144,596,427.16","180,666,597.11","474,184,976.59","590,685,426.55","162,892,847.33","183,007,239.78","316,886,341.86","611,967,984.74","193,887,040.98","289,954,912.12","289,322,841.07"
减:营业成本,"260,124,568.50","900,095,512.87","1,427,134,979.88","1,907,986,349.13","522,893,478.43","1,179,186,867.89","1,763,934,249.37","2,328,958,220.15","634,969,598.67","1,408,169,353.53","2,273,114,172.24","3,169,569,128.73","1,191,063,147.49","2,426,908,238.34","3,692,774,187.65","4,723,608,621.25","293,287,619.57","648,652,412.70","1,116,958,605.94","1,616,642,599.90","426,138,174.93","1,077,489,371.18","1,687,657,616.70","2,402,408,249.41","653,555,655.26","1,458,400,636.03","2,316,484,860.35","3,199,112,693.33","697,866,210.96","1,616,472,916.03","2,600,553,826.57","3,706,514,132.50","734,078,155.07","1,720,358,265.58","2,680,024,780.76","4,118,032,620.96","1,283,420,959.83","2,521,971,175.26","3,714,757,326.37","5,432,886,799.76","1,282,448,497.14","2,922,189,102.78","4,614,813,223.35"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"20,182,801.18","59,304,355.80","90,452,124.87","123,123,520.17","34,603,617.14","75,476,229.55","112,673,489.81","152,582,557.69","40,164,102.43","82,666,332.28","130,512,635.54","179,481,548.90","65,107,058.25","136,056,258.95","203,482,527.57","269,127,915.95","6,569,886.60","17,222,588.44","29,239,824.42","39,932,077.07","15,706,995.26","40,265,974.39","55,117,703.36","78,614,983.76","18,323,362.10","37,859,072.72","58,117,288.92","72,941,991.16","9,254,189.41","19,117,499.13","29,134,940.70","45,007,190.46","8,962,538.95","17,990,263.70","29,381,445.60","47,814,584.37","14,952,717.97","22,363,346.91","25,406,639.49","42,053,036.31","5,483,351.49","12,066,165.92","19,316,606.03"
营业外收入,"436,044.82","966,491.13","1,626,896.46","12,589,973.68","2,322,577.20","5,487,096.53","10,188,726.97","20,489,669.48","4,349,455.26","8,224,881.41","12,191,989.65","17,230,859.29","491,887.08","4,232,039.80","1,939,759.24","3,270,884.55","401,078.25","1,838,444.74","14,341,768.41","22,201,747.17","3,265,797.88","4,094,088.90","9,879,107.30","13,900,519.30","12,073,020.91","12,899,883.67","16,209,892.69","47,050,309.20","15,986,616.57","16,799,220.15","18,760,476.38","27,227,409.58","2,835,782.19","12,759,283.64","15,175,959.31","27,987,973.31","3,114,287.03","26,425,789.35","34,992,757.64","51,248,561.73","9,559,211.64","17,243,904.23","32,631,253.98"
销售费用,"18,440,178.35","58,634,837.19","100,024,900.50","165,770,322.27","41,089,922.07","73,348,518.00","84,951,881.96","181,248,535.95","40,594,182.64","81,907,990.23","136,540,293.23","309,152,429.04","83,766,808.98","123,616,513.59","189,763,693.38","465,909,528.31","31,135,444.55","81,052,840.09","118,857,761.16","213,110,256.40","38,537,823.97","87,398,007.03","130,686,331.41","209,522,796.36","48,643,389.11","99,479,818.38","153,374,342.43","249,841,800.30","57,115,694.06","127,899,677.06","197,568,626.96","343,045,832.72","81,223,764.18","167,520,921.88","253,255,942.12","423,094,009.09","141,730,198.08","245,905,178.85","356,273,908.93","528,783,160.47","173,996,356.45","264,412,225.21","362,219,735.50"
减:营业外支出,"86,874.00","53,649.00","2,022,893.89","5,512,860.88","290,666.34","1,256,635.85","2,788,916.04","10,379,079.56","67,230.25","405,021.55","1,263,914.48","4,983,967.89","514,305.43","2,875,549.36","3,664,090.83","5,678,584.66","1,392,386.50","5,298,663.26","7,275,605.14","15,740,615.35","685,900.32","2,020,454.33","2,941,724.81","4,148,683.00","2,227,411.50","8,919,214.44","11,843,952.24","10,734,718.76","4,586,750.25","6,568,931.77","8,818,714.41","16,670,170.08","1,404,491.61","2,691,694.72","3,290,133.10","7,972,095.12","729,407.92","3,503,604.98","6,309,803.93","7,477,267.15","3,566,394.09","6,145,766.03","8,962,643.48"
管理费用,"80,017,658.87","147,086,833.32","211,444,847.42","339,720,802.90","113,584,535.16","212,041,128.12","313,254,414.24","412,167,640.30","113,718,700.50","208,944,622.52","343,724,806.53","466,835,251.62","150,464,851.00","261,195,090.83","379,300,800.81","648,723,338.21","148,826,750.86","300,160,273.15","370,218,543.66","554,349,064.15","156,156,246.30","331,737,382.29","489,596,446.67","722,460,218.66","223,962,319.39","427,896,525.61","599,987,245.86","876,199,943.05","224,146,103.57","487,828,774.03","714,432,626.00","909,541,420.89","275,004,130.70","517,909,796.82","725,135,160.12","1,109,122,086.59","337,477,256.97","610,211,107.44","885,675,595.39","1,270,181,101.53","315,142,314.13","604,143,238.07","849,829,344.05"
其中:非流动资产处置净损失,,,,,,,,,,,,"589,748.16",,"298,299.36","298,299.36","791,035.65","298,299.36","162,884.15","162,884.15",,,"1,243,497.09","1,748,343.94","2,618,609.64",,"4,453,902.70","4,855,797.93","536,624.39",,"217,639.27","241,694.55","807,180.43","1,327,852.46","87,368.68","279,505.98","556,249.04","15,394.25","2,343,242.10","4,319,867.68","2,977,500.12","67,808.01","190,834.62","240,264.89"
