科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付股利,"1,871,580.21","1,849,426.54",,"848,334.65",,,"663,044.00","663,044.00","221,014.67","221,014.67","221,014.67","10,461,745.77","10,461,745.77","940,818.57","1,980,697.93","9,520,927.20","9,520,927.20",,,"9,520,927.20","9,520,927.20","852,103.90","852,103.90","20,877,103.90","7,992,799.30","1,252,712.20","1,552,712.20","10,110,212.20","8,693,407.60","2,066,299.37","2,066,299.37"
存货,"28,228,781.62","27,284,785.66","27,434,821.29","68,570,903.17","65,790,271.87","74,187,720.23","72,730,965.07","81,608,473.97","115,004,986.46","89,646,465.18","79,548,784.31","99,792,877.47","101,711,855.35","136,919,630.02","125,331,908.05","147,582,748.48","132,530,018.56","192,897,646.48","143,519,065.54","145,350,798.55","171,349,283.66","186,521,487.93","169,051,420.64","177,661,815.69","183,074,844.19","168,872,326.53","163,240,427.85","206,896,169.82","172,568,474.60","187,813,319.61","171,723,801.72"
其他应付款,"129,351,724.25","83,324,528.69","73,571,371.20","63,008,706.25","69,990,288.81","60,027,681.38","59,962,777.93","55,659,055.63","52,988,682.51","47,221,520.21","41,128,644.13","76,338,019.42","77,976,415.60","71,596,197.82","73,935,266.93","82,658,615.99","79,881,902.35","74,688,158.04","71,144,444.73","83,061,130.30","184,766,991.59","179,206,704.85","236,037,786.22","232,106,322.70","323,992,796.59","325,964,505.41","317,200,365.77","302,275,638.74","304,773,694.33","230,120,479.88","231,048,887.33"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"18,000,000.00","18,000,000.00","18,000,000.00",,,,,,,,"19,970,000.00",,,,"10,600,000.00","10,600,000.00","5,300,000.00","5,300,000.00","10,000,000.00","10,000,000.00","6,000,000.00","6,000,000.00","9,800,000.00","9,750,000.00","5,850,000.00","500,000.00","18,820,000.00","12,100,000.00"
其他流动资产,,,,,"8,202,208.47",,"5,351,032.79","1,938,076.09","2,287,199.41",,"5,447,296.02",,,,,,,"13,716,061.71",,"6,484,120.75","9,606,131.14","12,675,933.19","8,287,629.69","9,513,965.77","11,524,996.09","10,962,423.04","15,489,425.90","19,905,301.03","21,193,694.01","73,625,175.06","41,451,906.60"
其他流动负债,,,,,,,,,,,,,"2,682,572.20",,"4,749,135.35","66,073.56","601,906.26",,"5,628,727.48",,,,,,,,,,,,
流动资产合计,"155,296,507.77","147,161,673.98","253,134,466.76","280,126,962.55","299,687,685.75","630,671,232.62","636,153,335.31","592,930,100.66","580,850,158.58","659,164,783.89","656,748,506.09","673,533,582.59","691,965,667.62","680,837,999.06","912,156,636.77","942,903,800.41","898,402,929.60","945,558,560.16","977,744,926.79","953,171,427.10","1,016,294,820.64","802,042,486.68","871,831,880.87","903,066,386.82","1,026,958,610.35","880,164,533.63","762,264,262.50","906,148,732.94","2,036,929,321.81","1,944,933,556.04","1,958,244,579.71"
流动负债合计,"357,023,003.57","264,766,742.81","277,071,855.09","316,063,969.47","333,229,834.47","248,021,088.89","241,844,587.18","267,596,927.73","319,402,228.45","341,971,228.43","340,569,449.64","401,302,718.99","422,501,486.10","450,798,158.39","673,332,125.04","716,660,485.06","666,320,849.14","702,827,995.31","741,821,860.50","744,771,622.73","769,618,202.40","762,862,555.22","841,093,214.69","871,220,116.37","1,040,507,914.12","985,629,776.15","875,462,919.38","1,012,830,431.37","1,097,921,441.55","963,498,681.21","995,757,420.16"
可供出售金融资产,,,,,,,,,,,,,,,,,,"200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00"
长期借款,"7,200,000.00","4,999,773.92","87,500,000.00","89,500,000.00","89,500,000.00","88,000,000.00","108,000,000.00","93,510,000.00","93,510,000.00","89,000,000.00","88,990,000.00","82,000,000.00","81,990,000.00","57,020,000.00","47,020,000.00","45,520,000.00","44,670,000.00","23,570,000.00","23,570,000.00","23,570,000.00","23,570,000.00","13,570,000.00","13,570,000.00","13,570,000.00","67,570,000.00","55,270,000.00","55,270,000.00","55,270,000.00","55,270,000.00","173,450,000.00","173,450,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"109,666,742.02","101,536,925.53","87,886,572.15","81,182,808.90","79,185,796.93","76,261,401.95","75,795,508.11","69,654,477.11","65,403,377.00","62,591,452.71","56,409,601.01","52,624,692.63","49,428,189.64","46,366,598.79","42,369,708.55","36,354,140.10","34,206,383.77","17,987,195.32","15,152,219.53","12,107,081.48","11,596,525.41","12,196,258.78","9,944,215.01","7,417,805.60","5,843,206.70","7,098,180.19","5,807,270.23","5,657,247.67","5,218,773.91","4,890,426.01","4,540,190.92"
长期股权投资,"3,919,642.85","4,833,797.45","3,278,491.59","200,000.00","200,000.00","200,000.00","10,700,000.00","10,700,000.00","10,700,000.00","10,732,973.42","10,732,973.42","10,732,973.42","10,732,973.42","10,724,592.71","10,724,592.71","10,724,592.71","10,724,592.71","10,221,711.57","10,221,711.57","10,221,711.57","10,221,711.57","8,253,229.54","9,753,229.54","9,753,229.54","9,753,229.54","8,808,314.85","8,808,314.85","8,808,314.85","8,808,314.85","8,803,291.90","8,803,291.90"
专项应付款,,,"30,000,000.00","40,000,000.00","40,783,000.00","52,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","88,600,000.00","88,600,000.00","88,600,000.00","88,600,000.00","99,050,000.00","99,050,000.00","99,050,000.00","99,050,000.00","99,050,000.00","99,050,000.00"
投资性房地产,"53,028,460.11","50,799,739.01","47,801,826.27","46,116,669.67","45,583,384.16","45,053,597.89","44,523,811.90","43,994,025.91","43,514,719.89","43,094,867.53","42,644,175.34","42,193,483.15","41,742,978.55","36,295,007.11","35,959,323.03","35,624,995.38","35,290,667.73","34,956,340.08","34,622,012.43","34,287,684.78","33,953,357.13","33,619,029.48","33,287,393.12","32,958,938.93","32,630,484.74","169,794,070.50","167,775,138.93","166,099,367.92","164,234,141.57","189,131,731.76","187,478,165.14"
预计负债,,"150,000.00",,"339,600.00","339,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"231,974,302.35","269,150,716.74","282,409,724.98","296,652,844.03","299,404,052.38","332,797,065.56","325,345,305.17","307,791,503.48","381,825,647.16","516,603,813.28","514,752,193.38","521,482,656.03","510,602,298.99","695,691,519.38","684,226,942.63","676,725,989.24","666,849,955.32","720,254,276.35","705,337,292.55","704,702,783.48","698,383,599.90","741,023,655.76","745,199,635.77","736,311,110.11","738,930,164.31","617,265,988.33","610,287,467.08","611,363,057.14","630,251,887.30","617,423,089.55","617,680,077.60"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,343,870.17","2,343,870.17"
在建工程,"19,583,624.17","25,212,602.36","84,196,655.93","112,672,422.57","131,792,030.75","172,174,441.71","204,475,729.32","255,717,340.54","267,116,667.71","132,227,352.84","157,368,761.81","167,898,611.05","194,129,740.77","44,427,895.52","69,798,952.93","78,581,946.70","103,741,060.28","45,274,155.35","73,930,869.64","79,893,633.71","85,470,725.72","58,845,436.48","72,884,473.56","83,626,975.25","89,059,598.41","96,816,533.31","128,895,220.19","125,359,714.63","147,228,719.43","170,795,124.85","200,555,698.73"
其他非流动负债,,,,,,"30,350,000.00","30,350,000.00","30,350,000.00","32,350,000.00","35,001,100.00","37,001,100.00","40,370,000.00","40,370,000.00","38,240,000.00","52,840,000.00","62,840,000.00","64,640,000.00","14,700,348.70","13,591,359.57","12,844,039.74",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"116,866,742.02","106,686,699.45","205,386,572.15","211,022,408.90","209,808,396.93","246,611,401.95","266,145,508.11","245,514,477.11","243,263,377.00","248,592,552.71","244,400,701.01","236,994,692.63","233,788,189.64","203,626,598.79","204,229,708.55","206,714,140.10","205,516,383.77","199,935,644.02","195,991,679.10","192,699,221.22","216,209,204.95","211,331,025.89","208,309,913.52","215,643,503.61","267,572,489.45","259,458,039.18","257,699,804.74","254,579,367.62","272,950,814.89","373,521,787.30","372,946,410.65"
固定资产清理,,,,"21,540,214.89","21,540,214.89",,,"2,461,995.25","286,772.99",,,"145,775.58",,,"-139,985.58","127,841.27","380,471.80",,,,,,,,"1,061,206.41",,"72,541.43",,,,"120,511.46"
负债合计,"473,889,745.59","371,453,442.26","482,458,427.24","527,086,378.37","543,038,231.40","494,632,490.84","507,990,095.29","513,111,404.84","562,665,605.45","590,563,781.14","584,970,150.65","638,297,411.62","656,289,675.74","654,424,757.18","877,561,833.59","923,374,625.16","871,837,232.91","902,763,639.33","937,813,539.60","937,470,843.95","985,827,407.35","974,193,581.11","1,049,403,128.21","1,086,863,619.98","1,308,080,403.57","1,245,087,815.33","1,133,162,724.12","1,267,409,798.99","1,370,872,256.44","1,337,020,468.51","1,368,703,830.81"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","133,500,000.00","185,126,223.00","185,126,223.00","185,126,223.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"11,675,993.13","42,875,993.13","42,978,299.81","42,978,299.81","42,978,299.81","415,114,299.81","415,114,299.81","415,114,299.81","415,114,299.81","415,266,701.46","415,266,701.46","415,266,701.46","415,266,701.46","415,043,367.05","415,043,367.05","415,043,367.05","415,043,367.05","415,121,936.27","415,121,936.27","415,121,936.27","415,121,936.27","415,121,936.27","415,121,936.27","415,121,936.27","392,417,929.38","390,891,157.93","390,891,157.93","390,891,157.93","1,323,830,959.79","1,324,969,745.24","1,324,969,745.24"
无形资产,"124,421,105.02","135,741,372.46","142,506,690.27","125,424,043.75","124,663,790.40","128,166,369.29","127,322,906.86","126,511,163.25","126,168,931.04","125,444,186.39","186,931,740.26","196,426,419.30","195,478,225.25","200,343,595.84","199,249,394.58","197,430,422.00","196,553,208.65","201,252,455.11","202,395,839.45","201,176,606.31","200,128,008.33","201,170,399.43","213,503,882.81","211,956,980.63","218,301,172.75","412,096,494.77","409,555,036.77","406,572,464.05","392,603,839.98","390,443,097.32","402,516,827.72"
盈余公积,"2,047,746.78","8,703,097.43","16,448,432.81","16,448,432.81","16,448,432.81","24,524,415.64","24,524,415.64","24,524,415.64","24,524,415.64","34,233,809.78","34,233,809.78","34,233,809.78","34,233,809.78","40,304,761.61","40,304,761.61","40,304,761.61","40,304,761.61","45,681,942.63","45,681,942.63","45,681,942.63","45,681,942.63","51,661,838.59","51,661,838.59","51,661,838.59","51,661,838.59","55,419,204.99","55,419,204.99","55,419,204.99","55,419,204.99","65,792,913.50","65,792,913.50"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","7,114,544.40","6,539,990.00","6,539,990.00","6,539,990.00","6,539,990.00","6,539,990.00","6,539,990.00","6,539,990.00","6,539,990.00","6,539,990.00","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48","6,161,527.48"
未分配利润,"19,126,323.26","87,873,261.51","145,408,784.53","169,966,640.12","193,216,424.06","211,527,682.07","238,325,431.60","223,953,334.14","243,239,477.19","240,098,145.93","257,477,631.28","248,235,189.20","262,751,577.39","267,554,715.69","288,745,803.26","272,004,951.17","292,385,083.80","298,810,293.23","314,016,695.94","297,148,528.29","311,540,485.33","313,943,132.37","326,540,941.83","318,839,618.26","337,028,844.81","341,046,880.14","352,464,156.71","353,059,197.17","416,713,992.09","421,353,406.19","432,288,055.11"
长期待摊费用,"461,105.00","435,580.42",,,"1,216,892.51",,"10,768.20",,,"1,206,985.76","1,665,087.82","1,712,577.87","1,988,728.06","2,618,852.81","2,784,603.45","2,662,236.53","3,641,633.12","4,168,289.55","8,729,897.81","11,916,037.52","14,042,159.71","13,940,641.81","14,470,622.72","14,301,132.28","27,995,225.94","25,083,218.52","21,729,835.42","20,368,614.60","17,184,728.16","26,956,340.41","32,397,093.01"
少数股东权益,"6,935,429.00","26,459,737.26","28,967,608.48","28,914,500.67","31,742,141.06","32,184,904.68","31,310,481.37","31,866,380.33","33,711,344.69","76,641,100.03","146,546,969.53","145,674,190.55","145,541,964.09","161,647,118.16","160,625,239.88","161,461,103.59","163,361,798.88","166,664,976.48","167,534,964.21","166,996,990.31","167,442,917.10","167,044,905.90","181,323,819.60","182,296,859.49","117,804,443.35","118,118,149.42","117,739,896.25","118,519,835.86","119,304,174.79","119,532,345.89","120,785,293.79"
递延所得税资产,"751,313.60","389,156.16","516,159.38","871,156.84","871,156.84","859,237.80","858,840.30","859,237.80","859,237.80","803,609.98","803,609.98","803,609.98","803,609.98","1,318,155.99","1,318,155.99","1,318,155.99","1,317,990.99","1,079,772.05","1,079,770.49","1,079,770.49","1,079,770.49","971,992.63","968,552.65","885,643.08","885,643.08","1,726,600.55","1,726,600.55","1,869,807.31","1,869,807.31","1,718,627.48","1,718,627.48"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"196,100,000.00","196,100,000.00","196,100,000.00","196,100,000.00","73,200,000.00","73,200,000.00","73,200,000.00","73,200,000.00","104,718,832.50","90,079,770.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"440,301,080.58","492,724,492.08","566,871,075.90","609,638,879.23","632,386,066.33","685,790,702.25","719,777,351.75","754,575,256.23","837,011,966.59","836,653,779.20","921,438,532.01","947,936,096.38","962,018,545.02","997,959,609.36","1,010,083,507.22","1,009,357,707.30","1,024,661,108.08","1,023,568,527.54","1,042,678,921.42","1,049,639,755.34","1,049,640,860.33","1,260,285,912.61","1,292,529,317.65","1,292,255,537.30","1,321,078,252.66","1,411,152,748.31","1,428,411,682.70","1,420,002,867.98","1,441,742,966.08","1,516,351,663.25","1,547,711,590.52"
所有者权益(或股东权益)合计,"121,707,842.76","268,432,723.80","337,547,115.42","362,679,463.41","389,035,520.68","821,829,444.03","847,940,591.77","834,393,952.05","855,196,519.72","905,254,781.95","993,216,887.45","983,172,267.35","997,694,536.90","1,024,372,851.24","1,044,678,310.40","1,028,886,882.55","1,051,226,804.77","1,066,363,448.37","1,082,610,308.61","1,065,340,338.49","1,080,108,273.62","1,088,134,818.18","1,114,958,070.31","1,108,458,304.14","1,039,956,459.44","1,046,229,466.61","1,057,513,221.08","1,058,741,801.93","2,107,800,031.45","2,124,264,750.78","2,137,252,339.42"
资产总计,"595,597,588.35","639,886,166.06","820,005,542.66","889,765,841.78","932,073,752.08","1,316,461,934.87","1,355,930,687.06","1,347,505,356.89","1,417,862,125.17","1,495,818,563.09","1,578,187,038.10","1,621,469,678.97","1,653,984,212.64","1,678,797,608.42","1,922,240,143.99","1,952,261,507.71","1,923,064,037.68","1,969,127,087.70","2,020,423,848.21","2,002,811,182.44","2,065,935,680.97","2,062,328,399.29","2,164,361,198.52","2,195,321,924.12","2,348,036,863.01","2,291,317,281.94","2,190,675,945.20","2,326,151,600.92","3,478,672,287.89","3,461,285,219.29","3,505,956,170.23"
负债和所有者(或股东权益)合计,"595,597,588.35","639,886,166.06","820,005,542.66","889,765,841.78","932,073,752.08","1,316,461,934.87","1,355,930,687.06","1,347,505,356.89","1,417,862,125.17","1,495,818,563.09","1,578,187,038.10","1,621,469,678.97","1,653,984,212.64","1,678,797,608.42","1,922,240,143.99","1,952,261,507.71","1,923,064,037.68","1,969,127,087.70","2,020,423,848.21","2,002,811,182.44","2,065,935,680.97","2,062,328,399.29","2,164,361,198.52","2,195,321,924.12","2,348,036,863.01","2,291,317,281.94","2,190,675,945.20","2,326,151,600.92","3,478,672,287.89","3,461,285,219.29","3,505,956,170.23"
