科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付利息,"1,856,751.23","1,627,365.99","1,368,154.28","8,529,180.00","9,140,814.82","16,797,623.50","15,768,456.82","7,414,663.08","15,993,754.13","30,281,053.58","24,210,524.42","36,815,498.09","15,661,696.39","18,984,741.57","6,929,694.86","13,683,253.42","19,690,144.73","20,349,856.97","4,439,916.96","10,275,968.32","12,370,929.86","16,402,790.42","533,502.45","313,224.19",,,,,,,,"148,099.91","573,887.16"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"1,742,466.65","1,742,466.65",,,,,,,,,,,,,,,,
存货,"509,167,197.78","561,220,043.48","508,582,347.92","527,116,714.34","607,074,353.96","568,405,138.14","649,564,362.31","775,906,848.84","781,227,476.74","729,938,830.67","828,330,947.22","828,908,939.66","861,096,436.47","707,712,329.45","767,710,767.18","767,472,441.85","770,905,853.53","729,354,640.68","754,125,064.73","718,773,549.92","695,961,179.39","676,275,169.15","687,456,576.70","671,003,241.81","685,854,526.45","673,520,414.07","658,088,174.80","600,268,511.73","571,948,329.53","588,439,416.00","572,782,323.81","567,213,105.58","550,581,846.93"
其他应付款,"80,163,378.74","108,328,679.90","148,533,459.79","210,330,360.78","235,453,574.50","162,766,244.62","158,016,509.00","207,935,980.35","315,329,544.32","221,115,985.94","165,358,287.70","232,554,886.64","269,709,906.76","239,472,927.34","216,314,660.48","348,739,588.98","382,918,206.97","189,900,356.27","143,880,593.30","194,830,747.50","245,114,330.17","201,289,578.67","207,902,436.69","294,130,483.44","357,194,202.99","293,402,471.65","310,090,617.00","367,823,598.11","494,941,799.88","476,651,462.46","469,533,386.43","569,830,311.22","741,873,860.16"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"90,223,818.78","22,033,693.35","2,042,484.22","2,042,484.22","2,042,484.22","1,835,965.47","1,835,965.47","1,951,608.47","1,951,608.47","1,701,705.35","1,701,705.35","1,640,933.88","1,640,933.88","1,734,040.36","1,675,812.32","1,679,002.04","1,730,016.72","1,755,159.22","251,763,873.62","251,750,093.20","251,627,153.45","251,554,331.93","2,560,023.33","3,392,446.65","2,638,804.50","699,144.76","722,399.66","726,715.61","737,850.37",,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"34,616,662.99","46,709,076.85","50,143,154.40","61,549,660.10","624,581,704.66","99,886,888.92","297,134,203.63","595,011,633.06","1,159,631,948.56","3,568,466,731.58","5,502,216,007.90","4,353,869,348.79"
其他流动负债,,,,"1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","500,000,000.00","1,000,000,000.00","1,000,000,000.00","500,000,000.00","500,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,
流动资产合计,"1,555,263,152.14","1,250,679,178.90","1,198,827,893.37","1,526,717,362.23","1,978,990,878.02","1,851,309,158.87","1,887,578,161.57","2,060,921,208.06","2,128,739,503.89","1,773,471,201.79","1,916,203,781.58","2,017,877,867.59","1,850,912,582.20","1,746,739,868.72","1,765,842,118.82","1,975,586,481.79","1,814,919,425.64","1,756,260,491.78","1,601,982,903.38","1,866,848,989.61","2,197,149,274.47","1,909,103,483.20","1,556,500,296.54","1,758,833,337.35","1,769,034,161.20","1,637,819,186.07","1,290,250,498.30","1,430,670,052.51","1,721,333,555.48","2,086,925,856.04","6,125,862,746.16","6,612,401,286.44","7,016,448,298.10"
流动负债合计,"1,828,323,611.63","2,053,338,074.57","1,826,696,489.67","2,165,545,206.00","2,244,872,307.45","2,195,509,794.43","2,216,976,843.96","2,353,797,118.32","2,386,078,938.96","2,227,220,349.60","2,176,583,241.77","2,417,300,899.29","2,221,723,175.45","2,117,929,687.09","2,113,721,040.16","2,389,549,058.20","2,158,192,995.44","1,104,272,878.47","1,185,892,333.16","1,511,498,608.29","1,519,479,928.57","1,498,739,762.22","1,161,677,402.21","1,449,171,429.81","1,792,199,169.44","1,568,171,507.95","1,352,108,604.40","1,517,213,132.90","1,783,654,519.58","1,828,134,320.92","1,544,674,980.48","1,960,871,900.96","2,254,131,425.28"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"218,461,278.73","14,730,371.11","12,898,495.06","12,898,495.06","12,898,495.06","9,758,342.71","9,758,342.71","10,372,996.97","10,372,996.97","7,343,031.20","7,343,031.20","7,080,796.15","7,080,796.15","5,748,519.68","5,555,487.86","5,566,062.10","5,735,180.93","39,063,371.65","79,083,546.37","138,313,649.42","208,395,405.99","82,034,379.12","199,547,886.81","209,074,039.17","817,346.74",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,"250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00",,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00",,,,,,,,,,,,,,,,,
专项应付款,"12,976,633.34","14,705,630.74","16,497,527.16","15,801,601.40","21,007,307.69","23,183,456.80","22,864,533.97","28,029,694.67","27,535,727.37","42,620,811.29","42,264,433.42","51,666,647.69","56,224,873.93","55,263,036.35","52,677,859.92","45,760,654.13","41,945,625.76","1,043,356,528.48","1,033,784,935.62","836,873,124.54","1,208,206,489.31",,,,,,,,,,,,
投资性房地产,,,,,,,,,,"17,137,639.10","18,652,766.95","18,633,489.64","18,614,212.33","26,066,168.98","26,000,180.30","28,516,404.99","28,503,447.44","23,818,732.85","23,641,235.12","23,463,737.53","28,572,132.36","28,138,698.94","27,888,285.66","27,637,872.38","27,389,459.10","27,137,045.82","13,954,663.07","13,493,418.79","9,668,102.16","9,551,067.78","9,436,568.35","9,316,998.91","9,887,851.26"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,280,858,345.34","2,387,045,060.40","2,729,269,537.57","2,649,203,053.29","2,599,251,569.62","2,674,941,273.14","2,635,700,571.29","2,815,216,201.88","2,777,993,646.96","2,772,988,134.88","2,730,575,089.31","2,681,801,024.25","2,756,759,091.93","2,952,127,430.59","2,913,484,554.11","2,898,533,729.44","2,856,329,974.95","2,832,973,998.67","2,801,004,566.16","2,754,275,126.66","2,685,008,108.39","2,685,012,002.85","2,600,001,490.50","2,857,800,418.13","3,642,806,938.52","3,830,504,425.69","3,686,962,215.77","3,628,389,588.37","3,751,755,185.98","3,551,202,293.27","3,537,288,757.26","3,524,244,176.00","3,473,235,522.10"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"187,019,838.64","487,053,650.44","67,138,407.40","101,209,326.03","197,871,509.07","191,484,181.35","225,413,951.88","33,060,815.32","36,620,884.44","104,005,113.09","206,589,477.33","391,562,811.41","333,858,656.65","120,528,243.73","138,694,513.94","225,875,778.75","219,942,792.37","276,395,598.36","332,517,837.46","502,859,469.57","718,388,914.24","860,103,761.61","1,073,839,373.45","926,769,427.07","292,056,973.82","205,261,257.79","363,925,469.47","434,745,474.81","67,216,243.91","99,114,570.91","82,723,543.29","50,199,162.40","59,617,614.73"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"231,437,912.07","29,436,001.85","29,396,022.22","28,700,096.46","33,905,802.75","32,941,799.51","32,622,876.68","38,402,691.64","37,908,724.34","49,963,842.49","299,607,464.62","308,747,443.84","313,305,670.08","311,011,556.03","308,233,347.78","301,326,716.23","297,680,806.69","1,332,419,900.13","1,112,868,481.99","975,186,773.96","1,416,601,895.30","1,423,202,657.87","1,528,140,062.70","1,540,443,563.94","1,320,962,250.60","1,484,321,144.94","1,346,404,225.69","1,309,386,817.69","1,034,404,342.51","1,211,085,480.35","1,196,631,112.95","1,191,875,025.54","1,178,665,240.50"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,416.31",,,,,,
负债合计,"2,059,761,523.70","2,082,774,076.42","1,856,092,511.89","2,194,245,302.46","2,278,778,110.20","2,228,451,593.94","2,249,599,720.64","2,392,199,809.96","2,423,987,663.30","2,277,184,192.09","2,476,190,706.39","2,726,048,343.13","2,535,028,845.53","2,428,941,243.12","2,421,954,387.94","2,690,875,774.43","2,455,873,802.13","2,436,692,778.60","2,298,760,815.15","2,486,685,382.25","2,936,081,823.87","2,921,942,420.09","2,689,817,464.91","2,989,614,993.75","3,113,161,420.04","3,052,492,652.89","2,698,512,830.09","2,826,599,950.59","2,818,058,862.09","3,039,219,801.27","2,741,306,093.43","3,152,746,926.50","3,432,796,665.78"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"610,161,768.00","610,161,768.00","610,161,768.00","610,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","680,161,768.00","1,106,664,240.00","1,106,664,240.00","1,106,664,240.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,282,591,983.70","1,282,591,983.70","1,282,591,983.70","1,282,591,983.70","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,590,705,116.38","1,595,859,638.70","1,595,859,638.70","1,595,859,638.70","1,595,859,638.70","1,655,507,162.54","5,525,944,682.46","5,525,705,978.18","5,525,705,978.18"
无形资产,"684,752,771.08","658,419,011.72","646,593,016.69","640,158,059.17","637,029,561.08","645,594,078.12","642,368,836.94","639,312,179.09","670,032,587.15","747,323,432.72","743,450,804.18","794,228,115.13","790,113,017.50","783,585,720.60","779,961,574.42","781,119,876.82","776,919,775.83","774,536,644.28","770,903,656.11","579,764,102.02","576,910,755.14","714,293,934.93","710,671,624.26","707,787,313.59","704,180,377.65","689,300,874.26","685,794,137.01","682,300,819.89","680,458,042.39","556,251,019.28","553,501,459.40","550,756,969.52","548,015,509.34"
盈余公积,"108,509,773.76","113,986,086.23","123,673,960.74","123,673,960.74","123,673,960.74","131,074,782.19","131,074,782.19","131,074,782.19","131,074,782.19","133,596,988.40","133,596,988.40","133,596,988.40","133,596,988.40","134,561,787.65","134,561,787.65","134,561,787.65","134,561,787.65","139,545,837.88","139,545,837.88","139,545,837.88","139,545,837.88","146,214,919.79","146,214,919.79","146,214,919.79","146,214,919.79","156,434,236.95","156,434,236.95","156,434,236.95","156,434,236.95","167,127,776.12","167,127,776.12","167,127,776.12","167,127,776.12"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"671,376,216.51","725,892,798.20","801,897,042.11","740,135,496.64","772,296,030.47","769,875,398.81","778,657,301.47","795,135,370.05","827,533,655.40","783,529,081.70","788,785,742.04","827,749,761.54","848,661,210.03","833,525,454.66","838,956,909.02","853,503,065.76","873,225,440.29","862,977,470.67","869,013,490.95","882,779,972.78","912,779,820.05","906,500,440.25","913,834,383.56","924,444,939.39","960,656,482.04","959,031,589.02","969,866,938.04","982,080,516.32","1,033,677,189.60","1,028,223,399.32","1,040,353,533.71","1,045,526,476.85","1,133,140,300.11"
长期待摊费用,,,,,,,,,,,,,,,,,,"1,144,000.00","1,144,000.00","1,144,000.00","1,144,000.00","1,144,000.00","1,144,000.00","1,086,799.99","1,048,666.65","976,899.97","915,199.96","857,999.95","800,799.94","743,599.93","686,399.92","629,199.91","674,304.97"
少数股东权益,"17,063,428.77","18,398,797.41","18,650,867.59","19,569,249.21","19,934,600.19","19,198,145.67","18,119,912.45","17,711,026.06","18,500,509.44","18,894,017.68","18,838,815.58","15,987,483.58","31,642,784.99","32,767,478.90","33,499,071.53","35,278,882.68","36,425,588.25","34,460,533.72","35,090,342.50","32,434,104.56","34,902,064.94","39,012,364.14","37,918,582.02","40,194,438.57","36,778,036.48","40,959,100.60","36,956,872.85","41,954,114.33","45,201,797.38","44,625,830.90","41,487,965.25","44,428,684.42","41,645,243.64"
递延所得税资产,"41,562,587.24","50,600,608.50","51,231,279.00","53,081,960.03","52,398,068.19","56,130,113.51","57,249,079.45","58,469,468.29","58,568,872.27","69,137,642.67","72,799,217.44","70,138,153.01","69,531,152.72","71,607,416.09","75,848,098.93","75,446,123.11","74,338,086.47","79,414,039.31","82,083,172.63","83,956,756.46","87,003,246.52","86,741,147.12","88,607,164.25","91,421,007.37","91,161,165.79","93,939,296.56","95,982,684.74","92,632,870.57","98,161,562.86","311,077,330.94","313,384,816.59","294,652,288.89","299,201,103.33"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"3,194,201,542.30","3,583,126,331.06","3,494,240,240.66","3,443,660,398.52","3,486,558,707.96","3,568,157,646.12","3,560,740,439.56","3,546,066,664.58","3,543,223,990.82","3,710,599,962.46","3,772,075,355.21","3,956,371,593.44","3,968,884,131.13","3,953,922,979.99","3,933,996,921.70","4,009,499,913.11","3,956,034,077.06","3,988,283,013.47","4,011,294,467.48","3,945,463,192.24","4,097,027,156.65","4,375,433,545.45","4,502,151,938.12","4,612,502,838.53","4,758,643,581.53","4,847,119,800.09","4,847,541,786.33","4,852,420,172.38","4,608,059,937.24","4,527,939,882.11","4,497,021,544.81","4,429,798,795.63","4,390,631,905.73"
所有者权益(或股东权益)合计,"2,689,703,170.74","2,751,031,433.54","2,836,975,622.14","2,776,132,458.29","3,186,771,475.78","3,191,015,211.05","3,198,718,880.49","3,214,788,062.68","3,247,975,831.41","3,206,886,972.16","3,212,088,430.40","3,248,201,117.90","3,284,767,867.80","3,271,721,605.59","3,277,884,652.58","3,294,210,620.47","3,315,079,700.57","3,307,850,726.65","3,314,516,555.71","3,325,626,799.60","3,358,094,607.25","3,362,594,608.56","3,368,834,769.75","3,381,721,182.13","3,414,516,322.69","3,432,446,333.27","3,439,279,454.54","3,456,490,274.30","3,511,334,630.63","3,575,645,936.88","7,881,578,197.54","7,889,453,155.57","7,974,283,538.05"
资产总计,"4,749,464,694.44","4,833,805,509.96","4,693,068,134.03","4,970,377,760.75","5,465,549,585.98","5,419,466,804.99","5,448,318,601.13","5,606,987,872.64","5,671,963,494.71","5,484,071,164.25","5,688,279,136.79","5,974,249,461.03","5,819,796,713.33","5,700,662,848.71","5,699,839,040.52","5,985,086,394.90","5,770,953,502.70","5,744,543,505.25","5,613,277,370.86","5,812,312,181.85","6,294,176,431.12","6,284,537,028.65","6,058,652,234.66","6,371,336,175.88","6,527,677,742.73","6,484,938,986.16","6,137,792,284.63","6,283,090,224.89","6,329,393,492.72","6,614,865,738.15","10,622,884,290.97","11,042,200,082.07","11,407,080,203.83"
负债和所有者(或股东权益)合计,"4,749,464,694.44","4,833,805,509.96","4,693,068,134.03","4,970,377,760.75","5,465,549,585.98","5,419,466,804.99","5,448,318,601.13","5,606,987,872.64","5,671,963,494.71","5,484,071,164.25","5,688,279,136.79","5,974,249,461.03","5,819,796,713.33","5,700,662,848.71","5,699,839,040.52","5,985,086,394.90","5,770,953,502.70","5,744,543,505.25","5,613,277,370.86","5,812,312,181.85","6,294,176,431.12","6,284,537,028.65","6,058,652,234.66","6,371,336,175.88","6,527,677,742.73","6,484,938,986.16","6,137,792,284.63","6,283,090,224.89","6,329,393,492.72","6,614,865,738.15","10,622,884,290.97","11,042,200,082.07","11,407,080,203.83"
