科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"29,717,462.56","40,856,999.73","39,912,472.76","523,778,402.70","485,443,748.68","405,596,078.98","420,566,295.03","424,470,311.25","372,109,759.68","443,811,192.12","214,372,103.90","179,323,955.64","145,819,384.95","110,495,977.38","106,575,832.18","92,951,109.53","67,691,900.78","189,002,439.08","154,889,504.84","135,256,840.00","98,448,155.84","121,096,779.85","103,570,607.59","111,707,816.20","84,785,563.44","108,595,360.17","105,849,251.17","199,321,622.52","148,857,358.09","127,180,912.68","190,227,964.97","168,365,552.26","179,081,816.61","178,479,750.03","220,272,450.31","183,211,509.13"
短期借款,"50,670,000.00","75,379,081.64","83,331,471.59","57,800,000.00","29,800,000.00",,,,,"60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","92,445,956.00","201,827,958.00","201,827,958.00","227,809,745.00","312,360,469.00","185,350,779.50","227,926,284.00","130,119,747.75","130,490,151.25","92,150,032.93","75,086,172.40","31,242,304.20","112,606,577.66","101,161,582.10","179,949,332.80","120,467,992.20","116,405,525.69","157,188,893.47","109,425,457.90","110,522,822.79","107,506,122.19","69,000,000.00","52,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,283,580.00","391,636.00",,,"68,700.00",,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000.00",,,,
应收票据,"210,000.00","50,000.00",,,,,,,,"100,000.00",,,"925,660.00","650,000.00","1,910,000.00","500,000.00","700,000.00","480,000.00","2,184,535.60","254,400.00","1,118,582.00","7,608,905.09","3,830,260.00","2,839,315.80","1,581,977.84","3,381,790.00","729,780.00","2,585,346.00","1,808,328.19","2,805,690.00","1,475,300.00","2,128,091.36","1,858,000.00","2,109,941.00","2,400,000.00","1,750,000.00"
应付票据,"26,952,910.00","22,113,504.80","20,250,000.00","27,250,000.00","7,000,000.00",,"10,000,000.00","10,000,000.00",,,,,"40,000,000.00","50,350,000.00","17,850,000.00","19,500,000.00","28,500,000.00","16,500,000.00","13,600,000.00","13,600,000.00","14,350,000.00","14,350,000.00",,"6,632,986.61","26,201,824.93","19,568,838.32","4,065,700.00","23,459,182.00","30,740,907.00","16,942,425.00","16,181,500.00","20,208,500.00","13,020,000.00","3,398,000.00","2,470,000.00","8,678,020.00"
应收账款,"52,281,098.80","69,439,212.70","82,233,289.27","85,716,054.05","83,136,757.00","101,166,724.05","107,405,513.23","111,999,297.75","92,059,368.26","128,778,331.64","143,254,376.90","165,174,468.62","202,664,782.41","220,971,032.67","234,534,817.39","246,913,676.28","235,493,884.71","265,805,383.40","249,894,901.39","267,308,355.64","258,648,305.83","265,619,739.03","262,488,275.32","263,494,921.37","264,257,296.52","276,087,671.17","280,715,330.81","266,060,196.91","244,357,182.07","270,693,650.52","252,830,518.58","248,893,107.28","199,290,792.33","212,057,883.45","215,382,352.37","205,182,300.76"
应付账款,"41,880,742.14","40,394,418.52","27,751,294.72","32,532,883.83","26,298,251.08","39,105,036.69","45,456,628.78","48,919,148.24","51,406,211.86","61,142,222.90","93,464,546.31","108,282,317.59","53,032,091.18","76,142,638.26","61,127,352.28","77,749,077.88","75,337,497.35","80,909,551.16","52,228,327.72","84,812,605.90","64,358,981.25","82,588,508.14","84,259,512.85","84,795,973.32","70,418,400.15","73,310,085.62","96,645,254.77","66,189,431.17","63,769,087.55","75,931,057.40","60,171,823.59","59,826,126.35","70,031,897.69","72,450,450.31","68,215,107.19","70,665,309.38"
预付款项,"12,787,705.72","11,077,823.64","8,004,377.15","10,015,925.98","3,493,440.60","5,695,739.15","12,299,331.63","18,015,091.80","20,855,828.37","30,759,143.33","40,059,384.72","38,974,568.83","45,578,240.07","54,262,469.80","32,494,006.31","39,647,457.54","18,500,656.57","11,710,995.57","19,382,838.26","17,461,547.08","14,191,592.03","13,908,354.47","10,689,905.19","10,780,059.48","7,136,109.64","7,913,204.83","5,750,824.05","7,659,836.01","8,032,372.64","20,158,823.08","8,122,778.45","11,328,838.80","6,806,823.88","9,442,627.86","6,293,753.30","17,474,653.50"
预收款项,"3,441,720.22","2,779,820.33","2,439,766.81","3,020,376.89","3,409,319.30","2,766,836.20","3,724,671.02","4,033,984.08","3,437,430.00","3,227,567.34","3,265,630.52","4,318,445.08","3,935,670.45","1,180,962.35","4,629,017.97","4,572,671.34","1,897,636.59","2,453,938.97","7,125,812.84","2,873,797.58","3,201,420.28","2,800,394.91","2,693,920.78","3,862,612.20","2,287,296.50","2,955,050.66","2,152,210.25","2,371,336.52","2,298,305.70","6,500,181.53","3,767,009.00","1,667,026.88","2,963,639.40","2,582,549.43","9,961,580.79","9,089,184.62"
