科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"78,573,972.27","132,272,826.66","137,503,603.65","57,392,036.51","99,723,691.07","1,407,702,350.30","1,415,879,594.65","1,502,702,455.02","1,410,131,078.66","1,335,980,506.18","1,448,716,264.56","1,323,608,450.28","1,655,933,590.16","1,549,398,907.87","1,459,773,136.19","1,500,211,429.64","1,355,416,240.70","1,322,433,698.31","1,304,946,627.62","1,197,163,952.37","1,026,678,018.69","940,892,840.22","989,548,705.57","954,506,840.98","1,190,332,734.89","1,097,907,784.21","1,001,812,374.89","999,065,546.41","907,416,813.44","800,926,171.33","907,879,313.65","1,057,968,257.43","610,595,562.17","785,773,730.46","820,634,705.58"
短期借款,"73,000,000.00","77,900,000.00","40,000,000.00","68,000,000.00","106,000,000.00",,,,,,"35,000,000.00",,,,,,,,,,,,,,"28,300,000.00","24,900,000.00","30,969,605.51","37,213,373.17","45,895,134.32","36,644,189.58","37,088,528.77","38,551,825.40","237,399,182.72","399,300,095.96","424,640,000.00"
交易性金融资产,,"2,010,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"29,250,082.42","24,043,106.36","66,192,126.18","61,596,564.81","60,038,146.15","46,788,272.84","26,109,658.10","68,175,914.46","152,390,781.99","156,453,915.47","76,050,137.38","80,188,074.04","104,630,503.68","103,936,043.19","109,820,191.28","92,495,138.82","96,946,583.71","120,148,732.43","133,162,218.50","106,264,088.93","169,985,868.57","221,788,480.10","163,130,191.48","177,056,589.78","301,564,291.46","268,568,103.29","271,992,934.64","234,210,755.41","339,704,197.94","629,961,450.18","791,835,357.66","872,126,103.16","973,212,428.51","1,086,866,444.02","1,181,916,925.74"
应付票据,,,,,,,,,,,,,,,,,,,,,"1,932,000.00","36,656,105.19","44,407,070.66","61,477,469.89","63,918,994.19","48,574,540.10","30,100,809.44","19,508,458.08","192,296,664.11","651,902,720.92","1,094,888,287.33","1,149,226,657.58","1,171,691,578.26","1,346,145,025.14","1,459,568,560.35"
应收账款,"79,946,796.85","67,874,469.94","100,754,180.63","143,609,221.82","145,591,208.86","180,333,101.31","180,192,799.80","211,838,279.87","228,373,383.07","220,554,115.31","210,086,717.91","183,469,115.99","225,827,584.22","212,338,725.56","213,129,200.44","226,169,710.75","290,580,798.20","243,689,072.85","262,272,600.86","257,445,645.54","394,471,713.90","332,194,359.83","313,211,413.57","343,595,146.19","425,157,542.14","372,611,592.67","383,403,041.17","388,264,379.28","494,173,055.83","506,027,966.51","608,776,169.79","591,181,136.75","701,997,403.26","741,477,440.06","608,242,474.50"
应付账款,"123,093,253.99","102,731,996.73","124,365,147.96","161,366,583.04","186,464,781.40","191,800,736.28","169,860,797.08","170,799,917.22","235,049,069.35","196,436,078.66","176,636,633.20","156,627,835.47","220,109,183.17","197,297,459.99","250,516,201.49","200,267,200.02","244,153,389.31","231,853,213.99","291,342,928.17","323,416,932.00","431,413,093.81","404,360,061.04","377,880,433.12","406,881,566.28","446,084,540.81","412,644,255.57","472,140,424.52","466,041,088.47","590,488,603.92","679,828,196.13","687,417,913.59","687,860,798.21","839,948,207.25","947,838,636.21","864,346,338.00"
预付款项,"12,279,453.84","8,733,252.35","7,829,285.86","20,166,656.84","13,982,933.10","18,853,973.20","8,513,523.91","36,387,748.01","9,507,612.43","50,713,301.26","94,949,425.99","106,335,318.94","93,091,491.33","56,425,808.89","46,317,937.20","69,299,038.25","109,727,085.04","140,837,298.02","69,599,131.56","93,521,809.96","107,706,417.49","98,782,602.00","56,034,398.94","88,698,010.03","60,754,661.91","66,565,722.02","70,379,192.45","71,510,925.21","100,738,192.69","85,472,971.26","71,205,709.65","86,721,898.76","69,912,756.78","78,884,651.75","37,222,263.45"
预收款项,"27,497,805.75","18,634,059.03","18,373,942.07","13,244,641.17","20,986,608.03","27,286,454.05","22,734,549.84","22,327,637.25","27,225,453.90","27,509,281.61","30,185,120.08","35,407,301.99","27,242,476.79","29,869,034.60","20,215,258.39","14,773,247.87","17,888,166.38","23,594,012.29","23,686,579.08","23,682,678.34","21,840,927.99","27,394,036.40","24,206,405.06","24,737,282.45","26,356,336.05","22,668,991.77","17,539,839.48","16,687,392.95","15,463,657.02","19,059,622.20","21,968,779.60","23,399,070.30","28,721,310.92","33,382,844.65","38,158,926.84"
其他应收款,"2,496,320.75","6,119,476.07","3,300,888.25","5,318,247.34","5,043,600.93","3,964,999.03","3,929,759.00","6,019,937.74","2,693,630.62","5,037,802.88","15,739,980.27","15,851,829.22","16,244,085.87","13,924,807.79","10,404,941.45","5,700,851.23","3,854,336.40","3,633,527.27","13,518,970.71","14,377,920.99","14,054,814.94","14,775,411.11","42,042,794.55","26,700,166.36","96,786,078.40","111,387,318.75","29,488,502.02","29,035,186.01","41,201,537.20","60,265,269.49","69,123,730.72","28,378,645.09","22,434,569.57","9,414,431.37","4,825,535.54"
应付职工薪酬,"13,192,953.35","8,338,663.50","9,216,350.78","9,922,509.06","12,059,070.50","9,770,281.67","11,902,825.11","8,503,989.44","10,146,085.57","10,639,797.09","14,002,977.44","8,906,091.24","11,878,037.14","11,456,245.87","17,768,553.26","13,498,988.68","19,026,223.57","24,143,711.31","24,468,986.75","12,840,663.60","25,053,037.64","26,854,687.45","33,667,972.21","32,629,307.90","28,364,922.49","27,908,428.07","33,498,443.30","26,135,209.60","27,205,405.49","27,204,304.23","40,123,570.76","34,407,165.80","35,831,747.64","36,742,922.08","58,895,125.13"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
