科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"733,790,442.95","1,092,918,925.04","859,615,324.84","1,098,078,385.11","1,066,927,495.63","1,055,147,688.51","977,797,153.06","927,868,735.28","1,041,218,944.88","926,365,978.09","966,941,783.77","1,036,582,265.88","1,014,665,749.11","879,598,148.06","696,189,464.80","711,853,632.95","730,833,704.38","547,799,984.61","525,557,066.13","690,691,751.15","836,369,876.58","926,267,115.32","666,059,569.33","985,450,890.74","1,068,580,029.58","736,404,066.66","718,880,314.18","897,675,824.22","963,691,050.33","861,415,714.44","799,866,319.49","989,718,395.60","996,110,258.05","874,167,564.37","814,662,598.87","935,241,205.20","1,001,089,301.55","788,093,190.58","644,918,147.43","1,479,283,642.54","1,393,827,082.88","815,038,019.29","862,717,104.55","570,184,208.96"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,"441,767,039.61","74,736,757.24","298,811,993.55","107,217,672.71","84,262,273.16",,,,,,"199,260.00","121,570.00","36,000.00",,,"38,287,211.70","5,084,531.40","4,824,336.08","4,311,449.25","4,097,366.22","4,147,152.97","4,162,089.00","4,012,728.75","4,012,728.75","3,977,878.02","3,943,027.30","3,952,984.65","3,903,197.90","4,002,771.40","998,152.00","71,815,937.00","20,320.00","68,916,391.00","2,608,830.00","79,036,750.00","51,600.00","79,988,990.00",,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,264,402.15","11,971,341.75","15,882,747.00","34,960,577.14","32,022,777.88","29,232,281.83","32,615,082.00","38,410,882.00","23,743,691.89","37,818,320.07","20,994,263.00","54,093,298.72","46,796,962.48","55,710,598.19","62,190,850.33","79,964,518.10","82,107,413.60","95,701,617.96","99,022,314.17","120,417,089.71","120,534,460.43","118,432,741.89","137,350,522.79","175,907,019.08","160,527,679.52","150,179,224.30","157,680,231.65","154,142,432.66","179,845,762.36","231,892,346.49","273,607,060.09","250,993,285.13","287,807,889.41","264,648,058.16","211,396,242.45","202,669,316.48","145,075,721.25","102,714,162.73","95,448,285.94","67,925,843.74","48,473,852.00","26,434,680.74","46,511,928.45","68,368,192.41"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"155,949,916.20","157,357,032.77","180,812,350.78","213,517,871.04","207,417,478.30","262,917,547.32","267,331,568.72","217,936,592.58","258,389,493.70","252,596,022.99","253,920,567.20","284,367,231.84","300,366,040.53","269,399,731.55","313,439,626.84","317,185,505.67","318,845,809.48","340,328,640.68","349,290,994.42","300,223,854.32","345,056,233.66","343,673,880.56","341,954,400.31","334,006,892.19","448,804,918.42","550,624,462.21","577,282,581.88","390,216,735.62","436,743,860.20","522,173,015.03","541,387,003.89","322,951,674.45","390,948,836.87","432,554,414.97","478,956,663.92","366,401,130.72","546,891,520.46","636,149,148.03","695,807,188.07","595,257,954.00","811,126,367.75","862,433,866.95","835,008,250.20","756,291,432.56"
应付账款,"123,134,912.86","127,094,497.05","127,051,045.04","124,861,341.59","155,772,479.78","202,837,412.13","184,827,205.75","109,342,560.80","164,232,871.84","181,345,007.39","193,352,876.40","140,739,081.85","187,611,534.27","242,647,976.54","249,285,769.30","192,615,874.39","210,193,494.67","271,514,170.73","286,472,445.54","196,871,864.30","276,493,149.76","325,681,686.57","320,519,821.87","246,652,513.45","325,120,219.50","461,746,849.65","406,821,500.23","270,968,881.44","381,174,120.26","506,823,920.43","385,893,941.91","399,330,968.48","444,451,330.43","437,532,017.64","355,773,377.94","396,263,382.12","469,393,951.32","513,380,468.66","512,839,130.81","552,255,512.33","624,304,073.74","673,397,021.27","527,220,341.52","539,303,554.54"
预付款项,"12,698,319.28","24,640,598.38","24,522,191.60","13,020,791.71","14,914,883.11","21,471,085.89","18,679,189.57","49,513,913.85","55,933,327.93","38,920,416.46","38,539,987.20","15,594,986.51","67,145,693.46","28,816,434.60","45,579,666.34","29,367,891.60","70,379,994.01","102,272,435.13","129,819,554.12","41,032,860.94","57,456,988.88","47,098,715.61","65,986,482.60","12,383,426.98","57,575,488.78","83,522,308.86","69,267,392.34","24,054,319.34","89,648,764.29","74,912,388.57","82,145,172.31","12,551,566.91","23,798,780.10","12,268,357.38","15,203,117.40","6,858,950.41","7,103,575.40","8,879,436.27","15,583,761.40","30,292,007.11","35,777,618.94","27,685,018.96","45,923,008.15","33,095,313.35"
预收款项,"52,837.00","42,578.00","133,734.00","9,085,272.37","544,193.00","715,815.00","750,738.00","16,065,789.02","10,927,092.24","10,674,616.56","10,728,672.76","31,482,851.09","15,835,314.18","10,973,709.53","18,569,373.47","22,598,645.79","468,900.05","16,820,927.52","18,833,502.59","18,464,449.37","2,959,952.18","19,585,358.06","31,594,076.95","19,632,316.50","35,469,046.45","61,854,798.34","39,389,299.02","45,620,298.34","43,844,598.65","57,304,411.41","60,218,549.04","60,842,257.61","49,189,121.14","45,115,269.01","65,797,234.12","71,531,790.37","33,219,035.99","28,879,558.31","42,770,580.21","41,180,818.13","45,363,524.40","32,657,976.85","42,661,372.56","48,706,778.49"
