科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"45,144,905.91","137,963,869.75","199,793,291.89","412,764,911.01","123,287,176.97","361,978,772.33","614,583,782.22","832,420,590.66","35,790,451.37","202,241,289.87","234,527,262.08","391,050,574.92","100,367,991.81","352,050,435.51","1,205,077,745.60","1,694,602,207.70","392,451,266.47","702,946,846.17","1,093,489,390.30","1,801,546,285.82","344,579,631.49","554,416,021.13","1,001,658,993.45","1,753,788,710.86","166,562,293.64","295,126,150.57","398,117,489.85","1,309,169,427.27","179,605,771.61","297,696,106.42","411,725,294.82","2,003,710,308.37","124,389,859.56","267,976,345.10","586,039,673.50","1,950,658,861.10","131,673,728.48","223,131,395.72","359,613,614.05","1,378,525,219.67","174,591,355.34","385,215,563.86","549,515,634.06","1,524,737,618.45"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"1,897,622.18","4,509,452.90","4,647,317.99","342,883.47","21,633,094.26","44,843,889.61","67,286,827.84","7,338,769.84","15,450,740.78","18,833,977.66","19,988,170.06","55,999.98","1,575,310.49","3,341,977.53","4,076,854.48",,"395,412.87","23,804,990.85","57,311,298.00","12,173,040.98","12,517,722.43","13,813,033.50","14,813,233.50","399,511.99","399,511.99","2,578,411.99","2,578,411.99",,"288,566.13","288,566.13","2,704,066.13",,"375,131.22","375,131.22","499,131.22","582,506.25","1,023,171.54","1,023,171.54","1,461,971.54","45,756.08","45,756.08","1,274,952.77","3,755,785.71"
支付其他与投资活动有关的现金,,,"1,343,078.30",,,,,,,,,,,,,,,"6,900,634.77","6,900,634.77","13,339,238.34",,,,,,,,,,,,,,,,,,,,,,"3,595,572.63","3,595,572.63","3,595,572.63"
收到其他与经营活动有关的现金,"4,144,423.51","4,953,387.29","6,949,766.26","5,497,666.25","1,241,818.71","2,307,493.05","39,141,360.84","12,015,059.45","1,381,741.43","27,926,166.85","26,229,769.66","86,735,226.18","9,026,752.93","16,587,140.53","84,170,162.85","130,583,234.53","5,226,528.40","17,131,844.78","28,752,210.46","49,378,631.58","12,174,830.00","83,815,411.07","108,030,379.97","51,728,798.75","9,498,145.93","105,310,723.80","109,610,366.85","40,999,215.36","3,246,374.03","46,007,353.90","64,605,948.43","85,303,692.41","8,491,120.77","15,040,822.40","19,409,865.13","26,503,652.29","8,725,316.82","20,202,934.91","25,243,100.16","46,667,779.08","4,642,593.10","23,276,980.52","28,570,124.92","46,900,301.98"
投资活动现金流出小计,"1,824,969.04","6,367,970.46","11,385,028.22","10,823,927.67","13,489,793.64","46,414,604.94","65,919,861.93","90,505,647.73","8,808,396.70","98,297,754.81","103,645,271.60","125,715,931.88","51,694,116.44","54,927,092.66","114,126,214.16","111,015,369.10","80,159,675.14","203,706,115.99","297,591,194.36","357,006,157.29","15,288,231.47","44,868,507.63","49,339,314.78","49,308,238.73","5,826,371.33","14,915,781.50","21,600,161.81","85,005,456.19","15,940,504.36","70,038,979.01","79,519,722.66","123,533,059.37","27,682,636.57","70,987,404.11","93,699,144.90","178,845,289.08","27,144,790.61","33,845,767.47","45,511,598.31","230,674,898.94","12,365,794.22","48,519,463.98","71,434,000.59","136,878,169.46"
经营活动现金流入小计,"49,289,329.42","144,814,879.22","211,252,511.05","422,909,895.25","124,871,879.15","385,919,359.64","698,569,032.67","911,722,477.95","44,510,962.64","245,618,197.50","279,591,009.40","497,773,971.16","109,450,744.72","370,212,886.53","1,292,589,885.98","1,829,262,296.71","397,677,794.87","720,474,103.82","1,146,046,591.61","1,908,236,215.40","368,927,502.47","650,749,154.63","1,123,502,406.92","1,820,330,743.11","176,459,951.56","400,836,386.36","510,306,268.69","1,352,747,054.62","182,852,145.64","343,992,026.45","476,619,809.38","2,091,718,066.91","132,880,980.33","283,392,298.72","605,824,669.85","1,977,661,644.61","140,981,551.55","244,357,502.17","385,879,885.75","1,426,654,970.29","179,279,704.52","408,538,300.46","579,360,711.75","1,575,393,706.14"
投资活动产生的现金流量净额,"-917,243.80","-4,951,415.13","-4,218,022.00","-3,838,016.88","-13,235,831.11","-45,980,208.89","-65,479,935.15","-90,053,065.23","-8,775,375.92","-98,218,830.31","-103,107,256.47","-125,454,507.38","-51,683,116.44","-54,916,092.66","-114,108,814.16","-110,231,100.20","-80,129,675.14","-202,987,715.99","-296,727,382.30","-355,190,400.23","24,711,768.53","-4,534,107.63","29,449,939.62","-8,883,237.73","-5,826,371.33","65,606,784.81","58,922,404.50","-4,482,889.88","-15,940,504.36","-70,038,979.01","-79,519,722.66","-123,478,284.97","-17,482,636.57","-60,703,904.11","-83,499,144.90","-168,316,929.58","-27,131,590.61","-33,832,567.47","-45,276,898.31","-229,989,198.94","-12,365,794.22","-43,205,373.41","-64,011,576.69","41,090,284.06"
购买商品、接受劳务支付的现金,"34,533,314.32","121,964,079.70","226,344,681.14","324,896,214.13","172,502,378.58","428,059,346.86","673,759,127.18","866,993,919.41","22,226,431.10","105,332,828.56","149,051,782.88","281,031,907.94","103,016,271.64","303,819,852.08","967,013,981.18","1,416,704,004.34","296,623,939.43","609,125,036.22","940,248,901.71","1,522,048,227.54","266,540,729.01","450,136,520.81","598,876,560.57","913,504,157.60","181,310,329.32","544,523,835.76","637,851,379.64","915,350,270.83","180,424,572.67","414,386,494.36","598,965,500.73","1,300,818,026.77","370,524,317.41","612,943,837.99","846,810,432.56","1,343,769,597.44","258,316,243.34","602,325,093.27","1,109,169,282.67","1,556,820,533.82","170,756,353.46","442,812,404.92","921,623,260.21","1,165,321,910.32"
吸收投资收到的现金,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,"7,264,200.00","7,264,200.00",,"48,056,325.00","48,056,325.00",,,,,,,,,,,,,,,,,"1,209,069,000.00",,,,,,,,
支付给职工以及为职工支付的现金,"7,838,246.52","15,810,018.82","26,285,656.27","34,307,981.35","11,098,242.14","21,383,119.24","33,929,314.69","44,268,947.13","10,878,284.42","21,477,163.12","36,330,754.37","49,123,825.97","14,748,709.13","28,656,143.65","185,595,842.39","233,882,720.99","86,227,243.65","132,442,416.07","201,382,916.78","269,043,754.38","101,547,995.71","160,155,094.22","246,722,026.50","310,704,177.62","96,415,491.78","154,683,534.13","216,136,069.17","287,112,681.51","97,604,102.79","156,567,926.15","222,269,590.38","300,898,462.50","106,970,269.16","167,220,550.22","247,890,405.12","318,144,206.52","111,933,376.89","177,847,361.51","249,215,220.51","324,520,952.38","117,525,152.82","184,308,128.56","252,882,080.87","346,155,374.38"
