科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"1,094,381,722.12","3,402,398,442.84","6,773,717,575.60","8,735,391,685.41","1,087,280,686.71","3,349,423,469.44","6,724,614,575.21","8,807,092,497.47","1,232,202,968.86","3,314,885,406.47","7,065,517,453.15","11,015,033,923.14","2,904,508,223.76","7,896,540,740.01","17,368,474,514.44","21,880,246,303.77","3,501,541,381.01","8,336,440,821.94","15,839,292,168.11","20,700,377,511.27","3,378,420,338.23","9,277,919,784.54","20,035,106,797.37","25,781,971,164.74","3,438,610,178.39","8,972,949,978.22","18,166,649,004.37","22,697,637,374.02","3,565,807,056.07","9,698,597,502.00","20,623,231,074.50","26,897,792,646.45","3,827,235,923.44","10,034,668,042.09","18,464,153,225.82","24,239,072,675.51","4,552,216,496.55","20,068,593,049.48","37,250,774,848.51","48,939,388,714.62","7,854,916,027.23","19,290,324,379.91","37,232,751,626.62","50,146,848,575.09","8,149,471,394.12","19,209,933,633.79","39,065,587,329.71","51,213,965,746.52","8,607,560,563.57"
二、营业利润,"456,506,646.08","3,091,876,908.41","5,944,675,183.18","6,868,448,303.64","219,100,646.15","1,671,914,867.69","4,011,548,682.01","4,474,878,316.91","947,676,830.78","2,235,406,619.13","4,585,366,157.49","5,028,591,017.65","-124,989,593.89","1,977,218,134.17","8,138,773,144.09","8,782,912,018.57","512,036,776.52","2,814,482,590.93","7,094,703,762.37","8,385,489,666.04","139,411,078.84","2,946,878,032.29","9,872,148,636.91","11,451,465,481.15","208,080,159.95","2,885,134,707.70","8,435,058,639.48","9,702,815,604.20","497,480,716.58","3,723,864,190.90","11,055,493,755.51","13,548,866,638.57","1,834,332,509.30","5,674,313,428.00","10,727,583,625.27","12,894,384,488.67","1,907,921,026.91","8,287,049,543.81","17,961,284,766.71","22,276,700,379.13","2,693,976,735.36","9,717,874,225.25","21,278,128,949.42","27,076,907,212.77","3,382,882,924.92","10,215,982,949.39","21,747,711,433.62","27,392,070,128.91","3,445,091,886.20"
减:营业成本,"479,013,640.43","1,103,483,408.28","1,806,879,778.70","2,649,839,477.74","624,867,854.16","1,372,042,278.41","2,163,866,631.04","3,411,160,683.31","656,144,530.41","1,431,590,704.04","2,480,711,978.90","4,615,913,961.88","1,799,225,225.91","3,850,149,689.70","6,075,597,271.80","8,335,441,015.94","1,945,836,454.56","3,957,967,477.30","6,123,618,616.50","8,421,964,094.83","2,006,347,742.21","4,219,782,690.72","6,636,374,883.37","9,358,595,845.79","2,171,083,183.14","4,449,818,158.10","6,966,116,633.59","9,534,640,937.56","2,170,530,714.17","4,523,107,089.48","7,105,677,083.42","9,925,854,761.80","2,090,734,576.32","4,497,936,239.61","7,033,485,255.54","9,798,465,517.46","2,138,449,097.73","8,594,895,820.63","13,987,380,481.83","19,237,995,018.65","4,223,007,251.15","8,642,242,040.86","14,383,310,620.08","19,453,733,721.49","4,239,378,421.45","8,309,565,585.13","14,594,765,270.26","19,005,155,553.67","4,177,456,139.59"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"17,167,232.70","53,193,138.44","103,995,342.37","134,002,744.04","18,218,089.51","54,880,253.49","107,757,802.50","140,590,936.86","20,065,731.42","53,128,917.41","124,701,911.71","194,962,678.73","44,285,362.12","123,815,025.10","266,832,062.94","343,884,425.81","56,129,409.60","134,373,822.62","251,097,188.80","337,837,904.03","56,869,244.79","153,802,966.23","322,609,866.80","489,695,963.02","69,551,261.64","175,934,085.26","345,326,945.98","403,232,176.21","68,890,810.83","177,337,223.79","362,833,705.15","501,123,970.62","82,375,051.02","210,535,756.21","379,076,560.65","515,858,488.50","98,736,007.81","372,624,985.95","696,069,859.12","1,073,661,566.84","185,250,799.55","408,777,758.68","697,689,068.37","1,056,013,345.97","220,932,479.76","499,767,430.31","966,815,498.71","1,288,501,782.23","239,816,687.18"
营业外收入,"101,402,354.49","215,358,324.78","475,423,913.50","744,115,131.36","106,194,964.36","229,923,243.67","469,391,450.56","725,548,882.38","136,044,439.94","263,715,974.75","489,888,598.98","976,876,784.40","272,947,463.24","517,398,972.24","1,158,581,274.46","2,118,101,260.87","339,385,814.19","638,673,575.16","1,188,428,212.63","1,723,191,139.37","377,440,804.87","672,175,197.45","1,432,384,328.18","2,138,289,341.39","430,103,296.81","717,389,758.60","1,415,326,349.28","2,060,305,907.66","309,426,937.76","592,285,563.41","1,284,789,466.04","1,899,668,669.51","589,945,686.82","948,906,861.39","1,541,594,062.01","2,049,726,931.85","544,790,943.20","1,179,706,547.90","1,825,380,451.59","2,911,527,020.64","525,407,593.98","7,447,363.28","16,966,053.82","536,342.41","1,293,590.28","1,325,208.43","1,535,140.40","11,862,727.24","206,318.55"
销售费用,"300,230.77","811,442.93","1,252,427.44","2,188,336.27","249,370.21","654,692.77","961,089.03","1,435,538.30","398,948.22","854,720.02","4,401,801.90","7,598,509.38","2,029,853.88","4,744,274.66","6,779,404.40","10,556,620.56","2,279,786.17","4,898,306.83","7,293,443.03","10,448,937.20","2,060,197.98","4,242,297.68","6,232,072.45","8,321,752.36","1,320,311.05","3,159,377.58","5,132,206.82","7,357,565.45","1,259,053.72","3,130,536.61","4,646,422.94","7,480,819.44","749,898.38","1,641,160.35","2,568,158.25","4,661,225.11","883,365.31","2,075,185.74","3,954,010.57","8,087,389.77","1,967,779.97","4,616,026.40","9,596,638.75","19,125,791.60","3,333,600.67","7,486,215.62","13,459,938.62","25,031,690.50","3,857,253.91"
减:营业外支出,"500,000.00","7,337,745.76","8,085,437.58","19,706,412.88","642,602.74","6,930,102.74","7,675,105.50","15,437,344.29","613,760.00","1,129,260.00","2,057,146.13","7,641,127.76","409,960.00","7,359,082.93","8,412,894.28","14,895,637.41","742,732.31","270,025.95","596,201.83","4,815,305.41","335,302.00","4,500,857.12","4,664,730.17","12,920,226.09","155,906.31","16,869,657.44","17,495,125.70","33,052,301.17","745,084.91","916,667.80","1,516,804.91","41,999,684.26","65,988.88","3,725,269.03","2,953,110.61","16,555,646.13","1,116,221.07","1,507,000.68","25,201,988.19","34,290,017.72","360,910.66","4,103,868.35","55,013,908.02","423,054,664.46","332,125.68","1,223,084.21","213,775,273.01","396,826,704.51","49,932,694.35"
管理费用,"38,415,837.64","114,730,674.86","167,179,269.05","309,688,486.80","43,216,473.65","130,567,574.06","207,623,288.31","315,638,633.41","43,491,222.92","128,541,105.19","215,111,810.87","423,907,497.92","75,791,635.53","204,961,869.66","292,147,118.84","459,138,588.93","74,116,370.85","184,517,317.51","286,457,955.82","430,446,568.89","84,607,397.39","188,913,319.74","339,028,036.64","559,105,905.03","95,739,145.23","206,807,220.12","335,262,633.18","542,481,061.64","86,893,146.09","193,332,240.45","310,372,614.93","534,126,074.66","81,633,190.32","185,435,160.64","319,379,332.03","512,157,396.87","83,678,177.12","402,286,637.20","661,090,194.53","825,185,989.22","129,037,320.20","285,823,827.64","494,628,327.17","840,437,293.46","134,237,092.03","283,209,765.89","478,262,729.63","800,645,932.82","117,451,471.17"
其中:非流动资产处置净损失,,,"62,034.75","1,824,721.30",102.74,102.74,102.74,"6,556,738.29","1,260.00","1,260.00","34,706.70","5,388,774.90",,"41,775.80","58,635.59","5,549,756.61","742,732.31","197,925.78","222,666.69","416,447.08","17,432.00","21,785.06","158,079.80","4,648,795.13",906.31,"11,282,477.73","11,305,627.06","23,797,578.98","634,638.27","101,207.96","103,049.71","36,129,354.49","38,160.63","14,066.95","-964,102.47","7,317,074.02","13,391.07","96,970.68","13,126,121.68","17,582,361.81","21,865.18","3,496,234.13","3,505,802.63",,,,,,
