科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"152,130,133.34","472,960,675.66","832,190,832.43","1,185,704,769.85","210,023,711.44","623,490,319.48","1,102,565,121.15","1,477,643,316.45","177,200,198.20","558,964,628.86","970,708,923.60","1,395,131,534.70","225,641,928.57","783,516,028.06","1,323,235,841.74","1,829,323,207.00","287,868,864.31","921,059,293.49","1,477,394,380.39","1,933,707,646.28","276,164,158.65","862,812,288.40","1,371,944,105.45","1,855,734,854.29","258,584,053.46","850,720,671.33","1,344,333,581.91","1,772,064,457.14","297,519,925.28","853,093,252.50","1,397,946,684.43","1,848,628,884.41","267,582,729.66","919,872,133.92","1,457,085,389.20","1,873,718,981.01","307,005,099.16","974,316,530.41","1,574,793,395.43","2,173,905,062.60","351,172,260.26","1,175,008,150.49","1,855,257,710.28","2,624,372,910.75"
二、营业利润,"10,846,181.95","57,612,665.70","131,443,391.48","180,827,293.60","13,950,286.91","60,110,703.13","149,307,730.12","213,348,930.38","12,876,568.76","70,991,890.88","163,605,820.82","223,561,089.86","12,997,142.55","125,252,873.75","243,131,338.65","330,880,686.25","12,641,023.80","138,554,892.22","245,624,839.60","260,798,718.09","-4,777,083.22","111,724,260.95","200,556,979.81","222,235,540.75","-3,314,427.40","127,887,913.03","231,134,986.18","291,585,110.80","14,107,897.65","140,489,496.75","254,345,345.69","306,214,389.18","10,592,709.02","150,823,379.69","260,188,344.63","317,044,967.60","16,055,345.93","181,264,147.95","326,205,826.69","413,464,561.85","14,399,172.10","216,549,965.81","367,281,110.41","490,323,908.20"
减:营业成本,"106,602,926.73","321,041,052.28","554,549,721.31","782,478,408.85","146,972,986.46","439,504,359.12","756,170,848.85","981,060,402.42","116,317,593.02","368,707,917.07","621,411,860.94","886,648,515.22","154,078,181.30","501,505,253.16","842,844,241.59","1,152,250,457.48","196,087,966.13","598,327,816.40","961,108,926.76","1,269,471,905.91","197,461,140.12","558,936,754.94","870,370,377.63","1,189,849,355.48","180,796,132.96","528,195,938.70","828,019,977.49","1,082,039,982.20","201,543,403.11","518,457,550.15","840,231,018.15","1,115,382,534.78","174,895,337.18","554,809,242.37","874,950,329.05","1,114,960,116.46","192,867,268.97","564,200,320.02","894,937,294.83","1,243,542,816.50","217,639,428.26","679,979,182.61","1,065,348,046.90","1,505,288,108.16"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"859,022.64","2,609,368.96","4,816,016.06","7,522,711.94","1,528,246.68","4,592,537.81","7,924,615.98","10,654,682.70","1,743,712.26","4,351,529.19","7,355,591.17","12,879,336.37","1,823,941.25","6,509,818.41","10,456,859.92","13,485,330.31","2,856,152.44","7,813,534.95","12,418,928.98","16,436,639.09","2,425,992.82","8,635,815.24","14,311,526.04","18,411,039.62","2,186,451.18","8,487,535.05","12,658,652.30","18,858,884.05","2,877,320.35","9,114,161.80","18,922,026.80","23,897,174.15","2,920,018.86","10,695,072.73","16,314,532.40","16,226,569.32","3,070,252.78","11,332,193.16","16,332,100.42","29,615,747.28","7,288,482.63","16,472,661.96","26,927,934.88","33,647,325.86"
营业外收入,"557,869.62","365,848.66","502,148.96","1,655,274.67","565,854.83","1,731,396.38","1,822,284.18","2,048,903.98","361,035.63","2,374,244.54","3,167,838.11","3,881,164.97","10,141,274.82","10,302,922.03","11,552,530.77","12,760,578.18","686,763.88","1,378,849.19","1,623,331.78","4,397,492.79","592,773.01","3,406,973.65","8,498,913.28","42,718,357.98","1,238,899.38","2,726,462.19","6,239,274.18","8,180,428.12","179,109.28","783,525.32","3,702,376.13","7,034,193.39","463,599.14","1,231,459.73","2,094,934.80","5,749,356.88","147,333.23","2,655,283.54","5,351,533.30","7,499,055.85","771,505.37","6,910,594.35","12,813,972.46","749,897.95"
销售费用,"11,265,985.78","29,316,741.10","50,056,907.78","76,831,024.89","17,055,480.83","41,272,776.73","70,361,829.06","109,818,087.38","18,742,165.73","43,520,081.21","70,720,541.97","115,780,760.24","23,770,427.53","61,961,614.83","97,016,580.10","145,677,581.22","30,812,723.89","72,082,266.49","110,554,004.00","164,088,252.27","29,387,319.56","66,850,755.80","114,740,854.91","163,189,137.99","30,153,976.30","69,899,692.23","108,837,352.69","162,557,327.57","31,208,598.87","72,845,144.48","116,222,813.92","173,239,352.44","32,226,833.47","77,239,589.73","121,211,416.86","183,017,580.01","36,410,671.69","82,470,544.07","129,428,247.63","203,468,146.69","40,282,678.77","92,951,423.66","148,793,145.97","237,370,500.53"
减:营业外支出,"627,607.85","2,773,588.60","3,153,523.41","5,731,736.00","1,338,726.44","4,723,760.01","5,514,189.31","6,996,927.21","722,575.43","2,261,383.28","3,460,723.56","4,733,936.20","1,043,488.70","4,627,623.86","6,533,968.61","6,580,978.88","1,029,039.22","2,996,382.20","4,941,783.76","5,814,412.29","1,326,243.75","4,666,193.03","8,119,207.76","49,348,315.42","2,199,056.10","5,668,784.56","7,609,757.43","13,309,689.98","795,354.23","2,677,469.40","4,038,739.82","5,861,884.64","1,030,599.81","2,737,138.10","4,476,584.65","5,537,734.92","2,606,566.11","4,473,725.26","6,893,341.26","9,735,717.05","1,235,046.56","3,858,189.29","5,541,280.32","3,282,119.10"
管理费用,"19,733,430.10","50,458,488.11","79,537,316.29","121,389,711.95","25,029,764.97","62,194,892.76","96,335,463.85","133,605,577.49","25,977,556.00","64,132,393.84","97,411,297.30","140,586,623.05","31,258,711.74","74,959,743.62","115,004,175.99","174,249,720.00","42,997,408.29","92,801,351.96","138,211,969.34","204,732,619.09","46,700,892.46","100,938,307.64","156,567,960.76","228,555,110.46","45,663,175.58","99,253,037.39","147,587,674.04","207,785,748.06","47,848,048.75","104,343,164.40","161,497,051.57","224,793,178.06","50,012,204.63","117,247,776.71","180,315,747.76","245,210,828.20","58,784,205.94","127,151,326.09","199,140,720.72","276,338,621.62","67,845,099.94","150,105,045.57","223,752,819.77","340,270,712.04"
其中:非流动资产处置净损失,"23,767.75","563,148.01","735,974.05","2,217,669.61","152,222.19","445,704.54","598,793.11","1,014,553.97",,"53,922.56","68,339.30","609,361.66",,"2,100,608.39","2,275,238.06","1,983,568.11","337,648.86","1,514,590.68","2,251,319.10","2,008,167.49","135,210.21","2,526,353.52","5,058,138.23","44,385,491.14","1,499,259.06","3,287,886.41","4,601,222.35","9,077,618.30","25,532.59","503,203.80","773,545.44","1,744,522.83","322,292.94","608,747.91","1,221,821.23","1,619,708.85","1,044,682.57","1,712,086.42","3,225,156.23","5,412,912.74","604,755.07","2,516,069.13","3,745,503.03",
