科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"976,057.40","859,802.39","990,175.85","95,030,464.35","40,774,189.99","206,404,818.76","143,090,201.49","202,653,233.65","2,101,226,661.71","4,094,958,290.12","3,352,729,367.64","2,660,633,775.09","1,995,290,862.93","1,400,402,457.82","1,458,784,218.60","1,721,926,744.18","1,800,372,131.95","1,597,132,901.81","1,320,610,105.57","909,346,338.41","741,493,464.52","2,513,488,101.66","2,016,987,476.44","4,577,459,129.90","3,349,740,903.88","3,379,930,000.36","3,305,202,093.49","1,679,300,888.88","3,698,831,258.72","3,942,551,494.67","3,344,749,159.71","3,843,006,172.71","2,803,080,902.64","4,209,886,757.81","4,478,232,732.90","3,461,485,906.44","5,160,510,483.13","2,704,084,800.44","4,570,242,181.58","5,763,125,310.66","5,524,561,074.54","5,171,985,422.65","6,971,947,925.52","5,333,067,887.58"
短期借款,,,,,"43,000,000.00","43,000,000.00","84,000,000.00","84,000,000.00","691,000,000.00","996,000,000.00","955,000,000.00","770,000,000.00",,,,,,,,"357,393,551.56","387,393,551.56","445,000,000.00","620,000,000.00","510,000,000.00","940,000,000.00","743,800,000.00","439,600,000.00","157,000,000.00","50,000,000.00","50,000,000.00",,"320,000,000.00","320,000,000.00","535,000,000.00","1,035,000,000.00","1,135,000,000.00","935,000,000.00","518,000,000.00","518,000,000.00","240,000,000.00",,,"1,228,900,000.00","1,295,800,000.00"
交易性金融资产,,,,"6,627,000.00","4,151,460.00","3,158,450.00","2,313,050.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,"6,095,000.00","2,100,000.00","1,000,000.00","1,500,000.00","1,500,000.00",,,,,,,,,,,,,,"9,500,000.00",
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","15,000,000.00","30,750,000.00","3,450,000.00","3,450,000.00",,,,,,,"11,268,196.01","22,218,524.32","14,515,107.93",,
应收账款,"22,523,012.62","1,602,432.19","1,491,784.69","100,537,808.77","78,165,197.55","14,087,645.17","6,564,481.17","127,020,620.26","152,020,788.23","227,313,319.26","274,523,163.86","259,706,370.92","254,628,880.86","264,183,395.06","280,736,829.80","277,808,169.35","74,629,959.02","80,671,456.66","92,198,244.56","25,813,353.36","31,382,975.23","57,550,259.63","44,640,258.90","28,283,605.12","45,386,176.92","49,703,523.11","18,585,141.94","171,848,267.90","163,109,937.19","204,305,194.11","163,441,945.38","2,842,098,511.73","1,882,470,746.77","774,646,294.93","468,399,388.19","1,297,998,214.12","1,273,714,215.82","1,240,390,185.57","1,184,072,550.43","1,540,448,143.94","1,322,849,517.51","1,352,532,185.39","1,175,776,995.20","872,917,843.59"
应付账款,"17,509,190.28","204,665.50","287,519.37","24,228,847.46","5,270,243.74","5,738,355.07","3,819,672.37","167,042,094.30","96,809,293.31","98,866,587.54","212,715,999.90","445,932,872.21","714,409,197.57","711,806,168.38","529,611,464.61","721,013,643.33","776,796,531.38","819,822,785.86","783,162,728.09","817,515,011.72","1,561,315,681.17","1,688,763,819.19","1,460,602,753.47","2,021,566,856.31","1,916,667,179.00","1,899,696,146.58","1,868,547,389.42","2,186,997,967.48","1,764,812,139.18","1,731,842,168.20","1,542,706,238.83","2,184,601,299.66","1,703,089,662.82","1,405,937,429.55","1,630,782,179.04","2,948,263,927.23","2,203,741,819.84","1,845,724,645.08","1,895,767,387.56","4,912,476,351.77","3,996,323,382.91","3,676,715,362.43","6,346,209,237.00","8,084,899,549.05"
预付款项,"194,819,486.32","194,423,060.00","194,813,060.00","11,515,019.86","22,914,663.00","93,331,124.14","131,942,304.92","2,365,072.48","11,222,601.68","9,824,625.78","311,711,495.55","476,764,919.83","575,495,612.16","230,171,076.60","303,048,387.38","515,449,099.40","492,617,834.57","728,859,611.88","548,105,393.91","354,618,375.96","302,251,395.95","422,071,077.17","596,139,713.71","494,542,724.60","810,124,353.40","692,132,307.19","624,465,371.79","270,203,618.22","396,469,420.68","540,993,609.70","437,048,143.21","201,422,338.23","242,781,480.44","162,989,137.40","278,880,255.12","229,444,897.17","437,140,609.50","211,219,126.83","217,600,847.90","248,471,738.39","356,796,008.35","566,308,119.40","255,548,061.47","206,235,423.82"
预收款项,"10,000.00","131,000.00","55,000.00","4,178,666.00","2,684,125.00","12,888,501.00","29,807,022.04","5,302,287.68","7,544,515.63","5,115,791.22","1,042,505,523.21","19,065,522.41","19,505,723.35","23,494,178.62","24,377,736.56","27,653,396.68","52,421,991.13","130,661,965.38","174,771,378.88","236,878,777.43","270,917,147.00","110,990,604.40","219,877,283.62","433,860,050.71","824,041,381.41","999,729,512.16","1,470,526,414.06","529,268,853.13","743,089,985.03","738,418,244.57","896,419,914.54","1,084,368,435.14","1,231,195,491.88","1,722,076,129.13","3,488,075,626.53","3,290,723,338.30","2,673,091,116.15","2,894,127,080.05","3,515,708,651.33","3,338,811,232.78","3,752,003,121.33","3,341,114,354.99","8,085,440,861.93","3,179,929,174.52"
