科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"366,076,015.38","705,025,740.20","1,002,660,649.99","1,324,464,109.44","437,785,502.81","799,633,798.40","1,148,307,993.33","1,560,557,693.02","402,492,066.52","917,119,052.98","1,388,979,224.39","2,034,135,466.64","611,345,220.57","1,150,245,631.59","1,667,620,726.72","2,552,225,762.87","1,057,397,748.63","2,005,737,606.87","3,082,468,849.48","4,557,355,772.40","1,215,847,547.46","2,218,369,249.73","3,244,600,042.13","4,383,719,381.82","1,230,275,842.85","2,124,812,549.04","3,189,459,013.40","4,346,982,343.92","1,154,544,405.84","2,156,738,146.13","3,434,523,409.02","4,752,948,387.11","1,294,260,297.82","2,100,658,477.66","3,056,204,496.39","4,302,021,917.39","1,218,476,542.13","2,069,702,840.68","3,019,961,361.73","4,404,523,664.52","1,444,711,022.47","2,410,125,886.51","3,527,167,881.98"
二、营业利润,"27,933,786.42","59,344,915.81","93,645,709.13","91,751,923.02","9,062,858.88","-22,570,640.95","-105,078,104.73","-440,514,561.53","-44,644,546.40","-32,152,486.69","-13,246,406.38","191,490,063.69","7,306,662.68","-42,840,503.24","-59,160,532.41","-35,074,153.42","10,715,492.91","-217,089.89","-68,789,298.38","10,417,066.80","-165,066,910.70","-261,338,415.17","-349,539,028.39","-485,321,000.81","53,379,552.61","43,762,129.23","29,218,711.71","-1,090,140.57","44,974,147.87","-81,874,168.52","22,739,603.13","36,239,687.88","95,848,135.41","68,827,102.13","33,507,037.08","22,549,303.38","127,595,284.10","105,215,129.92","77,797,802.67","4,889,672.67","93,269,326.02","65,423,981.38","-72,175,117.81"
减:营业成本,"318,052,447.02","576,315,331.21","844,704,123.23","1,142,927,800.49","392,273,521.00","732,692,158.80","1,114,036,166.80","1,566,553,452.97","408,794,092.30","859,567,385.29","1,276,733,905.96","1,829,111,118.94","562,342,375.19","1,101,307,652.83","1,565,238,658.43","2,315,333,895.14","936,725,313.76","1,781,863,870.04","2,810,227,210.17","3,959,564,424.69","1,189,593,509.26","2,084,977,440.49","3,004,387,722.44","4,077,598,521.87","982,652,386.20","1,704,934,568.47","2,599,017,560.95","3,596,273,580.02","912,019,519.61","1,707,703,864.96","2,639,687,153.63","3,705,539,241.04","974,701,909.11","1,628,887,654.71","2,397,073,415.72","3,402,004,769.48","881,051,981.61","1,558,495,761.74","2,309,983,946.36","3,517,856,892.85","1,148,205,481.70","1,955,098,627.43","2,994,729,073.74"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"4,000,733.20","7,164,575.99","10,033,454.30","14,294,242.68","4,210,000.77","7,786,830.53","10,624,987.53","12,260,027.61","4,705,706.82","8,529,532.64","12,319,560.15","15,577,153.07","2,439,398.13","2,691,022.57","5,578,340.83","7,249,673.23","4,542,790.65","6,661,088.01","9,620,264.96","14,127,043.92","3,735,648.96","5,053,353.09","6,190,163.51","11,666,868.00","7,448,791.56","8,965,921.63","11,490,291.61","18,601,531.17","7,608,950.72","14,161,775.27","22,304,352.17","28,795,685.78","10,705,543.50","15,495,589.61","24,077,796.76","33,730,485.95","14,346,465.37","21,987,647.69","27,259,562.67","54,537,036.48","16,923,490.69","30,986,361.06","47,763,710.22"
营业外收入,,,"4,000.00","3,991,429.09","345,309.30","1,348,717.68","1,351,717.68","7,483,726.91","9,686.76","157,373.90","207,373.90","5,990,937.88","120,000.00","49,795,349.96","79,919,540.24","95,278,978.98","1,604,978.64","3,548,299.12","4,882,148.70","31,323,122.88","9,198,229.59","10,237,786.48","11,780,897.03","29,211,733.42","1,494,752.49","8,641,730.79","11,396,489.77","62,659,784.80","466,653.43","5,352,632.29","5,680,327.47","44,169,275.22","25,123,995.65","33,147,448.02","38,100,787.07","141,660,963.91","6,618,378.25","9,427,275.06","11,545,177.60","63,122,414.18","4,290,476.74","11,563,108.12","16,129,344.43"
销售费用,"45,048.24","126,991.70","216,311.59","240,754.15",,,,,,,,,"51,500.00","51,500.00","51,500.00","51,500.00",,"40,450.80","70,450.80","90,666.80",,,,,,,,,,,,,,,,,,,,,,,
减:营业外支出,452.00,"1,582,755.11","1,612,427.60","2,324,530.63","3,000.00","29,012.69","123,579.09","211,440.29",500.00,500.00,500.00,"596,054.18","53,565.27","87,157.26","91,649.77","659,944.67","281,600.00","526,377.78","526,377.78","1,467,952.66",,"202,859.83","383,980.21","3,888,428.27","40,600.00","70,885.50","93,747.89","37,600,395.08",,"117,659.67","533,376.88","573,727.57","140,000.00","170,000.00","319,550.38","179,747.50",,"17,795.66","2,761,295.66","12,060,051.16","87,663.41","482,231.50","4,246,533.67"
管理费用,"8,931,427.84","18,725,983.40","30,871,107.15","57,422,713.61","13,648,878.03","27,975,974.53","41,314,335.83","65,921,418.51","11,836,589.56","23,765,153.80","51,859,103.04","71,641,928.46","13,130,351.86","30,543,262.08","50,059,389.51","85,975,186.26","18,642,947.36","35,655,051.30","47,352,124.16","82,038,543.30","17,023,784.62","32,248,420.22","51,626,437.12","85,786,530.81","16,232,073.02","32,700,156.90","54,265,462.30","80,448,353.41","17,204,698.08","32,267,232.12","48,688,393.71","78,260,827.63","14,397,521.98","28,950,579.08","43,012,341.52","73,856,972.03","16,698,914.32","33,017,191.58","48,685,990.74","78,384,442.46","14,505,358.03","28,591,397.60","46,475,003.76"
其中:非流动资产处置净损失,,,,"1,936,842.49",,"22,503.69",,"110,337.39",,,,,,"85,831.74","85,831.74","89,412.05",,,,,,"184,739.20","188,346.30","3,793,692.46",,,,"16,568,512.02",,,"126,319.07","126,319.07",,,,"9,747.50",,"17,795.66",,,"48,280.00","133,136.43","84,856.43"
