科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
非流动负债合计,"800,025.00",,"81,395,545.68","114,564,874.57","126,003,400.00","158,021,722.95","110,980,047.69","108,462,894.20","106,635,429.08","105,345,686.39","107,212,436.39","123,516,250.68","699,820,645.60","704,562,471.03","867,731,560.84"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"243,512,088.09","283,167,318.83","476,153,792.93","596,947,039.46","588,093,900.00","623,991,194.47","535,412,446.18","526,434,322.07","663,572,456.65","820,426,844.25","841,079,977.57","1,013,507,458.02","1,606,200,719.76","1,530,548,512.86","1,579,513,757.52"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00",,"144,000,000.00","144,000,000.00","290,329,987.00","290,329,987.00","290,329,987.00","290,329,987.00","291,432,487.00","291,313,442.00","291,313,442.00","291,319,140.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"58,736,434.07","58,736,434.07","58,736,434.07","58,736,434.07",,"480,943,967.36","482,049,078.92","391,105,280.36","394,950,799.36","397,786,889.93","399,941,789.93","410,875,024.02","486,071,884.80","406,458,754.26","407,830,826.92"
无形资产,"27,016,753.92","27,084,673.52","30,365,971.19","77,804,115.84",,"77,526,310.63","79,478,479.55","78,300,941.35","77,396,515.68","79,742,667.03","99,233,643.03","123,411,949.64","101,884,247.82","134,684,715.63","134,969,228.31"
盈余公积,"13,554,493.91","20,029,540.06","28,098,008.99","28,098,008.99",,"40,014,928.03","40,014,928.03","40,014,928.03","40,014,928.03","50,922,992.08","50,922,992.08","50,922,992.08","50,922,992.08","62,963,201.54","62,963,201.54"
开发支出,,,,,,,,,,"3,665,877.56","3,665,877.56","10,744,713.28","16,303,459.72","3,045,876.54","8,930,002.50"
减:库存股,,,,,,,,,,"51,203,229.32","51,203,229.32","44,408,685.52","44,408,685.52","42,814,063.34","42,814,063.34"
商誉,,,,,,,,,,"19,772,631.27","19,772,631.27","19,772,631.27","19,772,631.27","85,618,052.99","85,618,052.99"
未分配利润,"136,578,506.12","188,061,963.46","253,247,954.69","275,966,897.72",,"340,033,629.89","375,746,170.73","374,808,255.31","414,597,523.08","441,639,989.94","478,370,321.04","476,176,270.31","520,037,464.60","497,043,714.58","515,728,322.29"
长期待摊费用,"7,106,960.31","7,167,942.02","8,465,603.35","13,394,607.55",,"12,742,778.24","11,774,587.63","11,778,221.37","10,482,144.94","12,651,966.95","12,453,322.86","13,135,670.91","11,980,137.58","15,397,386.14","14,428,511.63"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"1,647,319.63","1,295,887.64","2,336,239.22","3,178,202.57",,"3,439,518.82","3,352,573.01","3,910,982.08","3,413,459.97","5,130,892.30","4,343,022.56","4,041,885.80","5,701,504.91","8,911,753.43","9,159,674.15"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"5,035,315.27",,"7,801,320.00",,,"18,614,073.12","17,243,305.76","25,700,096.37","37,157,108.34","29,015,654.56","82,917,564.28","31,781,774.79","371,698,088.88","57,465,688.36","55,690,381.27"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"219,728,376.95","283,400,181.00","497,339,428.33","603,630,621.84","624,877,200.00","723,972,552.75","773,204,850.21","809,904,071.74","855,595,821.69","944,700,801.07","1,060,987,899.38","1,164,186,277.45","1,616,775,706.73","1,742,057,197.96","1,798,052,792.97"
所有者权益(或股东权益)合计,"316,990,639.12","374,779,958.63","447,916,184.39","470,784,652.10","506,867,600.00","1,004,590,555.67","1,041,620,827.51","1,096,938,768.85","1,140,720,298.87","1,135,594,469.78","1,173,170,425.72","1,188,994,205.92","1,310,390,002.60","1,317,904,179.28","1,327,555,327.07"
资产总计,"560,502,727.21","657,947,277.46","924,069,977.32","1,067,731,691.56","1,094,961,600.00","1,628,581,750.14","1,577,033,273.69","1,623,373,090.92","1,804,292,755.52","1,956,021,314.03","2,014,250,403.29","2,202,501,663.94","2,916,590,722.36","2,848,452,692.14","2,907,069,084.59"
负债和所有者(或股东权益)合计,"560,502,727.21","657,947,277.46","924,069,977.32","1,067,731,691.56",,"1,628,581,750.14","1,577,033,273.69","1,623,373,090.92","1,804,292,755.52","1,956,021,314.03","2,014,250,403.29","2,202,501,663.94","2,916,590,722.36","2,848,452,692.14","2,907,069,084.59"
