科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"7,378,802.71","647,379.22","4,712,854.76","432,649.00",,"2,406,954.56","8,074,623.80","1,466,863.19","3,071,473.19","2,649,379.38","4,102,301.79","2,843,796.59","6,053,117.77","3,604,614.64","4,637,365.92","1,560,855.51","9,923,966.44","522,184.57","4,692,989.83","501,165.06","3,417,113.57","2,874,716.33","2,134,177.23","1,731,030.72","7,360,297.15","219,668,927.29","4,091,656.51","3,980,819.64","3,946,801.54","3,423,076.62","5,709,806.78","7,467,501.08","5,782,078.75"
应付职工薪酬,"507,132.32","1,202,965.63","1,262,482.72","956,750.73","897,562.46","2,785,700.54","1,054,069.44","1,362,463.42","2,357,393.67","2,711,107.06","2,231,900.80","2,648,780.05","3,478,509.85","6,285,827.08","2,446,671.02","3,142,132.31","2,734,955.99","6,951,414.95","3,508,520.64","3,919,783.91","3,859,760.82","6,551,565.09","4,672,258.46","5,184,285.22","5,931,068.62","4,540,475.42","3,020,116.12","4,039,686.97","4,532,955.00","5,380,092.09","3,371,806.43","4,210,479.79","5,138,397.81"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,614,348.42","-547,657.81","-6,371,628.36","1,082,401.28","5,858,817.66","-1,606,547.21","-667,986.04","-5,901,752.07","-4,583,623.00","-13,168,758.40","-2,341,413.72","-15,991,958.80","-13,145,667.80","-19,784,915.83","-22,901,882.09","-25,968,233.93","-12,548,921.39","-12,170,456.46","-5,116,332.14","7,590,794.86","5,867,050.48","8,696,351.64","225,401.25","1,803,876.75","934,231.76","2,436,892.74","4,508,845.32","3,465,424.27","115,839.97","1,000,331.56","1,622,973.77","10,999,147.59","10,289,748.01"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"208,052.00","267,071.75","212,715.00","180,820.25","293,430.47","288,235.26","466,168.20","437,174.31","498,343.41","68,312.79","651,927.34","488,928.00","826,861.64","1,120,741.85","552,389.18","2,145,075.09","2,248,005.05","2,580,790.81","816,345.54","769,133.66","1,074,933.72","690,232.12","574,621.20","597,672.63","453,681.94","23,925.00",,,,,,"24,166.67"
应收股利,,,,,"1,434,524.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,"11,577,600.00",,,,,,,,,
存货,"55,522,250.55","79,909,095.08","128,688,947.27","104,995,472.81","102,003,803.07","128,498,461.36","173,079,291.28","173,106,932.71","199,546,191.65","206,348,413.65","190,469,562.65","260,521,799.02","279,910,544.50","349,251,392.45","406,330,820.06","427,992,273.17","374,599,397.32","419,275,242.59","405,564,733.49","373,054,438.39","348,521,255.31","337,084,818.37","350,123,933.11","331,882,144.80","324,723,120.22","168,226,274.61","130,018,250.72","86,858,278.87","129,814,193.31","180,632,828.90","172,285,492.44","170,387,130.02","194,471,424.27"
其他应付款,"35,601,431.20","39,197,907.42","12,793,644.90","1,924,858.86","2,279,228.62","1,685,275.30","1,284,432.73","1,080,290.96","16,217,427.53","3,978,598.83","4,412,265.93","3,317,480.97","3,465,672.23","5,716,373.80","4,202,513.93","3,975,721.03","4,734,369.21","3,858,680.23","3,763,865.47","4,331,606.43","4,099,858.53","6,723,694.19","3,728,568.25","5,096,859.77","7,655,699.53","11,912,747.84","13,859,957.25","14,482,437.77","13,363,576.49","15,137,390.42","21,879,858.74","25,683,260.38","23,159,586.91"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"332,429.40","172,433.06","153,615.48",,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,"61,700,000.00",,,,,,,,,,,
其他流动资产,,,,"1,157,885.25","1,157,885.25",,,,,,,,,,,,,,,,,"1,663,043.07","2,181,449.39","2,502,021.64","3,864,179.07","4,904,156.39","4,000,000.00","4,000,000.00","2,368,937.74","5,506,541.57","1,069,958.86",,
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"102,351,234.42","113,413,466.93","212,412,288.44","176,741,904.56","208,420,811.58","576,711,960.92","559,292,787.61","592,663,540.12","522,218,727.33","485,325,217.38","548,227,208.79","617,225,939.85","593,895,012.42","579,344,039.95","680,215,874.93","712,792,889.48","643,444,001.53","628,041,588.12","717,737,283.22","594,189,009.46","630,203,481.29","570,550,752.73","564,095,212.70","529,688,206.54","510,520,503.36","527,758,754.21","308,060,733.20","303,109,455.16","305,895,108.47","328,746,578.66","355,826,232.73","392,075,224.19","429,170,451.20"
流动负债合计,"123,700,394.90","173,395,188.61","166,055,460.85","120,835,167.96","124,266,426.33","106,784,268.15","120,982,430.04","174,003,567.94","235,821,573.82","306,227,580.38","357,412,259.13","423,188,699.15","345,701,390.10","377,354,242.48","462,609,906.51","512,201,239.74","439,301,237.62","424,916,236.96","487,268,574.80","387,592,660.14","428,643,226.74","431,108,637.68","431,085,096.55","433,802,580.09","332,988,980.58","218,101,110.13","81,248,959.82","67,348,323.69","62,957,738.24","71,966,545.54","84,510,657.59","84,195,281.63","93,603,670.43"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,"50,000,000.00","50,000,000.00","70,000,000.00","91,768,269.01","50,000,000.00","50,000,000.00","50,000,000.00",,,,"50,000,000.00","50,000,000.00","49,800,000.00","49,800,000.00","49,600,000.00","78,100,000.00","78,100,000.00","77,900,000.00","77,900,000.00","16,000,000.00","16,000,000.00",,"88,000,000.00","78,000,000.00",,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"17,969,838.93","108,458,071.18","118,226,651.36","114,433,561.52","112,404,633.03","110,657,882.18","108,584,452.45","107,012,965.02","161,388,694.97","214,555,226.80","211,121,775.83","208,427,253.53","235,144,336.08","243,981,278.01","238,756,223.44","236,307,401.20","232,508,506.72","331,500,933.55","326,152,418.02","321,387,360.24","314,200,181.31","316,928,505.00","317,418,142.79","309,634,701.69","301,877,028.21","250,727,031.33","245,834,848.19","239,810,777.20","228,540,286.30","315,501,683.24","306,497,826.91","296,003,187.17","287,111,712.55"
递延所得税负债,,,,,,,,,,"81,410.23",,,,,,,,,,,,,,,,,,,,,,,
在建工程,"43,278,570.62","7,410,994.54","6,900,152.08","22,058,862.75","26,352,097.54","38,628,496.99","42,570,337.27","49,428,736.27","56,841,441.01","53,288,979.29","58,662,712.42","63,707,545.82","41,498,529.04","67,414,481.66","76,797,200.06","86,255,827.21","91,933,295.83","15,043,665.73","21,082,438.75","31,082,981.79","55,976,745.99","64,675,457.81","77,312,967.40","91,323,354.12","111,074,040.92","72,382,947.41","86,063,016.36","98,539,906.00","109,935,152.35","26,709,480.40","32,611,712.02","36,142,147.64","38,567,757.22"
其他非流动负债,,,"11,863,870.27","11,372,324.49","11,126,551.62","10,880,778.75","10,635,005.88","10,389,233.01","10,143,460.14","9,897,687.27","9,651,914.40","9,406,141.53","9,160,368.66","8,914,595.79","8,668,822.92","8,496,383.38","8,230,610.50","7,931,504.31","7,685,731.44","7,439,958.57","7,194,185.70",,,,,,,,,,,,
工程物资,,,,,,,,,,,"287,084.65","310,426.19","160,668.12","890,774.89","815,752.59","2,900,519.02","2,715,569.26","2,663,454.82","2,655,141.42","2,647,348.14","2,643,627.92",,,,,,,,,,,,
非流动负债合计,,,"61,863,870.27","61,372,324.49","81,126,551.62","102,649,047.76","60,635,005.88","60,389,233.01","60,143,460.14","9,979,097.50","9,651,914.40","9,406,141.53","59,160,368.66","58,914,595.79","58,468,822.92","58,296,383.38","57,830,610.50","86,031,504.31","85,785,731.44","85,339,958.57","85,094,185.70","22,948,412.83","22,702,639.96","6,456,867.09","94,211,094.22","83,965,321.35","5,719,548.48","5,473,775.61","5,228,002.74","8,782,229.87","8,536,457.00","8,290,684.13","8,044,911.26"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"123,700,394.90","173,395,188.61","227,919,331.12","182,207,492.45","205,392,977.95","209,433,315.91","181,617,435.92","234,392,800.95","295,965,033.96","316,206,677.88","367,064,173.53","432,594,840.68","404,861,758.76","436,268,838.27","521,078,729.43","570,497,623.12","497,131,848.12","510,947,741.27","573,054,306.24","472,932,618.71","513,737,412.44","454,057,050.51","453,787,736.51","440,259,447.18","427,200,074.80","302,066,431.48","86,968,508.30","72,822,099.30","68,185,740.98","80,748,775.41","93,047,114.59","92,485,965.76","101,648,581.69"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"22,000,000.00","22,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","120,600,000.00","120,600,000.00","120,600,000.00","120,600,000.00","120,600,000.00","120,600,000.00","120,600,000.00","120,600,000.00","192,960,000.00","192,960,000.00","192,960,000.00","192,960,000.00","192,960,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00","385,920,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,230,000.00","2,230,000.00","53,355,829.71","53,355,829.71","53,355,829.71","401,336,129.71","401,336,129.71","347,736,129.71","347,736,129.71","347,736,129.71","347,736,129.71","347,736,129.71","347,736,129.71","347,736,129.71","347,736,129.71","275,017,300.46","275,017,300.46","275,376,129.71","275,376,129.71","275,376,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71","82,416,129.71"
无形资产,"14,183,104.84","18,339,305.84","12,225,229.09","12,082,105.33","12,010,543.45","11,938,981.57","12,010,297.18","18,649,181.04","39,629,457.25","39,480,316.59","40,554,756.37","40,301,542.89","40,114,631.49","40,416,755.13","40,175,033.90","39,933,312.67","44,311,330.80","44,046,433.61","45,379,868.09","50,879,073.24","50,709,625.22","51,524,226.14","51,217,616.44","50,911,006.71","50,604,230.98","31,422,375.57","31,231,592.34","31,103,951.16","30,911,576.13","29,208,924.32","29,024,554.25","28,840,184.18","28,655,814.11"
盈余公积,"5,558,355.05","9,294,987.19","1,742,660.49","1,742,660.49","1,742,660.49","5,986,413.93","6,348,135.06","5,986,413.93","5,986,413.93","7,923,086.08","8,043,326.14","8,043,326.14","8,043,326.14","11,206,585.14","11,567,857.84","11,567,857.84","11,567,857.84","14,572,748.76","15,542,310.13","14,572,748.76","14,572,748.76","18,892,373.18","18,892,373.18","18,892,373.18","18,892,373.18","19,690,579.40","19,690,579.40","19,690,579.40","19,690,579.40","22,847,265.27","22,847,265.27","22,847,265.27","22,847,265.27"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"45,813,979.46","52,856,866.44","52,856,866.44","52,856,866.44","52,856,866.44","49,026,866.44","49,026,866.44","49,026,866.44","49,026,866.44","41,526,866.44","41,526,866.44","41,526,866.44","41,526,866.44","41,526,866.44","41,526,866.44","41,526,866.44","30,026,866.44",,,,,,,,
未分配利润,"24,615,622.95","39,557,172.78","15,631,595.82","37,092,503.04","47,946,449.40","53,799,505.31","65,591,794.17","58,028,072.41","54,823,247.97","52,934,765.28","68,199,392.18","73,726,353.45","82,381,653.10","69,420,914.48","87,862,298.55","81,632,353.32","91,277,176.97","76,642,267.00","103,600,262.37","102,250,501.60","113,595,574.96","112,955,478.96","118,003,845.00","108,499,428.72","101,897,357.03","111,480,061.52","115,495,361.01","124,912,202.33","133,924,390.22","141,057,977.13","152,535,412.84","182,155,986.40","213,561,895.09"
长期待摊费用,,,,"275,000.00","260,000.00","245,000.00","235,000.00","215,000.00","200,000.00","418,051.00","403,051.00","388,051.00","369,502.00","2,911,471.12","2,760,648.55","2,609,825.98","2,459,003.41","2,308,180.84","2,263,117.76","2,795,810.34","2,644,729.22","1,841,293.92","1,741,352.70","1,428,245.42","1,376,551.56","1,156,600.22","981,250.56","921,846.95","784,443.29","647,039.58","549,635.92","412,232.26","274,828.60"
少数股东权益,,"1,747,319.18","1,721,812.30","1,712,275.10","1,710,915.21","1,707,881.51","1,701,560.29","1,697,012.02","1,693,821.54","1,555,648.87","1,509,444.63","1,472,655.60","1,433,075.46","1,391,170.75","1,352,423.65",,,,,,,,,,,,,,,,,,
递延所得税资产,"321,624.09","602,829.27","606,908.47","519,326.63","700,747.16","1,080,924.71","902,180.64","1,151,201.06","1,216,808.11","1,788,486.48","1,279,298.38","1,232,242.06","1,194,068.76","3,137,523.35","2,210,515.16","2,344,730.72","2,190,965.75","5,673,743.82","4,511,262.58","3,848,823.18","2,844,477.84","2,590,441.80","1,783,887.63","3,595,208.53","5,277,151.90","4,400,672.62","4,105,917.75","3,231,355.19","2,407,437.75","1,696,509.08","1,488,181.89","1,754,678.27","1,952,934.80"
外币报表折算价差,,,,,,,,,,,,,,"-23,538.35","-54,837.56","-94,541.37","-115,701.21","-129,233.22","-82,561.86","-86,113.52","-93,277.21",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"10,394,211.93","9,450,401.82","5,011,833.25","4,331,751.56","8,523,091.56","6,932,002.86","14,541,947.86","15,121,100.02","10,427,551.82","13,356,586.18","12,819,682.57","12,996,501.25","12,690,909.25","22,510,484.83"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"75,753,138.48","134,811,200.83","137,958,941.00","149,368,856.23","151,728,021.18","162,551,285.45","164,302,267.54","176,457,083.39","305,090,380.80","362,387,926.60","365,165,545.09","367,223,927.93","371,338,601.93","407,779,150.60","410,542,240.14","419,378,483.24","425,145,538.21","442,763,278.81","443,571,113.06","464,562,475.30","479,996,655.76","484,098,624.36","495,332,584.96","506,942,474.47","507,167,872.87","374,631,575.01","383,337,725.22","384,035,388.32","385,935,482.00","386,583,319.19","383,168,412.24","375,843,338.77","379,073,532.11"
所有者权益(或股东权益)合计,"54,403,978.00","74,829,479.15","122,451,898.32","143,903,268.34","154,755,854.81","529,829,930.46","541,977,619.23","534,727,822.56","531,344,074.17","531,506,466.10","546,328,580.35","551,855,027.10","560,371,855.59","550,854,352.28","569,679,385.64","561,673,749.60","571,457,691.62","559,857,125.66","588,254,090.04","585,818,866.05","596,462,724.61","600,592,326.58","605,640,061.15","596,371,233.83","590,488,301.43","600,323,897.74","604,429,950.12","614,322,744.18","623,644,849.49","634,581,122.44","645,947,530.38","675,432,597.20","706,595,401.62"
资产总计,"178,104,372.90","248,224,667.76","350,371,229.44","326,110,760.79","360,148,832.76","739,263,246.37","723,595,055.15","769,120,623.51","827,309,108.13","847,713,143.98","913,392,753.88","984,449,867.78","965,233,614.35","987,123,190.55","1,090,758,115.07","1,132,171,372.72","1,068,589,539.74","1,070,804,866.93","1,161,308,396.28","1,058,751,484.76","1,110,200,137.05","1,054,649,377.09","1,059,427,797.66","1,036,630,681.01","1,017,688,376.23","902,390,329.22","691,398,458.42","687,144,843.48","691,830,590.47","715,329,897.85","738,994,644.97","767,918,562.96","808,243,983.31"
负债和所有者(或股东权益)合计,"178,104,372.90","248,224,667.76","350,371,229.44","326,110,760.79","360,148,832.76","739,263,246.37","723,595,055.15","769,120,623.51","827,309,108.13","847,713,143.98","913,392,753.88","984,449,867.78","965,233,614.35","987,123,190.55","1,090,758,115.07","1,132,171,372.72","1,068,589,539.74","1,070,804,866.93","1,161,308,396.28","1,058,751,484.76","1,110,200,137.05","1,054,649,377.09","1,059,427,797.66","1,036,630,681.01","1,017,688,376.23","902,390,329.22","691,398,458.42","687,144,843.48","691,830,590.47","715,329,897.85","738,994,644.97","767,918,562.96","808,243,983.31"
