科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"261,911,585.06","132,521,189.71","148,767,876.99","151,666,707.85","119,160,366.94","148,227,342.46","76,038,191.12","123,758,379.80","63,366,489.34","187,174,596.98","253,313,866.22","619,580,744.38","421,012,738.83","429,231,317.08","333,066,081.73","527,528,152.65","349,069,544.37","325,055,616.49","153,050,160.68","313,912,044.28","281,403,096.09","231,310,106.98","210,178,160.08","1,189,015,013.11","983,541,891.11","343,419,983.04","630,923,927.92","1,145,784,103.83","769,700,158.63","451,459,512.58","453,422,475.73","661,417,900.16","708,724,790.99","646,904,294.91","697,964,914.52","1,015,250,897.33","499,848,947.51","718,649,612.72","997,911,083.80","1,694,422,128.66","870,810,468.71","979,780,213.58","854,908,812.15","1,985,147,259.33","1,201,681,547.91","1,066,188,166.68"
短期借款,"170,000,000.00","100,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","170,000,000.00","220,000,000.00","225,000,000.00","210,000,000.00","248,380,000.00","326,000,000.00","198,000,000.00","203,000,000.00","263,000,000.00","255,000,000.00","315,000,000.00","338,000,000.00","150,000,000.00","210,000,000.00","250,000,000.00","400,000,000.00","800,000,000.00","760,000,000.00","750,000,000.00","830,000,000.00","789,400,000.00","1,349,400,000.00","1,290,400,000.00","1,164,400,000.00","1,158,000,000.00","865,768,094.00","899,768,094.00","1,161,752,094.00","1,271,752,094.00","1,235,273,095.63","1,170,839,700.00","762,839,700.00","697,839,700.00","930,000,000.00","974,000,000.00","952,398,225.00","1,274,851,635.25","1,438,851,635.25","1,421,602,627.04","1,355,680,000.00","1,358,780,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000,000.00","200,000,000.00",,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"5,000,000.00",,,,"1,308,802.20",,,,,,,,"8,960,000.00",,,"10,000,000.00",,,"22,135,829.50","10,000,000.00",,,"120,000.00","100,000.00","208,795.00","728,795.00","785,000.00","13,971,643.93","13,247,200.00","24,497,200.00","1,180,477.00","33,326,583.76","75,801,957.43","61,029,540.67","10,751,174.88","8,518,015.01","44,227,876.72","65,496,785.60","82,020,000.00","290,000.00","3,370,820.08","290,000.00","9,949,443.00","17,564,476.00","45,780,800.00"
应付票据,"39,579,312.81","14,821,488.30","22,811,371.16","52,136,700.78","29,719,162.05","33,704,031.50","14,973,020.00","58,074,696.82","99,309,100.55","72,071,453.63","49,169,676.66","33,229,000.00","14,157,569.00","40,039,186.00","61,483,589.00","147,263,276.60","138,279,876.60","56,510,075.61","2,161,656.50","20,061,500.00","127,016,250.00","57,000,000.00","41,000,000.00",,"97,031,169.00","328,428,134.00","226,077,954.00","451,157,064.00","312,270,363.00","111,758,307.00","356,182,458.34","332,764,715.34","368,337,354.80","258,008,409.00","529,735,342.00","254,083,274.16","274,710,139.66","442,920,067.50","396,701,946.00","439,927,346.00","546,064,009.00","234,030,958.00","458,803,770.60","385,495,755.00","325,306,513.00","374,184,845.00"
应收账款,"167,090,087.64","196,868,490.90","239,229,283.86","214,149,031.26","226,489,592.85","198,826,713.69","257,619,126.71","266,767,625.69","267,773,499.50","221,604,240.14","258,590,310.44","308,141,470.58","317,946,742.67","347,821,927.78","486,062,657.30","546,637,568.04","739,222,563.99","557,229,981.94","589,607,148.30","552,535,284.16","709,631,460.62","830,539,177.87","895,071,839.81","864,517,887.31","1,097,271,029.92","1,182,539,854.84","1,399,182,741.38","1,107,457,975.83","1,233,463,871.18","1,028,308,953.71","1,173,317,515.36","1,401,348,328.35","1,274,211,473.78","1,218,515,380.09","1,378,511,033.58","1,034,607,329.89","1,221,517,319.25","1,477,570,305.12","1,680,098,019.74","1,522,119,198.14","1,648,720,528.55","1,164,767,078.08","1,448,898,827.54","992,534,725.19","1,096,411,498.19","1,633,600,958.42"
应付账款,"122,113,663.63","116,360,616.85","162,139,971.66","115,418,901.73","158,315,441.98","155,111,336.47","160,816,341.71","123,634,502.87","105,513,820.10","125,463,136.21","201,620,484.51","212,707,448.37","225,501,615.12","220,230,934.82","292,732,869.49","322,341,800.61","394,984,991.99","167,550,215.44","280,331,616.56","228,288,087.43","175,581,692.04","201,000,485.97","379,028,353.63","284,754,060.36","275,994,919.93","356,184,790.06","431,131,971.32","551,813,116.42","496,019,419.56","818,678,994.05","240,289,004.69","662,230,658.46","546,309,691.55","664,241,497.64","696,727,402.87","929,775,843.11","988,477,501.66","1,148,119,931.21","852,970,500.47","826,475,423.03","846,632,389.95","821,363,232.41","788,261,196.61","744,302,259.44","615,319,349.51","909,717,788.00"
预付款项,"92,803,529.52","119,405,949.96","132,661,082.74","131,371,015.72","137,886,120.98","166,704,629.33","178,189,755.81","104,219,301.37","162,695,043.05","139,110,794.35","134,158,712.61","234,517,029.40","263,995,741.00","280,240,047.69","306,715,331.59","493,338,309.40","489,461,623.70","353,113,914.03","668,773,746.64","492,023,653.23","633,437,783.90","623,371,626.21","853,540,801.57","601,504,596.59","607,444,458.19","962,449,237.36","936,491,092.15","1,059,169,694.35","993,851,090.73","814,420,917.77","937,650,109.54","785,350,891.06","1,232,060,416.58","1,168,740,078.99","1,269,807,425.82","858,669,291.79","1,113,363,010.87","1,109,349,140.74","1,026,343,421.73","702,336,966.01","1,236,872,708.81","1,540,190,746.86","1,561,609,031.80","1,096,905,734.37","1,558,571,985.82","1,549,631,058.30"
预收款项,"31,986,695.98","46,523,040.85","53,087,887.28","34,165,582.40","54,682,199.74","68,672,035.12","121,350,044.21","53,332,980.93","89,017,686.90","80,787,900.86","125,503,533.27","74,113,887.41","82,077,837.17","64,605,739.85","92,594,563.60","210,513,457.22","280,223,620.31","99,628,496.45","370,539,091.57","135,803,890.52","195,994,595.20","290,466,761.77","405,143,184.99","197,594,747.50","65,326,511.86","184,294,325.82","318,984,427.70","567,926,414.70","894,664,990.15","1,229,089,983.27","1,839,711,728.63","819,838,405.24","896,943,785.49","594,105,355.18","544,574,319.90","154,643,307.08","153,527,148.77","330,824,767.27","386,820,971.44","409,790,554.04","248,612,696.44","360,128,541.09","524,946,036.04","399,344,159.13","256,393,676.31","453,680,259.93"
其他应收款,"29,792,064.25","29,028,116.65","23,420,669.49","28,295,145.69","37,731,000.93","44,158,819.99","57,896,365.26","103,736,203.12","109,868,952.47","67,731,419.03","65,950,256.72","41,259,236.99","69,327,789.27","58,967,395.96","79,242,510.95","63,541,167.84","74,810,374.27","67,211,267.20","71,433,006.79","118,707,658.31","116,632,653.83","119,328,074.30","124,991,424.92","125,468,109.38","108,137,192.47","183,276,884.86","176,446,889.55","106,757,952.81","86,515,297.59","154,472,119.00","194,266,064.23","181,820,338.73","225,466,906.82","259,650,763.14","215,847,761.03","285,376,649.86","249,293,943.50","280,091,609.64","273,303,110.27","229,383,701.87","255,636,943.91","269,189,970.73","280,271,990.45","330,407,343.62","377,230,071.19","356,809,632.11"
