科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付职工薪酬,"86,945.79","26,048.99","785,780.67","915,552.35","37,889.92","1,148,567.74","1,180,113.50","1,333,358.41","1,381,070.45","1,982,263.06","1,600,322.56","1,541,411.49","2,105,692.84","2,517,585.83","1,797,962.43","2,392,464.37","1,193,370.15","2,289,595.62","3,220,603.20","3,045,963.76","993,505.92","2,753,479.88","2,290,507.92","2,044,515.83","2,364,040.42","3,080,528.89","2,693,419.79","2,230,584.23","2,427,916.00","4,767,143.58","2,944,923.47","3,501,435.27","3,256,883.11","8,982,856.39","5,501,086.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,684,804.90","1,143,093.61","3,819,489.01","2,704,654.41","3,765,704.36","8,070,185.39","4,083,739.14","3,204,481.99","5,110,199.56","9,348,241.17","2,523,515.51","4,827,344.75","7,487,860.71","9,045,519.63","4,396,228.92","11,850,613.03","12,990,343.67","9,208,543.99","22,738,884.24","5,225,822.38","4,199,451.27","10,786,476.98","2,655,637.73","2,079,514.89","3,624,562.44","13,379,233.13","1,156,421.57","3,699,449.50","2,165,952.78","14,602,089.13","9,109,097.45","4,565,524.98","7,770,609.72","39,324,548.90","6,078,680.40"
应收利息,,,,,,"3,333,960.20","3,288,872.37","4,755,754.89","4,146,083.22","3,618,583.22","1,783,722.76","2,463,367.13","1,057,469.52","2,529,751.49","2,500,147.73","3,073,149.30","2,515,090.65","5,793,962.10","1,626,920.95","1,709,353.82","2,845,822.18","3,186,547.15","2,971,109.30","2,539,705.44","1,300,712.80","238,897.88","214,950.55","254,250.55","244,669.77","370,891.48","831,343.88","1,476,731.37","984,362.01","467,863.15","182,139.55"
应付利息,,,,,,,,,,,,,,,,,,,,,,"321,677.77","292,632.33","391,371.49",,,"1,082,322.59",,,"13,884.24","20,548.61","265,257.99","148,811.91","7,091.10",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"3,594,700.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"3,442,082.51","7,500,373.63","9,826,346.14","12,921,917.02","14,771,025.10","15,905,582.66","17,870,762.52","24,707,068.69","28,237,830.72","26,730,463.77","31,529,796.78","31,002,616.83","31,648,877.44","30,363,337.03","29,949,397.69","35,088,189.49","29,994,999.92","37,907,408.27","47,684,663.99","57,803,111.78","63,540,220.48","62,483,559.07","68,613,034.31","72,469,492.80","77,397,289.60","77,815,033.72","80,591,953.76","79,965,186.97","87,985,022.66","80,180,058.62","76,565,662.97","95,123,146.74","107,530,980.49","95,520,185.27","107,925,984.37"
其他应付款,"14,257,545.49","15,682,575.83","567,624.98","430,645.84","1,799,732.24","684,446.65","2,023,878.72","1,686,142.90","256,989.29","2,860,123.87","3,051,560.29","2,181,672.38","3,310,153.07","3,584,484.33","2,650,989.43","2,006,072.96","3,778,460.69","2,052,725.56","5,524,450.36","8,678,344.95","9,144,835.81","12,611,604.57","10,703,045.61","7,017,380.92","3,702,635.42","9,948,059.46","7,254,468.77","5,559,496.70","11,892,972.87","19,740,935.31","16,320,204.53","7,060,937.75","7,647,063.93","7,557,948.53","5,742,795.24"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"189,434.49","111,832.67","45,832.67",,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,"130,000,000.00","60,000,000.00","60,000,000.00",,"60,049,615.47","60,007,851.52","84,212,770.34","80,000,000.00","84,057,381.75","100,530,383.67","80,017,408.36","19,719,743.65","15,152,135.23","12,655,997.70","6,977,620.57","6,570,382.36","16,717,989.50","16,147,928.70","16,066,999.76","15,690,737.06","31,062,913.52","25,242,962.15","17,784,123.21","17,208,766.54","114,353,858.12","122,193,246.31"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"45,985,880.22","91,398,395.81","91,211,790.47","85,256,125.96","561,671,335.33","585,634,826.55","591,676,859.11","606,457,862.69","582,056,892.12","597,356,928.35","584,873,607.51","550,613,472.82","564,527,300.57","584,047,183.09","589,419,193.52","547,354,736.31","563,252,921.83","571,821,263.90","658,542,127.07","608,964,848.67","572,863,980.87","603,064,939.36","579,421,680.40","546,920,853.54","537,601,087.61","591,630,361.55","560,586,619.05","548,754,278.28","536,147,992.34","896,204,392.62","868,197,429.75","812,721,639.14","837,563,765.27","1,012,091,896.22","990,300,249.06"
流动负债合计,"37,661,105.30","33,905,191.00","29,838,630.85","9,040,784.19","12,593,885.45","18,777,579.87","26,352,562.33","38,226,023.40","54,507,647.04","56,342,512.57","39,372,876.04","44,700,221.30","44,700,089.15","54,435,094.92","42,823,268.97","37,796,991.33","47,352,615.50","43,028,185.84","103,407,390.97","82,465,594.34","65,929,657.18","85,203,677.53","73,227,705.33","69,797,992.73","63,650,365.23","82,183,555.16","57,571,765.23","61,218,658.33","67,035,057.80","116,308,491.23","81,739,296.45","84,935,874.69","91,816,738.20","150,577,452.13","135,702,450.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,600,000.00","31,200,000.00","31,200,000.00","31,200,000.00","31,200,000.00","31,200,000.00","41,200,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"390,000.00","792,252.92","792,252.92","792,252.92","2,792,252.92","2,732,653.12","2,732,653.12"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"17,114,182.45","22,553,381.66","24,829,597.72","29,425,061.54","30,966,242.20","40,134,971.84","42,761,052.49","49,414,944.37","55,979,349.38","94,374,174.74","98,901,664.89","98,280,659.69","97,813,847.73","106,846,009.06","106,179,053.38","104,459,365.43","103,077,290.21","113,558,152.94","118,605,206.67","115,541,908.73","113,918,031.88","134,974,697.95","132,660,280.11","131,293,160.29","127,891,552.14","192,689,945.76","188,961,881.10","189,370,279.80","186,201,943.45","214,675,397.80","212,748,422.70","209,260,165.19","205,871,604.11","206,619,677.99","202,800,321.03"
递延所得税负债,,,,,,,,,,,,,,,,"67,711.32",,"67,711.32","824,636.05","784,797.91","744,959.77","637,410.30","597,572.14","557,734.00","517,895.86","478,057.72","438,219.57","398,381.42","358,543.28","3,410,756.84","3,290,977.46","2,941,690.90","2,707,157.93","2,472,624.98","2,238,092.01"
在建工程,"389,335.71","40,000.00","23,083,877.62",,"22,173,559.22","24,132,401.37","21,513,337.43","22,191,560.04","24,729,561.70","7,201,006.98","17,254,752.63","20,003,732.00","25,758,514.93","22,485,561.76","26,345,568.11","37,491,360.24","37,913,079.90","39,342,454.80","44,282,905.15","46,274,283.99","49,723,271.41","41,742,352.41","44,656,046.64","46,542,285.07","47,716,127.14",,"3,788,634.40","9,263,478.00","11,718,428.00",,,"1,087,123.10","1,181,982.10",,"582,521.40"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,"11,170.98","70,937.11","219,873.54","2,738,720.59","3,938,787.46","2,718,317.68","3,611,080.46","3,287,667.49","4,094,344.86","3,778,789.32","5,259,887.32","4,743,567.81","278,452.98","4,432,386.41",,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,"67,711.32",,"67,711.32","824,636.05","784,797.91","744,959.77","637,410.30","597,572.14","557,734.00","517,895.86","478,057.72","438,219.57","398,381.42","358,543.28","3,410,756.84","3,290,977.46","2,941,690.90","2,707,157.93","2,472,624.98","2,238,092.01"
固定资产清理,,,,"20,725,634.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"37,661,105.30","33,905,191.00","29,838,630.85","9,040,784.19","12,593,885.45","18,777,579.87","26,352,562.33","38,226,023.40","54,507,647.04","56,342,512.57","39,372,876.04","44,700,221.30","44,700,089.15","54,435,094.92","42,823,268.97","37,864,702.65","47,352,615.50","43,095,897.16","104,232,027.02","83,250,392.25","66,674,616.95","85,841,087.83","73,825,277.47","70,355,726.73","64,168,261.09","82,661,612.88","58,009,984.80","61,617,039.75","67,393,601.08","119,719,248.07","85,030,273.91","87,877,565.59","94,523,896.13","153,050,077.11","137,940,542.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,280,000.00","31,000,000.00","31,000,000.00","31,000,000.00","41,340,000.00","41,340,000.00","103,350,000.00","103,350,000.00","103,350,000.00","103,350,000.00","103,350,000.00","103,350,000.00","103,350,000.00","103,350,000.00","103,350,000.00","206,700,000.00","206,700,000.00","206,700,000.00","214,599,453.00","214,599,453.00","214,599,453.00","214,599,453.00","214,599,453.00","214,599,453.00","214,599,453.00","214,599,453.00","214,599,453.00","536,498,632.00","536,498,632.00","660,399,255.00","660,399,255.00","660,399,255.00","660,399,255.00","669,279,255.00","669,279,255.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"420,000.00","14,706,279.86","14,706,279.86","14,706,279.86","467,755,740.06","467,755,739.86","405,745,739.86","405,745,739.86","405,745,739.86","405,745,739.86","405,745,739.86","405,745,739.86","405,745,739.86","405,745,739.86","405,745,739.86","302,395,739.86","302,447,128.11","302,395,739.86","376,887,718.28","376,836,330.03","376,836,330.03","376,836,330.03","376,836,330.03","376,836,330.03","376,836,330.03","376,836,330.03","376,836,330.03","54,937,151.03","54,937,151.03","749,147,939.18","749,147,939.18","749,127,179.85","749,127,179.85","776,605,679.86","776,605,679.86"
无形资产,"2,685,663.60","2,630,854.20","21,547,276.80","21,326,288.10","21,215,793.75","21,105,299.40","21,461,644.07","21,339,356.99","40,237,581.71","39,977,985.37","39,759,184.99","39,540,384.61","39,321,584.23","52,365,906.43","51,808,347.07","51,224,474.02","50,693,228.35","50,083,041.55","54,635,313.17","53,806,197.47","60,747,567.82","59,669,930.11","58,644,919.80","60,488,997.66","59,389,786.80","58,237,948.53","62,317,371.29","63,774,580.24","62,476,502.71","90,932,801.89","90,870,665.36","85,735,269.68","83,125,855.76","84,839,447.80","82,141,627.19"
盈余公积,"1,989,071.00","1,952,392.89","5,700,241.31","5,700,241.31","5,700,241.31","8,626,251.53","8,626,251.53","16,162,171.26","16,162,171.26","18,528,015.35","18,528,015.35","18,528,015.35","18,528,015.35","21,907,203.60","21,907,203.60","21,907,203.60","21,907,203.60","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","38,401,723.15","43,917,887.13","43,917,887.13"
开发支出,,,,,"1,302,180.81","3,902,915.31","5,497,869.25","7,569,352.53","9,824,770.01","12,622,633.60","14,598,151.91","17,422,231.65","19,732,579.21","8,390,130.94","10,801,616.58","14,566,737.51","17,040,748.10","20,085,053.07","22,900,751.39","26,016,804.62","21,409,168.07","23,329,339.97","24,882,881.16","24,334,403.46","25,957,066.20","28,528,203.51","24,235,589.21","22,296,932.63","22,932,798.06","4,946,810.14","6,445,177.28","6,110,093.10","6,500,690.87",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,"76,333,896.22","76,333,896.22","76,333,896.22","56,228,318.53","56,228,318.53","56,228,318.53","56,228,318.53","56,228,318.53","56,228,318.53","56,228,318.53","56,228,318.53","569,212,432.09","569,212,432.09","569,212,432.09","569,212,432.09","569,212,432.09","569,212,432.09"
未分配利润,"16,217,208.86","35,316,446.14","79,776,117.23","96,645,702.31","110,358,908.24","139,086,557.52","142,030,769.99","147,883,770.33","136,236,755.21","172,030,165.24","192,558,785.06","158,654,290.53","180,160,963.04","214,077,604.39","235,304,523.58","197,878,085.63","216,975,370.71","213,521,219.89","233,078,219.63","215,349,051.97","204,836,997.36","197,013,460.27","192,870,529.31","169,768,466.45","169,317,966.89","199,092,612.98","195,094,797.86","180,132,315.62","172,957,393.12","207,544,563.73","215,385,736.33","147,850,892.85","164,875,933.23","237,637,699.83","240,422,055.67"
长期待摊费用,,,,,,,,,,,"27,772.50",,"528,750.00","524,575.66","524,575.66","520,401.32","524,575.66","760,059.65","1,074,815.34","2,369,329.05","2,238,816.76","1,910,521.30","2,343,330.75","2,301,259.63","2,239,021.23","1,914,495.29","1,901,534.29","1,888,573.29","1,875,612.29","1,854,302.61","1,841,341.61","1,828,380.61","1,815,419.61","1,795,943.26","1,788,482.26"
少数股东权益,,,,,,,,,,,,,,,,,,,"17,794,329.58","15,961,382.40","13,794,626.78","20,647,273.72","19,179,085.29","19,176,877.38","17,592,324.01","31,758,071.32","30,859,321.02","32,334,874.68","34,778,681.50","49,580,689.25","49,220,056.89","49,896,868.76","48,651,519.95","42,196,520.31","37,871,032.00"
递延所得税资产,"392,323.18","257,678.22","348,726.64","348,726.64","348,726.64","455,840.77","455,840.77","455,840.77","455,840.77","852,623.52","852,614.39","1,023,441.41","1,023,441.41","1,411,599.24","1,411,599.24","1,565,330.28","1,411,599.24","2,289,168.54","3,576,328.17","3,576,328.17","3,576,328.17","6,124,122.20","6,124,122.20","6,124,122.20","6,124,122.20","9,790,614.95","9,720,871.36","9,686,255.97","9,580,102.13","14,975,028.31","15,162,980.29","14,121,846.91","14,444,802.12","13,538,641.77","13,516,277.53"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"18,184,789.27","17,897,214.64","9,284,873.65","17,036,488.22","6,175,385.61","5,042,127.48","11,514,735.88","14,332,686.07","6,295,106.17","10,750,818.66","14,905,176.36","17,768,976.32","4,329,915.24","6,060,790.63","2,659,039.49","1,815,484.37",,"1,114,282.46","1,484,282.46","2,270,702.46","656,426.99","1,761,888.78"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"20,581,504.94","25,481,914.08","69,809,478.78","71,836,881.71","76,077,439.73","89,951,302.23","94,428,464.60","104,909,842.16","133,945,421.25","158,639,504.67","174,681,808.80","180,364,794.22","187,957,506.83","215,468,459.68","219,711,542.49","219,390,995.43","232,129,396.09","232,293,316.16","326,451,343.59","335,433,484.13","342,279,766.40","330,274,388.64","336,290,717.85","342,217,723.20","343,314,970.56","351,719,441.81","353,214,990.81","355,167,457.95","368,819,189.54","928,589,025.76","929,387,554.71","920,831,846.06","918,415,742.04","910,595,223.02","915,736,203.40"
所有者权益(或股东权益)合计,"28,906,279.86","82,975,118.89","131,182,638.40","148,052,223.48","625,154,889.61","656,808,548.91","659,752,761.38","673,141,681.45","661,494,666.33","699,653,920.45","720,182,540.27","686,278,045.74","707,784,718.25","745,080,547.85","766,307,467.04","728,881,029.09","748,029,702.42","761,018,682.90","880,761,443.64","861,147,940.55","848,469,130.32","847,498,240.17","841,887,120.78","818,782,850.01","816,747,797.08","860,688,190.48","855,791,625.06","842,304,696.48","837,573,580.80","1,705,074,170.31","1,712,554,710.55","1,645,675,919.61","1,661,455,611.18","1,769,637,042.13","1,768,095,909.66"
资产总计,"66,567,385.16","116,880,309.89","161,021,269.25","157,093,007.67","637,748,775.06","675,586,128.78","686,105,323.71","711,367,704.85","716,002,313.37","755,996,433.02","759,555,416.31","730,978,267.04","752,484,807.40","799,515,642.77","809,130,736.01","766,745,731.74","795,382,317.92","804,114,580.06","984,993,470.66","944,398,332.80","915,143,747.27","933,339,328.00","915,712,398.25","889,138,576.74","880,916,058.17","943,349,803.36","913,801,609.86","903,921,736.23","904,967,181.88","1,824,793,418.38","1,797,584,984.46","1,733,553,485.20","1,755,979,507.31","1,922,687,119.24","1,906,036,452.46"
负债和所有者(或股东权益)合计,"66,567,385.16","116,880,309.89","161,021,269.25","157,093,007.67","637,748,775.06","675,586,128.78","686,105,323.71","711,367,704.85","716,002,313.37","755,996,433.02","759,555,416.31","730,978,267.04","752,484,807.40","799,515,642.77","809,130,736.01","766,745,731.74","795,382,317.92","804,114,580.06","984,993,470.66","944,398,332.80","915,143,747.27","933,339,328.00","915,712,398.25","889,138,576.74","880,916,058.17","943,349,803.36","913,801,609.86","903,921,736.23","904,967,181.88","1,824,793,418.38","1,797,584,984.46","1,733,553,485.20","1,755,979,507.31","1,922,687,119.24","1,906,036,452.46"
