科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00","43,400,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000,000.00","48,000,000.00","47,000,000.00",
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"3,990,093.63","6,699,014.77","8,272,684.26","11,327,101.51","11,468,451.43","12,156,325.82","13,247,240.83","14,609,529.58","15,094,807.99","15,151,420.52","14,992,886.66","18,449,151.18","18,716,046.93","18,408,881.37","48,996,630.49","52,571,358.88","54,825,010.42","60,037,076.57","60,687,712.04","107,521,433.27","65,513,577.17","72,289,929.28","72,453,098.61","71,336,816.88","72,853,450.00","87,198,279.86","87,525,262.63","90,729,769.93","97,293,242.15","94,658,748.16","94,927,144.08","98,067,998.44","109,653,897.63"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,624,406.21","16,783,915.45","18,794,740.36","19,692,347.90"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"15,658,448.90","19,161,417.86","25,014,730.99","29,277,672.06","31,147,978.66","30,751,798.43","29,244,697.06","30,336,614.89","29,851,677.70","36,919,473.74","41,872,248.43","38,277,296.78","37,106,501.77","38,911,413.17","40,968,851.67","41,650,769.99","41,615,068.39","40,790,619.27","39,880,975.51","37,962,457.08","46,045,017.70","44,479,098.04","41,908,172.31","39,185,411.00","38,023,451.89","37,947,027.90","36,944,648.30","36,429,931.52","34,959,695.86","35,336,841.64","33,110,756.73","31,620,232.15","30,240,564.76"
递延所得税负债,"603,402.45","513,569.64","392,889.16","332,548.91","242,038.54","272,208.67","242,038.55","211,868.43","181,698.31","151,528.18","121,358.06","91,187.94","61,017.82","30,847.69","9,591.99",,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,"673,031.50",,,,,,,,,,,,,,"669,553.00","823,004.53","3,766,730.33","4,966,584.72","5,951,687.83","6,876,492.43","11,037,952.52","12,944,538.91","14,872,202.41","34,888,705.60"
其他非流动负债,,,"625,000.00",,,"625,000.00",,,,"428,292.69","271,707.32","195,121.95","158,536.59","12,954,792.68","12,518,207.32","12,347,475.61","12,445,036.56","12,609,833.33","12,599,833.33","31,487,106.06","31,381,651.52",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"603,402.45","513,569.64","1,017,889.16","332,548.91","242,038.54","897,208.67","242,038.55","211,868.43","181,698.31","579,820.87","393,065.38","286,309.89","219,554.41","12,985,640.37","12,527,799.31","12,347,475.61","12,445,036.56","12,609,833.33","12,599,833.33","31,487,106.06","31,381,651.52","37,310,277.77","36,378,156.55","35,422,035.33","34,761,469.68","35,633,423.06","63,353,705.11","62,294,833.33","62,672,833.33","107,682,078.50","108,330,059.35","106,911,100.21","60,425,641.07"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"70,021,456.38","74,875,363.60","45,594,152.54","31,360,369.33","43,065,129.02","57,170,496.66","49,161,722.53","118,702,675.67","96,009,359.87","80,650,101.12","121,642,784.32","167,565,477.77","172,287,610.26","171,373,290.80","121,547,176.59","122,075,269.88","162,634,819.20","229,853,575.93","186,818,174.37","195,825,121.61","209,364,850.21","329,772,405.02","296,437,010.35","306,502,989.50","335,566,970.29","524,513,022.16","561,390,812.08","626,479,859.98","629,820,678.69","722,239,459.76","750,695,030.28","768,751,025.92","880,531,775.69"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"77,700,000.00","77,700,000.00","77,700,000.00","77,700,000.00","103,700,000.00","103,700,000.00","103,700,000.00","103,700,000.00","103,700,000.00","103,700,000.00","103,700,000.00","207,400,000.00","207,400,000.00","207,400,000.00","207,400,000.00","311,100,000.00","311,100,000.00","311,100,000.00","311,100,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00","622,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,280,059.01","1,280,059.01","1,280,059.01","1,280,059.01","880,943,237.65","880,943,237.65","880,943,237.65","880,943,237.65","880,943,237.65","882,142,750.88","882,142,750.88","778,442,750.88","778,442,750.88","778,442,750.88","778,442,750.88","674,742,750.88","674,742,750.88","674,742,750.88","674,742,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","363,642,750.88","369,358,612.29","369,358,612.29","369,358,612.29","369,358,612.29"
无形资产,"1,356,632.63","6,976,290.60","6,711,268.83","7,816,593.96","7,716,977.90","8,327,259.51","8,644,475.16","7,661,387.50","6,897,200.55","43,306,493.47","41,579,600.36","39,092,531.96","36,876,533.94","29,018,377.76","29,699,492.78","23,868,997.58","23,844,172.16","45,764,772.89","40,175,711.84","37,938,121.48","31,530,495.61","229,609,442.05","230,607,387.81","218,395,928.31","213,727,647.78","127,590,017.49","120,490,569.97","123,182,221.19","121,992,317.20","125,518,799.57","146,802,599.54","138,572,875.89","130,236,081.94"
盈余公积,"1,712,807.35","5,278,837.36","9,626,545.63","9,626,545.63","9,626,545.63","17,238,263.88","17,238,263.88","17,238,263.88","17,238,263.88","29,217,043.53","29,217,043.53","29,217,043.53","29,217,043.53","38,118,578.58","38,118,578.58","38,118,578.58","38,118,578.58","47,237,304.14","47,237,304.14","47,237,304.14","47,237,304.14","53,377,956.18","53,377,956.18","53,377,956.18","53,377,956.18","54,730,315.23","54,730,315.23","54,730,315.23","54,730,315.23","57,964,134.03","57,964,134.03","57,964,134.03","57,964,134.03"
开发支出,"4,022,682.98","4,609,939.40","9,850,520.06","10,469,066.02","11,878,457.31","13,489,169.20","13,939,572.50","20,035,846.31","25,931,724.02","20,401,893.05","23,261,684.00","27,200,310.63","32,142,651.32","20,256,691.77","26,338,127.62","31,497,938.36","39,242,073.05","18,115,866.04","23,766,409.51","28,454,431.98","38,029,520.43",,"4,737,351.74","8,774,407.26","14,969,557.42","27,506,457.14","34,893,620.23","33,174,648.61","33,198,080.36","35,457,783.41","14,984,296.25","22,984,540.73","35,446,346.96"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"15,642,757.43","51,180,484.39","94,857,737.58","119,610,727.93","143,414,420.19","165,338,454.39","192,225,185.29","147,198,586.50","178,918,418.31","210,616,389.49","246,736,811.34","237,296,470.56","264,455,621.44","294,949,461.63","315,480,090.97","314,688,884.02","331,481,803.31","317,559,442.71","331,886,164.69","339,002,289.49","346,442,134.84","318,114,413.56","326,240,683.13","328,469,731.64","332,549,586.87","323,259,682.08","329,868,869.61","339,450,732.17","343,625,936.09","344,871,182.51","355,727,680.08","359,444,355.61","363,932,922.12"
长期待摊费用,,,,,"61,225.60","55,977.70","50,729.80","45,481.90","40,234.00","34,986.10","29,738.20","898,888.47","888,126.87","813,389.97","418,380.10","166,006.68","131,447.88","87,747.42","50,141.40","12,535.38","706,718.06","403,838.90","100,959.74","18,034.20",,,"642,810.50","919,280.57","663,228.05","595,528.33","529,358.53","463,188.73","397,018.93"
少数股东权益,"682,058.27","879,730.41","1,120,133.89","1,211,594.48","1,107,393.68","1,295,801.81","1,197,735.04","1,389,193.71","1,401,401.46","-253,553.72","-449,223.97","-534,118.79","-776,372.96","-548,007.97","-859,831.38","-1,075,661.77","-1,205,492.72","825,861.20","545,958.86","352,621.51","407,032.04","542,842.48","371,495.80","152,011.24","-4,984.18","14,662,442.23","14,095,139.75","12,986,689.78","12,146,789.02","9,311,022.84","8,664,736.44","7,676,565.04","12,601,971.84"
递延所得税资产,"2,155,157.32","1,836,407.02","1,709,138.51","1,557,823.66","1,584,039.90","1,688,612.63","1,644,253.31","1,549,161.14","1,657,848.33","2,225,008.51","2,287,766.93","2,389,648.46","2,006,306.19","3,041,075.02","3,318,136.62","3,450,898.68","6,917,906.86","6,736,763.16","6,721,300.62","9,848,352.13","11,571,525.46","12,622,601.71","14,699,512.44","16,040,210.99","16,901,290.20","18,537,489.04","21,162,968.83","21,280,351.08","21,117,650.21","20,239,503.76","21,975,252.47","23,373,002.22","23,079,956.06"
外币报表折算价差,,,,,,,,,,,,,,,"151,499.99","-177,599.99","-288,600.37","-489,454.69","-284,419.16","-1,009,042.49",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"50,696,784.00","50,000,000.00","50,000,000.00","50,000,000.00","70,671,720.10","135,471,720.10","135,471,720.10","135,471,720.10","107,682,828.44","192,161,720.10","192,161,720.10","192,161,720.10","10,330,340.10","11,530,340.10","9,471,720.10","9,471,720.10"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"27,183,015.46","39,283,069.65","51,558,342.65","60,448,257.21","63,857,130.80","66,469,143.29","66,770,968.66","74,238,021.32","79,473,492.59","118,712,306.89","124,023,924.58","126,307,827.48","127,736,167.02","110,449,829.06","149,739,619.28","153,205,970.17","166,575,678.76","222,229,629.35","221,282,250.92","271,737,331.32","286,796,854.43","473,476,630.08","543,378,202.75","533,292,081.74","536,170,121.92","453,628,830.20","542,188,185.28","547,229,610.83","551,662,426.36","392,199,903.70","396,988,202.06","401,620,501.03","436,506,639.88"
所有者权益(或股东权益)合计,"97,017,682.06","136,319,111.17","184,584,476.11","209,428,927.05","1,138,791,597.15","1,168,515,757.73","1,195,304,421.86","1,150,469,281.74","1,182,201,321.30","1,225,422,630.18","1,261,347,381.78","1,251,822,146.18","1,278,739,042.89","1,318,362,783.12","1,338,733,089.04","1,337,396,951.72","1,353,949,039.68","1,350,975,904.24","1,365,227,759.41","1,371,425,923.53","1,378,795,329.02","1,356,382,476.93","1,364,661,683.39","1,366,324,348.04","1,373,499,955.37","1,381,958,188.14","1,387,553,115.82","1,398,206,555.50","1,402,188,105.76","1,412,956,660.44","1,422,430,002.27","1,423,140,428.21","1,430,703,772.18"
资产总计,"167,039,138.44","211,194,474.77","230,178,628.65","240,789,296.38","1,181,856,726.17","1,225,686,254.39","1,244,466,144.39","1,269,171,957.41","1,278,210,681.17","1,306,072,731.30","1,382,990,166.10","1,419,387,623.95","1,451,026,653.15","1,489,736,073.92","1,460,280,265.63","1,459,472,221.60","1,516,583,858.88","1,580,829,480.17","1,552,045,933.78","1,567,251,045.14","1,588,160,179.23","1,686,154,881.95","1,661,098,693.74","1,672,827,337.54","1,709,066,925.66","1,906,471,210.30","1,948,943,927.90","2,024,686,415.48","2,032,008,784.45","2,135,196,120.20","2,173,125,032.55","2,191,891,454.13","2,311,235,547.87"
负债和所有者(或股东权益)合计,"167,039,138.44","211,194,474.77","230,178,628.65","240,789,296.38","1,181,856,726.17","1,225,686,254.39","1,244,466,144.39","1,269,171,957.41","1,278,210,681.17","1,306,072,731.30","1,382,990,166.10","1,419,387,623.95","1,451,026,653.15","1,489,736,073.92","1,460,280,265.63","1,459,472,221.60","1,516,583,858.88","1,580,829,480.17","1,552,045,933.78","1,567,251,045.14","1,588,160,179.23","1,686,154,881.95","1,661,098,693.74","1,672,827,337.54","1,709,066,925.66","1,906,471,210.30","1,948,943,927.90","2,024,686,415.48","2,032,008,784.45","2,135,196,120.20","2,173,125,032.55","2,191,891,454.13","2,311,235,547.87"
