科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
长期应付款,,,,"473,128.24","443,415.51","434,993.64","415,055.40","394,513.00","373,348.14","351,541.97","329,075.05","305,927.36","282,078.27","257,506.53","232,190.25","206,106.85","179,233.10","151,545.04","123,018.01","93,626.58","63,344.57","32,144.98","10,930.00","507,639.36","479,139.36","452,701.83","438,146.68","404,354.12","381,201.65","355,045.38","330,023.44"
长期股权投资,,,,,,,,,,"20,000,000.00","19,230,833.87","19,528,648.68","19,286,834.52","21,511,466.87","25,511,466.87","26,066,454.03","1,739,019.53","8,247,391.31","11,371,052.23","10,126,631.93","9,325,009.62","23,478,661.59","23,405,604.10","23,416,996.90","57,128,132.14","77,467,704.94","61,726,993.38","62,610,839.85","61,874,690.99","36,947,453.11","374,482,434.84"
专项应付款,,"4,800,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00",,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"63,868,633.81","75,464,815.09","82,453,150.08","84,170,004.64","87,723,451.60","89,905,624.07","91,401,078.16","92,387,045.99","99,445,596.64","100,619,413.43","100,255,040.70","109,597,183.40","115,854,265.96","114,081,831.25","113,769,014.08","135,551,590.22","146,692,636.52","147,577,070.51","188,783,798.28","194,311,396.70","153,706,642.08","221,072,916.93","230,006,252.93","226,631,726.71","230,768,643.85","601,378,468.17","594,861,578.86","594,834,673.05","591,873,975.71","629,078,089.71","341,653,450.06"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,"1,837,786.94","1,837,786.94","1,837,786.94","1,837,786.94","1,712,811.43","1,702,396.80","1,712,811.43","1,712,811.43","3,951,038.17","3,735,147.21"
在建工程,"731,662.53","456,061.76","682,532.43","395,172.45","408,422.16","1,225,591.51","616,238.38","723,098.14","2,035,719.88","4,897,690.88","7,105,184.16","10,982,691.48","7,994,606.78","8,861,524.40","36,134,185.31","23,253,756.50","13,782,575.18","14,495,652.87","64,453,496.91","69,624,623.17","140,869,977.64","153,515,877.90","159,082,467.18","174,191,708.70","180,119,273.58","477,786,210.37","496,463,079.68","511,210,973.01","530,035,861.88","501,480,980.31","3,178,127.04"
其他非流动负债,"1,313,400.00","800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,"2,226,361.00",,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,313,400.00","5,600,000.00","9,600,000.00","10,073,128.24","10,043,415.51","10,034,993.64","10,015,055.40","9,994,513.00","9,973,348.14","9,951,541.97","9,929,075.05","9,905,927.36","9,882,078.27","9,857,506.53","9,832,190.25","9,806,106.85","9,779,233.10","10,641,545.04","34,869,502.81","35,226,111.38","37,583,829.37","40,082,770.89","73,111,025.91","57,861,735.27","62,724,919.97","50,624,394.05","50,392,429.22","40,206,793.29","45,985,140.82","45,424,869.84","19,381,304.21"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"13,268,695.92","47,142,068.81","54,259,251.93","60,477,969.65","49,919,284.59","33,851,700.38","29,993,132.61","32,747,485.24","36,357,321.23","130,513,768.48","37,324,982.26","47,325,538.16","49,539,796.50","46,908,455.24","51,201,351.52","59,400,128.63","89,084,442.37","98,396,617.16","119,820,333.39","138,005,743.41","128,106,340.07","374,251,085.86","666,310,097.35","789,698,820.38","806,212,602.33","1,430,956,533.19","1,338,922,832.42","728,696,543.69","725,512,886.95","901,212,427.32","323,647,471.49"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"82,500,000.00","82,500,000.00","82,500,000.00","82,500,000.00","82,500,000.00","110,000,000.00","110,000,000.00","143,000,000.00","143,000,000.00","143,000,000.00","145,299,000.00","188,888,700.00","188,888,700.00","189,213,700.00","189,121,400.00","255,313,890.00","255,313,890.00","255,261,240.00","255,247,200.00","331,821,360.00","331,821,360.00","331,821,360.00","331,821,360.00","331,821,360.00","331,821,360.00","331,821,360.00","331,821,360.00","398,185,632.00","398,185,632.00","398,185,632.00","398,185,632.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"21,726,270.42","21,726,270.42","21,726,270.42","21,726,270.42","21,726,270.41","272,690,724.17","272,690,724.17","239,690,724.17","239,690,724.16","239,690,724.17","253,381,514.17","209,791,814.17","209,791,814.17","211,770,265.21","212,127,985.21","146,632,595.21","147,216,394.01","138,154,153.60","138,611,253.60","123,178,233.60","123,669,933.60","135,246,886.93","135,246,886.93","133,654,628.97","134,146,328.97","134,163,737.61","134,163,737.61","248,683,137.61","369,663,933.36","243,899,685.22","198,375,756.82"
无形资产,"12,842,132.11","12,518,523.07","12,198,155.87","12,038,353.22","11,964,862.22","12,025,345.57","12,015,324.65","12,020,470.41","11,964,919.01","119,879,071.16","119,234,176.11","118,590,014.56","118,066,479.79","117,416,078.93","116,765,678.07","116,115,277.10","115,464,876.24","114,814,475.38","173,656,269.30","173,005,868.44","172,355,467.58","181,306,950.31","180,234,090.34","179,154,107.08","178,565,907.17","251,423,225.07","248,147,523.54","247,481,576.90","244,169,305.73","242,325,145.69","119,854,800.80"
盈余公积,"2,233,787.83","5,646,756.53","9,408,424.16","9,408,424.16","9,408,424.19","13,514,740.65","13,514,740.65","13,514,740.65","13,491,420.60","19,421,823.68","19,421,823.68","19,421,823.68","19,421,823.68","25,170,531.94","25,170,531.94","25,170,531.94","25,170,531.94","31,743,866.77","31,743,866.77","31,743,866.77","31,743,866.77","40,294,381.36","40,294,381.36","40,294,381.36","40,294,381.36","51,554,654.07","51,614,052.59","51,614,052.59","51,614,052.59","63,396,588.12","63,396,588.12"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"4,760,937.53","5,974,027.12","8,969,116.70","9,843,512.58","12,574,903.19","14,312,319.56",
减:库存股,,,,,,,,,,,,,,,,,,,,,,"4,591,594.12","4,591,594.12","4,591,594.12","4,591,594.12","505,731.76","505,731.76",,,,
商誉,,,,,,,,,,,,,,,,,,,,"3,631,793.28","4,531,793.28","146,085,683.46","149,829,624.69","149,829,624.69","169,783,821.78","159,826,437.48","159,826,437.48","159,826,437.48","159,826,437.48","167,951,714.37","148,439,167.07"
未分配利润,"15,279,248.54","24,110,094.79","23,829,889.98","42,326,484.01","51,705,985.45","59,458,281.04","65,317,810.94","46,560,345.43","58,676,700.14","70,352,999.82","76,672,427.18","49,543,844.11","64,737,179.19","78,053,337.37","85,472,892.70","75,886,904.33","95,630,604.24","107,348,350.88","115,821,224.80","67,722,255.66","91,415,933.72","105,893,662.31","115,717,477.00","116,982,949.56","141,287,295.92","161,655,508.08","173,001,176.80","100,419,111.33","123,421,636.29","108,277,260.35","463,183,023.39"
长期待摊费用,"5,099,226.41","5,829,280.32","5,551,025.03","5,625,859.90","5,762,027.17","5,842,331.67","5,756,852.85","5,743,478.19","8,352,937.61","9,044,831.12","8,883,300.75","9,257,541.99","12,454,266.13","10,165,206.15","9,593,279.57","8,828,750.37","8,696,719.96","10,151,084.38","11,167,391.12","13,916,398.79","14,199,308.05","23,676,652.91","25,948,883.79","26,023,931.52","25,081,799.94","37,675,620.25","37,524,147.83","40,501,650.80","43,118,918.49","43,572,963.44","18,274,289.04"
少数股东权益,"2,612,047.27","3,088,679.42","3,324,065.79","3,430,502.09","3,451,703.90","3,638,762.57","3,764,549.95","5,960,500.74","9,052,029.61","9,394,698.76","8,957,789.49","9,303,181.68","9,708,589.03","9,130,133.08","9,009,744.10","9,816,640.79","11,186,917.81","238,582,730.95","238,692,890.45","237,335,909.08","235,739,351.43","285,264,852.93","286,747,566.51","281,241,697.58","288,500,984.16","498,034,715.77","478,430,908.96","739,776,028.86","815,555,294.61","914,443,477.60","29,495,001.54"
递延所得税资产,"287,465.77","425,690.02","275,019.41","311,064.53","311,064.53","384,236.80","384,236.80","384,236.80","384,236.80","281,077.35","841,082.95","928,934.55","904,536.05","1,322,897.02","1,029,034.99","1,016,198.61","1,531,500.25","1,753,923.28","1,929,177.74","2,223,124.04","2,221,518.24","5,862,290.54","5,558,651.59","5,674,178.34","5,500,301.20","4,379,117.25","4,107,673.03","4,515,649.07","6,833,762.22","6,303,317.13","5,920,233.89"
外币报表折算价差,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"1,817,764.68","2,559,966.60","7,489,695.00","5,322,774.00",,"2,436,732.00","4,518,866.00","8,224,431.00","6,076,828.80","11,945,865.86","16,143,723.12","22,433,224.81","29,810,204.51","25,133,404.04","2,603,142.13","3,600,835.79","29,483,128.79","34,718,068.79","21,039,267.79","48,743,222.92","32,376,555.92","49,331,778.59","73,325,103.04","72,894,486.94","83,167,010.49","8,884,013.42","8,848,826.38","9,127,784.08","10,424,735.65","18,371,714.70","25,124,858.39"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"84,646,885.31","97,254,336.86","108,649,577.82","107,863,228.74","108,396,188.68","111,819,861.62","114,692,596.84","119,482,760.53","128,260,238.74","266,667,949.80","271,693,341.66","291,318,239.47","304,371,193.74","298,492,408.66","305,405,801.02","314,432,862.62","340,061,476.20","353,962,962.88","494,605,749.73","537,788,355.63","551,791,568.77","823,536,108.59","866,595,974.02","883,564,357.24","962,123,424.04","1,652,042,420.43","1,647,722,973.24","1,650,229,673.45","1,671,009,167.97","1,670,620,274.65","1,037,161,637.76"
所有者权益(或股东权益)合计,"124,351,354.06","137,071,801.16","140,788,650.35","159,391,680.68","168,792,383.95","459,302,508.43","465,287,825.71","448,726,310.99","463,910,874.52","481,860,246.43","503,732,554.52","476,949,363.64","492,548,106.07","513,337,967.60","520,902,553.95","512,820,562.27","534,518,338.00","771,090,342.20","780,116,435.62","791,801,625.11","814,390,445.52","893,929,549.41","905,236,077.68","899,403,423.35","931,458,756.29","1,176,724,243.77","1,168,525,504.20","1,538,677,962.39","1,758,440,548.85","1,728,202,643.29","1,152,636,001.87"
资产总计,"137,620,049.98","184,213,869.97","195,047,902.28","219,869,650.33","218,711,668.54","493,154,208.81","495,280,958.32","481,473,796.23","500,268,195.75","612,374,014.91","541,057,536.78","524,274,901.80","542,087,902.57","560,246,422.84","572,103,905.47","572,220,690.90","623,602,780.37","869,486,959.36","899,936,769.01","929,807,368.52","942,496,785.59","1,268,180,635.27","1,571,546,175.03","1,689,102,243.73","1,737,671,358.62","2,607,680,776.96","2,507,448,336.62","2,267,374,506.08","2,483,953,435.80","2,629,415,070.61","1,476,283,473.36"
负债和所有者(或股东权益)合计,"137,620,049.98","184,213,869.97","195,047,902.28","219,869,650.33","218,711,668.54","493,154,208.81","495,280,958.32","481,473,796.23","500,268,195.75","612,374,014.91","541,057,536.78","524,274,901.80","542,087,902.57","560,246,422.84","572,103,905.47","572,220,690.90","623,602,780.37","869,486,959.36","899,936,769.01","929,807,368.52","942,496,785.59","1,268,180,635.27","1,571,546,175.03","1,689,102,243.73","1,737,671,358.62","2,607,680,776.96","2,507,448,336.62","2,267,374,506.08","2,483,953,435.80","2,629,415,070.61","1,476,283,473.36"
