科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"60,565,660.79","51,167,558.28","80,546,248.17","41,548,941.82","831,685,008.64","725,595,828.23","690,545,381.25","640,478,656.75","639,364,102.79","560,912,220.29","562,378,990.08","561,717,035.23","578,877,452.91","580,302,390.02","588,954,133.86","574,301,289.43","582,611,106.44","543,245,783.41","516,803,349.82","513,448,434.36","504,969,657.95","519,789,167.98","458,227,580.16","426,215,627.05","462,113,348.48","487,899,197.18","445,444,171.42","440,240,515.10","1,642,502,564.20","673,876,123.83","571,311,349.71","489,443,665.51","440,685,741.95","610,325,949.75","530,624,760.12","606,053,787.92"
短期借款,"44,000,000.00","55,000,000.00","55,000,000.00","102,000,000.00","102,000,000.00","3,084,191.39","100,000.00",,"40,000,000.00",,"10,000,000.00",,,,"20,000,000.00","19,977,975.63","30,896,120.30","54,833,344.67",,,"6,000,000.00","6,000,000.00","5,000,000.00","10,000,000.00","13,000,000.00","13,000,000.00",,,,,,"3,000,000.00","13,000,000.00","60,800,000.00","61,800,000.00","58,800,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"8,442,960.04","11,835,152.32","21,748,392.86","15,370,607.02","21,570,116.27","18,903,591.79","15,970,560.16","20,245,132.98","25,221,159.84","36,850,375.36","20,311,926.80","31,851,386.79","32,509,987.89","37,366,277.85","38,428,218.78","43,877,699.16","45,339,675.50","53,328,407.87","59,017,584.32","43,346,594.40","47,480,028.28","60,554,243.45","51,596,566.08","57,230,864.92","80,464,737.52","76,148,680.23","74,590,192.29","93,140,438.60","83,091,885.26","110,516,253.91","116,939,232.80","116,117,422.24","106,665,469.57","101,310,046.85","111,693,916.68","98,973,251.26"
应付票据,"16,800,000.00","4,500,000.00","17,500,000.00","19,500,000.00","16,500,000.00","22,500,000.00","26,000,000.00","28,100,000.00","18,100,000.00","8,600,000.00","3,600,000.00","12,100,000.00","22,100,000.00","15,100,000.00","15,100,000.00","10,100,000.00","13,100,000.00","24,701,964.20","21,501,964.20","34,700,000.00","57,400,000.00","72,300,000.00","49,043,763.69","48,425,033.95","47,402,106.26","45,184,586.00","63,321,761.24","67,449,085.28","72,631,589.98","91,930,012.83","89,136,352.33","81,105,356.09","80,151,749.47","148,819,381.09","197,268,386.20","172,144,864.57"
应收账款,"137,863,917.49","119,419,350.41","146,131,683.57","197,289,362.77","199,501,576.44","211,751,602.22","216,243,549.96","247,608,373.67","255,087,108.13","226,660,097.59","235,342,235.28","251,847,480.13","247,492,282.07","261,481,431.94","248,467,974.40","287,467,919.33","284,580,729.23","289,561,149.94","273,412,946.54","303,835,531.69","332,858,513.67","314,560,489.10","317,269,764.27","368,086,281.65","372,666,900.72","363,142,072.11","350,906,690.34","396,388,255.00","442,785,935.74","423,494,066.98","427,295,550.52","483,375,828.88","480,462,829.63","498,277,877.71","511,043,839.21","553,922,981.60"
应付账款,"92,319,529.45","70,648,513.17","109,945,901.26","124,123,995.65","134,481,550.06","146,502,418.03","115,208,143.60","149,599,839.83","118,853,516.39","128,088,519.41","100,574,165.77","140,455,680.56","148,740,293.14","150,488,229.85","158,737,031.18","148,974,232.11","147,007,184.81","148,985,933.14","173,821,852.83","165,798,839.82","160,360,074.51","154,195,762.26","179,062,634.61","173,219,733.26","179,602,845.26","172,705,354.52","167,293,286.52","214,501,489.89","222,008,553.70","241,533,193.07","205,648,944.17","281,094,417.41","287,282,012.91","297,502,509.39","300,454,445.36","305,401,429.77"
预付款项,"5,995,314.13","5,942,019.08","4,293,909.38","7,498,716.31","10,502,105.09","6,377,671.47","3,632,952.00","34,409,720.78","20,554,648.89","16,292,397.93","22,098,641.97","24,249,472.79","33,076,888.33","7,070,832.78","20,224,888.29","15,231,602.16","14,150,533.34","8,822,280.60","5,964,326.44","9,299,516.47","19,719,034.12","24,425,464.73","31,603,420.40","27,344,146.77","28,238,850.90","27,671,968.74","39,841,872.13","42,479,991.25","25,872,789.41","47,774,901.79","124,907,327.22","139,817,723.36","156,321,887.93","114,786,079.97","187,959,340.02","216,056,667.49"
预收款项,"622,614.88","1,181,312.38","328,122.13","1,771,803.41","1,204,620.32","1,912,592.56","4,364,131.08","5,639,220.63","3,512,066.99","9,001,616.94","5,035,640.80","5,067,926.08","5,067,888.08","4,448,877.70","6,869,421.61","3,037,147.16","3,210,369.55","384,124.80","591,440.87","1,578,575.56","491,332.26","497,756.91","530,679.81","538,525.61","1,288,644.15","1,304,937.02","2,320,822.63","1,413,058.20","1,750,161.55","1,561,926.27","2,315,748.07","2,805,683.63","446,187.87","6,959,542.17","3,054,447.78","2,707,390.02"
