科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"243,120,573.05","57,258,545.80","8,404,240.77","39,523,173.17","24,939,622.37","26,144,104.87","51,627,505.99","70,651,572.97","83,993,254.20","124,113,004.78","85,605,195.71","111,984,011.86","77,178,953.50","68,879,223.77","77,282,818.29","218,732,811.07","204,279,311.66","249,113,412.13","119,754,831.32","115,885,366.61","195,038,287.27","211,733,037.03","396,088,619.75","393,427,818.30","17,164,906.82","21,871,448.91","5,529,326.13","22,900,614.02","27,454,211.22","29,159,020.34","13,484,317.42","24,417,600.12","21,197,101.60","385,982,769.71","387,284,210.41","34,864,845.41","21,242,910.09","347,145,336.22","32,036,034.79","331,930,632.88","239,495,327.09","308,580,445.16","240,177,338.72","119,755,939.27"
短期借款,,,"10,000,000.00","10,000,000.00","30,000,000.00","58,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00",,,,,,,,,,,,,,,,,,,,,"6,000,000.00",,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000.00","550,000.00","300,000.00",,"3,280,000.00","935,255.24","5,270,000.00",,"200,000.00","2,406,765.00","6,587,069.93","7,000,000.00","4,400,000.00","450,000.00","10,346,617.08","6,520,000.00","6,500,000.00"
应付票据,,,,"25,600,000.00","21,150,000.00","46,400,000.00","50,000,000.00","5,150,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"3,909,276.08","1,868,117.46","1,278,125.30","12,323,337.70","3,601,743.15","1,748,900.20","3,308,601.20","7,807,270.88","2,730,210.88","948,808.93","275,490.93","399,465.58","420,117.48","67,552.75","1,266,157.65","13,322,746.80","11,401,713.80","6,586,378.92","5,421,355.80","1,973,828.15","3,317,169.15","597,024.15","334,928.15","187,089.94",,,,"17,732,429.39","14,123,848.99","11,168,552.85","15,885,263.59","21,967,354.84","24,546,117.58","18,899,715.99","24,806,760.53","27,060,833.58","34,941,712.00","32,851,693.60","29,916,210.20","31,507,548.85","36,065,546.20","25,615,316.85","32,914,704.26","24,958,444.29"
应付账款,"30,332,939.10","29,435,852.13","33,559,958.24","54,139,060.08","47,613,376.81","43,134,691.81","42,156,751.98","36,404,516.85","43,461,704.41","40,505,342.18","25,289,766.47","36,550,810.00","33,217,860.75","36,419,473.45","23,700,521.21","9,386,048.94","8,159,976.15","53,878,402.44","21,104,255.99","28,185,623.84","30,973,858.58","762,396.39","341,861.56","391,861.56",,,,"5,922,166.06","6,402,581.10","4,415,809.54","4,952,611.17","5,389,157.91","5,317,564.55","5,293,429.36","5,591,450.92","9,557,600.90","7,692,891.45","7,095,240.83","9,726,141.77","14,714,182.41","10,639,126.76","6,352,812.13","10,971,353.81","9,081,818.14"
预付款项,"5,125,414.43","15,122,357.43","21,782,251.21","3,730,250.62","4,152,384.57","19,368,234.17","22,534,084.54","19,113,334.02","21,907,363.45","16,830,840.46","9,604,910.94","115,100.82","3,152,785.66","1,251,428.71","1,834,037.11","8,432,023.88","10,324,058.90","10,358,131.10","10,333,048.38","11,995,977.61","19,072.21","10,980.00",,,,,,"941,302.82","945,122.16","1,267,500.27","779,456.73","1,135,181.73","1,016,844.76","856,514.21","1,067,169.58","548,819.08","2,031,461.51","2,012,163.21","948,943.07","1,047,392.51","2,092,056.07","2,367,351.04","3,488,554.75","544,672.05"
预收款项,"684,749.83","576,501.83","1,158,071.20","699,674.93","1,721,697.93","1,918,634.93","4,899,935.93","4,034,608.93","31,484,252.93","76,630,231.93","98,361,015.93","748,505.93","66,236,299.93","146,470,726.93","181,393,036.93","133,701,282.93","167,286,362.93","189,866,358.93","250,919,868.93","2,112,440.93","696,574.93","256,014.20","133,029.20","131,988.20","131,988.20","131,988.20","131,988.20","254,188.24","304,188.04","252,088.04","32,547.80","67,267.91","69,058.81","51,413.80","65,897.80","277,854.14","88,413.80","94,673.45","7,820.00","197,871.70","765,438.04","87,197.95","207,301.78","95,863.49"
