科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"27,057,941.70","34,937,441.38","21,354,052.05","31,370,990.93","42,981,832.36","15,423,321.68","28,696,435.01","43,114,571.29","62,873,041.93","25,736,852.84","44,503,521.78","72,257,095.97","89,090,196.38","36,796,450.14","64,312,463.07","92,984,918.13","105,889,438.95","42,301,026.61","72,003,711.54","105,654,411.00","127,068,273.50","53,214,814.36","94,584,605.62","142,897,971.61","186,261,126.98","65,045,495.92","120,250,870.47","182,759,961.66","220,228,900.61","86,825,206.45","159,938,999.48","235,138,206.72","291,426,975.53","109,786,829.45","204,226,452.75","306,924,947.55","375,062,244.92","136,191,100.32","252,259,020.63","382,305,953.66","448,773,487.59","164,496,004.51"
取得借款收到的现金,"68,000,000.00",,"15,000,000.00","15,000,000.00","35,000,000.00",,,,"1,276,358.36",,"14,324,420.93","14,324,420.93","14,324,420.93",,,,,,,,,,"100,000,000.00","137,280,000.00","175,280,000.00","181,000,000.00","385,000,000.00","543,500,000.00","715,500,000.00","211,500,000.00","571,500,000.00","676,500,000.00","733,000,000.00","220,000,000.00","535,000,000.00","670,000,000.00","735,220,280.00","1,139,369,720.00","1,469,369,720.00","1,469,369,720.00","1,928,369,720.00","627,840,867.20"
支付的各项税费,"22,224,379.50","39,605,568.42","15,366,110.43","24,568,245.61","37,801,672.67","17,817,360.93","21,846,756.69","34,014,112.29","49,068,285.53","27,709,622.26","36,878,418.68","60,113,367.59","80,981,196.11","24,028,741.86","40,190,603.61","63,883,611.95","90,332,760.84","12,775,256.65","31,884,171.18","49,332,337.08","79,043,025.00","26,405,274.28","41,709,806.03","76,097,224.97","96,444,312.09","25,078,278.51","46,090,880.70","68,868,541.02","128,711,406.78","40,330,586.22","61,092,633.33","91,459,924.83","147,083,366.33","35,681,040.07","61,973,955.25","101,556,035.06","152,050,568.63","54,503,668.21","96,713,834.56","128,168,751.48","210,545,519.28","31,925,937.53"
收到其他与筹资活动有关的现金,,,,,,"5,161,036.49","4,874,610.09","4,874,610.09","144,571.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"30,008,172.44","84,032,164.63","24,743,330.52","35,938,117.21","61,301,335.56","23,823,918.81","36,583,706.21","59,589,136.67","107,431,189.02","38,784,211.67","71,893,743.85","103,913,728.91","118,231,815.51","24,630,954.34","49,512,943.77","79,978,220.27","130,502,907.45","22,841,907.04","48,243,006.13","107,088,096.16","126,828,629.69","49,414,606.20","82,266,581.03","137,309,822.21","196,100,932.84","75,031,211.17","204,499,283.70","235,012,387.61","294,840,411.98","84,826,741.43","218,346,499.70","295,232,952.89","270,773,098.11","98,635,298.66","191,609,620.52","300,192,815.58","259,357,515.59","127,159,915.31","224,258,253.83","329,191,506.21","316,073,617.59","137,279,648.91"
筹资活动现金流入小计,"85,014,400.00",,"15,000,000.00","15,000,000.00","35,000,000.00","510,854,502.94","510,568,076.54","510,568,076.54","517,745,929.36",,"14,324,420.93","14,324,420.93","57,622,220.93",,,,,,,,"2,000,000.00",,"100,000,000.00","137,280,000.00","217,615,200.00","183,450,000.00","391,990,000.00","582,890,000.00","758,112,618.00","214,458,995.10","2,208,112,746.43","2,313,411,992.68","2,373,360,968.80","220,719,946.05","537,155,504.00","804,299,604.00","893,593,962.00","1,142,333,420.00","1,477,333,420.00","1,472,333,420.00","1,934,336,422.60","627,840,867.20"
经营活动现金流出小计,"304,009,098.76","454,514,210.09","178,226,426.20","277,539,545.72","425,559,820.69","150,452,431.37","277,461,196.09","410,303,355.53","583,554,027.33","237,000,176.62","469,886,305.61","675,835,083.50","902,154,039.45","216,969,466.50","391,412,437.39","581,302,035.20","807,679,152.83","247,746,522.59","482,398,063.07","727,276,807.97","928,633,440.70","328,139,563.22","591,306,677.02","899,486,390.19","1,243,027,249.32","378,237,116.82","795,521,422.82","1,164,577,929.31","1,535,934,825.70","526,619,386.66","1,137,085,579.33","1,599,132,993.20","1,908,000,289.15","502,578,583.82","1,068,843,886.26","1,640,807,726.06","2,107,362,446.19","762,252,268.94","1,550,896,973.39","2,247,904,612.98","3,089,849,382.21","873,780,359.67"
偿还债务支付的现金,"46,000,000.00","67,000,000.00",,,"35,000,000.00",,,,"1,276,358.36",,,"11,000,000.00","11,000,000.00",,,,"3,320,800.00",,,,,,"5,820,000.00","5,820,000.00","5,820,000.00","50,000,000.00","167,000,000.00","177,500,000.00","298,000,000.00","58,600,000.00","348,600,000.00","476,750,000.00","509,000,000.00","70,544,252.50","219,836,186.67","238,420,186.67","436,390,000.00","720,550,000.00","770,960,000.00","938,310,000.00","1,103,273,828.79","491,968,735.02"
经营活动产生的现金流量净额,"50,842,277.82","67,680,587.15","11,721,622.66","15,469,980.72","77,311,800.08","-31,537,927.16","-12,423,059.19","-6,494,502.32","70,358,575.96","-113,038,393.27","-102,028,159.63","-80,356,577.22","5,382,626.74","-70,479,342.53","-48,769,562.16","-12,556,123.39","157,393,752.03","-75,458,860.48","-107,173,544.62","-110,445,307.70","53,229,378.43","-113,907,153.07","-126,145,617.72","-111,900,880.40","52,650,813.20","-115,848,831.88","-139,628,229.53","-140,459,058.23","199,543,288.85","-158,757,166.72","-180,739,658.01","-167,338,372.47","287,768,017.51","-138,399,058.31","-176,070,617.02","-144,252,701.38","167,567,233.58","-134,480,815.62","-188,986,526.55","-8,622,136.12","328,082,212.25","-29,512,426.11"
分配股利、利润或偿还利息支付的现金,"8,471,292.05","2,437,725.06","1,820,981.25","3,375,000.00","3,828,905.27","1,079.14","23,400,000.00","24,087,046.99","24,154,850.49",,"62,672,547.36","63,937,791.52","63,937,791.52",,"23,399,999.99","23,399,999.99","23,547,375.00",,"32,451,022.18","32,524,199.68","32,903,887.18",,"32,600,773.33","35,206,043.61","38,093,221.36","2,461,568.76","25,418,944.86","31,041,444.26","44,851,710.01","5,153,507.87","16,975,082.73","101,148,803.17","118,379,621.20","6,576,200.87","100,107,089.36","113,899,273.17","135,168,200.09","11,649,398.76","300,550,336.28","322,632,923.03","348,737,713.42","22,834,016.49"
收回投资收到的现金,,,,,,,,,,,,,,,,,,"96,600,000.00","276,600,000.00","446,600,000.00","848,329,000.00","406,625,000.00","494,901,000.00","503,908,000.00","538,971,000.00","42,401,000.00","109,587,000.00","167,937,000.00","192,671,000.00","42,999,000.00","142,999,000.00","1,092,207,826.38","4,716,269,000.00","2,956,799,000.00","4,880,372,000.00","5,357,476,000.00","7,313,292,809.48","2,424,383,000.00","5,005,851,000.00","5,677,875,096.90","5,894,821,000.00","10,000,000.00"
支付其他与筹资活动有关的现金,"238,843.11","3,037,304.69","520,602.56","169,837.34","2,729,144.07","91,255.71","110,589.65","156,253.34","3,008,386.02","70,028.98","212,286.76","445,418.87","490,189.33","16,348.37","181,819.93","422,051.50","670,418.45","19,306.89","11,193,456.78","11,215,769.68","11,270,718.67","21,094,967.66","21,158,001.45","21,303,477.75","21,253,642.44","338,948.21","604,203.33","1,505,416.25","1,081,318.57","58,386.68","1,035,912.24","1,423,555.23","1,098,871.12","30,491.10","322,667.38","358,472.68","23,350,113.51","2,288.63","4,128,488.63","149,065,630.07","225,165,630.07","202,081.17"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,"349,347.95","2,140,471.23","3,211,347.94","5,961,880.94","2,030,605.89","2,302,613.06","2,442,251.43","3,714,827.54","196,754.65","354,205.64","360,163.88","1,474,149.93","10,164.23","54,274.49","4,868,000.30","10,507,348.38","3,591,563.50","139,224,390.38","139,393,068.94","140,317,479.16","1,292,723.69","3,746,000.52","4,049,114.49","4,907,093.88","7,999.87"
筹资活动现金流出小计,"54,710,135.16","72,475,029.75","2,341,583.81","3,544,837.34","41,558,049.34","92,334.85","23,510,589.65","24,243,300.33","28,439,594.87","70,028.98","62,884,834.12","75,383,210.39","75,427,980.85","16,348.37","23,581,819.92","23,822,051.49","27,538,593.45","19,306.89","43,644,478.96","43,739,969.36","44,174,605.85","21,094,967.66","59,578,774.78","62,329,521.36","65,166,863.80","52,800,516.97","193,023,148.19","210,046,860.51","343,933,028.58","63,811,894.55","366,610,994.97","579,322,358.40","628,478,492.32","77,150,944.47","320,265,943.41","352,677,932.52","594,908,313.60","732,201,687.39","1,075,638,824.91","1,410,008,553.10","1,677,177,172.28","515,004,832.68"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"31,000.00","49,700.00","157,200.00","243,804.00",,"37,000.00","116,536.69","626,074.77",,"50,000.00","100,000.00","179,530.00","180,000.00","180,000.00","180,000.00","180,000.00",,"35,900.00","86,470.00","86,470.00",,"81,100.00","143,100.00","345,377.02",,"3,000.00","3,000.00","5,160.00",300.00,800.00,"8,800.00","215,300.00","11,000.00","11,000.00","11,400.00","12,600.00","100,000.00","182,002.40","118,352.40","8,080,639.32","25,440,000.00"
筹资活动产生的现金流量净额,"30,304,264.84","-72,475,029.75","12,658,416.19","11,455,162.66","-6,558,049.34","510,762,168.09","487,057,486.89","486,324,776.21","489,306,334.49","-70,028.98","-48,560,413.19","-61,058,789.46","-17,805,759.92","-16,348.37","-23,581,819.92","-23,822,051.49","-27,538,593.45","-19,306.89","-43,644,478.96","-43,739,969.36","-42,174,605.85","-21,094,967.66","40,421,225.22","74,950,478.64","152,448,336.20","130,649,483.03","198,966,851.81","372,843,139.49","414,179,589.42","150,647,100.55","1,841,501,751.46","1,734,089,634.28","1,744,882,476.48","143,569,001.58","216,889,560.59","451,621,671.48","298,685,648.40","410,131,732.61","401,694,595.09","62,324,866.90","257,159,250.32","112,836,034.52"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,181,922.44",,,,,,,"1,342.80","2,599,770.75",
四、汇率变动对现金的影响,"-523,439.95","-205,755.91","-37,856.03","-64,162.13","-93,299.36","-39,797.29","-159,888.50","-304,422.81","-414,875.82","-76,091.05","-95,556.54","-166,638.30","-243,536.46","-14,548.34","22,817.50","131,310.30","-286,696.84","-268,129.89","496,890.39","247,924.61","37,054.94","254,897.51","573,237.61","545,292.02","581,492.35","210,849.40","376,617.28","1,696,754.99","2,460,156.43","123,969.64","1,478,798.93","1,982,929.52","5,851,839.72","-9,067.52","-3,708,066.75","-7,487,675.10","-11,124,697.82","-9,611,272.14","1,628,913.82","9,184,413.48","1,392,189.09","-2,481,613.13"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"813,306.89",,,,"1,598,373.20",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"31,000.00","49,700.00","157,200.00","243,804.00",,"37,000.00","116,536.69","626,074.77",,"50,000.00","100,000.00","179,530.00","180,000.00","180,000.00","180,000.00","180,000.00","96,949,347.95","278,776,371.23","449,897,817.94","854,377,350.94","408,655,605.89","497,284,713.06","506,493,351.43","543,031,204.56","42,597,754.65","109,944,205.64","168,300,163.88","194,963,616.82","43,009,464.23","143,054,074.49","1,097,084,626.68","4,782,771,944.02","2,960,401,563.50","5,019,607,390.38","5,496,880,468.94","7,453,622,888.64","2,425,775,723.69","5,009,779,002.92","5,682,043,906.59","5,910,408,503.95","35,447,999.87"
五、现金及现金等价物净增加额,"56,956,041.02","-20,307,342.34","11,244,108.97","6,902,643.70","46,088,623.70","476,108,986.65","460,243,834.56","411,053,217.99","471,823,200.29","-125,812,114.70","-181,723,812.12","-199,769,381.68","-125,256,809.42","-97,718,639.99","-123,258,650.02","-110,952,814.34","42,861,097.80","-279,303,766.16","-390,112,270.19","-403,614,957.45","-272,925,280.84","-57,342,254.73","-43,687,245.84","-137,964,569.73","56,480,360.38","-26,980,643.86","-14,698,377.20","5,168,575.95","5,276,842.94","-140,769,270.92","700,110,085.58","380,285,892.77","1,004,902,908.45","-406,890,332.69","-438,604,797.03","-294,469,494.48","-367,219,147.89","-11,588,385.64","-60,100,444.90","-426,652,049.74","-175,010,725.97","-155,733,735.13"
购建固定资产、无形资产和其他长期资产支付的现金,"6,208,767.84","15,338,143.83","13,147,773.85","20,115,537.55","24,815,631.68","3,075,456.99","14,267,704.64","44,589,169.78","64,052,909.11","12,627,601.40","31,089,682.76","58,287,376.70","112,769,669.78","27,388,400.75","51,110,085.44","74,885,949.76","86,887,363.94","23,906,816.85","51,967,508.23","75,975,723.44","131,942,327.74","19,390,519.45","75,790,193.06","84,277,073.72","153,872,121.40","15,537,738.66","66,869,662.00","182,761,368.23","596,175,399.18","167,292,638.62","390,083,559.99","638,799,999.94","842,664,797.84","84,886,069.83","181,445,230.22","291,356,297.38","581,991,523.03","71,916,569.47","271,290,988.18","497,235,884.57","663,891,064.66","207,769,432.48"
期初现金及现金等价物余额,"52,010,017.35","108,966,058.37","88,658,716.03","88,658,716.03","88,658,716.03","134,747,339.73","134,747,339.73","134,747,339.73","134,747,339.73","606,570,540.02","606,570,540.02","606,570,540.02","606,570,540.02","481,313,730.60","481,313,730.60","481,313,730.60","481,313,730.60","524,174,828.40","524,174,828.40","524,174,828.40","524,174,828.40","251,249,547.56","262,858,235.08","262,858,235.08","251,249,547.56","307,729,595.48","307,729,595.48","308,393,400.43","307,729,907.94","360,782,663.96","313,006,750.88","314,605,124.08","313,006,750.88","1,334,815,484.62","1,317,909,659.33","1,317,906,468.81","1,317,909,659.33","953,352,336.53","950,690,511.44","950,690,511.44","950,690,511.44","775,679,785.47"
投资支付的现金,"16,464,893.85",,,,,,,"24,000,000.00","24,000,000.00",,,,,,,,,"276,600,000.00","466,600,000.00","623,595,000.00","1,006,340,000.00","311,849,000.00","353,446,000.00","379,516,000.00","443,184,000.00","69,052,160.40","117,488,160.40","192,488,160.40","183,293,000.00","8,500,000.00","715,101,321.30","1,646,732,925.30","4,973,706,571.44","3,287,566,702.11","4,702,679,702.11","5,186,058,808.79","7,079,295,508.27","2,631,487,184.71","5,012,925,442.00","5,674,347,216.02","5,898,471,706.68","64,254,297.80"
期末现金及现金等价物余额,"108,966,058.37","88,658,716.03","99,902,825.00","95,561,359.73","134,747,339.73","610,856,326.38","594,991,174.29","545,800,557.72","606,570,540.02","480,758,425.32","424,846,727.90","406,801,158.34","481,313,730.60","383,595,090.61","358,055,080.58","370,360,916.26","524,174,828.40","244,871,062.24","134,062,558.21","120,559,870.95","251,249,547.56","193,907,292.83","219,170,989.24","124,893,665.35","307,729,907.94","280,748,951.62","293,031,218.28","313,561,976.38","313,006,750.88","220,013,393.04","1,013,116,836.46","694,891,016.85","1,317,909,659.33","927,925,151.93","879,304,862.30","1,023,436,974.33","950,690,511.44","941,763,950.89","890,590,066.54","524,038,461.70","775,679,785.47","619,946,050.34"
