科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
筹资活动现金流入小计,"19,000,000.00","32,008,360.50",,,,"594,990,029.19","599,239,818.34","601,164,815.34","599,300,000.00","1,274,625.76",,,"5,591,196.37","4,727,166.54","4,727,166.54","4,727,166.54","4,727,166.54",,,,"4,939.27",,,,,,"1,783,500.00","2,723,500.00","6,173,500.00",,,,,"3,575,695.00","3,575,695.00","3,575,695.00","3,450,000.00",
经营活动现金流出小计,"129,416,651.72","142,541,244.03","31,365,077.36","61,910,808.26","74,517,488.35","24,620,615.42","64,418,513.25","101,161,033.15","157,229,927.53","46,832,547.53","95,731,012.21","139,641,312.01","188,203,847.75","40,251,659.72","70,792,656.09","106,225,799.21","133,977,757.96","28,615,449.56","57,586,988.27","87,134,130.46","113,782,719.63","28,124,626.54","60,742,355.63","102,162,071.12","111,890,665.67","25,024,023.36","50,985,297.06","81,734,925.32","94,276,807.90","19,663,673.35","52,213,458.43","123,966,769.39","172,850,409.86","68,946,783.66","117,071,969.03","161,581,228.68","181,006,746.87","83,108,243.88"
偿还债务支付的现金,,"24,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"3,156,761.19","-2,168,382.47","51,722,985.24","53,941,149.14","83,404,230.01","11,541,922.87","27,414,468.07","35,128,846.32","32,112,364.22","-407,394.89","20,669,136.69","22,749,575.99","22,023,060.22","36,262,799.46","43,270,632.54","59,334,696.18","89,010,007.28","14,450,537.95","36,223,638.88","44,914,746.43","71,830,706.92","19,767,061.71","33,953,481.00","49,162,121.98","70,322,743.85","-943,615.64","18,219,654.68","18,671,923.08","28,433,505.11","14,272,852.77","24,063,316.91","40,055,173.17","61,249,737.89","35,746,157.73","53,344,582.29","73,476,370.35","75,000,878.12","1,662,948.55"
分配股利、利润或偿还利息支付的现金,"14,260,000.00","17,362,848.50","11,050,000.00","11,050,000.00","11,050,000.00",,"19,260,000.00","23,680,000.00","23,680,000.00",,"42,624,000.00","42,624,000.00","42,624,000.00",,"85,248,000.00","85,248,000.00","85,248,000.00",,"56,832,000.00","56,832,000.00","56,832,000.00",,"56,832,000.00","56,832,000.00","56,832,000.00",,"56,832,000.00","56,832,000.00","56,832,000.00",,"35,520,000.00","35,520,000.00","35,520,000.00",,"7,104,000.00","7,104,000.00","7,104,000.00",
收回投资收到的现金,,,"1,010,000.00","6,026,892.67","6,038,524.65",,,,,,,,,,,,,,,,,,,,,"22,000,000.00","22,000,000.00","22,000,000.00","35,653,360.27","45,424,219.18","430,000,000.00","430,000,000.00","432,212,219.18",,,"177,000,000.00","106,101,361.32","49,440,000.00"
支付其他与筹资活动有关的现金,,,,,"10,122,003.02","5,254,871.40","13,765,403.30","14,771,895.59","6,700,263.15","4,300,662.96","1,110,271.15","1,118,283.74","4,743,074.19","4,924.13","4,924.13","4,924.13","82,556.41",,"64,764.25",,,,"67,735.83",,"6,173,500.00",,"85,192.26","85,192.26","3,450,000.00",,"57,070.97","57,070.97",,,"11,409.27","11,409.27",,
取得投资收益收到的现金,"2,265,516.94","159,801.58","12,176.71","12,176.71","12,721.44",,,"12,721.44","12,721.44",,,"12,721.44","12,721.44",,,,"17,491.98",,,,"19,082.16",,,,,"95,660.27","95,660.27","95,660.27",,,"2,212,219.18","2,212,219.18",,,,"534,394.52","15,901.80","33,361.65"
筹资活动现金流出小计,"14,260,000.00","41,362,848.50","11,050,000.00","11,050,000.00","21,172,003.02","5,254,871.40","33,025,403.30","38,451,895.59","30,380,263.15","4,300,662.96","43,734,271.15","43,742,283.74","47,367,074.19","4,924.13","85,252,924.13","85,252,924.13","85,330,556.41",,"56,896,764.25","56,832,000.00","56,832,000.00",,"56,899,735.83","56,832,000.00","63,005,500.00",,"56,917,192.26","56,917,192.26","60,282,000.00",,"35,577,070.97","35,577,070.97","35,520,000.00",,"7,115,409.27","7,115,409.27","7,104,000.00",
处置固定资产、无形资产和其他长期资产收回的现金净额,,"24,600.00","128,737.95","128,737.95","328,737.95","1,455.58","1,455.58","223,455.58","2,459,463.11","2,922,531.33","2,922,531.33","3,142,248.13","3,218,248.13",,"2,000.00","10,000.00","10,000.00",,,,,,"18,000.00","26,400.00","26,400.00",,,,"2,000.00",,,,,"350,000.00","350,000.00","350,000.00","400,588.46",
筹资活动产生的现金流量净额,"4,740,000.00","-9,354,488.00","-11,050,000.00","-11,050,000.00","-21,172,003.02","589,735,157.79","566,214,415.04","562,712,919.75","568,919,736.85","-3,026,037.20","-43,734,271.15","-43,742,283.74","-41,775,877.82","4,722,242.41","-80,525,757.59","-80,525,757.59","-80,603,389.87",,"-56,896,764.25","-56,832,000.00","-56,827,060.73",,"-56,899,735.83","-56,832,000.00","-63,005,500.00",,"-55,133,692.26","-54,193,692.26","-54,108,500.00",,"-35,577,070.97","-35,577,070.97","-35,520,000.00","3,575,695.00","-3,539,714.27","-3,539,714.27","-3,654,000.00",
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"16,512,090.00","8,598,544.00","10,007,146.06","10,013,146.06","10,007,146.06",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,265,516.94","184,401.58","1,150,914.66","6,167,807.33","6,379,984.04","1,455.58","1,455.58","236,177.02","2,472,184.55","2,922,531.33","2,922,531.33","3,154,969.57","3,230,969.57",,"2,000.00","10,000.00","27,491.98",,,,"16,531,172.16","8,598,544.00","10,025,146.06","10,039,546.06","10,033,546.06","22,095,660.27","22,095,660.27","22,095,660.27","35,655,360.27","45,424,219.18","432,212,219.18","432,212,219.18","432,212,219.18","350,000.00","350,000.00","177,884,394.52","106,517,851.58","49,473,361.65"
五、现金及现金等价物净增加额,"-2,855,674.73","-23,859,009.47","28,361,407.10","34,687,430.21","51,728,894.78","595,219,773.42","571,780,873.18","559,478,629.99","550,321,995.49","-23,367,156.13","-81,397,417.35","-108,569,657.92","-111,390,214.36","36,327,081.10","-56,233,765.98","-50,625,827.08","-32,973,935.83","-10,476,339.84","-48,547,764.47","-40,866,261.27","-370,439.91","25,045,371.91","-17,403,418.14","-2,755,471.33","4,999,421.23","-25,140,838.57","-62,636,212.14","-66,213,113.68","-88,512,063.03","-5,626,613.52","-105,421,337.10","-143,724,333.29","-106,667,446.38","-17,829,025.47","-7,813,147.43","12,108,147.64","-57,350,376.46","50,394,489.87"
购建固定资产、无形资产和其他长期资产支付的现金,"13,017,952.86","12,520,540.58","7,462,492.80","8,371,526.26","10,883,316.25","6,058,762.82","21,849,465.51","38,599,313.10","53,182,290.13","22,856,255.37","61,254,814.22","90,731,919.74","94,868,366.33","4,657,960.77","18,980,640.93","29,444,765.67","41,408,045.22","24,926,877.79","27,874,639.10","28,949,007.70","14,320,232.20","3,320,233.80","4,482,309.37","5,125,139.37","12,351,368.68","11,292,883.20","12,817,834.83","17,787,004.77","18,492,428.41","323,685.47","1,399,802.22","1,614,654.67","3,216,816.42","1,640,878.20","2,108,015.45","2,852,902.96","2,355,106.16","741,820.33"
期初现金及现金等价物余额,"71,813,426.81","68,957,752.08","45,098,742.61","45,098,742.61","45,098,742.61","96,827,637.39","96,827,637.39","96,827,637.39","96,827,637.39","647,149,632.88","647,149,632.88","647,149,632.88","652,724,921.60","535,759,418.52","535,759,418.52","535,759,418.52","535,759,418.52","502,785,482.69","502,785,482.69","502,785,482.69","502,785,482.69","502,415,042.78","502,415,042.78","502,415,042.78","502,415,042.78","513,587,964.01","507,414,464.01","513,587,964.01","507,414,464.01","418,902,400.98","418,902,400.98","436,309,813.95","418,902,400.98","312,234,954.60","312,234,954.60","312,234,954.60","312,234,954.60","254,884,578.14"
投资支付的现金,,,"6,000,000.00","6,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,,,,,,"35,000,000.00","35,000,000.00","35,000,000.00","80,000,000.00","65,000,000.00","524,720,000.00","578,800,000.00","385,000,000.00",,,"177,000,000.00","177,000,000.00",
期末现金及现金等价物余额,"68,957,752.08","45,098,742.61","73,460,149.71","79,786,172.82","96,827,637.39","692,047,410.81","668,608,510.57","656,306,267.38","647,149,632.88","623,782,476.75","565,752,215.53","538,579,974.96","541,334,707.24","572,086,499.62","479,525,652.54","485,133,591.44","502,785,482.69","492,309,142.85","454,237,718.22","461,919,221.42","502,415,042.78","527,460,414.69","485,011,624.64","499,659,571.45","507,414,464.01","488,447,125.44","444,778,251.87","447,374,850.33","418,902,400.98","413,275,787.46","313,481,063.88","292,585,480.66","312,234,954.60","294,405,929.13","304,421,807.17","324,343,102.24","254,884,578.14","305,279,068.01"
