科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"318,042,688.80","180,968,288.02","250,704,456.65","185,526,141.93","226,751,492.89","155,765,175.76","130,760,798.06","427,065,867.81","546,898,311.79","345,112,723.02","333,272,688.93","385,768,228.18","315,838,394.28","345,761,605.06","651,272,549.48","792,891,161.17","557,128,209.29","640,134,374.07","413,177,519.73","236,772,637.28","236,534,430.13","180,578,829.70","157,710,097.17","219,655,746.51","287,680,959.24","290,142,625.69","217,305,106.32","213,269,651.26","163,042,049.73","163,086,274.77","140,173,418.58","196,585,296.48","127,704,134.53","92,218,934.86","152,197,453.20","120,860,516.63","143,944,552.37","138,352,654.34","135,183,561.24","487,054,394.49","506,607,586.70","385,747,366.40","510,219,588.88"
短期借款,"316,783,859.24","247,373,532.49","422,403,338.95","479,681,623.55","627,091,944.31","540,196,087.09","512,761,147.41","384,607,016.81","484,546,751.37","314,374,800.00","316,325,400.00","424,605,281.70","337,758,660.65","115,850,881.41","275,699,874.94","139,085,100.00","175,431,360.00","365,952,720.00","249,873,680.00","238,277,290.00","390,720,814.00","383,724,042.00","284,567,807.55","170,762,668.44","269,717,457.93","266,070,660.00","214,266,245.00","384,927,956.64","450,966,287.14","592,421,809.61","439,601,738.25","384,731,500.00","266,214,936.00","304,995,764.97","259,520,663.98","212,561,041.17","92,025,706.55","126,530,000.00","1,530,000.00",,,"50,000,000.00","88,000,000.00"
交易性金融资产,,,,,,,,"10,406,407.50","7,922,817.50","8,777,645.00","4,605,700.00","41,140,450.00","7,916,800.10","32,399,925.00","23,892,500.00","7,634,250.00","6,130,200.00","21,334,080.00","6,028,000.00","6,213,480.13",,,,,"5,412,645.03","13,682,769.98","14,234,836.20","17,620,330.10","592,495.00","300,010.00","4,293,532.57","815,985.70","3,456,014.64","6,770,652.77",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,"901,546.70","15,724,235.75","7,258,265.93","1,113,626.55",,,,,"2,106,343.93","2,472,605.78",,,,,"742,631.67",,,,,,,,
应收票据,"505,566,414.27","318,487,778.54","436,690,859.68","829,396,027.04","623,856,077.38","275,300,873.55","385,806,740.17","418,700,671.37","356,701,287.25","259,932,262.31","340,979,110.80","464,267,912.31","572,338,208.57","235,736,368.57","293,716,503.49","458,628,892.37","533,803,367.47","309,661,743.04","312,239,625.14","403,142,268.83","540,829,405.63","283,966,997.58","245,108,542.40","386,504,686.65","428,562,700.90","252,010,612.84","167,507,391.57","163,432,057.72","256,314,709.37","177,835,156.91","183,864,082.57","150,193,565.39","231,756,356.29","180,936,633.23","114,249,062.59","74,389,853.02","132,848,764.57","93,845,479.51","75,860,610.75","45,061,083.09","52,873,297.88","56,637,916.19","77,443,038.52"
应付票据,"300,000,000.00","210,000,000.00","250,000,000.00","200,000,000.00","130,000,000.00","180,000,000.00","285,000,000.00","507,450,000.00","375,040,000.00","288,500,000.00","218,500,000.00","124,300,000.00","150,000,000.00","40,000,000.00","30,000,000.00",,"10,000,000.00","19,000,000.00","49,000,000.00","40,000,000.00",,"50,000,000.00","105,000,000.00","55,000,000.00",,"45,000,000.00","213,000,000.00","228,000,000.00","85,300,000.00","45,000,000.00","70,000,000.00",,,,,,,,"20,000,000.00","49,500,000.00","42,500,000.00","72,650,000.00","136,800,000.00"
应收账款,"659,479,459.94","810,496,235.44","736,230,447.79","446,979,285.08","778,169,130.55","974,273,733.96","842,140,087.74","545,457,660.05","764,388,352.31","789,769,405.36","748,492,162.86","459,183,729.00","762,916,556.26","1,023,392,466.77","959,923,283.14","616,488,031.74","529,876,454.66","843,966,291.22","1,021,616,785.60","598,687,306.27","731,728,419.65","1,041,745,350.98","1,083,050,937.96","686,862,384.62","676,940,414.29","804,840,687.07","1,057,609,513.57","1,066,540,623.21","1,155,940,071.16","1,124,707,284.82","979,320,044.16","693,250,886.64","752,874,202.22","773,889,296.87","699,752,028.95","597,236,056.13","588,073,721.35","664,403,778.40","553,377,961.34","509,686,194.31","503,715,685.66","603,528,432.64","471,305,522.07"
应付账款,"862,306,725.16","975,573,597.89","843,832,382.61","994,679,331.08","985,044,892.72","937,549,671.22","754,337,185.27","756,040,709.52","821,029,215.30","781,549,966.44","780,171,441.76","692,533,139.99","884,593,325.90","796,661,637.76","649,048,004.40","768,726,863.71","747,902,851.07","854,888,384.22","939,187,456.96","761,097,470.14","798,009,152.95","803,226,443.32","800,894,052.13","735,086,437.09","744,692,720.44","906,949,831.25","858,170,593.61","624,239,978.91","577,726,523.44","554,164,551.50","539,780,083.72","490,635,714.84","533,954,596.77","486,217,620.49","473,978,023.21","477,955,103.48","471,072,945.11","494,070,806.95","478,043,442.90","534,060,299.64","540,187,891.89","620,793,935.07","555,029,764.76"
预付款项,"59,071,371.45","59,297,311.06","56,328,054.57","54,151,200.71","68,911,488.70","57,410,091.66","47,828,783.78","39,152,090.62","46,896,622.76","43,356,507.72","43,344,692.46","26,430,076.76","69,296,377.62","62,050,665.56","52,825,720.63","26,737,552.55","40,764,442.46","43,226,992.73","56,003,249.22","70,152,766.25","81,660,490.75","126,108,153.13","112,507,174.82","12,371,872.53","13,712,603.82","16,970,198.31","14,713,741.84","12,070,429.79","12,724,357.68","16,460,267.12","19,150,929.21","16,128,286.89","13,525,332.11","19,690,120.11","18,720,675.22","22,297,635.26","20,686,371.29","28,834,146.38","39,745,587.96","24,219,899.50","24,589,778.91","34,751,578.31","29,147,107.10"
预收款项,"27,241,514.26","30,383,277.18","38,973,236.35","60,791,621.18","58,133,692.14","35,762,466.98","28,519,260.11","31,752,963.22","21,637,843.28","25,064,895.85","25,687,087.28","41,519,226.69","37,163,014.52","20,667,920.15","27,556,674.05","45,649,202.62","51,805,540.76","45,776,105.26","82,749,711.19","48,268,676.47","46,874,993.25","90,355,047.21","152,969,414.21","146,741,532.57","169,776,074.08","195,109,962.40","257,114,329.32","188,368,642.92","230,543,212.50","189,504,454.66","221,599,685.88","156,999,128.95","174,706,631.08","152,131,724.08","182,703,385.21","169,616,357.33","218,917,981.00","172,320,505.16","200,289,573.43","112,187,197.36","138,039,539.38","143,282,477.01","141,824,832.82"
