科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"27,806,758.21","39,755,598.12","47,295,701.51","30,393,246.81","44,182,548.74","61,908,843.20","19,905,174.53","42,700,348.30","65,230,941.71","87,863,136.51","27,488,115.86","59,115,099.96","87,881,585.42","118,042,170.73","34,037,973.27","75,311,010.35","115,065,265.95","154,847,935.37","44,471,113.97","90,161,220.75","133,162,889.55","171,609,391.87","44,708,273.06","98,801,492.57","144,269,701.86","185,536,784.43","48,534,164.35","103,918,893.38","163,476,901.25","222,544,421.58","70,076,195.46","136,743,287.25","209,374,435.10","253,985,926.83","61,248,112.78","132,638,167.10","190,107,741.31","246,914,422.66","54,945,197.30"
取得借款收到的现金,"134,975,525.00","189,029,442.99","139,007,472.99","70,000,000.00","109,000,000.00","153,000,000.00","10,000,000.00","60,000,000.00","99,000,000.00","99,000,000.00","95,871,342.92","103,381,342.92","111,425,706.42","116,392,318.88",,"5,000,000.00","5,000,000.00",,"58,000,000.00","58,000,000.00","58,000,000.00","58,000,000.00",,"100,000,000.00","130,000,000.00","130,000,000.00","65,000,000.00","273,937,500.00","343,937,500.00","565,294,200.00","115,000,000.00","128,000,000.00","128,000,000.00","391,000,000.00","109,294,991.40","232,472,646.24","232,472,646.24","296,000,000.00","115,000,000.00"
支付的各项税费,"1,696,891.08","7,947,441.53","10,114,766.49","4,800,540.82","8,450,841.13","10,415,182.69","2,073,419.92","5,596,129.93","9,698,246.74","19,558,826.22","5,371,689.73","15,238,807.88","26,502,563.44","34,710,926.92","4,410,066.41","18,685,881.02","29,978,785.95","37,570,480.42","7,222,207.30","15,412,716.66","30,749,654.90","41,054,869.97","13,250,533.65","24,228,107.31","39,489,899.95","59,672,030.19","15,875,021.18","29,800,929.94","40,058,742.36","49,613,936.78","27,894,706.87","49,173,719.87","74,025,574.50","86,668,401.16","11,885,412.74","29,023,125.12","50,121,731.42","68,929,812.07","24,173,262.86"
收到其他与筹资活动有关的现金,,,"2,218,739.40",,,,,,,,,,,"1,189,279.66","1,860,000.00","3,123,556.66","3,523,556.66","4,523,556.66",,"13,146,050.09","13,146,050.09",,,,,"7,696,200.00",,,,,,,,"4,000,000.00","3,000,000.00","48,737,402.00","48,737,402.00","52,737,402.00","1,000,000.00"
支付其他与经营活动有关的现金,"26,834,939.65","30,834,563.64","32,369,357.25","14,045,360.74","35,366,767.22","25,800,767.51","14,420,360.45","19,595,751.21","46,232,573.06","60,414,062.97","14,533,634.54","46,219,446.76","61,796,492.67","68,963,996.38","28,056,032.15","60,400,153.17","114,651,831.12","84,337,215.85","36,709,369.20","62,071,307.86","89,352,080.67","87,182,215.72","20,112,477.90","46,752,775.37","85,517,386.15","88,390,839.56","26,740,826.70","55,103,109.13","76,917,711.85","102,811,631.20","28,886,681.94","50,725,886.93","68,281,733.81","138,430,159.38","54,642,723.13","56,448,344.81","76,677,792.39","134,623,358.11","44,813,484.18"
筹资活动现金流入小计,"135,475,525.00","190,009,442.99","141,226,212.39","70,000,000.00","109,000,000.00","771,484,000.00","10,000,000.00","60,000,000.00","105,200,000.00","105,200,000.00","95,871,342.92","108,137,282.44","116,181,645.94","133,530,675.06","1,860,000.00","8,123,556.66","8,523,556.66","4,523,556.66","58,000,000.00","71,146,050.09","71,146,050.09","58,000,000.00","7,696,200.00","107,696,200.00","137,696,200.00","159,296,200.00","65,000,000.00","273,937,500.00","343,937,500.00","565,294,200.00","126,092,112.50","139,092,112.50","139,264,712.50","406,092,112.50","112,294,991.40","287,003,939.17","287,003,939.17","354,522,190.00","116,000,000.00"
经营活动现金流出小计,"397,576,592.67","450,999,937.54","459,827,173.87","269,351,167.63","434,438,989.43","595,480,330.37","173,886,113.61","384,829,709.29","623,427,024.09","854,376,955.47","207,465,391.44","461,085,683.70","705,750,212.09","938,396,768.30","232,977,423.59","555,868,065.15","893,606,945.12","1,146,384,082.08","299,648,107.11","590,673,323.21","884,178,467.33","1,162,492,552.05","266,169,531.14","573,297,168.31","890,723,056.89","1,090,647,748.39","298,806,856.14","587,027,528.44","918,695,833.12","1,187,298,263.27","383,212,613.13","768,599,890.11","1,193,048,467.73","1,473,928,133.73","457,651,730.80","825,574,775.01","1,210,647,241.16","1,525,123,278.76","354,388,807.14"
偿还债务支付的现金,"113,175,525.00","174,009,707.99","174,527,207.99","30,000,000.00","64,000,000.00","106,000,000.00","53,500,000.00","120,000,000.00","156,080,000.00","194,080,000.00","30,800,000.00","103,871,342.92","119,898,289.89","153,759,492.24",,"3,850,000.00","3,850,000.00","3,000,000.00",,"63,000,000.00","63,000,000.00","63,000,000.00",,,"130,000,000.00","130,000,000.00","10,000,000.00","65,000,000.00","85,000,000.00","230,800,000.00","167,000,000.00","245,000,000.00","265,000,000.00","528,000,000.00","13,000,000.00","79,336,746.24","79,336,746.24","226,809,096.04","28,000,000.00"
经营活动产生的现金流量净额,"14,041,157.79","33,322,058.13","70,276,812.56","18,497,184.59","38,681,670.42","64,050,924.14","-8,206,734.08","-6,305,911.15","-9,791,974.74","26,326,646.44","-8,877,334.77","76,237,934.17","105,401,025.74","155,660,414.29","-36,561,556.52","61,078,938.88","33,494,719.97","132,421,110.94","-71,011,283.64","68,316,764.10","63,187,474.57","188,488,404.20","-40,977,699.91","7,244,796.22","28,922,969.36","107,335,829.77","22,849,248.18","87,423,645.88","81,642,467.33","244,571,149.46","-37,289,732.00","32,489,795.24","51,338,821.67","109,447,626.07","-53,969,343.17","-25,948,563.83","22,007,743.93","152,287,161.47","-12,631,611.12"
分配股利、利润或偿还利息支付的现金,"22,015,395.06","6,512,575.10","2,515,750.46","34,684,363.49","35,594,328.99","42,726,262.83","718,741.79","9,409,208.39","10,622,512.76","10,954,193.31","264,492.04","17,611,734.00","17,987,177.56","18,127,154.71","51,750.00","16,280,683.34","16,406,266.68","16,564,270.03","273,982.68","16,796,507.81","16,796,507.81","17,026,264.86",,"16,063,500.00","19,222,725.00","19,222,725.00","15,708.33","16,253,879.91","18,180,547.40","22,289,059.13","2,363,070.95","19,166,939.38","21,857,340.13","20,718,337.50","430,120.19","87,644,761.93","90,179,153.60","109,842,803.69","2,143,871.78"
收回投资收到的现金,"6,011,705.14",,,,,,,,,,,,,,,,,"4,000,000.00",,"300,000.00","300,000.00",,,,"5,000,000.00","10,000,000.00",,,,,,,,,,,,"6,000,000.00",
支付其他与筹资活动有关的现金,,,,,,"1,535,400.00",,"5,075,000.00","5,075,000.00","5,070,000.00",,"30,896,479.22","30,896,479.22","41,127,972.70","605,000.00",,,"850,000.00",,"3,040,000.00",,"3,040,000.00",,,,,,"49,337,872.00","49,337,872.00","98,206,625.25","3,144.06","168,264.00","176,185.52","3,968,264.00",,"17,708,704.00","63,468,315.74","63,612,135.74",
取得投资收益收到的现金,,,,,,"717,712.00",,"2,263,442.00","3,736,696.20","6,123,353.50","2,038,288.28","3,414,232.81","4,345,735.23","6,470,335.91","46,652.12","199,180.94","5,197,262.35","4,366,698.00","6,169,754.73","12,712,193.91","19,969,796.24","26,400,826.30","2,589,936.31","2,500,000.00","2,557,519.86","4,307,276.84","64,534.25","184,799.99","190,142.45","296,431.49","564,729.41","363,774.32","306,935.94","549,449.31","191,780.82","492,479.45","530,124.65","2,110,093.56","12,361.64"
筹资活动现金流出小计,"135,190,920.06","180,522,283.09","177,042,958.45","64,684,363.49","99,594,328.99","150,261,662.83","54,218,741.79","134,484,208.39","171,777,512.76","210,104,193.31","31,064,492.04","152,379,556.14","168,781,946.67","213,014,619.65","656,750.00","20,130,683.34","20,256,266.68","20,414,270.03","273,982.68","82,836,507.81","79,796,507.81","83,066,264.86",,"16,063,500.00","149,222,725.00","149,222,725.00","10,015,708.33","130,591,751.91","152,518,419.40","351,295,684.38","169,366,215.01","264,335,203.38","287,033,525.65","552,686,601.50","13,430,120.19","184,690,212.17","232,984,215.58","400,264,035.47","30,143,871.78"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"4,194,975.18","527,767.08","606,202.08","605,618.62","61,467.62","91,731.50","324,836.64","142,758.11",,,,"512,401.49","179,999.98","180,122.70","349,691.93","525,898.01","439,117.95","775,296.28","1,156,056.19","2,558,079.78","142,185.84","340,776.56","409,303.07","1,007,479.09",,"163,420.49","311,743.76","608,305.14","9,330,721.64","21,100,183.07","21,743,971.49","22,156,678.11","462,617.06","637,974.27","2,119,933.87","2,250,728.24","6,082,500.00"
筹资活动产生的现金流量净额,"284,604.94","9,487,159.90","-35,816,746.06","5,315,636.51","9,405,671.01","621,222,337.17","-44,218,741.79","-74,484,208.39","-66,577,512.76","-104,904,193.31","64,806,850.88","-44,242,273.70","-52,600,300.73","-79,483,944.59","1,203,250.00","-12,007,126.68","-11,732,710.02","-15,890,713.37","57,726,017.32","-11,690,457.72","-8,650,457.72","-25,066,264.86","7,696,200.00","91,632,700.00","-11,526,525.00","10,073,475.00","54,984,291.67","143,345,748.09","191,419,080.60","213,998,515.62","-43,274,102.51","-125,243,090.88","-147,768,813.15","-146,594,489.00","98,864,871.21","102,313,727.00","54,019,723.59","-45,741,845.47","85,856,128.22"
处置子公司及其他营业单位收到的现金净额,"13,711,475.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,400,000.00","28,747,568.27","28,747,568.27","48,647,568.27",,,,,
四、汇率变动对现金的影响,"-1,479,485.24","-1,382,456.86","-2,422,318.67","-407,814.26","-667,959.20","-1,672,026.17","289,791.07","-747,062.62","-1,416,287.70","846,511.04","-161,061.09","125,870.07","248,489.73","-116,304.79","-171,598.16","-420,390.51","-467,114.97","-5,806,305.96","41,845.74","86,959.92","80,568.88","183,212.13","1,301,973.88","2,539,239.67","6,227,799.45","6,402,854.41","-275,082.13","1,704,380.79","2,582,027.82","1,076,822.47","-321,101.68","-2,026,718.38","-1,599,265.28","-2,352,303.48","-3,984,843.38","-762,994.21","2,221,881.38","4,413,821.67","-1,986,834.29"
收到其他与投资活动有关的现金,,,,,,,,,,"2,316,947.46","1,189,279.66","1,701,964.09","1,701,964.09",,"4,000,000.00","4,000,000.00","4,006,971.30","807,900.00",,,,"15,017,954.78",,"11,753,169.80","11,753,169.80","12,713,169.80",,,,"62,649,560.00","189,680,840.70","188,537,800.00","188,628,425.00","307,106,870.07","20,000,000.00","20,000,000.00","20,000,000.00","20,389,154.45",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"19,723,180.99",,"4,194,975.18","527,767.08","606,202.08","1,323,330.62","61,467.62","2,355,173.50","4,061,532.84","8,583,059.07","3,227,567.94","5,116,196.90","6,047,699.32","6,982,737.40","4,226,652.10","4,379,303.64","9,553,925.58","9,700,496.01","6,608,872.68","13,787,490.19","21,425,852.43","43,976,860.86","2,732,122.15","14,593,946.36","19,719,992.73","28,027,925.73","64,534.25","348,220.48","501,886.21","63,554,296.63","239,976,291.75","238,749,325.66","239,426,900.70","378,460,565.76","20,654,397.88","21,130,453.72","22,650,058.52","30,749,976.25","6,094,861.64"
五、现金及现金等价物净增加额,"6,287,354.26","-7,542,679.85","25,102,984.01","4,823,892.66","27,762,301.43","640,636,467.15","-78,159,253.47","-144,791,325.91","-188,567,041.63","-231,476,796.68","24,761,461.34","-44,788,116.55","-67,786,780.20","-144,080,123.62","-103,003,597.91","-55,308,789.96","-190,498,798.52","-164,610,123.30","-40,927,059.18","7,955,842.62","-11,940,908.91","108,176,671.18","-49,125,749.57","79,762,644.83","-50,383,659.05","-19,863,509.51","2,011,799.05","-47,564,347.06","-80,582,547.69","-56,557,347.35","60,763,483.14","11,412,957.03","-18,360,273.01","51,435,370.67","35,985,053.28","29,197,257.09","3,006,289.33","-8,183,699.04","58,477,489.59"
购建固定资产、无形资产和其他长期资产支付的现金,"19,322,930.13","48,969,441.02","11,129,739.00","19,006,220.26","20,160,621.88","44,288,098.61","20,900,036.29","65,609,317.25","114,842,799.27","162,328,819.92","34,234,561.62","82,025,843.99","122,883,694.26","172,124,246.28","70,791,711.33","107,083,494.28","201,315,025.77","223,541,614.49","34,292,511.28","57,544,913.87","77,684,347.07","99,405,541.15","19,878,345.69","36,248,037.42","53,727,895.59","131,703,594.42","25,611,192.92","116,940,982.38","193,282,649.73","282,767,986.11","37,427,872.42","67,856,354.61","95,057,916.95","131,522,938.68","25,580,029.26","63,810,365.59","94,168,118.09","146,167,812.96","18,855,054.86"
期初现金及现金等价物余额,"25,308,529.74","31,595,884.00","24,053,204.15","49,156,188.16","49,156,188.16","49,156,188.16","689,792,655.31","689,792,655.31","692,109,602.77","689,792,655.31","458,315,858.63","458,315,858.63","458,315,858.63","458,315,858.63","314,235,735.01","314,235,735.01","314,235,735.01","314,235,735.01","149,625,611.71","149,625,611.71","149,625,611.71","149,625,611.71","257,802,282.89","257,802,282.89","257,802,282.89","257,802,282.89","237,938,773.38","237,938,773.38","237,938,773.38","237,938,773.38","147,967,866.30","181,381,426.03","181,381,426.03","181,381,426.03","234,186,432.54","232,816,796.70","232,816,796.70","232,816,796.70","224,633,097.66"
投资支付的现金,"4,100,000.00",,,,,,,,,,,,"4,000,000.00","20,000,000.00",,,,"6,000,000.00",,,,,,,"40,000,000.00","40,000,000.00","50,000,000.00","96,464,500.00","96,464,500.00","50,000,000.00","60,900,000.00","64,700,000.00","64,700,000.00",,,,,,
期末现金及现金等价物余额,"31,595,884.00","24,053,204.15","49,156,188.16","53,980,080.82","76,918,489.59","689,792,655.31","611,633,401.84","545,001,329.40","503,542,561.14","458,315,858.63","483,077,319.97","413,527,742.08","390,529,078.43","314,235,735.01","211,232,137.10","258,926,945.05","123,736,936.49","149,625,611.71","108,698,552.53","157,581,454.33","137,684,702.80","257,802,282.89","208,676,533.32","337,564,927.72","207,418,623.84","237,938,773.38","239,950,572.43","190,374,426.32","157,356,225.69","181,381,426.03","208,731,349.44","192,794,383.06","163,021,153.02","232,816,796.70","270,171,485.82","262,014,053.79","235,823,086.03","224,633,097.66","283,110,587.25"
