科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"224,598,160.92","234,512,715.50","205,334,619.48","235,214,303.54","112,616,569.80","103,327,462.08","82,894,092.95","133,645,682.32","188,234,122.52","246,060,286.33","138,355,175.62","226,797,133.18","171,872,376.69","247,017,693.55","238,470,732.42","130,799,189.43","57,488,648.60","100,503,881.18","87,061,794.41","90,628,189.55","69,601,201.25","136,814,171.79","114,534,483.28","101,140,921.68","77,586,276.51","84,003,040.66","104,468,221.14","72,023,257.00","97,700,289.12","100,080,556.12","149,169,644.52","109,908,081.61","56,631,624.23","293,006,399.55","198,339,502.95","290,696,886.53","450,792,513.63","234,396,789.17","225,158,510.33","138,931,235.25","285,613,364.33","313,865,404.98","191,266,757.75","252,666,512.56","137,028,886.83"
短期借款,"333,000,000.00","290,000,000.00","230,000,000.00","200,000,000.00","140,000,000.00","120,000,000.00","140,000,000.00","160,000,000.00","173,500,000.00","148,500,000.00","105,000,000.00","34,582,813.28",,,,"28,000,000.00","108,000,000.00","90,000,000.00","80,000,000.00","98,000,000.00","98,000,000.00","88,000,000.00","68,000,000.00","118,000,000.00","88,000,000.00","118,000,000.00","118,000,000.00","159,000,000.00","264,000,000.00","264,000,000.00","284,000,000.00","224,000,000.00","159,000,000.00","280,000,000.00","260,000,000.00","410,000,000.00","875,000,000.00","750,000,000.00","354,000,000.00","330,000,000.00","395,000,000.00","395,000,000.00","305,000,000.00","195,000,000.00","150,000,000.00"
交易性金融资产,,"1,175,930.00","2,421,370.00","2,081,610.00","1,163,985.00","1,019,470.00","862,485.00","142,380.00","159,740.00","202,720.00","291,425.00","892,100.00","1,762,560.00","545,130.00","472,530.00","674,450.00","498,040.00","193,035.00","418,180.00","666,894.40","789,333.60","666,277.60","651,430.40","3,285,254.80","3,275,564.80","3,360,724.80","3,693,249.20","1,089,629.60","1,248,363.20","3,108,830.40","2,809,551.60","151,340.53","8,212,850.53","12,396,198.61","75,597,594.61","175,700.00","39,859,358.61","31,501,500.00","15,501,360.00","778,300.00","12,242,886.37","183,395.56","258,401.13","33,482.08","27,873.74"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,"95,000.00","30,000.00",,,,,,,,,,,,,,,,,,"40,000.00",,,"120,000.00","120,000.00","50,000.00",,,,,,,,,,,,,,,,
应付票据,,"102,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"119,135,835.28","80,819,744.17","79,327,909.90","78,702,546.72","101,188,791.60","60,437,401.29","67,824,359.53","69,931,161.25","94,669,551.99","59,152,139.85","59,702,286.39","47,100,920.23","77,520,747.73","38,945,095.30","50,369,633.31","47,803,806.83","85,020,713.57","43,326,410.85","55,997,640.04","45,475,527.87","76,161,841.32","48,449,970.83","50,805,376.75","55,692,413.43","94,595,966.83","62,913,191.49","56,466,214.53","59,352,735.53","84,632,485.65","50,998,283.14","56,164,479.10","78,668,427.74","91,352,915.90","63,724,633.21","60,657,247.79","62,759,526.75","73,632,921.17","61,698,869.35","66,132,553.48","56,477,907.13","69,535,739.88","55,642,766.00","50,068,171.01","60,176,249.91","77,501,469.44"
应付账款,"58,207,159.15","45,510,586.48","51,535,633.99","32,753,638.67","29,667,460.86","25,588,120.16","37,359,843.92","133,064,853.54","125,733,089.31","125,015,046.73","44,186,516.40","38,429,247.93","31,298,929.43","32,682,154.16","43,538,076.67","38,771,505.84","28,871,520.97","23,729,847.95","35,361,520.64","32,088,195.54","25,769,752.26","22,901,717.74","23,115,649.71","24,477,389.50","17,805,723.22","22,367,068.24","27,506,031.16","30,806,321.79","16,481,020.05","15,019,868.44","18,918,387.77","26,139,369.96","13,370,553.86","11,324,676.72","14,478,612.62","21,019,866.43","13,620,078.17","14,884,669.95","16,423,474.91","22,777,330.87","20,044,180.46","17,546,280.74","22,722,664.94","20,939,292.88","21,429,032.62"
预付款项,"126,196,682.75","124,069,464.21","134,437,938.32","76,495,749.41","83,083,022.65","88,219,407.55","75,793,980.44","16,796,924.70","12,587,424.75","8,007,583.02","13,990,628.56","14,516,948.75","10,293,063.19","11,021,595.96","18,385,431.18","25,558,522.64","16,096,914.08","18,297,107.83","30,147,129.29","39,322,327.18","50,733,351.78","23,109,920.63","21,551,203.39","20,519,889.70","19,064,253.42","24,541,030.14","25,157,220.75","32,729,881.20","10,141,365.77","7,042,183.20","12,751,421.02","11,360,942.02","10,237,873.02","10,253,365.26","13,452,324.22","16,540,011.68","2,990,400.97","7,304,794.12","10,861,063.52","7,212,813.88","4,817,877.92","5,794,985.84","13,817,905.14","10,748,144.84","11,238,877.84"
预收款项,"32,958,473.50","37,941,511.16","32,771,206.32","11,331,183.89","14,076,795.05","12,726,169.68","8,784,838.68","6,432,200.76","4,470,684.73","4,127,331.83","5,294,880.74","8,994,117.98","6,437,546.96","9,194,533.46","6,530,387.49","6,747,646.79","4,999,484.42","4,508,973.48","3,701,691.42","4,576,845.92","3,333,091.51","3,393,555.56","3,124,970.31","4,260,483.85","1,852,905.43","2,544,774.12","2,079,350.09","3,588,341.02","1,955,312.16","2,875,209.86","2,403,566.76","4,249,218.42","3,537,718.20","1,997,346.17","710,907.89","3,245,663.46","738,388.75","4,122,152.63","4,423,706.74","3,331,064.01","3,098,349.22","3,759,380.71","4,337,478.84","3,579,252.11","6,245,252.40"
