科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"653,236,522.21","622,784,883.65","486,715,439.63","526,187,369.34","402,365,179.17","360,680,964.71","432,784,064.77","383,108,803.31","285,344,561.60","307,208,603.46","300,162,071.70","674,930,059.55","433,118,231.19","486,094,187.32","454,176,898.03","532,276,364.11","428,526,291.89","421,407,552.41","385,605,557.11","1,545,493,122.83","1,591,666,458.72","1,501,712,987.49","1,605,667,994.59","1,943,069,147.88","1,889,655,724.14","1,894,981,971.91","2,107,381,576.22","2,231,748,311.12","2,021,969,059.33","2,068,214,483.11","2,064,202,261.87","2,631,120,874.13","2,466,683,464.07","12,030,706,960.62","9,598,981,887.00","10,129,339,420.51","8,173,905,465.75","14,567,595,151.75","11,421,283,054.34","8,028,490,844.97","11,204,335,708.25","9,413,983,279.55","9,538,575,447.63","8,700,262,692.24","10,413,419,898.78","12,484,671,682.99"
短期借款,"2,163,209,494.94","1,931,216,521.95","1,856,378,149.23","1,741,917,251.68","1,780,636,568.00","1,649,800,000.00","1,622,800,000.00","1,594,840,757.30","1,466,257,686.10","1,351,653,860.00","1,318,000,000.00","970,000,000.00","840,000,000.00","865,000,000.00","805,000,000.00","665,000,000.00","662,000,000.00","625,000,000.00","579,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","1,263,722.50","2,074,225.55","138,729,175.55","184,707,175.55","198,527,308.86","150,490,248.55","154,001,752.44","175,071,896.18","521,278,698.00","593,246,692.48","1,961,379,611.54","1,381,552,091.51","1,153,929,792.32","1,076,325,531.20","443,345,126.31","105,000,000.00","105,000,000.00","105,000,000.00","500,000,000.00","500,000,000.00","1,650,000,000.00","1,650,000,000.00","1,450,000,000.00"
交易性金融资产,"63,509,429.93","49,766,334.40","1,137,430.00","5,000,000.00",,"8,030.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,691,618.93","1,964,097.90","2,094,228.43","1,686,702.31","1,582,522.10","1,584,531.03","3,969,451.51","4,069,672.02","3,792,844.84","3,656,487.57","2,043,379.61","2,226,886.72","1,796,291.42"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"264,131,359.26","184,897,468.06","108,585,295.21","386,391,577.31","220,247,351.02","252,259,576.29","213,617,223.39","17,374,825.83","13,028,289.51","16,340,140.93","15,765,432.49","7,148,680.00",,"11,463,012.00","2,508,400.00","1,434,500.00","463,500.00","10,749,240.00","23,597,727.11","2,091,000.00","943,640.00","185,280.00","185,280.00",,,,,"110,841.30","110,841.30","2,900,000.00","678,253.40","280,000.00","3,961,883.40","247,092,452.20","351,881,002.20","288,854,280.00","358,700,000.00","487,471,120.00","497,418,739.99","533,551,520.00","513,018,550.40","651,814,423.90","496,313,207.50","575,545,239.52","490,199,053.62","515,601,370.19"
应付票据,"199,175,007.65","178,490,092.64","54,813,110.08","196,091,253.41","98,087,550.44","150,850,208.82","200,306,208.29","44,862,009.58","68,997,905.58","88,047,365.74","77,561,715.71","6,216,133.80","4,576,264.08","6,900,981.31","7,417,980.94","7,540,265.19","7,501,136.19","5,233,210.72","8,868,895.83",,,,,,,,,,,,,,,"299,000,000.00","390,000,000.00","299,000,000.00","429,000,000.00","559,500,000.00","569,000,000.00","621,025,000.00","635,897,500.00","780,682,124.50","760,210,624.50","681,593,500.00","588,740,000.00","631,295,519.87"
应收账款,"1,209,934,829.33","1,289,729,457.38","1,198,369,680.70","1,159,948,180.14","1,148,652,735.09","1,231,434,604.89","1,209,127,221.39","949,422,748.33","925,560,756.30","708,721,159.53","660,703,722.15","192,967,291.67","233,103,462.04","244,985,537.02","211,945,920.25","156,047,751.02","195,999,145.69","250,350,095.57","214,764,631.94","191,597,644.85","261,728,831.05","336,868,148.85","406,790,257.50","229,911,013.26","397,209,062.35","563,174,916.98","606,853,777.25","658,020,629.31","933,025,012.24","1,052,835,981.04","1,025,363,104.84","797,053,509.58","1,324,458,456.73","2,631,426,329.29","3,445,568,270.12","2,409,933,231.64","2,858,313,385.11","2,740,468,500.52","3,110,719,208.21","3,022,172,482.02","3,531,397,814.02","2,977,075,744.30","2,621,481,138.98","2,141,040,637.67","2,155,090,450.07","2,108,867,320.51"
应付账款,"383,197,937.61","488,046,443.47","406,226,068.58","585,187,228.29","371,127,230.67","514,789,948.91","391,122,634.12","520,017,992.30","404,508,780.02","398,350,717.79","267,011,123.14","296,816,646.36","283,397,306.09","322,083,330.17","266,431,235.31","230,999,187.08","165,313,927.66","240,802,218.70","233,428,941.23","153,229,822.25","158,198,671.40","261,102,879.71","342,388,187.54","448,423,219.31","471,945,118.24","485,786,436.25","659,962,593.93","669,153,392.77","757,565,353.89","719,427,234.81","621,399,875.08","792,475,379.79","977,645,650.13","2,638,053,267.66","2,756,854,814.86","2,411,299,340.01","2,356,018,078.14","2,150,305,556.09","2,416,588,151.17","2,932,833,092.52","2,649,529,463.29","2,068,609,187.70","2,285,184,422.28","2,020,742,351.17","1,666,640,278.05","2,042,140,265.77"
预付款项,"75,445,260.54","74,900,352.79","6,223,445.81","96,379,017.29",,"78,498,516.34","54,359,893.38","65,922,940.51","29,923,213.64","87,761,629.98","156,321,302.08","69,385,052.94","42,771,345.79","101,607,775.79","40,694,852.05","55,055,203.47","663,915,266.46","682,195,020.61","662,617,492.53","14,971,319.59","4,153,253.23","35,377,632.89","7,430,350.24","39,220,976.69","11,374,822.75","12,328,576.77","12,888,842.93","18,214,977.67","38,841,863.99","30,038,597.74","22,297,028.59","30,343,577.94","24,078,368.55","971,851,563.27","972,008,541.05","766,012,793.63","975,074,343.11","959,348,138.66","842,915,433.23","1,300,753,140.39","1,474,649,321.05","1,418,177,466.10","1,356,015,425.74","900,120,082.04","971,174,288.26","943,323,450.98"
预收款项,"130,601,913.89","196,409,022.85","171,784,952.59","164,598,680.19","120,520,577.46","124,977,808.02","110,158,860.36","134,731,833.10","132,973,371.37","96,220,910.72","195,410,451.29","291,833,850.22","140,951,600.54","120,650,055.00","104,120,805.06","165,285,153.41","752,077,199.30","767,098,327.25","760,764,371.79","110,117,256.08","71,067,555.43","69,107,860.94","46,190,367.65","66,867,681.83","58,306,684.28","51,486,720.59","42,334,260.69","76,717,849.43","65,443,613.57","52,913,807.13","58,488,527.05","92,778,892.94","83,220,203.45","1,152,458,220.83","1,552,251,029.54","1,499,218,497.07","1,490,981,860.41","1,990,865,788.93","1,823,259,418.16","866,547,517.67","948,810,279.48","898,030,959.86","1,054,915,615.24","769,003,656.54","722,427,422.41","778,678,914.80"
