科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"14,078,880.80","18,596,713.57","30,193,548.91","16,215,074.76","25,745,467.18","40,800,500.98","14,370,793.44","26,767,043.90","38,777,053.05","52,549,123.08","14,162,642.21","28,804,476.40","43,706,083.46","65,821,096.73","24,862,961.32","47,624,908.07","70,166,175.31","98,321,608.58","33,204,834.86","62,651,391.09","93,457,521.29","141,956,680.35","48,426,974.42","88,480,940.45","123,972,394.91","176,296,873.56","55,789,392.96","104,826,958.29","152,961,263.02","210,210,695.78","75,510,721.13","150,507,309.47"
取得借款收到的现金,"101,322,770.05","55,836,247.02","39,996,000.00","96,000,000.00","116,000,000.00","159,959,564.75","53,000,000.00","237,829,239.33","386,542,492.30","389,145,354.84","87,000,000.00","218,214,600.00","352,916,411.03","529,961,061.03","210,000,000.00","397,000,000.00","544,000,000.00","601,000,000.00","181,401,031.98","469,872,896.98","628,372,328.98","945,408,981.52","140,000,000.00","505,844,457.82","720,344,457.82","1,100,764,457.82","471,897,356.36","911,883,244.87","1,688,150,935.98","2,563,668,505.62","300,359,107.37","590,274,609.26"
支付的各项税费,"3,233,567.53","23,465,275.79","13,678,403.19","7,617,016.09","11,698,634.93","15,823,440.96","13,897,490.45","17,613,773.68","28,031,130.45","33,522,020.94","5,595,030.24","13,950,100.40","25,089,986.44","28,046,923.28","11,630,104.19","22,358,876.74","49,706,766.80","47,123,895.55","21,809,106.84","45,359,903.53","86,485,358.58","105,261,351.54","29,786,822.62","73,418,628.26","122,926,594.07","126,405,585.47","22,163,669.80","55,666,367.69","85,109,019.48","113,538,451.71","32,629,023.03","94,986,417.93"
收到其他与筹资活动有关的现金,,,,,,"3,000,000.00",,,,"50,930,427.57","44,787.75",,,"16,894,100.76",,"24,025,516.70","138,722,299.26","22,060,798.38","47,537,360.53","42,051,136.86","89,321,861.04","80,832,765.71","17,787,012.60","48,694,150.55","88,277,649.18","120,448,296.00","45,766,737.42","200,887,975.82","338,243,030.00","443,290,876.65","367,282,172.71","504,063,158.49"
支付其他与经营活动有关的现金,"24,273,216.24","14,634,152.32","25,030,954.66","24,748,632.89","40,166,454.74","27,561,533.07","17,291,969.33","43,013,343.33","65,494,904.56","67,564,031.68","13,172,211.76","61,932,248.29","94,779,972.00","149,155,672.82","38,763,449.26","84,901,593.15","192,381,188.86","253,417,738.95","51,137,523.48","57,279,277.58","99,711,766.97","182,565,114.63","40,593,368.87","74,808,923.47","112,326,613.13","284,824,029.12","43,453,059.37","90,836,596.01","148,003,064.13","210,843,918.89","35,156,365.48","99,001,998.76"
筹资活动现金流入小计,"105,322,770.05","55,836,247.02","39,996,000.00","96,000,000.00","527,900,000.00","574,859,564.75","53,600,000.00","237,829,239.33","386,542,492.30","440,075,782.41","96,844,787.75","241,349,375.71","380,544,406.89","574,476,816.55","211,175,857.15","422,829,287.58","684,521,862.53","634,860,361.65","228,938,392.51","511,924,033.84","717,694,190.02","1,028,241,747.23","157,787,012.60","555,930,608.37","811,014,107.00","2,396,330,721.38","733,220,893.78","1,328,658,020.69","2,242,580,765.98","3,223,146,182.27","667,641,280.08","1,096,276,112.75"
经营活动现金流出小计,"306,061,295.57","301,122,228.77","291,830,304.74","299,354,400.22","460,557,010.32","635,997,767.14","194,475,180.54","332,520,113.51","542,787,447.95","778,910,219.24","172,764,293.96","298,470,897.36","416,974,006.48","614,114,426.04","183,865,058.44","435,428,535.99","753,143,450.18","1,121,414,351.58","270,539,431.54","496,769,589.73","858,327,089.95","1,183,681,413.65","426,435,507.82","870,042,150.91","1,358,014,023.93","1,892,245,214.08","724,501,534.65","1,308,810,964.77","1,941,510,000.00","2,551,814,455.72","554,532,783.81","1,194,357,963.07"
偿还债务支付的现金,"77,747,434.36","50,429,633.55","27,900,000.00","40,196,000.00","61,596,000.00","86,596,000.00","30,000,000.00","197,982,832.35","276,432,835.35","277,289,134.53","26,510,251.20","160,910,251.21","275,910,251.21","395,417,596.09","150,000,000.00","286,900,000.00","373,400,000.00","439,300,000.00","160,000,000.00","369,000,000.00","465,941,032.00","705,941,032.00","122,898,236.36","383,898,236.36","573,422,694.12","950,820,012.83","114,258,333.33","528,870,045.53","856,092,323.33","1,372,068,787.52","322,760,922.35","835,120,922.35"
经营活动产生的现金流量净额,"-10,269,752.96","86,593,422.69","43,865,845.53","-50,606,511.44","-101,384,253.85","-139,976,789.82","-35,369,038.30","-31,175,994.40","-57,936,323.29","-35,489,269.92","-60,825,360.67","-74,938,749.56","-50,278,491.02","-108,585,522.84","110,081,967.44","148,851,703.12","42,661,791.19","45,439,746.17","36,439,139.80","83,256,633.10","103,090,155.99","138,229,099.42","-20,545,224.31","5,885,639.56","89,731,501.14","180,946,510.04","-338,720,743.13","-421,155,251.68","-511,356,710.56","-362,319,789.01","-29,555,049.77","-57,133,787.48"
分配股利、利润或偿还利息支付的现金,"2,388,245.00","1,858,165.47","3,200,971.29","2,130,103.25","4,290,723.14","6,387,471.49","3,372,310.77","12,542,293.86","16,886,106.43","20,879,003.32","5,037,018.97","10,670,865.07","26,764,176.23","32,534,463.44","6,002,755.61","13,494,114.58","32,670,779.91","44,050,929.25","16,185,059.74","45,182,146.09","61,513,710.69","66,289,377.37","10,071,711.60","50,109,135.06","60,934,141.71","71,208,192.60","15,828,251.86","73,442,526.92","94,630,771.77","121,962,586.03","30,033,473.21","108,290,250.24"
收回投资收到的现金,,,"330,642.74",,,,"6,120,000.00",,,,,,,"200,000.00",,,,,,,,,,,,,,,,,"75,000.00","100,000.00"
支付其他与筹资活动有关的现金,,,"3,230,000.00",,"3,738,013.46","6,284,665.74",,,,"88,785,290.59","8,036,000.00","21,645,452.70","25,066,113.73","22,791,762.65","19,059,747.33","33,131,694.51","168,283,206.96","46,453,240.91","56,630,084.93","64,909,245.55","143,383,803.47","110,052,136.04","69,470,127.87","92,924,940.65","141,801,920.79","317,956,148.51","80,846,549.45","218,648,977.75","299,978,637.80","414,201,318.60","458,601,163.21","514,342,637.35"
取得投资收益收到的现金,,,,,,,,"6,120,000.00","6,120,000.00","6,120,000.00","10,140,000.00","10,140,000.00","10,140,000.00","10,140,000.00",,,,,,,,,,,"2,990,000.00","2,990,000.00",,,"2,990,000.00","2,990,000.00","855,753.90",
筹资活动现金流出小计,"80,135,679.36","52,287,799.02","34,330,971.29","42,326,103.25","69,624,736.60","99,268,137.23","33,372,310.77","210,525,126.21","293,318,941.78","386,953,428.44","39,583,270.17","193,226,568.98","327,740,541.17","450,743,822.18","175,062,502.94","333,525,809.09","574,353,986.87","529,804,170.16","232,815,144.67","479,091,391.64","670,838,546.16","882,282,545.41","202,440,075.83","526,932,312.07","776,158,756.62","1,339,984,353.94","210,933,134.64","820,961,550.20","1,250,701,732.90","1,908,232,692.15","811,395,558.77","1,457,753,809.94"
处置固定资产、无形资产和其他长期资产收回的现金净额,"40,000.00","180,829.09",850.00,"4,480.00","9,420.00","9,420.00",,,,,,,"7,000.00","7,000.00","3,500.00","38,000.00","100,260.00","104,721.42",,"23,878.89","106,178.89","332,274.37","116,997.00","120,747.00","160,487.00","320,313.80","216,100.00","262,031.00","349,624.85","314,805.40","138,480.50","151,180.50"
筹资活动产生的现金流量净额,"25,187,090.69","3,548,448.00","5,665,028.71","53,673,896.75","458,275,263.40","475,591,427.52","20,227,689.23","27,304,113.12","93,223,550.52","53,122,353.97","57,261,517.58","48,122,806.73","52,803,865.72","123,732,994.37","36,113,354.21","89,303,478.49","110,167,875.66","105,056,191.49","-3,876,752.16","32,832,642.20","46,855,643.86","145,959,201.82","-44,653,063.23","28,998,296.30","34,855,350.38","1,056,346,367.44","522,287,759.14","507,696,470.49","991,879,033.08","1,314,913,490.12","-143,754,278.69","-361,477,697.19"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,"1,167,926.12",,,,,,,,,,"359,096.74",,"359,096.94",,,,,,,,,,
四、汇率变动对现金的影响,"238,616.75","-326,441.17","-241,724.80","-29,416.17","-27,961.73","-252,149.07","-19,197.87","140,965.25","203,476.56","19,519.26","-388,907.90","-628,144.54","-531,232.30","-1,389,212.99","857,072.46","801,185.52","206,366.64","71,155.05","220,636.39","-174,908.19","1,263,459.62","1,361,346.89","-146,980.77","4,190,176.61","5,400,267.26","15,256,100.26","1,777,634.41","-4,501,413.57","-11,950,348.39","-17,848,646.11","-2,698,574.57","-7,421,478.26"
收到其他与投资活动有关的现金,,,,,,,"23,919,647.46","23,919,647.46","23,919,647.46",,,,,,,,,"5,000,000.00",,,,"12,060,000.00",,,"7,600,000.00","5,000,000.00",,"1,393,000.00","1,454,216.00","12,747,900.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"40,000.00","180,829.09","331,492.74","4,480.00","9,420.00","9,420.00","30,039,647.46","30,039,647.46","30,039,647.46","7,287,926.12","10,140,000.00","10,140,000.00","10,147,000.00","10,347,000.00","3,500.00","38,000.00","100,260.00","5,104,721.42",,"382,975.63","106,178.89","12,751,371.31","116,997.00","120,747.00","10,750,487.00","8,310,313.80","216,100.00","1,655,031.00","4,793,840.85","16,052,705.40","1,069,234.40","251,180.50"
五、现金及现金等价物净增加额,"310,200.66","66,577,538.20","5,049,410.98","-2,794,876.60","344,103,017.63","317,207,417.17","-54,847,626.54","-50,965,779.47","-23,105,625.08","-49,242,584.58","-10,763,702.28","-48,705,083.95","-44,518,523.93","-41,842,628.44","87,131,158.55","151,128,774.63","45,468,153.56","50,937,636.99","-50,016,552.48","-71,915,296.40","-150,557,087.46","-34,326,969.49","-96,482,880.80","-7,948,147.56","59,411,577.30","1,114,781,909.48","114,894,968.22","-132,782,387.81","-88,431,050.64","269,942,832.46","-254,750,312.40","-578,215,894.33"
购建固定资产、无形资产和其他长期资产支付的现金,"14,885,753.82","18,718,720.41","44,250,111.40","5,837,325.74","12,769,450.19","18,164,491.46","12,910,727.06","20,458,510.90","31,819,976.33","38,947,236.01","16,950,951.29","31,400,996.58","56,659,666.33","65,947,886.98","59,924,735.56","87,865,592.50","107,668,139.93","104,734,177.14","9,799,576.51","20,887,674.44","35,665,442.22","63,420,905.33","19,254,609.49","35,143,007.03","56,326,028.48","94,691,282.06","46,440,782.20","124,249,918.92","226,386,725.37","281,946,836.10","63,811,643.77","124,395,877.43"
期初现金及现金等价物余额,"15,916,422.68","16,226,623.34","82,804,161.54","87,853,572.52","87,853,572.52","87,853,572.52","405,991,417.26","405,060,989.69","405,060,989.69","405,060,989.69","355,818,405.11","355,818,405.10","355,818,405.10","355,818,405.11","313,975,776.67","313,975,776.67","313,975,776.67","313,975,776.67","364,913,413.66","364,913,413.66","364,913,413.66","364,913,413.66","330,586,444.17","330,586,444.17","330,569,263.37","330,586,444.17","1,446,642,413.66","1,445,368,353.65","1,445,368,353.65","1,445,368,353.65","1,715,311,186.12","1,715,311,186.11"
投资支付的现金,,,"321,119.80",,,,"56,816,000.00","56,816,000.00","56,816,000.00",,,,,,,,,,,,,,,,,"51,386,100.00","24,225,000.00","92,227,305.13","249,730,140.25","246,545,140.25","16,000,000.00","28,038,234.47"
期末现金及现金等价物余额,"16,226,623.34","82,804,161.54","87,853,572.52","85,058,695.92","431,956,590.15","405,060,989.69","351,143,790.72","354,095,210.22","381,955,364.61","355,818,405.11","345,054,702.83","307,113,321.15","311,299,881.17","313,975,776.67","401,106,935.22","465,104,551.30","359,443,930.23","364,913,413.66","314,896,861.18","292,998,117.26","214,356,326.20","330,586,444.17","234,103,563.37","322,638,296.61","389,980,840.67","1,445,368,353.65","1,561,537,381.88","1,312,585,965.84","1,356,937,303.01","1,715,311,186.11","1,460,560,873.72","1,137,095,291.78"
