科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"280,045,999.26","609,166,094.25","1,033,963,321.85","1,372,894,715.13","325,024,177.56","555,822,033.08","850,032,877.39","1,032,548,244.03","151,792,783.36","331,690,222.25","636,128,120.38","1,287,115,905.04","156,369,729.92","317,553,158.17","707,846,526.66","1,372,023,721.90","436,626,086.21","830,574,524.71","1,111,956,977.64","1,482,594,549.19","351,584,769.13","558,629,237.41","994,703,865.74","1,416,118,156.90","183,834,567.62","248,153,796.05","572,155,015.37","982,810,883.21","250,393,066.62","368,026,023.02","625,606,319.07","822,700,637.90","159,772,191.32","410,257,035.95","687,424,973.64","1,015,054,390.04","240,383,845.71","444,981,009.65","883,572,755.68","1,284,154,984.01","312,994,398.54","597,912,260.82","1,315,498,412.88","1,967,383,501.91"
取得子公司及其他营业单位支付的现金净额,,,,"24,720,746.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,385,940.36","-7,385,940.36","442,652,758.50"
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,"1,350,615.79",,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,"29,000.00","29,000.00","29,000.00","29,004.59",,,,,,,,,"2,000.00",,,,,,,"150,376.66",,,,,"19,000,000.00","19,000,000.00","19,000,000.00","19,000,000.00",,,,,,,,
收到其他与经营活动有关的现金,"9,685,255.27","18,623,514.00","26,677,922.74","31,172,659.97","11,610,816.34","37,418,469.52","77,756,436.28","12,508,121.65","1,730,046.64","3,785,537.05","4,771,137.78","11,140,747.66","2,117,141.35","5,267,357.40","6,005,052.15","13,400,693.14","1,502,858.08","3,000,545.62","5,367,201.24","8,669,355.12","272,289.55","1,495,225.23","11,580,044.46","19,000,244.47","967,756.84","5,915,657.89","6,492,758.73","14,080,478.13","6,906,091.08","6,467,463.54","9,738,073.50","13,101,146.42","2,878,127.37","5,617,229.29","43,358,099.12","23,588,526.50","2,082,299.64","23,749,195.89","6,065,364.09","11,384,664.76","12,250,439.69","30,474,205.48","35,668,445.99","18,628,417.52"
投资活动现金流出小计,"15,922,168.22","36,896,585.75","62,024,682.21","100,143,603.53","42,896,480.31","58,379,093.49","93,486,727.91","101,556,169.48","42,848,040.14","86,751,401.25","106,085,210.68","148,396,355.18","10,642,671.28","19,712,127.80","61,972,297.69","93,771,640.31","37,444,692.47","27,462,752.92","41,951,760.96","45,473,675.16","4,971,609.20","8,156,729.40","10,396,172.18","13,787,738.06","5,133,071.64","6,940,325.51","10,682,667.08","16,072,116.54","19,578,432.67","21,425,021.47","40,953,264.64","52,921,048.02","33,567,876.26","43,899,922.83","80,458,798.58","110,636,691.96","37,800,487.84","67,192,307.44","97,189,103.53","119,395,102.89","501,668,732.24","504,183,464.43","528,425,132.80","560,113,606.76"
经营活动现金流入小计,"289,731,254.53","627,789,608.25","1,060,641,244.59","1,404,067,375.10","336,634,993.90","593,240,502.60","927,789,313.67","1,045,056,365.68","153,522,830.00","335,475,759.30","640,899,258.16","1,298,256,652.70","158,486,871.27","322,820,515.57","713,851,578.81","1,385,424,415.04","438,128,944.29","833,575,070.33","1,117,324,178.88","1,491,263,904.31","351,857,058.68","560,124,462.64","1,006,283,910.20","1,436,469,017.16","184,802,324.46","254,069,453.94","578,647,774.10","996,891,361.34","257,299,157.70","374,493,486.56","635,344,392.57","835,801,784.32","162,650,318.69","415,874,265.24","730,783,072.76","1,038,642,916.54","242,466,145.35","468,730,205.54","889,638,119.77","1,295,539,648.77","325,244,838.23","628,386,466.30","1,351,166,858.87","1,986,011,919.43"
投资活动产生的现金流量净额,"-8,332,295.24","-29,306,712.77","-53,181,409.23","-95,190,203.53","-42,896,480.31","-55,411,093.49","-90,518,727.91","-89,827,759.37","-40,813,040.14","-84,716,401.25","-103,977,610.68","-145,229,747.01","-10,642,671.28","-19,860,196.70","-62,120,366.59","-93,753,640.31","-36,519,692.47","-26,537,752.92","-41,020,682.96","-44,548,675.16","-4,971,609.20","-8,008,029.40","-10,185,472.18","-11,706,165.22","-5,133,071.64","-6,908,325.51","-5,332,895.08","-4,781,367.50","-19,578,432.67","-12,925,021.47","-32,433,264.64","-41,401,048.02","-33,567,876.26","-43,874,776.39","-80,433,652.14","-110,611,545.52","-35,210,487.84","-64,602,307.44","-94,599,103.53","-116,701,102.89","-501,668,732.24","-504,075,721.43","-525,727,389.80","-538,113,815.64"
购买商品、接受劳务支付的现金,"290,369,676.15","628,715,595.15","969,522,796.47","1,313,245,502.87","236,944,430.68","433,702,868.03","660,538,659.99","753,813,010.44","92,813,158.42","318,906,612.22","616,795,061.62","1,156,615,230.70","120,056,225.75","355,838,665.97","596,429,712.46","1,332,263,658.68","396,885,713.05","818,067,258.91","1,100,304,236.56","1,371,133,116.51","91,821,966.09","365,329,098.84","624,772,286.45","1,005,408,105.08","96,788,658.39","186,382,200.91","375,971,669.90","683,494,415.22","142,187,825.75","269,799,655.39","471,355,432.33","559,545,727.08","45,361,211.87","317,026,767.48","512,957,271.33","846,970,221.94","235,097,716.35","317,526,207.43","637,618,163.41","866,485,433.24","391,933,484.46","673,018,265.17","1,241,143,491.57","1,718,401,074.94"
吸收投资收到的现金,"245,083,000.00","245,083,000.00","245,083,000.00","246,048,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"858,552,572.01","848,552,572.01","848,552,572.01","848,552,572.01"
