科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"2,309,500,721.93","4,520,231,222.53","7,101,799,204.18","9,948,549,379.76","2,950,479,601.12","7,292,998,178.50","12,472,473,242.28","16,669,904,252.58","3,908,874,770.10","8,648,267,310.86","13,327,295,234.09","18,261,086,714.76","3,782,277,858.94","8,588,549,872.58","14,444,966,236.14","21,427,676,688.20","4,519,002,920.14","10,971,708,885.03","16,591,881,037.97","22,426,279,899.93","4,806,510,355.05","10,179,608,328.12","14,879,654,311.28","20,065,299,075.32","4,467,554,326.81","9,474,030,543.62","13,980,389,548.40","19,199,966,280.20","3,142,113,250.85","7,840,166,449.30","11,905,693,905.42","16,030,317,622.15","2,738,916,310.32","6,085,411,769.19","8,778,460,606.60","11,155,397,237.09","2,465,067,666.96","5,075,852,579.81","7,995,467,271.93","14,229,368,334.73","4,502,728,935.45","10,125,815,234.39","16,956,467,183.22","23,543,556,034.52","5,143,404,590.31"
二、营业利润,"355,140,034.88","698,148,546.26","1,068,377,417.37","1,442,944,513.24","454,340,598.09","1,173,078,404.70","2,383,837,063.97","4,038,711,249.50","964,123,310.50","1,663,593,656.80","2,514,958,002.40","2,960,753,031.12","975,789,817.53","2,079,194,870.50","3,207,522,272.31","4,168,749,824.91","1,210,266,962.99","2,544,320,153.40","3,681,265,833.31","4,432,162,817.29","1,155,928,558.96","2,270,003,920.94","2,786,450,149.56","3,044,640,176.29","699,609,205.94","1,114,424,289.29","1,403,896,732.40","1,959,975,283.62","274,634,625.06","515,628,481.74","690,687,108.88","1,161,826,840.89","63,912,849.56","85,237,111.67","117,051,262.75","127,883,582.38","7,599,567.70","28,986,690.89","66,226,437.64","1,173,479,248.66","665,702,419.32","1,496,786,986.56","2,509,876,132.56","3,410,141,561.19","867,415,680.88"
减:营业成本,"1,675,595,887.23","3,124,344,359.54","4,939,386,383.64","7,015,043,429.41","2,112,197,449.03","5,043,379,007.05","8,302,214,668.76","9,810,844,312.54","2,419,491,413.69","5,976,686,303.62","9,033,459,439.27","12,291,410,987.42","2,181,432,325.13","5,073,187,983.57","8,832,144,176.46","12,788,171,881.57","2,470,370,571.57","6,266,837,364.48","9,630,656,674.05","12,307,786,633.97","2,717,427,174.49","5,774,962,912.65","8,766,281,247.64","11,826,201,025.61","2,767,066,641.73","6,123,690,030.19","9,131,360,756.95","12,227,992,453.75","2,161,218,205.96","5,555,517,531.64","8,462,639,110.97","11,023,250,283.90","1,901,797,854.28","4,359,542,549.15","6,275,739,665.10","7,448,519,617.91","1,890,634,503.43","3,787,421,836.54","5,756,500,386.16","8,958,264,373.01","2,772,855,403.86","6,513,392,081.98","10,947,144,390.37","13,937,261,855.23","3,050,734,686.77"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"19,183,619.36","46,093,319.29","70,957,137.60","91,557,036.96","26,984,331.38","59,044,755.97","99,909,796.58","130,568,007.53","34,731,778.11","89,702,720.84","145,872,467.53","179,760,943.82","43,562,315.64","106,398,496.32","160,890,251.76","216,139,603.84","49,475,991.89","128,999,446.04","193,548,986.78","314,928,464.66","63,315,881.96","146,223,700.75","211,393,687.53","267,065,707.58","56,719,077.15","125,887,282.73","186,830,200.29","251,745,074.80","40,620,022.89","107,729,029.32","163,093,096.82","294,657,482.73","205,868,131.59","432,166,954.73","618,937,615.21","839,821,969.80","166,152,442.41","379,734,519.19","614,246,762.90","1,125,531,309.64","323,871,214.72","775,541,860.47","1,287,371,746.19","1,869,809,414.51","397,504,293.46"
营业外收入,"22,304.00","39,744.00","1,834,979.00","2,474,393.63","16,055.00","1,264,536.27","1,580,794.34","6,287,248.43","177,060.00","344,574.45","674,980.42","3,598,463.94","245,292.44","330,416.57","608,491.57","4,657,257.49","139,145.04","533,144.04","1,732,213.54","19,948,768.21","1,059,417.47","3,205,910.14","10,622,334.45","25,682,522.40","3,697,510.92","5,867,764.80","19,838,947.78","27,719,783.19","895,798.87","1,969,566.16","8,383,218.36","19,696,665.68","1,261,793.37","4,446,734.28","10,885,903.80","27,754,333.50","5,615,857.68","12,079,507.36","16,624,803.60","110,279,317.88","5,695,939.40","13,217,911.57","19,600,823.18","51,024,158.08","5,536,372.61"
销售费用,"99,516,092.95","122,525,136.38","211,585,976.25","260,407,851.49","113,205,787.52","134,490,721.11","288,064,999.48","266,757,589.60","192,034,854.26","225,111,572.08","248,038,988.97","250,337,420.82","132,555,723.59","153,749,957.28","217,641,391.04","258,306,681.46","107,589,055.39","168,228,494.26","223,716,909.63","269,742,771.84","84,467,973.42","136,370,053.39","196,473,316.89","263,968,197.74","80,445,612.42","180,424,493.93","256,628,709.77","392,101,952.03","34,037,334.32","118,571,892.78","177,643,336.02","315,372,777.01","28,295,768.42","74,630,753.16","107,413,522.60","233,683,959.38","31,594,294.64","74,531,762.39","175,002,363.86","291,600,044.99","39,094,826.37","116,040,782.66","292,949,018.15","435,865,339.50","81,829,296.42"
减:营业外支出,"1,601,378.87","2,660,304.73","3,173,997.76","13,058,224.46","286,920.00","5,044,324.29","8,477,403.86","16,035,395.59","4,169,640.22","6,977,709.05","10,747,101.27","30,210,663.70","13,867,604.02","25,206,731.32","31,381,070.19","44,596,668.15","7,753,698.66","21,178,250.14","32,672,082.94","101,411,063.84","6,718,636.96","19,216,587.33","26,411,752.40","65,002,064.05","9,907,188.01","19,232,422.01","26,096,011.93","36,979,180.34","4,904,544.93","15,973,418.69","24,011,411.13","31,032,994.07","4,646,582.42","7,039,807.72","14,468,256.36","25,225,975.28","3,061,387.62","10,516,560.88","17,486,614.58","29,043,989.71","5,266,763.43","14,951,087.60","27,546,130.55","59,068,615.07","5,859,675.62"
管理费用,"162,174,051.77","517,387,683.53","813,219,237.32","1,170,981,304.61","230,474,200.06","814,791,143.65","1,303,316,254.01","2,198,018,399.63","286,595,790.33","639,335,570.29","1,304,470,845.52","2,428,178,544.48","340,568,221.87","971,873,664.41","1,787,322,264.41","3,659,653,814.75","591,979,727.81","1,665,457,604.14","2,618,178,632.69","4,840,372,188.90","752,053,666.24","1,749,730,523.50","2,789,563,544.69","4,329,331,902.69","815,739,698.20","1,753,442,242.48","2,756,689,054.24","3,909,003,239.65","550,944,402.34","1,331,092,110.87","2,095,096,624.10","2,805,533,650.36","449,447,349.54","940,988,959.79","1,376,836,675.90","1,888,263,962.24","283,000,438.96","561,307,031.21","1,025,319,198.15","1,668,487,924.94","530,800,372.83","811,033,117.60","1,338,579,274.82","2,560,976,726.69","519,408,965.22"
其中:非流动资产处置净损失,,,,,,,,"3,849,641.17",,,,,,"59,171.20",,"927,837.93",,"1,161,391.43","1,161,391.43","55,504,994.55",,,,"1,569,290.20",,,,"3,198,137.85",,,825.00,"1,084,203.34","99,810.71","323,740.16","614,074.56","2,276,023.24",,"2,637.35","504,739.35","1,746,422.16","16,836.21","27,603.91","50,778.69",,
