科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"6,668,315.59","4,527,587.65","10,097,203.60","9,806,341.10","21,659,891.14","29,003,602.47","14,135,898.69","27,730,639.21","24,894,798.72","24,746,712.48","15,872,476.19","14,036,170.45","22,852,377.97","24,863,404.80","83,147,594.08","44,201,906.97","47,510,475.25","43,188,903.13","38,007,782.93","21,992,881.43","26,547,898.99","26,812,773.52","13,451,468.85","14,283,262.67","12,939,413.81","10,522,799.53","8,152,609.87","8,070,674.40","6,873,849.98","6,848,021.51","7,700,546.27","9,841,868.78","11,800,536.18","13,637,494.17","13,779,592.82","13,171,579.34","13,895,841.93"
应付职工薪酬,"7,341,956.42","8,077,676.71","13,631,300.64","17,693,455.55","19,685,170.74","20,485,311.76","22,263,297.46","26,640,108.62","27,208,140.64","28,976,189.89","27,541,518.71","25,977,883.25","27,285,479.58","25,949,222.21","31,212,326.98","25,235,322.82","26,266,222.20","22,003,271.86","31,834,890.74","26,543,241.33","26,192,909.92","27,206,499.49","31,159,596.02","27,310,887.40","26,649,188.04","24,665,558.91","30,746,493.31","26,348,670.74","27,102,883.73","26,511,126.00","38,732,344.66","31,524,155.64","32,028,387.18","31,662,805.94","47,138,978.68","29,995,809.06","28,007,563.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,809,295.82","9,361,763.78","17,427,348.53","7,269,739.13","6,087,208.64","-3,978,548.12","-44,637,679.63","-44,993,197.71","-49,728,964.43","-43,988,071.81","-44,264,419.93","-41,668,025.01","-47,038,425.96","-34,067,832.30","1,095,940.01","3,412,847.66","1,200,853.31","2,379,379.90","1,333,935.83","1,525,829.09","1,741,379.40","2,106,907.81","2,502,316.36","4,315,468.41","5,189,855.94","5,123,668.43","2,851,582.94","3,407,847.13","4,552,981.21","4,279,270.60","6,102,479.32","7,560,082.12","4,868,928.03","4,893,122.92","13,423,947.72","10,209,255.74","6,105,401.86"
应收利息,,,,,,,"5,688,247.71","830,035.63","2,855,300.41","6,057,740.59","801,796.27","2,782,028.81","262,000.64","1,121,447.99","379,689.41","2,093,447.64","749,672.37","416,331.59","182,181.57","662,269.22","997,302.97","1,082,423.72","184,162.52","10,279.85","10,279.85",,"151,287.67",,,,"943,821.00","3,014,326.02","2,644,261.63","4,640,837.84","842,912.06","1,161,925.07","1,168,097.81"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"34,258,656.92","34,752,765.81","106,056,246.49","249,143,258.17","437,719,057.90","409,592,900.57","463,502,656.42","468,984,409.50","410,773,565.68","328,030,529.37","208,859,234.67","188,066,223.99","205,463,008.44","180,213,926.49","138,642,051.16","137,594,909.50","145,369,078.19","140,434,546.43","72,257,115.49","57,170,911.19","63,700,377.39","64,004,255.28","85,810,760.84","82,881,559.43","84,358,179.97","85,838,437.56","76,652,003.49","88,955,785.10","93,123,074.78","94,017,722.62","85,292,081.46","106,436,499.80","118,303,338.44","128,091,178.86","154,341,235.81","166,592,529.65","184,481,443.38"
其他应付款,"10,525,481.17","7,728,895.28","9,745,587.17","10,444,106.63","15,881,530.95","15,928,979.61","46,259,573.20","29,541,695.60","35,626,664.30","43,264,187.67","13,555,795.62","16,003,105.34","13,061,257.32","7,055,220.52","15,427,264.39","13,335,667.34","12,458,068.46","12,032,387.72","15,409,744.66","13,169,760.25","12,044,193.85","11,737,249.18","12,743,405.77","10,246,259.37","12,884,600.23","13,578,325.77","13,493,851.92","11,373,008.29","11,251,442.13","10,852,026.77","45,411,095.57","11,682,148.96","11,384,419.12","15,028,190.52","55,682,065.37","36,131,555.40","31,889,054.33"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"17,800,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,"253,654.30",,,,"500,056.89",,"889,268.74",,"4,419,162.78","3,009,280.51","2,680,938.94","757,722.67","38,906,279.05","33,885,005.07","34,629,901.45","35,531,957.35","153,668,148.52","98,810,313.17","108,836,660.77","110,524,276.93","107,819,660.40","279,200,213.36","287,797,706.92","299,637,605.91","264,583,997.10","90,701,496.02","310,483,468.80","334,662,936.02","275,811,408.23","378,313,230.59","319,504,824.29","368,623,184.41","365,364,482.09","283,774,397.11","271,708,052.40"
其他流动负债,,,,,,"795,941.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"88,853,838.61","152,063,807.44","379,470,580.28","1,599,424,207.90","1,681,193,728.92","1,501,200,672.62","1,429,478,533.56","1,334,840,522.92","1,217,800,853.55","1,129,854,281.24","801,400,517.93","764,613,374.58","630,220,354.56","606,781,339.42","645,504,164.92","615,743,505.45","597,152,479.13","581,955,818.18","439,742,329.53","432,367,376.65","435,211,380.54","442,513,037.58","492,853,188.94","506,884,585.79","517,678,385.26","510,328,991.64","516,820,071.17","530,089,412.08","536,078,055.04","551,360,705.90","614,390,622.29","652,192,395.62","667,296,097.72","683,882,566.70","742,327,949.55","701,496,746.55","739,504,980.50"
流动负债合计,"74,370,397.66","164,631,439.45","339,199,351.66","470,183,767.41","556,698,986.82","401,865,049.44","406,638,750.94","365,755,085.55","388,721,689.01","400,598,479.92","286,838,898.83","264,928,369.26","138,738,777.56","129,654,320.78","139,061,602.68","112,567,417.16","108,308,527.57","105,720,919.72","110,544,180.19","97,841,630.42","94,954,116.67","96,698,519.96","108,599,661.96","110,410,184.01","112,865,724.40","105,695,471.00","99,088,494.57","108,941,117.19","105,264,467.81","107,698,641.74","152,288,066.90","136,572,700.70","129,541,412.10","143,868,190.25","217,459,787.55","165,959,307.69","195,561,989.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,240,000.00","7,240,000.00","7,240,000.00","7,240,000.00","10,940,000.00","13,320,000.00","13,320,000.00","33,320,000.00","31,420,000.00","45,420,000.00","48,722,232.58"
长期借款,"47,800,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,012,465.75","5,016,840.75","5,021,215.75","5,025,590.75","5,029,965.75","5,034,340.75","5,038,715.75","5,043,090.75","5,047,465.75","5,051,840.75","5,052,500.00",,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"23,200,000.00","23,200,000.00","23,200,000.00","24,585,962.91","72,576,319.75","72,138,611.54","72,622,519.68","72,932,852.64","50,034,328.02","50,172,914.26","52,123,317.86","52,241,186.57","50,034,643.17","49,911,584.36","50,015,782.77","49,607,152.92","49,456,776.52","49,323,392.09","49,287,467.20","49,192,654.57","50,823,024.97","51,038,643.44","52,240,314.64"
专项应付款,"4,100,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00",,,,,,,,,,,"700,000.00","700,000.00",,"500,000.00","500,000.00","500,000.00",,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,"4,465,020.00","4,465,020.00","4,465,020.00","4,465,020.00","4,465,020.00","4,465,020.00","9,855,055.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21","3,249,385.21","3,249,385.21","3,249,385.21","3,249,385.21","1,016,875.21","1,016,875.21","1,016,875.21","1,016,875.21",,,,,,,,,,,
固定资产,"135,491,972.37","142,443,259.66","146,893,680.97","154,341,379.56","180,606,140.62","184,866,648.22","241,521,023.48","237,559,476.61","267,939,476.87","262,857,725.16","271,752,567.45","264,287,422.85","289,330,030.40","285,462,430.57","304,639,837.24","294,224,201.52","289,247,880.48","281,902,210.06","224,899,937.06","221,083,393.80","217,047,578.68","213,403,571.24","210,704,753.37","208,542,882.55","205,161,980.03","202,823,835.11","200,021,314.19","197,136,694.56","195,393,275.10","195,200,784.07","194,086,888.99","193,328,338.81","191,584,178.83","190,213,088.44","189,675,758.13","189,301,991.20","190,389,787.18"
递延所得税负债,"1,359,395.70","1,087,874.19","122,587.28","753,417.09","416,041.89","41,871.67","20,935.83","20,935.83","31,403.75","31,403.75",,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"1,012,715.71","272,622.21","4,783,851.56","15,383,749.28","24,629,110.52","32,465,065.12","25,316,266.39","32,930,489.20","800,000.00","1,970,418.88","127,512.82","127,512.82","227,309.77","1,956,612.46","74,916.03","74,916.03","644,050.92","3,019,073.56","2,644,390.24","3,294,946.35","4,398,697.62","3,609,591.46","1,232,093.62","78,475.24","93,139.71",,,,"23,632.48","23,632.48",,,,,,,
其他非流动负债,"8,720,000.00","12,771,666.70","18,951,666.75","19,028,333.43","18,895,000.11","25,461,666.79","27,075,833.47","26,685,000.15","25,992,500.00","29,960,000.00","16,126,388.89","15,013,055.56","13,899,722.23","12,786,388.90","9,133,055.57","7,145,555.57","5,629,722.21","3,588,055.53","6,785,317.47","7,457,460.34","6,318,769.84","5,238,412.66",,"2,858,809.42","2,056,785.58","1,898,333.12",,"3,002,100.00",,"4,051,300.00",,"4,191,300.00",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"61,979,395.70","37,359,540.89","27,039,274.03","27,746,770.52","27,276,062.00","33,468,558.46","32,861,789.30","32,470,955.98","37,178,958.96","32,308,278.96","17,143,264.10","16,029,930.77","19,916,597.44","18,803,264.11","15,162,396.53","13,179,271.53","11,667,813.17","9,630,521.49","15,064,668.43","15,741,186.30","15,306,870.80","14,230,888.62","9,725,174.22","9,427,525.38","8,626,160.79","3,415,208.33","2,812,100.00","3,002,100.00","3,855,600.00","4,051,300.00","4,181,300.00","4,191,300.00","4,191,300.00","4,191,300.00","2,456,300.00","2,456,300.00","2,456,300.00"
固定资产清理,,,,,,,,,,"26,450.39",,,,"7,542.73",,,,,,,,,,,,,,,,,,,,,,,
负债合计,"136,349,793.36","201,990,980.34","366,238,625.69","497,930,537.93","583,975,048.82","435,333,607.90","439,500,540.24","398,226,041.53","425,900,647.97","432,906,758.88","303,982,162.93","280,958,300.03","158,655,375.00","148,457,584.89","154,223,999.21","125,746,688.69","119,976,340.74","115,351,441.21","125,608,848.62","113,582,816.72","110,260,987.47","110,929,408.58","118,324,836.18","119,837,709.39","121,491,885.19","109,110,679.33","101,900,594.57","111,943,217.19","109,120,067.81","111,749,941.74","156,469,366.90","140,764,000.70","133,732,712.10","148,059,490.25","219,916,087.55","168,415,607.69","198,018,289.11"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"80,051,396.00","80,051,396.00","80,051,396.00","107,051,396.00","107,051,396.00","107,051,396.00","107,051,396.00","107,051,396.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","214,102,792.00","217,099,792.00","217,099,792.00","217,099,792.00","217,099,792.00","217,099,792.00","217,031,292.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"15,493,755.69","17,936,573.22","19,403,573.22","1,068,403,771.54","1,068,403,771.54","1,068,403,771.54","1,076,887,797.16","1,076,887,797.16","969,836,401.16","969,836,401.16","971,136,401.16","972,076,401.16","972,076,401.16","972,076,401.16","971,136,401.16","971,136,401.16","971,136,401.16","971,136,401.16","971,136,401.16","971,136,401.16","971,136,401.16","971,136,401.16","974,097,184.83","976,844,708.71","976,844,708.71","976,844,708.71","979,097,147.62","979,097,147.62","979,097,147.62","980,096,247.52","983,399,381.51","1,020,948,743.32","1,022,893,745.11","1,024,838,746.91","1,028,648,348.30","1,030,247,555.23","1,031,930,017.89"
无形资产,"42,972,736.10","49,943,961.55","59,359,194.37","61,210,155.49","59,648,731.97","79,285,363.41","92,808,914.54","108,279,745.95","113,356,867.91","105,510,992.31","77,886,381.80","90,642,581.81","86,157,381.89","80,136,720.77","78,529,369.44","77,600,195.89","74,849,960.52","52,215,939.92","54,239,038.23","51,035,341.08","47,489,092.04","60,772,428.37","89,196,068.49","83,640,476.04","78,206,866.50","72,263,615.38","68,776,859.87","63,126,508.48","58,464,319.27","55,367,546.55","54,606,780.51","59,387,416.57","52,751,475.95","48,028,409.90","44,024,257.83","42,985,429.32","40,822,633.89"
盈余公积,"5,429,415.82","8,155,326.52","14,855,320.77","16,498,897.30","14,855,320.77","14,855,320.77","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23","23,748,195.23"
开发支出,"8,530,662.35","13,543,029.12","19,478,001.40","28,404,503.62","42,303,703.28","55,089,449.64","54,376,076.31","47,981,107.45","53,938,328.47","61,025,444.84","37,546,264.64","27,401,550.11","22,386,518.22","26,474,215.48","25,685,668.11","25,069,997.70","26,714,524.02","33,093,627.82","40,367,702.81","44,690,685.28","45,656,290.09","32,143,323.46","1,498,658.64","1,525,646.53","2,771,285.73","3,646,916.41","11,693,094.62","16,318,173.04","17,653,860.63","18,867,629.17","13,503,251.26","3,084,008.68","4,248,229.09","4,842,778.83","6,262,036.92","6,664,692.19","8,355,622.66"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,601,360.00","19,741,820.00","18,859,540.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,298,172.01","4,298,172.01","4,298,172.01","2,320,388.55","2,320,388.55","2,320,388.55"
未分配利润,"33,807,608.03","53,003,524.05","131,903,934.46","172,134,822.81","218,783,159.69","231,927,734.83","210,912,667.70","164,731,077.84","37,094,934.04","-66,860,082.87","-285,783,062.97","-305,335,976.16","-304,352,381.63","-323,967,539.36","-274,255,984.35","-288,325,579.36","-308,119,576.92","-337,865,554.22","-490,627,740.54","-488,855,971.43","-487,636,425.05","-485,708,857.16","-479,974,560.34","-482,111,032.37","-479,463,717.06","-481,282,342.08","-475,152,283.29","-471,605,742.29","-467,049,893.54","-460,170,740.83","-453,833,098.56","-444,830,086.93","-433,681,400.50","-420,579,165.18","-410,578,173.10","-401,122,948.67","-390,015,591.45"
长期待摊费用,"283,864.30","95,212.36","1,166,148.70","1,374,950.56","915,584.23","668,991.28","2,580,782.33","2,416,401.17","2,074,194.76","2,049,224.47","5,367,566.88","5,773,511.89","5,565,820.90","6,007,782.50","7,075,994.64","6,666,953.35","6,210,040.48","5,456,730.39","4,270,692.53","3,742,761.66","3,600,852.07","3,133,407.46","2,439,679.84","1,655,555.42","1,640,149.72","1,341,102.88","1,091,484.50","1,339,119.83","1,741,655.18","1,453,541.00","1,542,090.27","1,467,858.94","1,308,844.29","1,300,708.35","1,054,166.67","1,300,708.35","819,270.84"
少数股东权益,"7,847,548.11",,"2,131,058.56","2,060,004.44","1,969,626.39","1,966,963.91","2,044,541.45","1,827,006.95","1,871,502.45","1,749,397.22","1,959,462.46","1,971,929.80","1,920,926.82","2,261,238.40","2,032,854.80","1,891,442.39","1,746,617.58","1,523,988.51","1,090,221.35","958,467.67","726,719.74","619,603.73","3,978,630.69","7,154,623.29","7,269,568.41","7,120,420.80","6,981,021.39","7,875,882.60","7,592,271.35","9,594,556.43","14,845,134.86","18,876,300.50","20,506,783.25","22,116,681.69","28,181,480.04","22,389,005.52","21,828,655.85"
递延所得税资产,"1,833,727.57","2,775,907.79","3,432,451.42","3,940,483.61","5,741,323.67","5,962,604.66","14,063,541.17","8,463,771.41","16,644,751.29","12,178,044.33","35,065,139.29","34,675,688.00","32,263,892.84","29,852,028.39","6,278,307.67","5,720,170.17","4,571,834.24","5,767,901.05","6,278,307.67","6,278,307.67","6,278,307.67","6,278,307.67","6,278,307.67","6,278,307.67","6,278,307.67","6,278,307.67",,,,,"205,362.10","205,362.10","205,362.10","205,362.10","506,787.40","506,787.40","506,087.79"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"10,880.00",,,,,,,,,"40,000.00","41,277.32","33,952.16","41,023.66","40,000.00","798,152.75","40,000.00","720,498.33",,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"190,125,678.40","209,073,992.69","235,113,328.42","264,655,222.12","313,844,594.29","358,338,122.33","430,666,604.22","437,630,991.79","454,753,619.30","445,629,180.38","427,745,432.88","422,908,267.48","435,930,954.02","429,897,332.90","445,484,093.13","432,556,434.66","425,438,290.66","406,041,445.71","405,316,388.29","402,305,324.70","397,127,290.01","392,314,505.96","361,423,889.65","352,692,410.46","346,315,047.22","339,315,462.35","333,857,396.35","335,072,080.27","330,532,525.43","327,760,286.19","324,341,149.65","324,414,549.20","317,003,729.47","331,401,174.20","326,086,420.47","339,538,640.45","344,176,338.13"
所有者权益(或股东权益)合计,"142,629,723.65","159,146,819.79","248,345,283.01","1,366,148,892.09","1,411,063,274.39","1,424,205,187.05","1,420,644,597.54","1,374,245,473.18","1,246,653,824.88","1,142,576,702.74","925,163,787.88","906,563,342.03","907,495,933.58","888,221,087.43","936,764,258.84","922,553,251.42","902,614,429.05","872,645,822.68","719,449,869.20","721,089,884.63","722,077,683.08","723,898,134.96","735,952,242.41","739,739,286.86","742,501,547.29","740,533,774.66","748,776,872.95","753,218,275.16","757,490,512.66","767,371,050.35","782,262,405.04","835,842,944.12","850,567,115.09","867,224,250.65","848,498,282.47","872,619,779.31","885,663,029.52"
资产总计,"278,979,517.01","361,137,800.13","614,583,908.70","1,864,079,430.02","1,995,038,323.21","1,859,538,794.95","1,860,145,137.78","1,772,471,514.71","1,672,554,472.85","1,575,483,461.62","1,229,145,950.81","1,187,521,642.06","1,066,151,308.58","1,036,678,672.32","1,090,988,258.05","1,048,299,940.11","1,022,590,769.79","987,997,263.89","845,058,717.82","834,672,701.35","832,338,670.55","834,827,543.54","854,277,078.59","859,576,996.25","863,993,432.48","849,644,453.99","850,677,467.52","865,161,492.35","866,610,580.47","879,120,992.09","938,731,771.94","976,606,944.82","984,299,827.19","1,015,283,740.90","1,068,414,370.02","1,041,035,387.00","1,083,681,318.63"
负债和所有者(或股东权益)合计,"278,979,517.01","361,137,800.13","614,583,908.70","1,864,079,430.02","1,995,038,323.21","1,859,538,794.95","1,860,145,137.78","1,772,471,514.71","1,672,554,472.85","1,575,483,461.62","1,229,145,950.81","1,187,521,642.06","1,066,151,308.58","1,036,678,672.32","1,090,988,258.05","1,048,299,940.11","1,022,590,769.79","987,997,263.89","845,058,717.82","834,672,701.35","832,338,670.55","834,827,543.54","854,277,078.59","859,576,996.25","863,993,432.48","849,644,453.99","850,677,467.52","865,161,492.35","866,610,580.47","879,120,992.09","938,731,771.94","976,606,944.82","984,299,827.19","1,015,283,740.90","1,068,414,370.02","1,041,035,387.00","1,083,681,318.63"
