科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"177,553,736.91","109,928,248.38","179,951,594.92","164,972,522.36","125,611,342.53","198,647,585.72","81,586,162.84","82,022,321.00","137,977,440.38","142,818,463.20","106,052,640.63","157,896,771.82","134,953,480.87","92,672,065.97","211,267,168.45","231,039,783.66","201,019,466.06","202,920,542.75","168,929,201.36","146,595,632.00","160,547,999.37","180,090,046.65","297,263,342.53","229,425,340.47","156,095,978.84","149,913,746.81","139,182,648.20","537,452,316.50","163,504,984.57","188,368,816.33","163,087,839.58","133,646,169.14","136,541,138.78","86,346,048.91","80,832,955.40","216,928,850.15","207,538,120.37","133,457,507.36","101,757,514.34","177,396,219.54","476,722,602.94","459,578,940.32","344,432,882.42","453,555,044.17","267,395,706.18","276,389,029.37"
短期借款,"882,480,000.00","844,780,000.00","858,480,000.00","774,890,000.00","774,890,000.00","797,890,000.00","655,400,000.00","599,861,277.17","578,831,250.28","525,000,000.00","491,200,000.00","481,200,000.00","476,200,000.00","446,199,035.63","420,199,035.63","373,200,000.00","408,200,000.00","391,200,000.00","384,080,000.00","299,080,000.00","383,080,000.00","368,080,000.00","361,000,000.00","315,000,000.00","271,000,000.00","303,000,000.00","358,000,000.00","352,300,000.00","390,300,000.00","426,300,000.00","411,000,000.00","326,000,000.00","355,000,000.00","126,000,000.00","121,400,000.00","351,400,000.00","430,000,000.00","480,000,000.00","483,000,000.00","436,600,000.00","278,000,000.00","268,000,000.00","305,809,410.00","257,809,410.00","257,809,410.00","251,809,410.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,938,084.73","37,868,898.51","21,821,780.13","32,806,392.08","41,753,696.32","42,717,438.90","48,952,675.23","36,458,701.90","44,783,734.93","41,196,652.18","50,297,710.58","64,752,826.18","57,137,163.51","43,383,564.81","59,885,575.08","86,593,782.21","109,311,723.33","54,974,184.54","33,425,868.42","114,049,184.59","95,041,055.65","64,693,073.20","42,962,545.77","65,737,470.94","78,121,583.02","67,275,598.77","76,205,657.43","96,617,855.25","95,644,366.30","47,392,216.02","72,280,337.05","119,929,487.95","78,240,498.14","46,641,525.49","51,718,640.72","110,773,143.95","73,974,670.36","50,284,971.03","58,828,004.72","100,007,760.13","66,710,460.50","29,995,591.07","47,652,571.06","89,321,837.68","56,360,492.23","55,046,500.51"
应付票据,"1,500,000.00",,"9,000,000.00","3,000,000.00","2,379,955.20","10,399,966.75","14,549,966.75","15,150,000.00","6,000,000.00","13,500,000.00","15,000,000.00","15,000,000.00","8,000,000.00","15,000,000.00","19,000,000.00","52,000,000.00","58,500,000.00","28,700,000.00","34,000,000.00","36,800,000.00","25,000,000.00","57,000,000.00","65,500,000.00","45,000,000.00","25,000,000.00","20,000,000.00","1,000,000.00","11,500,000.00","19,000,000.00","34,400,000.00","29,400,000.00","16,000,000.00","16,000,000.00","8,000,000.00","8,000,000.00","117,000,000.00","118,102,389.46","14,000,000.00","32,000,000.00","46,000,000.00","97,000,000.00","80,461,294.29","73,461,294.29","70,000,000.00",,
应收账款,"1,302,887,060.82","1,502,611,301.14","1,472,243,314.35","1,450,950,807.71","1,339,898,255.84","1,322,476,526.61","1,189,743,084.22","1,328,218,026.13","1,232,114,484.39","1,388,342,979.27","1,438,493,232.54","1,350,968,414.21","1,253,268,256.94","1,364,338,534.90","1,527,570,479.62","1,401,826,517.68","1,313,628,245.54","1,392,025,080.06","1,500,487,537.62","1,559,255,219.02","1,406,700,352.97","1,278,789,469.40","1,392,252,204.51","1,467,748,944.53","1,042,202,525.21","1,363,208,748.12","1,393,707,320.79","1,534,086,009.77","1,458,502,626.94","1,347,128,038.91","1,427,026,216.95","389,326,375.83","317,370,679.21","412,950,606.94","471,694,584.13","532,974,180.77","510,042,886.71","614,314,497.17","652,535,499.68","684,396,436.61","605,110,148.07","694,344,430.33","757,139,536.30","911,719,250.30","876,202,809.01","977,926,036.45"
应付账款,"1,083,021,427.80","1,177,600,274.58","1,202,317,675.85","1,134,457,389.74","1,025,451,564.77","983,013,922.28","871,251,285.84","1,076,272,350.57","1,058,081,228.71","1,191,347,246.28","1,215,984,358.03","1,146,969,916.94","1,056,991,590.27","1,129,999,020.33","1,178,768,996.12","1,136,078,764.69","1,011,070,447.00","1,055,038,548.51","1,286,802,145.50","1,338,765,288.00","1,225,727,195.81","1,138,758,202.98","1,237,794,132.99","1,321,078,177.98","1,060,891,598.61","1,187,980,996.31","1,348,351,611.65","1,530,576,706.74","1,326,243,723.04","1,476,235,797.07","1,608,621,861.98","359,772,026.28","276,741,438.43","317,519,594.62","360,172,336.19","392,596,018.91","310,155,001.88","355,676,274.96","339,747,335.47","276,445,470.07","203,883,672.43","253,269,503.98","311,269,985.35","388,477,334.32","297,333,142.11","358,957,503.14"
预付款项,"151,276,243.47","158,474,030.18","162,086,871.39","61,354,164.68","64,280,636.51","70,894,351.14","68,680,635.53","55,013,126.15","99,970,527.17","111,738,999.35","99,463,833.39","67,683,906.38","79,749,033.88","95,099,242.95","109,248,594.91","70,220,657.37","125,046,780.70","151,444,976.93","327,407,509.80","37,542,991.81","45,060,882.56","79,921,529.21","100,134,393.17","38,421,701.61","138,439,881.65","12,629,612.62","36,189,292.36","70,368,301.21","83,831,341.16","102,911,011.34","112,792,939.13","625,476.82","4,355,034.36","41,443,715.77","45,563,444.98","20,516,201.71","36,879,254.32","34,578,673.18","41,043,411.81","38,385,159.54","45,258,750.39","47,766,283.87","62,713,931.25","90,519,364.16","101,550,330.68","99,569,199.17"
预收款项,"1,832,061,974.75","1,881,899,947.71","1,915,783,492.91","397,386,778.26","318,569,082.12","374,277,383.39","311,418,476.13","250,685,846.87","237,731,235.86","285,742,915.70","291,048,778.72","194,560,716.31","236,026,645.66","260,526,363.10","472,282,144.26","459,942,293.52","517,042,559.18","601,583,204.73","484,174,364.89","403,816,357.20","350,365,948.37","409,679,254.68","632,152,749.09","312,125,715.68","394,909,956.96","306,341,197.30","314,112,316.57","216,663,934.82","227,230,241.09","212,258,715.46","264,804,342.51","130,415,495.31","128,414,260.34","103,108,494.95","89,884,911.25","71,443,846.52","145,960,383.90","61,761,012.07","73,722,978.56","85,914,896.65","60,406,110.20","75,337,482.47","64,814,448.76","81,258,266.06","78,222,350.28","114,236,660.05"
