科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"6,110,234.76","6,922,754.25","4,690,282.93","5,876,307.04","9,150,043.35","6,935,740.26","6,981,979.59","8,062,243.99","8,186,802.93","5,395,814.88","6,806,609.94","12,633,649.23","12,000,297.70","16,993,408.28","20,697,852.70","22,602,137.47","45,587,511.70","41,856,855.45","52,658,722.82","94,579,518.53","76,948,438.39","42,082,047.36","107,437,452.62","80,921,247.77","34,919,586.29","64,343,305.30","79,034,490.29","156,417,499.48","144,416,425.00","152,394,995.74","174,672,146.63","180,811,080.77","175,545,868.09","249,253,947.30","357,367,603.95"
应付职工薪酬,"787,453.25","1,256,173.79","1,406,484.55","1,251,759.88","1,207,835.88","1,176,039.18","1,261,224.18","930,040.18","1,006,340.18","946,280.18","977,043.97","2,601,007.89","1,682,437.28","3,907,406.99","1,451,296.34","2,997,870.71","4,653,825.61","8,761,265.99","2,050,710.27","4,593,261.69","5,795,309.42","11,064,683.98","6,521,750.77","7,568,452.75","7,575,863.18","12,360,082.91","9,486,216.83","10,637,047.67","4,659,767.23","21,306,644.22","11,352,886.48","9,725,181.30","10,705,252.79","29,822,100.16","2,718,252.05"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"22,657,889.06","21,812,317.14","21,284,385.12","12,352,833.70","14,932,780.45","6,511,197.93","6,039,527.23","20,479,873.52","11,476,374.75","3,816,817.99","5,928,774.08","10,871,692.98","3,373,816.45","7,942,102.39","5,016,657.94","4,898,518.19","-2,120,026.78","8,332,398.57","2,979,868.52","14,070,993.90","15,465,288.31","43,130,389.82","50,799,220.38","85,752,331.09","90,513,647.83","83,008,097.29","68,298,424.35","76,365,994.93","77,237,686.45","46,574,376.21","46,153,013.14","49,721,986.27","44,037,171.18","138,212,595.01","123,562,618.21"
应收利息,,,,,,,"2,804,908.67","2,328,240.10","2,813,472.41",,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"216,071.14","498,257.83","123,350.00","126,375.00",,,,,,,,,,,,,,,,,"394,068.29","394,068.29",,,,,,"40,000.00","182,565.83","182,565.83",,,,"14,392,645.96"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"3,648,920.00","3,623,136.00","3,623,136.00","103,136.00",,,,,"4,752,000.00","1,540,000.00","1,540,000.00",,,,,,,"630,030.88","630,030.88","630,030.88"
存货,"25,268,227.47","43,361,039.81","29,501,792.58","26,216,913.65","29,026,601.55","43,947,474.73","49,686,458.82","53,401,151.33","62,191,463.68","59,005,676.78","55,726,569.37","70,591,543.38","94,443,579.75","96,675,165.91","103,104,443.63","103,579,143.88","91,770,064.26","88,890,626.98","99,807,297.48","205,767,051.88","220,713,360.45","343,171,728.56","310,596,224.65","448,795,282.31","343,145,709.88","386,323,001.05","400,321,816.07","526,503,414.50","554,451,811.16","398,191,977.87","406,660,310.84","364,911,790.80","383,862,844.06","296,293,176.73","246,000,077.22"
其他应付款,"6,376,051.53","6,536,892.19","31,231.47","204,467.80","207,444.28","5,287,036.28","674,971.21","3,209,126.21","1,314,764.21","5,103,102.21","4,009,656.97","3,209,793.21","2,946,429.97","4,818,929.68","4,392,209.35","1,190,076.97","72,175,850.94","99,844,775.51","107,003,089.36","113,444,121.88","115,864,231.29","111,369,756.21","115,150,973.25","109,462,878.41","75,039,758.88","115,834,376.24","103,605,745.76","90,545,608.24","116,150,452.66","111,855,513.69","124,146,514.43","102,796,115.93","102,756,060.27","303,117,828.11","403,450,861.47"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"319,167.00",,,,"200,380.27","22,913.60","200,380.27","22,913.60",,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,"16,600,000.00","16,600,000.00","17,272,234.24","16,600,000.00","17,272,234.24","16,772,998.00","34,369,155.46","34,349,929.95","34,369,155.46","34,369,155.46","37,401,893.93","37,505,342.21"
其他流动资产,,,,,,,,,,,,,,,,"7,800.00","302,455.34","3,181,773.39","3,588,025.39","4,390,535.19","3,994,510.42","11,527,713.63","12,955,430.47","50,000,853.75","32,371,126.14","171,665,419.00","126,428,844.48","14,957,317.01","11,347,455.80","10,348,290.03","85,667,921.18","71,474,289.24","36,528,819.47","3,185,116.98","5,110,927.37"
其他流动负债,"340,701.27",,,,,,,,,,,,,,,,,,,"265,186.82","265,186.82",,,,,,,,,,,,,,
流动资产合计,"155,858,451.01","215,017,447.82","254,133,605.36","242,199,449.73","272,670,961.02","1,352,495,585.03","1,341,544,108.47","1,118,779,551.40","1,017,172,483.85","1,066,702,274.26","1,053,011,975.28","1,051,638,560.29","1,060,326,598.90","1,105,354,483.48","1,104,296,341.84","1,075,719,605.84","1,151,745,180.78","1,292,347,546.64","1,253,368,301.34","1,745,105,013.91","1,828,595,187.82","1,696,222,002.83","1,767,707,193.61","2,016,596,890.63","1,938,970,168.66","2,130,021,251.63","2,112,679,999.46","2,392,776,371.94","2,151,944,479.65","1,850,078,550.95","1,807,005,599.67","1,790,709,585.16","1,738,072,152.29","1,809,673,632.44","1,686,573,069.97"
流动负债合计,"58,938,385.17","199,972,183.91","172,907,121.62","82,707,271.58","87,084,970.58","101,977,013.16","90,328,193.18","116,142,461.39","113,956,195.93","168,361,679.60","159,428,487.69","187,300,694.17","239,543,813.68","259,047,611.61","287,599,783.65","281,771,682.14","365,476,921.66","425,089,518.44","423,446,660.11","902,720,889.28","1,006,805,347.18","1,038,860,589.12","1,059,657,509.89","1,289,244,296.71","1,225,362,198.00","1,364,006,061.48","1,342,761,955.26","1,427,322,393.93","1,254,149,786.48","1,134,390,961.52","1,055,708,474.96","1,073,011,081.45","1,155,801,079.28","1,468,236,738.43","1,397,179,824.44"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,460,000.00","6,460,000.00"
长期借款,,,,"55,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00",,,,,,,,,,,,,,,,"40,000,000.00","62,400,000.00","71,342,599.80","135,850,295.63","156,410,779.24","263,511,552.88","263,838,638.92","284,979,961.57","284,816,027.79","270,111,050.61","269,985,757.84","247,578,161.96","247,384,410.86"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,"15,800,000.00","51,887,869.89","31,833,545.75","27,508,304.52","23,110,964.05",,,,,,,,,,,,,,,
长期股权投资,,,,,,,,"148,500,000.00","212,500,000.00","209,380,000.00","202,500,000.00","202,500,000.00","202,500,000.00","202,500,000.00","202,500,000.00","202,282,334.70","137,500,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,500,000.00","45,500,000.00","45,500,000.00","45,498,122.05","45,498,122.05","45,500,937.93","47,505,821.16","45,506,221.99","45,506,221.99","51,966,221.99","113,966,221.99","400,515,590.85","409,419,590.85"
专项应付款,,"500,000.00","1,150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00",,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,"803,908.14","687,892.58","687,892.58","571,877.03","571,877.03","455,861.47","397,853.70","353,714.23","353,714.23","245,109.70","245,109.70","245,109.70","245,109.70","245,109.70","245,109.70","245,109.70","245,109.70","21,088,115.30","20,831,980.55","36,956,020.41","36,804,006.57","36,426,395.98","36,615,905.74","28,055,876.42","27,915,973.57","27,677,474.43","27,636,167.88","39,417,243.49","19,959,367.46","19,747,445.30","19,607,542.46","45,502,076.74","45,354,584.06"
预计负债,"10,746,719.24","11,570,455.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,735,410.98","3,735,410.98"
固定资产,"2,837,158.79","19,557,524.19","20,007,070.66","20,348,246.45","21,076,791.90","20,671,847.26","20,255,222.52","21,462,210.35","21,126,959.13","21,310,881.22","22,202,845.82","22,112,774.57","23,099,514.30","128,078,191.38","128,504,620.52","137,961,641.38","142,115,692.22","314,513,605.05","317,296,394.11","351,194,423.67","351,832,046.08","353,962,542.71","354,110,737.99","350,670,919.42","369,606,071.73","374,440,990.51","368,667,751.80","321,875,805.85","317,660,215.18","307,531,599.44","278,141,744.14","274,826,757.13","271,022,037.79","248,616,014.49","244,639,138.27"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,"6,614,784.10","6,614,784.10","7,837,864.77","7,837,864.78","7,641,715.33","7,576,732.66","7,528,296.01","7,347,491.18","7,217,263.38","7,119,188.66","7,005,755.90","6,899,642.93","6,789,305.73","6,739,992.66"
在建工程,"15,986,953.58","117,667,873.37","4,670,915.08","12,092,666.86","14,239,717.28","15,058,313.66","19,034,854.97","65,294,833.96","127,106,079.34","138,717,017.96","150,559,151.67","172,018,793.39","243,767,992.89","108,547,175.15","143,181,975.85","151,593,084.21","304,561,401.01","205,222,149.30","227,255,070.68","242,963,993.80","253,103,325.98","254,006,871.97","258,954,443.77","265,218,276.91","265,411,182.61","277,399,203.26","283,933,819.26","310,386,731.87","322,198,467.68","269,135,444.66","301,366,908.70","355,722,265.49","415,093,311.93","284,281,500.84","303,722,311.83"
其他非流动负债,,,"39,300,000.00","39,300,000.00","39,300,000.00","41,300,000.00","41,300,000.00","41,300,000.00","41,300,000.00","37,550,000.00","36,800,000.00","36,800,000.00","36,800,000.00","29,187,268.98","29,187,268.98","27,454,370.77","26,587,921.67","26,187,268.98","25,437,268.98","24,687,268.98","23,937,268.98",,"22,437,268.98",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"1,017.20",,,,,,,,,,,,,,,,,,
非流动负债合计,"10,746,719.24","12,070,455.27","40,450,000.00","94,450,000.00","94,450,000.00","96,450,000.00","96,450,000.00","41,450,000.00","41,450,000.00","37,700,000.00","36,950,000.00","36,800,000.00","36,800,000.00","29,187,268.98","29,187,268.98","43,254,370.77","78,475,791.56","58,020,814.73","52,945,573.50","47,798,233.03","23,937,268.98","29,802,053.08","69,052,053.08","93,925,133.75","102,117,733.56","172,679,279.94","195,424,780.88","301,727,117.87","301,123,399.08","351,995,856.13","350,933,847.63","334,655,076.51","339,293,490.18","310,901,509.84","309,424,816.80"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"69,685,104.41","212,042,639.18","213,357,121.62","177,157,271.58","181,534,970.58","198,427,013.16","186,778,193.18","157,592,461.39","155,406,195.93","206,061,679.60","196,378,487.69","224,100,694.17","276,343,813.68","288,234,880.59","316,787,052.63","325,026,052.91","443,952,713.22","483,110,333.17","476,392,233.61","950,519,122.31","1,030,742,616.16","1,068,662,642.20","1,128,709,562.97","1,383,169,430.46","1,327,479,931.56","1,536,685,341.42","1,538,186,736.14","1,729,049,511.80","1,555,273,185.56","1,486,386,817.65","1,406,642,322.59","1,407,666,157.96","1,495,094,569.46","1,779,138,248.27","1,706,604,641.24"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","240,823,000.00","240,823,000.00","240,823,000.00","240,823,000.00","240,823,000.00","240,178,400.00","240,178,400.00","240,178,400.00","237,600,000.00","237,600,000.00","237,600,000.00","237,600,000.00","237,600,000.00","237,600,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00","712,800,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"6,118,497.14","50,221,790.93","52,471,790.93","52,471,790.93","52,471,790.93","1,083,986,112.19","1,083,986,112.19","1,083,986,112.19","1,083,986,112.19","1,083,986,112.19","1,083,986,112.19","966,697,972.19","966,697,972.19","969,716,956.29","969,716,956.29","972,375,506.84","971,752,994.39","967,995,390.84","973,795,018.19","964,048,666.19","964,048,666.19","969,351,781.94","969,351,781.94","969,351,781.94","952,151,809.70","476,951,809.70","476,951,809.70","506,632,867.86","506,632,867.86","505,641,203.93","505,641,203.93","505,984,403.93","505,984,403.93","506,050,153.40","506,050,153.40"
无形资产,"5,632,427.23","5,658,919.77","126,552,958.94","125,365,806.94","124,701,333.51","124,042,232.92","123,379,436.23","122,755,319.91","122,109,396.11","121,419,539.36","121,799,901.36","120,445,835.80","120,449,835.80","119,077,870.24","118,473,631.96","117,846,808.27","117,195,944.15","117,100,330.05","116,420,760.88","115,853,890.08","115,119,749.98","114,443,459.39","113,831,399.05","121,894,591.17","121,150,399.09","120,814,428.52","120,001,060.71","119,240,443.37","117,738,360.39","364,009,597.93","359,288,275.76","361,232,422.62","356,571,395.71","352,725,032.26","348,075,950.38"
盈余公积,"22,982,873.77","2,547,914.30","6,606,008.28","6,606,008.28","6,606,008.28","12,677,205.65","12,677,205.65","12,677,205.65","12,677,205.65","19,661,986.26","19,661,986.26","19,661,986.26","19,661,986.26","26,501,808.27","26,501,808.27","26,501,808.27","26,501,808.27","31,287,049.22","31,287,049.22","31,287,049.22","31,287,049.22","36,045,491.92","36,045,491.92","36,045,491.92","36,045,491.92","38,167,813.42","38,167,813.42","38,167,813.42","38,167,813.42","38,167,813.42","38,167,813.42","38,167,813.42","38,167,813.42","44,974,168.45","44,974,168.45"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,255,061.83","3,278,405.43","4,268,046.01","5,244,397.72",,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"5,664,151.51","6,307,572.25","6,307,572.25","10,437,641.49","10,437,641.49","46,061,012.88","46,194,986.26","46,419,604.62","46,419,604.62","47,877,280.84","47,877,280.84","35,339,860.93","35,339,860.93","86,533,214.98","86,533,214.98","77,105,282.04","77,105,282.04","54,123,318.91","54,123,318.91","41,765,421.11","41,765,421.11","41,765,421.11","41,765,421.11","41,765,421.11","41,765,421.11"
未分配利润,"82,275,376.73","15,526,615.48","61,289,442.03","91,959,445.83","120,097,232.49","117,273,802.77","121,325,911.32","123,100,800.58","148,252,200.05","147,461,449.47","155,352,954.22","132,060,210.13","160,974,989.54","156,300,858.05","163,471,055.00","171,434,560.15","186,910,019.31","188,222,729.18","176,922,134.56","206,702,387.04","217,234,305.84","218,503,445.55","230,521,801.71","243,592,465.71","235,953,184.67","237,552,871.47","221,656,919.18","249,717,131.03","204,687,273.15","104,050,737.43","130,341,908.64","127,213,199.31","111,284,430.17","132,565,942.88","117,605,269.10"
长期待摊费用,,,,,,,,,,,,,,"403,672.50","1,222,839.50","1,160,069.50","500,000.00","485,875.46","474,975.46","4,388,572.31","4,371,943.91","2,704,026.15","2,319,374.44","1,990,156.81","1,570,400.69","1,242,843.85","1,242,081.12","1,104,398.22","1,068,980.67","751,762.50","578,041.75","585,017.51","570,617.49","5,392,036.77","4,747,513.91"
少数股东权益,,,,,,,,,,,,,,,,"5,405,422.69","39,607,967.90","125,944,129.22","125,301,927.28","202,905,700.65","203,649,172.18","206,989,760.45","213,223,726.95","265,777,097.56","276,075,896.10","255,905,407.61","255,968,649.23","233,604,539.08","226,948,242.31","213,053,452.65","217,916,152.44","208,837,667.49","204,721,515.92","111,217,133.37","105,442,810.82"
递延所得税资产,"1,746,861.44","2,437,194.74","7,555,904.68","7,500,454.06","7,333,305.99","7,524,277.87","7,981,923.12","8,108,802.72","7,908,941.69","7,287,800.49","7,287,800.49","8,075,216.75","7,805,137.83","6,933,359.26","8,437,711.33","8,696,684.38","8,844,571.77","8,062,549.52","10,254,267.69","12,249,357.12","10,679,847.70","11,946,670.35","14,680,384.77","14,511,842.63","15,507,412.20","17,153,436.19","18,952,125.14","19,477,194.66","24,647,862.85","32,353,779.30","28,137,238.36","28,945,317.47","29,773,648.77","27,025,470.56","27,882,570.04"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"7,341,261.29","7,142,278.38","7,342,278.38","7,150,446.73","186,571,667.32","186,204,964.36","196,193,979.06","184,441,558.25","186,331,809.15","187,735,712.52","176,554,124.18","176,707,302.50","105,282,357.70","124,516,184.36","75,168,788.33","81,610,383.36","64,788,870.31","74,836,892.59"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"26,203,401.04","145,321,512.07","159,590,757.50","165,995,066.89","168,039,041.26","167,868,548.74","171,223,313.87","366,577,028.41","491,149,229.97","498,468,953.26","510,367,565.08","531,705,302.46","604,175,162.77","576,223,019.72","613,003,530.35","665,846,745.02","757,158,722.31","744,390,484.99","770,508,461.52","847,957,911.50","855,966,621.77","1,040,931,119.23","1,047,745,171.88","1,118,939,376.96","1,126,336,145.29","1,128,041,991.99","1,131,051,928.21","1,077,195,491.25","1,092,564,902.65","1,210,021,474.13","1,204,503,801.35","1,209,959,656.95","1,329,980,580.61","1,477,072,013.93","1,506,903,973.04"
所有者权益(或股东权益)合计,"112,376,747.64","148,296,320.71","200,367,241.24","231,037,245.04","259,175,031.70","1,321,937,120.61","1,325,989,229.16","1,327,764,118.42","1,352,915,517.89","1,359,109,547.92","1,367,001,052.67","1,359,243,168.58","1,388,157,947.99","1,393,342,622.61","1,400,512,819.56","1,416,540,297.95","1,464,951,189.87","1,553,627,698.46","1,547,484,529.25","1,642,543,803.10","1,653,819,193.43","1,668,490,479.86","1,686,742,802.52","1,752,366,837.13","1,737,826,382.39","1,721,377,902.20","1,705,545,191.53","1,740,922,351.39","1,689,236,196.74","1,573,713,207.43","1,604,867,078.43","1,593,003,084.15","1,572,958,163.44","1,507,607,398.10","1,486,872,401.77"
资产总计,"182,061,852.05","360,338,959.89","413,724,362.86","408,194,516.62","440,710,002.28","1,520,364,133.77","1,512,767,422.34","1,485,356,579.81","1,508,321,713.82","1,565,171,227.52","1,563,379,540.36","1,583,343,862.75","1,664,501,761.67","1,681,577,503.20","1,717,299,872.19","1,741,566,350.86","1,908,903,903.09","2,036,738,031.63","2,023,876,762.86","2,593,062,925.41","2,684,561,809.59","2,737,153,122.06","2,815,452,365.49","3,135,536,267.59","3,065,306,313.95","3,258,063,243.62","3,243,731,927.67","3,469,971,863.19","3,244,509,382.30","3,060,100,025.08","3,011,509,401.02","3,000,669,242.11","3,068,052,732.90","3,286,745,646.37","3,193,477,043.01"
负债和所有者(或股东权益)合计,"182,061,852.05","360,338,959.89","413,724,362.86","408,194,516.62","440,710,002.28","1,520,364,133.77","1,512,767,422.34","1,485,356,579.81","1,508,321,713.82","1,565,171,227.52","1,563,379,540.36","1,583,343,862.75","1,664,501,761.67","1,681,577,503.20","1,717,299,872.19","1,741,566,350.86","1,908,903,903.09","2,036,738,031.63","2,023,876,762.86","2,593,062,925.41","2,684,561,809.59","2,737,153,122.06","2,815,452,365.49","3,135,536,267.59","3,065,306,313.95","3,258,063,243.62","3,243,731,927.67","3,469,971,863.19","3,244,509,382.30","3,060,100,025.08","3,011,509,401.02","3,000,669,242.11","3,068,052,732.90","3,286,745,646.37","3,193,477,043.01"
