科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"217,860,712.28","519,450,356.30","887,766,601.17","997,455,575.62","268,136,431.16","622,036,097.28","1,005,185,833.54","1,309,265,246.74","333,061,078.55","815,180,554.81","1,122,084,189.67","1,660,675,647.42","589,360,671.92","953,665,396.84","1,513,998,777.82","2,258,488,834.08","508,096,349.86","1,365,765,941.05","2,128,871,003.71","2,999,090,222.78","824,018,125.39","2,018,775,892.51","3,063,014,096.53","3,992,358,878.44","970,406,665.78","1,973,754,754.18","3,095,121,944.43","4,058,202,598.82","1,027,160,509.18","2,164,266,575.29","3,332,534,211.33","4,509,363,529.62","963,496,060.48","2,071,508,092.74","3,028,387,131.40","4,392,695,220.65","799,035,365.66","1,810,402,486.74","2,830,586,571.98","3,529,050,431.19","908,187,331.12","2,122,842,674.21","3,229,186,456.29","4,137,111,773.27","999,451,877.00"
取得子公司及其他营业单位支付的现金净额,"36,607,700.00","36,607,700.00","36,607,700.00","36,607,700.00",,,,,,,,"160,500,000.00","600,000.00",,"600,000.00",,"130,598,100.00","130,598,100.00","130,598,100.00",,,,,,,,,"-143,820,127.42",,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,312.33","2,560,998.68","2,560,998.68","2,560,998.68",,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,"81,000.00",,,,,,,,,,,,,,,,,,,"1,908,000.00","1,908,000.00","305,150,400.00",,,,,,"945,000.00","945,030.00","945,000.00",,,,,,,,,,,,"30,000,000.00",
收到其他与经营活动有关的现金,"23,460,605.68","216,878,584.89","338,342,314.15","330,815,742.46","39,514,848.51","362,292,915.11","392,133,601.95","596,086,270.96","33,460,869.58","356,685,924.89","129,661,470.64","849,390,441.01","46,460,369.17","20,980,371.67","213,208,960.48","34,111,915.78","65,495,747.83","213,422,224.64","945,579,336.95","327,022,686.38","296,069,656.47","241,035,924.61","359,146,415.62","861,621,574.79","29,915,558.26","34,027,414.27","127,558,787.43","1,037,530,237.14","24,603,657.66","82,506,804.48","168,139,191.83","1,007,274,308.45","56,775,739.54","72,269,140.74","113,859,323.19","912,263,661.93","38,643,062.16","52,591,931.74","86,372,831.74","15,453,000.56","21,117,688.69","10,341,178.54","61,287,964.06","112,546,279.69","22,253,140.48"
投资活动现金流出小计,"334,251,797.16","550,877,560.71","735,262,317.67","725,910,994.26","103,141,868.13","262,763,306.17","506,338,912.75","638,463,034.51","247,651,304.91","400,937,035.62","1,796,535,365.66","1,849,910,724.88","171,676,078.74","735,749,774.91","799,735,500.87","1,045,316,623.71","138,713,765.79","552,551,849.14","700,028,985.87","979,770,358.76","121,300,193.39","335,012,938.09","651,873,283.46","1,233,005,980.82","105,008,457.07","476,572,820.95","942,837,425.67","832,756,928.10","587,278,759.70","940,408,584.88","1,267,014,397.19","1,506,216,167.92","457,335,448.13","715,609,885.68","1,032,010,244.57","1,545,098,976.42","711,892,576.20","880,181,233.82","991,259,947.49","1,213,814,438.73","127,346,492.68","620,254,341.68","891,492,824.58","2,971,502,055.64","100,107,205.84"
经营活动现金流入小计,"241,321,317.96","736,328,941.19","1,226,108,915.32","1,328,271,318.08","307,651,279.67","984,329,012.39","1,397,319,435.49","1,905,351,517.70","366,521,948.13","1,171,866,479.70","1,251,745,660.31","2,510,066,088.43","635,821,041.09","974,645,768.51","1,727,207,738.30","2,292,600,749.86","573,592,097.69","1,579,188,165.69","3,074,450,340.66","3,326,112,909.16","1,120,087,781.86","2,259,811,817.12","3,422,160,512.15","4,853,980,453.23","1,000,322,224.04","2,007,782,168.45","3,222,680,731.86","5,095,732,835.96","1,051,812,479.17","2,249,334,378.45","3,503,234,401.84","5,519,198,836.75","1,020,271,800.02","2,143,777,233.48","3,142,246,454.59","5,304,958,882.58","837,678,427.82","1,862,994,418.48","2,916,959,403.72","3,544,503,431.75","929,305,019.81","2,133,183,852.75","3,290,474,420.35","4,249,658,052.96","1,021,705,017.48"
投资活动产生的现金流量净额,"-334,251,797.16","-550,623,060.71","-734,971,650.67","-725,620,327.26","-103,141,868.13","-255,181,816.72","-498,757,423.30","-627,569,134.51","-231,115,304.91","-383,696,843.31","-1,782,414,083.90","-1,829,016,522.97","-171,676,078.74","-711,650,374.91","-775,585,200.87","-1,021,206,523.71","-136,373,765.79","-550,158,639.14","-697,624,273.88","-978,819,048.62","-121,300,193.39","-335,012,938.09","-630,868,283.46","-1,195,116,280.82","-104,889,457.07","-430,051,870.95","-896,316,475.67","-726,206,402.01","-587,277,759.70","-900,527,329.68","-1,226,946,126.10","-1,464,825,344.18","-457,335,448.13","-715,609,885.68","-1,032,010,244.57","-1,540,584,574.42","-600,507,232.86","-768,795,890.48","-860,468,933.79","-1,079,130,824.14","-125,567,952.68","-618,475,801.68","-889,276,984.58","-1,138,945,974.09","-42,577,057.36"
购买商品、接受劳务支付的现金,"99,122,636.94","270,846,994.19","402,639,139.66","545,913,903.93","93,563,439.02","332,620,267.68","444,196,621.05","651,607,000.00","146,844,437.62","481,686,359.24","489,849,423.95","773,101,774.40","172,136,982.96","453,116,549.73","639,374,650.92","1,044,985,327.38","229,537,124.63","499,679,312.04","776,491,780.72","1,313,431,448.87","290,537,555.90","765,703,743.74","1,180,273,955.86","1,904,397,183.44","463,829,601.34","907,981,270.01","1,400,214,857.23","2,049,443,786.54","513,830,782.40","920,333,273.96","1,404,588,522.81","2,169,610,814.70","400,067,550.02","817,903,225.95","1,196,986,199.06","2,086,183,426.70","382,684,083.79","788,626,743.17","1,270,415,179.92","1,485,645,205.23","349,175,643.30","810,418,444.31","1,269,104,040.52","1,750,202,529.64","451,850,753.95"
吸收投资收到的现金,,,,"858,000,000.00",,,,"4,191,643.20",,,"1,252,586,539.75","1,252,586,539.75",,,,,,"1,412,625,956.00","1,412,625,956.00","1,409,972,415.09",,,,,,,,,"50,001,123.90","105,001,123.90","105,001,123.90","106,344,900.00",,,,"110,000,000.00",,,,,,"220,000,000.00","220,000,000.00",,"126,500,000.00"
支付给职工以及为职工支付的现金,"31,535,919.67","63,631,204.24","98,201,348.58","151,369,285.06","49,845,504.06","90,409,287.61","115,615,947.05","178,530,718.81","50,170,152.01","100,535,244.71","154,984,718.79","243,385,585.72","103,810,729.90","182,873,738.50","252,992,849.35","389,089,505.08","120,635,930.90","207,817,641.52","287,751,019.27","333,527,020.83","132,888,869.54","265,733,338.44","401,057,439.79","475,286,875.74","200,605,416.04","322,255,320.59","464,060,380.99","674,066,269.98","220,534,806.97","356,156,772.25","501,526,609.53","825,919,110.65","199,460,891.63","358,531,988.65","521,841,074.42","784,004,084.00","222,273,855.05","385,787,624.66","558,189,654.88","857,490,948.44","189,884,582.02","369,081,621.80","560,441,984.10","862,900,004.11","215,592,892.70"
取得借款收到的现金,"570,000,000.00","670,000,000.00","721,000,000.00","877,960,000.00","230,000,000.00","338,000,000.00","448,000,000.00","928,000,000.00","540,000,000.00","1,140,000,000.00","1,545,000,000.00","1,605,000,000.00","40,000,000.00","1,041,306,271.96","1,421,306,271.96","1,645,561,113.24","228,600,000.00","718,600,000.00","1,035,100,000.00","1,476,100,000.00","266,660,000.00","616,660,000.00","677,942,418.86","1,457,942,418.86","450,000,000.00","1,283,000,000.00","1,617,000,000.00","2,876,670,000.00","566,209,756.16","882,019,931.11","1,074,517,056.11","3,322,517,056.11","498,000,000.00","1,065,000,000.00","1,221,000,000.00","1,938,647,752.69","1,030,000,000.00","1,748,000,000.00","1,887,505,000.00","2,690,000,000.00","2,246,800,000.00","2,983,268,477.78","3,812,637,777.78","3,595,179,300.00","1,661,830,000.00"
支付的各项税费,"13,452,857.28","42,726,352.23","71,913,935.30","90,771,622.36","38,053,438.68","63,168,204.26","94,632,305.08","120,923,358.51","60,299,403.04","86,450,187.57","119,714,916.84","170,259,567.18","53,020,014.46","91,506,719.69","126,064,255.11","147,569,850.35","59,109,085.12","142,079,499.62","262,401,564.68","438,470,064.01","115,254,598.74","319,900,858.91","387,663,954.79","448,783,937.00","65,710,851.30","134,285,172.19","236,566,306.87","337,965,029.18","79,097,144.83","172,821,161.30","243,933,724.44","280,411,483.07","46,945,197.03","103,921,495.03","184,531,224.75","232,713,617.86","34,251,120.16","83,200,274.01","132,979,913.70","165,629,604.15","45,260,027.25","97,321,901.80","169,211,616.53","219,281,155.92","49,851,741.59"
收到其他与筹资活动有关的现金,"22,833.59",,,,,,,,,,,"84,868,187.50",,,,,,,"6,944.44","1,698,540.91",,"36,299.28","17,943,405.54",,,,,"270,000,000.00",,"294,182.51","423,440.40","1,100,875.90","224,424.72","224,424.72","224,424.72","3,507,924.72",,"49,922.05","49,922.05",,,"42,550.21","485,017.42","220,000,000.00","17,355.93"
支付其他与经营活动有关的现金,"32,664,362.64","255,313,483.60","399,762,540.43","272,762,931.57","44,114,273.36","270,654,875.01","321,900,058.45","584,781,990.46","26,070,341.41","323,977,026.73","88,933,406.49","829,700,991.81","103,194,654.16","127,343,465.86","453,453,462.86","233,002,658.23","75,270,509.75","338,315,355.22","1,156,128,483.69","415,991,302.68","434,538,366.44","534,760,140.59","751,606,438.70","1,043,857,672.94","115,567,581.65","253,854,502.88","350,082,030.06","1,151,838,026.49","131,445,789.25","268,716,697.26","454,077,413.42","1,122,141,623.09","122,864,499.93","203,169,926.64","363,525,986.69","1,059,294,473.01","123,047,999.58","217,314,088.53","320,626,451.75","41,835,616.75","96,930,673.07","35,401,222.45","82,520,288.16","33,618,942.45","36,789,997.07"
筹资活动现金流入小计,"570,022,833.59","670,000,000.00","721,000,000.00","1,735,960,000.00","230,000,000.00","338,000,000.00","448,000,000.00","932,191,643.20","540,000,000.00","1,140,000,000.00","2,797,586,539.75","2,942,454,727.25","40,000,000.00","1,041,306,271.96","1,421,306,271.96","1,645,561,113.24","228,600,000.00","2,131,225,956.00","2,447,732,900.44","2,887,770,956.00","759,660,000.00","1,109,696,299.28","1,188,885,824.40","1,950,942,418.86","450,000,000.00","1,283,000,000.00","1,617,000,000.00","3,146,670,000.00","1,606,210,880.06","1,977,315,237.52","2,169,941,620.41","3,429,962,832.01","498,224,424.72","1,065,224,424.72","1,221,224,424.72","2,052,155,677.41","1,030,000,000.00","1,748,049,922.05","1,887,554,922.05","2,690,000,000.00","2,246,800,000.00","3,203,311,027.99","4,033,122,795.20","5,215,179,300.00","1,788,347,355.93"
经营活动现金流出小计,"176,775,776.53","632,518,034.26","972,516,963.97","1,060,817,742.92","225,576,655.12","756,852,634.56","976,344,931.63","1,535,843,067.78","283,384,334.08","992,648,818.25","853,482,466.07","2,016,447,919.11","432,162,381.48","854,840,473.78","1,471,885,218.24","1,814,647,341.04","484,552,650.40","1,187,891,808.40","2,482,772,848.36","2,501,419,836.39","973,219,390.62","1,886,098,081.68","2,720,601,789.14","3,872,325,669.12","845,713,450.33","1,618,376,265.67","2,450,923,575.15","4,213,313,112.19","944,908,523.45","1,718,027,904.77","2,604,126,270.20","4,398,083,031.51","769,338,138.61","1,483,526,636.27","2,266,884,484.92","4,162,195,601.57","762,257,058.58","1,474,928,730.37","2,282,211,200.25","2,550,601,374.57","681,250,925.64","1,312,223,190.36","2,081,277,929.31","2,866,002,632.12","754,085,385.31"
偿还债务支付的现金,"90,000,000.00","90,000,000.00","140,000,000.00","767,000,000.00","241,010,000.00","265,000,000.00","346,050,000.00","568,010,000.00","358,700,000.00","893,700,000.00","993,700,000.00","1,199,700,000.00","81,990,000.00","551,990,000.00","896,990,000.00","1,012,990,000.00","152,000,000.00","989,700,000.00","1,296,372,916.67","1,798,000,000.00","288,955,010.66","648,975,010.66","1,234,559,259.54","1,588,656,666.67","216,852,312.36","1,255,874,684.59","1,384,028,987.95","3,151,725,752.20","158,913,648.17","773,858,647.84","923,575,265.07","2,253,563,333.34","100,206,520.44","293,478,801.34","500,932,206.34","1,349,214,446.58","312,812,214.89","1,118,927,523.82","1,211,007,523.82","1,948,103,333.34","2,248,553,080.70","3,218,649,747.37","3,546,424,186.41","5,237,707,880.16","1,639,895,672.38"
经营活动产生的现金流量净额,"64,545,541.43","103,810,906.93","253,591,951.35","267,453,575.16","82,074,624.55","227,476,377.83","420,974,503.86","369,508,449.92","83,137,614.05","179,217,661.45","398,263,194.24","493,618,169.32","203,658,659.61","119,805,294.73","255,322,520.06","477,953,408.82","89,039,447.29","391,296,357.29","591,677,492.30","824,693,072.77","146,868,391.24","373,713,735.44","701,558,723.01","981,654,784.11","154,608,773.71","389,405,902.78","771,757,156.71","882,419,723.77","106,903,955.72","531,306,473.68","899,108,131.64","1,121,115,805.24","250,933,661.41","660,250,597.21","875,361,969.67","1,142,763,281.01","75,421,369.24","388,065,688.11","634,748,203.47","993,902,057.18","248,054,094.17","820,960,662.39","1,209,196,491.04","1,383,655,420.84","267,619,632.17"
分配股利、利润或偿还利息支付的现金,"88,587,906.60","96,988,525.04","124,058,121.35","247,000,308.54","21,185,623.87","119,066,040.98","142,531,595.88","173,750,335.98","28,077,030.39","97,081,171.63","123,207,370.34","188,707,575.18","24,417,370.74","53,642,645.64","65,898,689.14","132,078,369.53","34,319,369.54","70,455,722.71","104,612,477.53","201,913,358.16","77,955,142.94","280,908,280.63","325,675,128.22","378,825,006.08","71,666,074.99","161,906,359.70","206,311,227.70","220,645,582.65","79,709,294.63","251,386,130.85","299,649,881.47","526,344,555.39","119,566,619.70","279,765,502.44","305,391,685.09","562,210,306.84","113,228,777.24","154,762,145.97","177,794,290.37","354,350,006.58","39,442,833.77","133,492,326.04","181,472,195.29","358,490,023.40","43,719,877.40"
收回投资收到的现金,,,,,,,,,,,,,,,,"24,099,400.00",,,,,,,,,,,,,,,,,,,,,"110,000,000.00","110,000,000.00","130,000,000.00",,,,,,
支付其他与筹资活动有关的现金,"780,199.80",,"824,963.00","4,608,132.69","1,380,000.00","43,713,700.00","44,226,700.00","88,211,187.50",,"1,138,912.49","1,138,912.49","3,616,800.00",,,,"2,261,062.31","197,066.67","447,066.67","1,152,066.67","1,213,051.60",,"2,000,000.00","2,000,000.00","65,550,819.07",,,,"20,917,014.01",,,,"76,243,443.00",,,,"66,545,787.00",,,,"4,000,000.00",,,,"9,560,000.00","23,242.76"
取得投资收益收到的现金,,,,,,"7,064,589.45","7,064,589.45","7,064,589.45","16,536,000.00","16,536,000.00","13,408,589.45","16,536,000.00",,"24,099,400.00","24,099,400.00",,"340,000.00","340,000.00","340,000.00","620,000.00",,,"21,000,000.00","21,000,000.00",,"46,397,000.00","46,397,000.00","46,397,000.00",,,,"270,000.00",,,,"4,370,000.00","1,385,343.34","1,385,343.34","791,013.70","1,663,506.86",,,,"1,310,000.00",
筹资活动现金流出小计,"179,368,106.40","186,988,525.04","264,883,084.35","1,018,608,441.23","263,575,623.87","427,779,740.98","532,808,295.88","829,971,523.48","386,777,030.39","991,920,084.12","1,118,046,282.83","1,392,024,375.18","106,407,370.74","605,632,645.64","962,888,689.14","1,147,329,431.84","186,516,436.21","1,060,602,789.38","1,402,137,460.87","2,001,126,409.76","366,910,153.60","931,883,291.29","1,562,234,387.76","2,033,032,491.82","288,518,387.35","1,417,781,044.29","1,590,340,215.65","3,393,288,348.86","238,622,942.80","1,025,244,778.69","1,223,225,146.54","2,856,151,331.73","219,773,140.14","573,244,303.78","806,323,891.43","1,977,970,540.42","426,040,992.13","1,273,689,669.79","1,388,801,814.19","2,306,453,339.92","2,287,995,914.47","3,352,142,073.41","3,727,896,381.70","5,605,757,903.56","1,683,638,792.54"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"254,500.00","290,667.00","290,667.00",,"516,900.00","516,900.00","701,900.00",,"704,192.31","712,692.31","4,358,201.91",,,500.00,"10,700.00",,,,"331,310.14",,,"5,000.00","2,169,700.00","119,000.00","123,950.00","123,950.00","153,526.09","1,000.00","341,452.00","341,452.00","1,745,404.85",,,,"144,402.00",,,,"3,020,107.73","1,778,540.00","1,778,540.00","2,215,840.00","5,561,054.78","4,070,148.48"
筹资活动产生的现金流量净额,"390,654,727.19","483,011,474.96","456,116,915.65","717,351,558.77","-33,575,623.87","-89,779,740.98","-84,808,295.88","102,220,119.72","153,222,969.61","148,079,915.88","1,679,540,256.92","1,550,430,352.07","-66,407,370.74","435,673,626.32","458,417,582.82","498,231,681.40","42,083,563.79","1,070,623,166.62","1,045,595,439.57","886,644,546.24","392,749,846.40","177,813,007.99","-373,348,563.36","-82,090,072.96","161,481,612.65","-134,781,044.29","26,659,784.35","-246,618,348.86","1,367,587,937.26","952,070,458.83","946,716,473.87","573,811,500.28","278,451,284.58","491,980,120.94","414,900,533.29","74,185,136.99","603,959,007.87","474,360,252.26","498,753,107.86","383,546,660.08","-41,195,914.47","-148,831,045.42","305,226,413.50","-390,578,603.56","104,708,563.39"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,"50,400.00",,,,,,,,,,,,,,,"39,539,803.20","39,539,803.20","39,375,418.89",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"873,996.73",,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,"3,127,410.55",,,,,,,,,"2,000,000.00","2,053,210.00","2,064,711.99",,,,,"14,720,000.00",,,,"60,000,000.00",,,"187,015.89",,,,,,,,,"130,000,000.00",,,,"1,825,685,026.77","53,460,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"254,500.00","290,667.00","290,667.00",,"7,581,489.45","7,581,489.45","10,893,900.00","16,536,000.00","17,240,192.31","14,121,281.76","20,894,201.91",,"24,099,400.00","24,150,300.00","24,110,100.00","2,340,000.00","2,393,210.00","2,404,711.99","951,310.14",,,"21,005,000.00","37,889,700.00","119,000.00","46,520,950.00","46,520,950.00","106,550,526.09","1,000.00","39,881,255.20","40,068,271.09","41,390,823.74",,,,"4,514,402.00","111,385,343.34","111,385,343.34","130,791,013.70","134,683,614.59","1,778,540.00","1,778,540.00","2,215,840.00","1,832,556,081.55","57,530,148.48"
五、现金及现金等价物净增加额,"120,948,471.46","36,199,321.18","-25,262,783.67","259,184,806.67","-54,642,867.45","-117,485,179.87","-162,591,215.32","-155,840,564.87","5,245,278.75","-56,399,265.98","295,389,367.26","215,031,998.42","-34,424,789.87","-156,171,453.86","-61,845,097.99","-45,021,433.49","-5,250,754.71","911,760,884.77","939,648,657.99","732,518,570.39","418,318,044.25","216,513,805.34","-302,658,123.81","-295,551,569.67","211,200,929.29","-175,427,012.46","-97,899,534.61","-90,405,027.10","887,214,133.28","582,849,602.83","618,878,479.41","230,975,958.07","72,049,497.86","436,620,832.47","258,252,258.39","-323,636,156.42","78,873,144.25","93,630,049.89","273,032,377.54","298,317,893.12","81,290,227.02","53,653,815.29","625,145,919.96","-145,869,156.81","329,751,138.20"
购建固定资产、无形资产和其他长期资产支付的现金,"297,644,097.16","514,269,860.71","698,573,617.67","689,303,294.26","103,141,868.13","262,763,306.17","506,338,912.75","638,463,034.51","163,651,304.91","316,937,035.62","1,642,035,365.66","1,689,410,724.88","171,076,078.74","727,049,774.91","789,835,500.87","1,035,416,623.71","8,115,665.79","368,765,849.14","512,242,985.87","791,984,358.76","41,300,193.39","267,824,938.09","569,685,283.46","745,855,580.82","105,008,457.07","457,572,820.95","923,837,425.67","957,577,055.52","542,278,759.70","939,463,584.88","1,266,069,367.19","1,505,271,167.92","457,335,448.13","715,609,885.68","1,019,072,644.57","1,362,161,376.42","311,892,576.20","480,181,233.82","591,259,947.49","813,814,438.73","127,346,492.68","620,254,341.68","891,492,824.58","2,941,502,055.64","100,107,205.84"
期初现金及现金等价物余额,"86,370,071.17","86,370,071.17","86,370,071.17","62,370,071.17","321,554,877.84","321,554,877.84","321,554,877.84","321,554,877.84","250,582,500.47","250,582,500.47","250,582,500.47","165,714,312.97","380,746,311.39","380,746,311.39","380,746,311.39","380,746,311.39","336,207,477.90","336,207,477.90","336,207,477.90","335,724,877.90","1,069,395,448.29","1,165,124,282.22","1,165,124,282.22","1,163,972,282.22","868,515,579.65","868,515,579.65","868,515,579.65","868,420,712.55","798,932,699.46","798,932,699.46","798,932,699.46","778,015,685.45","1,008,991,643.52","1,008,991,643.52","1,008,991,643.52","1,008,991,643.52","685,355,487.10","685,355,487.10","685,355,487.10","685,355,487.10","983,673,400.22","983,673,380.22","983,673,380.22","983,673,380.22","837,804,223.41"
